qid,label_en,description_en,instance_of_uuid,instance_of,sex_uuid,sex,occupation_uuid,occupation,occupation_ref1_hash,occupation_ref1_referenceUrl,occupation_ref1_retrieved_nodeId,occupation_ref1_retrieved_val,occupation_ref1_retrieved_prec,birthdate_uuid,birthdate_nodeId,birthdate_val,birthdate_prec,birthdate_ref1_hash,birthdate_ref1_referenceUrl,birthdate_ref1_retrieved_nodeId,birthdate_ref1_retrieved_val,birthdate_ref1_retrieved_prec,birthplace_uuid,birthplace,birthplace_ref1_hash,birthplace_ref1_referenceUrl,birthplace_ref1_retrieved_nodeId,birthplace_ref1_retrieved_val,birthplace_ref1_retrieved_prec,deathdate_uuid,deathdate_nodeId,deathdate_val,deathdate_prec,deathdate_ref1_hash,deathdate_ref1_referenceUrl,deathdate_ref1_retrieved_nodeId,deathdate_ref1_retrieved_val,deathdate_ref1_retrieved_prec,deathplace_uuid,deathplace,deathplace_ref1_hash,deathplace_ref1_referenceUrl,deathplace_ref1_retrieved_nodeId,deathplace_ref1_retrieved_val,deathplace_ref1_retrieved_prec,works_in_collection_uuid,works_in_collection,works_in_collection_ref1_hash,works_in_collection_ref1_referenceUrl,works_in_collection_ref1_retrieved_nodeId,works_in_collection_ref1_retrieved_val,works_in_collection_ref1_retrieved_prec,citizenship_country_uuid,citizenship_country,citizenship_country_ref1_hash,citizenship_country_ref1_referenceUrl,citizenship_country_ref1_retrieved_nodeId,citizenship_country_ref1_retrieved_val,citizenship_country_ref1_retrieved_prec,ulan_uuid,ulan,ulan_ref1_hash,ulan_ref1_retrieved_nodeId,ulan_ref1_retrieved_val,ulan_ref1_retrieved_prec
Q105090435,Paul Eric Berger,American photographer and printmaker,C9FA492D-2F1B-42F5-8254-3BC318490C3B,Q5,DB216C8A-6C4B-4D4A-ACD0-F8E6D52BDE32,Q6581097,5D3FECD1-34D4-45E2-B878-5245F5FFA2D7,Q33231,,,,,,06F0BA5D-0688-41C2-BFB4-757A6F808BFD,218d844a-e6c8-45da-9271-a7f2ed7e0645,1948-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC3B218E-14A0-4076-B20B-9A23F91ECD55,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,43f8ee3a-c652-478b-a989-f2afaa7dfd4a,2021-01-27T00:00:00Z,11,98B57E11-8919-43C2-BA34-0E9F2FE002A1,Q30,,,,,,,,,,,
Q105090437,Dawson Nesbitt,photographer,E01AD50B-0253-4923-AA3E-7EF160ACA19C,Q5,,,B1CC1574-97CA-484B-B9D3-16C4709720CE,Q33231,,,,,,A1C93754-3CC9-4579-A5CC-F3786AE9CA2F,8cfc36fa-b1b5-4e08-9cbf-2349a13e9ebc,1948-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82C975EA-A696-426B-9C0F-A403C7421869,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,970966ed-4645-48cf-842b-d46a07ad4276,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090440,Cathie Ruggie-Saunders,American printmaker,3323B322-412D-4B14-B9B4-571A198022B0,Q5,80997180-188B-4EE7-A503-AE5AE8CA64F8,Q6581072,5076E8D8-A3A3-40B0-8AC7-D68456684197,Q11569986,,,,,,E33661EA-8DBF-4977-87CD-03416D52F68D,6181fa07-ad33-43a1-a0d5-41244925423f,1949-00-00T00:00:00Z,9,,,,,,7DA91802-EA11-4B22-B93E-3320DC64F7E5,Q1297,,,,,,,,,,,,,,,,,,,,,,0A489F3B-4E26-4BCC-87EC-141B990FE521,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e55af186-05ea-4816-b60c-935fa902ffa8,2021-01-27T00:00:00Z,11,DEA4DA11-A8EB-4F06-8037-9106F6E90598,Q30,,,,,,,,,,,
Q105090442,Edward Shalala,American printmaker,ED4E2F1E-E35D-45CD-BE30-5BAF1BD2828D,Q5,B6A1EC1C-23D1-4B43-A4BB-5A040048A094,Q6581097,A9538FBF-61D5-4BC4-A674-C72C9C9519E3,Q11569986,,,,,,992DEE47-2DB2-47D8-B94B-33408BB02D84,43ee210c-d7f0-44ca-a317-53542c249d46,1949-00-00T00:00:00Z,9,,,,,,0A4F1B13-F100-49F5-A7A4-8B3337EF639E,Q37320,,,,,,,,,,,,,,,,,,,,,,1576CF8C-FA78-49BE-86BA-A43838A26B73,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,66d47ad0-d3a5-480d-8c09-a13dade69543,2021-01-27T00:00:00Z,11,B93F2440-77AD-4042-9785-3826A2D35812,Q30,,,,,,,,,,,
Q105090445,Jeanne Wilkinson,American printmaker,DBE5C08F-CA7C-4FFB-BA8C-A7657C6D8975,Q5,F350EB1B-9BAA-40F7-BD70-BE6044532BE4,Q6581072,F0583FDB-C87D-4EAA-AEAD-782F560AF2A7,Q11569986,,,,,,B4E37426-17A6-4549-AE9F-C844291DF54C,d0c0e885-b8cf-49ec-9ac7-4c08fdc22242,1949-00-00T00:00:00Z,9,,,,,,D250562E-85DD-42E7-BE4B-35C20629CF03,Q485708,,,,,,,,,,,,,,,,,,,,,,81B141AA-E7CE-45A3-8539-9FFAD230630F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d20ea266-ac46-4eea-b039-5a2cb7a31dce,2021-01-27T00:00:00Z,11,E316D241-9FB6-4B1D-B22A-B970256CD374,Q30,,,,,,,,,,,
Q105090448,Jay Bolotin,American printmaker,F1735108-8008-475B-A8F2-250796E9A997,Q5,FBF04208-10A6-48C0-ABAC-08CD0FE8CA19,Q6581097,0ABBC349-2BC2-4F92-BD96-ABB3F2724D3A,Q11569986,,,,,,24230C19-8B25-4A10-80CC-4537D455979D,f396aa7c-f928-43b2-af81-dcaa8b3265d8,1949-00-00T00:00:00Z,9,,,,,,E12921DE-A89E-4FD6-99C0-A8A7EAB3132B,Q491931,,,,,,,,,,,,,,,,,,,,,,C2E115DA-73C3-46B0-8478-972B0C501E6C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d9ec4fde-3729-4111-9658-ac7cbb399783,2021-01-27T00:00:00Z,11,BF1B03C1-43EA-4DFF-BF33-6800DDFE07D9,Q30,,,,,,03A139EB-340D-48EB-901C-3FFFE85C3E35,500466991,41fa5e38cea39b08b7ee3108d6e14b606c385cce,3b7aa9b2-d3c8-41ae-8b8e-f0917d8175e1,2021-01-27T00:00:00Z,11
Q105090451,Creighton Michael,American sculptor,4A8A086C-6A5E-436C-9631-C9C2C9F856DE,Q5,96A20189-D283-449B-90DB-A9D101833B4C,Q6581097,1982AEB4-D5A1-488E-B8B8-147A070FA1C1,Q11569986,,,,,,371BE400-E138-4386-B057-6768504E4A21,109e9766-0da8-4f57-b8a2-28483e33072d,1949-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1D6A2C4-71D6-4409-AB79-E16786820C1A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,adf008ad-215f-4aa5-bd05-ef017499c327,2021-01-27T00:00:00Z,11,316166AA-CDB8-44AF-8B54-743C84DCCFB2,Q30,,,,,,13006528-CD0A-46D5-B3F7-D69F7FC579D3,500100489,41fa5e38cea39b08b7ee3108d6e14b606c385cce,7c073a6b-e652-4d29-9e35-0bcc9301d2c0,2021-01-27T00:00:00Z,11
Q105090454,Mark Williams,printmaker,550B4EE1-D90D-4EC2-A8D2-93AA97EC06B8,Q5,7B6E61E8-B1BF-4198-9C05-EE3087A1D7C0,Q6581097,44A261D8-58C4-4EDD-AA3F-E1783F9909F0,Q11569986,,,,,,82DC131F-7A14-4059-8512-4E24FDE5880F,852794c9-fbcd-407b-96ab-b107a713e242,1950-00-00T00:00:00Z,9,,,,,,D6BE9F75-7927-4F94-BFD2-571CD372108D,Q1342,,,,,,,,,,,,,,,,,,,,,,B65954A5-8C0D-4C8E-A5E9-72C9326F31D2,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,afc8e6b1-fbd7-4ea3-bfa5-338ea09ccddd,2021-01-27T00:00:00Z,11,85FBA5B5-EB0E-484D-91C9-CDD47976A24F,Q30,,,,,,90EFB6F2-986E-4D89-BF73-E5B14A055098,500285848,41fa5e38cea39b08b7ee3108d6e14b606c385cce,ae8e1bba-fc01-496f-a0d9-0bf6bbe18ae8,2021-01-27T00:00:00Z,11
Q105090457,Ann Kalmbach,printmaker,92416D68-C41C-4EBA-BAF7-70A901A3DEAC,Q5,857B187C-F145-4950-84E4-A394DD2C37F0,Q6581072,B71F0157-1C4D-495D-9BF4-A554F0E7F6DD,Q11569986,,,,,,C79D2C1C-F332-4349-B04C-0EEA8ACF710D,c6835e96-32b2-417d-b29e-c8c3a22b3f06,1950-00-00T00:00:00Z,9,,,,,,EDAA1445-5396-4E83-AF31-C8620976D98D,Q49218,,,,,,,,,,,,,,,,,,,,,,846D077A-A29D-4017-9C74-6FB60B3EEA4A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,4e78cd8a-d847-4bf2-a60b-608380f1d473,2021-01-27T00:00:00Z,11,43B40242-00F5-4CD3-B111-16E1187BEA8D,Q30,,,,,,,,,,,
Q105090460,Hans Waanders,Dutch printmaker,ED92FAA5-B835-400C-A7C6-C8BA1F37D821,Q5,02FECEAD-8257-4D10-BB2C-38B1A3095E08,Q6581097,9F5B0781-F6C3-4D34-A620-0D09F04CC85E,Q11569986,,,,,,61D80958-E5B9-41E4-9F24-CA75B57D5FE6,0b866fb2-f566-42f5-8c0f-1d23a1e34e93,1951-00-00T00:00:00Z,9,,,,,,BB4A8EE4-E7B8-491C-8943-68516DB1A5E9,Q33435365,,,,,,0B86B850-7C64-45A0-990B-FEE4485D3330,597f9c6e-3bc8-43d6-9c06-b13cfd7a8111,2001-00-00T00:00:00Z,9,,,,,,,,,,,,,A2C0B9FA-93A6-4A17-9F3C-442EEC35EF5C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,87d62b68-aebd-4d75-930d-5db1975d117e,2021-01-27T00:00:00Z,11,7208FABC-E747-47BA-B527-D9AAA93EB4AF,Q55,,,,,,,,,,,
Q105090463,Michael Peel,British painter,54DF8188-A548-451F-88F1-15FD4DFD6174,Q5,E7266915-03C3-400B-9C9A-C1E00894FA30,Q6581097,E05E27F9-A3DC-488C-843B-4D1074F3684F,Q11569986,,,,,,2A07686C-7304-4320-96CC-FAD12791A785,1340272d-5064-469d-8ee9-6e3908774dfb,1951-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E847E67E-2FD7-4BEE-9A09-09F83C18221C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,2dd6e1f5-e79a-47b9-92f4-d27870c69c61,2021-01-27T00:00:00Z,11,6977C94B-9E19-42EA-B43C-E58B43E00228,Q145,,,,,,017948B7-D7C4-4F34-8FA0-8EEB08B093A1,500014926,41fa5e38cea39b08b7ee3108d6e14b606c385cce,1639378f-19aa-47cb-b169-a0debab9ea39,2021-01-27T00:00:00Z,11
Q105090465,Dimitrije Popovic,Montenegrin printmaker,D32739D8-4919-43C6-AE45-F80DC277B6F7,Q5,CE6A3CB8-4174-4116-ABE4-76A481BC3F86,Q6581097,68B1D5A0-8228-4470-9ACA-6F2661911288,Q11569986,,,,,,AE10B9B7-F1BD-423E-8862-57F3CB2AE01C,030cd99d-c483-4b6e-931d-b0260b10dfb7,1951-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65EF35F3-9827-478A-95B6-8C0F1A6891B9,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a99d5fd0-a31f-448e-a6f3-b6c04095f2b5,2021-01-27T00:00:00Z,11,D17A6991-CA4F-42E4-BC35-C447420436DB,Q403,,,,,,,,,,,
Q105090467,John Phillips,printmaker,3260FC83-05C6-41CC-B9F9-C30BAA783E86,Q5,574A9992-27B6-44E7-A29F-7E700A0561F4,Q6581097,87F09506-064B-4E5F-A172-60EE5070355D,Q11569986,,,,,,DE757927-92DE-4E6F-9B46-E9CD1D05C904,df1ada02-e167-4c4f-9230-df1fb4d70c39,1953-00-00T00:00:00Z,9,,,,,,0B625814-4996-48F1-B709-894A26358688,Q1297,,,,,,,,,,,,,,,,,,,,,,6B8DF690-D88A-4FC3-A513-F0FC5A95B627,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1ba9fcff-62e1-4392-9495-0c3b10ab7f33,2021-01-27T00:00:00Z,11,0D275A10-CB84-4965-9473-2EDCE0710B29,Q30,,,,,,,,,,,
Q105090471,Julian Jackson,American printmaker,EDC5986F-F4C1-4C61-BF8F-A7322A86D3CC,Q5,57D3B1AE-B4E0-4742-8CE0-0DE71ED4C2DE,Q6581097,9954365F-4CA1-4CB1-8A7A-5D6C4FE16A0D,Q11569986,,,,,,2BE0E329-F64D-416A-BCD9-852FE1C7DFB6,ab6fffcf-979b-4c9f-bb60-a27c8a5f99fc,1953-00-00T00:00:00Z,9,,,,,,E227FADD-6C80-4392-8F89-97DF254E9110,Q43421,,,,,,,,,,,,,,,,,,,,,,AEDDB466-40DB-4E85-B38D-EBDDF7DB4150,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,41c58b0e-f317-4796-aa5f-6953ae6525b5,2021-01-27T00:00:00Z,11,52F54341-8077-4F53-80F2-61F4AA08D46F,Q30,,,,,,,,,,,
Q105090475,Bronlyn Jones,American drawer,AE93DD2C-8AC8-44FE-A930-931DE4874ED6,Q5,BC160418-52D5-47B4-95F1-3B64CBC9B5C6,Q6581097,FC00583A-24B8-4C26-90E7-DFCC83FCB350,Q15296811,,,,,,8E7E3978-D0E6-4146-9D36-1343879C3DC4,4528d6ac-65c2-42d1-afc3-a40add502e11,1954-00-00T00:00:00Z,9,,,,,,EBD7E453-1FAB-4F52-9B9B-AF31D97B39F5,Q2099362,,,,,,,,,,,,,,,,,,,,,,627108B8-3008-4349-91EC-F39FC3341F95,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,3c3eb98a-2ba7-48b9-8e37-2aa09641149f,2021-01-27T00:00:00Z,11,446AF1EE-D682-4121-B9E6-BACFAAE43672,Q30,,,,,,,,,,,
Q105090478,Paul Tosh,printmaker,EA5B24BF-3795-459E-9F8F-6BD6D68DAD50,Q5,B8B6613E-4319-45DC-AEDF-40F6387ECBC9,Q6581097,2EDD61FC-9194-4D4D-8258-AE38ADAC9083,Q11569986,,,,,,57D27734-68D4-4C89-B928-493D0F857051,51fd68a9-500d-4421-9f0b-f62bbdbb5f3b,1954-00-00T00:00:00Z,9,,,,,,AB1479ED-0F33-4ECC-94E9-FB59B2A75A25,Q241814,,,,,,,,,,,,,,,,,,,,,,A24A36AF-AE0B-43D3-BDCC-D9C8D9991DA6,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b9b9849b-d328-4506-baeb-eb4202a945e4,2021-01-27T00:00:00Z,11,C88C8B9A-BB0C-4E40-94EB-8B1D3B8593EC,Q30,,,,,,,,,,,
Q105090481,Mara Held,printmaker,C0305D0D-7690-44A9-9179-0C309F05911F,Q5,03ED2613-5BBA-4EB3-9773-18D0FD2798D9,Q6581072,F2C49220-1713-44F2-9884-62CE67119D68,Q11569986,,,,,,CBB1444C-5DDA-411B-BE78-FFD1EF669C8A,340f9a7d-19bb-4f5d-bb94-c5c11677c52b,1954-00-00T00:00:00Z,9,,,,,,F6DD16D4-F684-475A-B592-4E3B57D8A483,Q60,,,,,,,,,,,,,,,,,,,,,,13BBCF60-8569-47AA-A7F5-E8998EE41B5F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,255bf63c-2737-43db-b10d-47dccccc66ee,2021-01-27T00:00:00Z,11,EB81EA84-718E-4F1D-AD7B-F79D0ACADAB1,Q30,,,,,,,,,,,
Q105090484,Mark Gibian,painter,11EBAD18-143B-4549-9704-02D90C157F8F,Q5,F1122637-72AE-49AF-9ABE-200C2FB906A5,Q6581097,B16E4062-225F-455F-BD77-271D09BFA037,Q1028181,,,,,,15888276-02D2-484A-AF0E-59EE40FA24AA,1c731f3e-cf0e-4290-9e83-88a6643d542d,1954-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CF4B4C6E-D3E1-4D7C-98AF-A8AE102F7679,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,c0bca883-bc4f-4533-a0c3-dfbe9c404fb9,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090488,José Luis Raymond,photographer,4CE17191-41D8-484B-8588-F8613E391CA8,Q5,2D9166B8-53DB-41F0-BB83-384ECB45A335,Q6581097,6701609F-714C-49A1-922B-699789814D0E,Q33231,,,,,,08AA7DBF-B134-4D92-8825-9BEE348D8E5B,52807da0-acf3-4756-a2b1-bfcf90621fef,1954-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6017D0DB-97FE-4247-99B7-23FCCCFE5B52,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b2368036-f16d-4ced-89e8-c27aa85d6834,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090491,Terri Zupanc,printmaker,80196B67-2609-4E00-A082-FD019C1AE2DC,Q5,DD7DEE4D-80AE-4222-BCB4-4084149D3621,Q6581072,2A9CC8F2-B489-4233-A17E-8904CC705005,Q11569986,,,,,,70C2B046-88E5-4832-B2DF-ACE0DDE42D22,c528d4ae-3004-41be-a8ec-6154284ddf58,1955-00-00T00:00:00Z,9,,,,,,D943791A-58E7-4D3C-B925-30E8B1819CF0,Q1537,,,,,,,,,,,,,,,,,,,,,,8CDF2D80-8A22-4C87-90CB-6C76317E330F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,f012346f-ae68-4084-9c22-7ef401ec8966,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090494,Gabriel Warren,sculptor,B46CBDB4-CF4E-4D49-97A5-B89F6505D0A7,Q5,C7EF06BD-429F-4A41-B9B0-3FD242F8344E,Q6581097,D3EE5693-4A44-40F7-9362-00D366F5BF4B,Q1281618,,,,,,4E0E3CFF-D3A9-4A41-9CFB-E884DCC928D8,65daf38a-3233-4188-9669-c29e2c87afc9,1955-00-00T00:00:00Z,9,,,,,,4BC4C8A4-AD34-47A8-A378-A80A75B57FC6,Q49145,,,,,,,,,,,,,,,,,,,,,,C402EC52-776C-488A-A49E-80A50C0679FF,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,f816f9b5-afc8-44f5-b9f4-ef1c8c9fff45,2021-01-27T00:00:00Z,11,BA3082A9-6FE7-4B4F-982B-9528254A6515,Q30,,,,,,,,,,,
Q105090496,Tjue Teeuwen,book artist,98B5CB14-080E-4171-9A41-A209FCA66946,Q5,,,F98BAF7E-4BF0-4D19-A97C-72185233A00F,Q56884373,,,,,,89DBD7DA-58A2-46AE-8F9A-EDD5EFE47CFD,d796f25b-951b-4d03-8ed6-2ffcad0d628b,1955-00-00T00:00:00Z,9,,,,,,A66DDD1A-D7BC-4B9E-BFD6-F81E663D821D,Q9832,,,,,,,,,,,,,,,,,,,,,,59945776-3377-4CDB-846E-36176533C325,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d9714d1a-163a-4042-a925-0c047f0d46b6,2021-01-27T00:00:00Z,11,C375EF0F-3A0E-4DE0-8C39-BF0B5317A939,Q55,,,,,,,,,,,
Q105090499,Karen Leonard Lyles,drawer,16E4CE48-A1F3-4B21-964D-23CCC268950B,Q5,B0636A0B-825C-4F3F-B721-E68850B59CD4,Q6581072,0AB30836-D0A8-42ED-9E8E-5BCB74922F50,Q15296811,,,,,,0EF29351-B0C3-4427-9796-4501DAC4A18E,a0895094-7760-46a3-b485-bf76e26fb8bd,1955-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA6B11CF-47B8-4192-BBAF-81B6D05CF59C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a27f77f4-7877-4202-9e03-d4a6b778b63f,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090501,Terry Thacker,painter,07497CE7-B88D-4EED-A364-BE10770F8ED9,Q5,B2F1F8A8-E396-426A-A257-D6747D91054C,Q6581097,80BDAC5B-F166-406E-A9C2-045C9F3427F5,Q1028181,,,,,,DB52FBA9-3783-4E09-831A-43CFDF662232,aa333fab-432d-4c1b-8062-b8d1e3f1dae9,1955-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2FA5986B-B9B7-4416-A7C8-B2DF2E80208C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,ffeb7e21-6b71-4a33-8707-e28f348190b3,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090504,Gilbert Hsiao,printmaker,498BD5C8-2128-4534-924C-13B2CE4E3D82,Q5,34F57BDD-D4E8-4629-ADEF-56F802CBDBD6,Q6581097,CD1BC791-6207-4EF0-8014-9398F6DF0A0D,Q11569986,,,,,,65985298-4675-44BF-96FB-308F33994E12,00287885-055c-4aec-a6f2-9c32f8c678fd,1956-00-00T00:00:00Z,9,,,,,,FE91B0D8-3A82-4099-9942-8425936CB3E4,Q1400,,,,,,,,,,,,,,,,,,,,,,BD3D7AAB-54EF-44DE-AE27-3AC037A581D9,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,5a4f7174-a4c9-4c5c-863b-4cef60075168,2021-01-27T00:00:00Z,11,4FD8412D-CB72-47B3-A605-7C90A1D1157F,Q30,,,,,,,,,,,
Q105090507,Daniel G. Hill,American printmaker,75D5DA52-9373-4071-9B3B-67C2427536CA,Q5,54456B59-E52B-44FA-9474-09BEBCA3B598,Q6581097,22CD5CCA-570D-418C-94C6-6DEA2C156F7B,Q11569986,,,,,,EDC89DFB-1212-4105-9E96-CC1485529843,4fe68bf1-99b5-4259-8251-06250bb48ed0,1956-00-00T00:00:00Z,9,,,,,,485533E0-F0D7-41CF-9CBD-E5B49968A5EE,Q60,,,,,,,,,,,,,,,,,,,,,,4ABAE66F-3310-479C-BFDF-E74504F148FB,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,0a567351-f347-410e-87ac-086755fb3283,2021-01-27T00:00:00Z,11,60887BA5-7AA6-4721-91E1-07E12875F6BA,Q30,,,,,,,,,,,
Q105090510,Randall Lavender,American ceramic artist,463FC805-0535-42B1-BCFE-C07873F1065C,Q5,1B7D7E7A-0572-4359-AE77-17431831646A,Q6581097,E440F2D2-7DBE-4272-BA38-1F290B6F9F34,Q7541856,,,,,,0512FE55-DD7D-461B-AD64-874972C015C5,0b7a39a6-80b0-4b8c-8a62-15d69590d124,1956-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95549AF2-A0B0-4022-8A92-800B3A665CBB,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,dc254fb5-836f-49ef-9c92-eb5f7309dcc6,2021-01-27T00:00:00Z,11,6E18C172-460B-4031-9C70-D5CA96B417C7,Q30,,,,,,,,,,,
Q105090514,Paul D'Amato,American photographer,E31DDE19-86D6-41C8-A8D2-0C7EE1992A94,Q5,CCF36060-14A3-4051-9BF7-69A9C8A060B7,Q6581097,C0281D4E-61EC-43B6-A904-1AC4FF19D51C,Q33231,,,,,,00F93B95-16FF-4D64-AE27-7E490593F114,fe83600b-dd88-4f44-a7fb-5eb4f22a7031,1956-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53E31CF4-EA13-4B3B-B4B8-3E4B9AE06EA5,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,ec4e54f0-f316-4728-949c-9f55c3a017b2,2021-01-27T00:00:00Z,11,1B9F7C82-C46F-45C5-B4AB-1FFFA4EB29DE,Q30,,,,,,EE61B5D2-2C91-415B-AB71-E16CCDBBC7E9,500463231,41fa5e38cea39b08b7ee3108d6e14b606c385cce,5e741285-c080-4f31-b9aa-26f30d1d2529,2021-01-27T00:00:00Z,11
Q105090517,Jim Sherraden,American printmaker,7B5804A4-5CC5-4DA1-B795-29352F76E5F5,Q5,2822E69C-7F24-4F38-BBC8-56D31E628C95,Q6581097,DE1FB2A4-E7E9-42CD-8720-12C8A0E16D66,Q11569986,,,,,,252680D9-6EA3-4AC7-A570-658C1E45AA29,0f5b13b4-4fc7-47af-bc9a-e5dc72ac0dc1,1957-00-00T00:00:00Z,9,,,,,,921903D5-7488-43E4-9C07-3F3B244D7216,Q1650620,,,,,,,,,,,,,,,,,,,,,,ED69256E-3A27-4B4A-BDBD-29078B7D0763,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,dcc338d0-2bea-4a4d-9a07-effbf214e6e6,2021-01-27T00:00:00Z,11,2E14B8E1-D53F-45F3-962D-8E4F8FB75204,Q30,,,,,,,,,,,
Q105090520,Gloria DeArcangelis,drawer,90CE2AB7-26E3-4B00-9364-DB003248F285,Q5,D2BCC336-CE84-45C1-B4E9-3490C0A4D31D,Q6581072,BCC07094-D016-4F16-8E97-687AFBEFF11A,Q15296811,,,,,,0C3630C1-7020-4DC4-B291-72C65F3BCF12,29e751c5-bef9-4e6a-a31f-9697e4fa5329,1957-00-00T00:00:00Z,9,,,,,,C9C563C6-AF8D-4225-A432-C9B2E437E713,Q1726,,,,,,,,,,,,,,,,,,,,,,885F56B1-746B-494F-AAB8-F968D7422723,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,33bdeaa2-697b-41ee-9eae-5a4041710fcb,2021-01-27T00:00:00Z,11,D915562E-9F63-49ED-96B1-86A6973E5B42,Q183,,,,,,,,,,,
