accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0324P,Person,0.5637658,0.75915116,0.9615926,0.48848236,0.9783346,924,1170,488,977
1979.0324P,Pillow,0.5407768,0.0039899778,0.99406177,0.038416546,0.99491626,5,1210,38,994
1979.0324P,Person,0.5384153,0.446875,0.5938541,0.28758484,0.66507894,544,723,287,664
1979.0324P,Luggage & bags,0.53690124,0.0025421763,0.9965918,0.10612694,0.9973958,3,1213,106,996
1979.0324P,Person,0.50800735,0.52690184,0.7759883,0.25519678,0.85754967,641,944,255,857
1979.0346P,Person,0.5615961,0.26704693,0.76916987,0.42602745,0.8746178,267,769,586,1203
1979.0346P,Footwear,0.530313,0.5979656,0.77620816,0.80066556,0.88233835,598,776,1101,1213
1979.0370P,Animal,0.83566546,0.03245243,0.9668934,0.030105842,0.9692879,10,295,13,405
1979.0372P,Pillow,0.5551187,0.037030037,0.9678796,0.016958127,0.97572047,37,967,26,1513
1979.0373P,Person,0.7035982,0.03862102,0.9582512,0.031291742,0.9937429,39,958,47,1495
1979.0381P,Person,0.8495953,0.508759,0.58722466,0.6841669,0.85790896,509,587,847,1062
1979.0381P,Person,0.78669,0.43524858,0.501337,0.69748974,0.8449078,435,501,863,1046
1979.0382P,House,0.63198143,0.23344475,0.78466123,0.29349476,0.8309979,320,1076,293,830
1979.0395P,Vase,0.7497154,0.23262359,0.71127254,0.029528588,0.9725199,233,711,44,1459
1979.0409P,Animal,0.7720598,0.052783895,0.94918865,0.020348439,0.9770463,19,342,8,400
1979.0410P,Sculpture,0.8186981,0.21836661,0.65627944,0.18631901,0.94696945,218,656,248,1262
1979.0411p,Vase,0.9295719,0.07289498,0.8510689,0.119095385,0.92449504,73,851,159,1232
1979.0412P,Vase,0.9415986,0.095371865,0.788217,0.092934966,0.90586853,95,788,124,1208
1979.0413P,Vase,0.81830835,0.06859248,0.9237495,0.21855111,0.7602313,69,924,291,1013
1979.0414p,Sculpture,0.81408125,0.120837234,0.81466025,0.03668764,0.95996684,121,815,49,1280
1979.0415P,Sculpture,0.8673354,0.15841024,0.7269296,0.29298127,0.86920565,158,727,391,1159
1979.0419P,Sculpture,0.7527778,0.10045063,0.8616584,0.16572215,0.87365866,134,1149,166,874
