qid,label_en,author_string_uuid,author_string,author_string_series_ordinal,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_stated_in,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q115649895,"Introduction: Afrofuturism in Black Theology – Race, Gender, Sexuality, and the State of Black Religion in the Black Metropolis",01EBA16B-100E-4BA9-BC27-6E4FC3FA7963,Terrance Dean,2,0b4a8b3df9dc3487209c63822542b3280b0d2f64,http://dx.doi.org/10.1080/14769948.2015.1131499,,56910e7f-244a-4938-96f0-ba569d94aef5,2022-12-09T00:00:00Z,11
Q115649898,Listening to listeners: homiletical case studies,742ED985-28D2-461C-AC34-DBDBFBB6DC2E,"G. Lee Ramsey, Jr.",1,111b34e11e08aeb3af4b74b93e6231b505e9b9cd,https://chalicepress.com/products/listening-to-listeners,,a9da15ea-d5ac-41db-b506-1a7a6e4d4b13,2023-01-20T00:00:00Z,11
Q115649898,Listening to listeners: homiletical case studies,5B848965-588F-4C23-ABC4-0464A9CC5DAA,L. Susan Bond,3,111b34e11e08aeb3af4b74b93e6231b505e9b9cd,https://chalicepress.com/products/listening-to-listeners,,36d7b3c3-888d-4a14-bdc9-d2d21f7789c8,2023-01-20T00:00:00Z,11
Q115649898,Listening to listeners: homiletical case studies,C48CB92D-336D-46C7-B272-430928895248,Dan P. Moseley,6,111b34e11e08aeb3af4b74b93e6231b505e9b9cd,https://chalicepress.com/products/listening-to-listeners,,02463fd0-9606-4958-9535-a3f22159465f,2023-01-20T00:00:00Z,11
Q115649899,"Easter/Resurrection of the Lord: March 27, 2005",FED19F38-7776-4A68-8403-40691C89A14A,Preston Harper,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,46fe993c-f587-4bd2-bc83-a2b650391d69,2022-12-09T00:00:00Z,11
Q115649899,"Easter/Resurrection of the Lord: March 27, 2005",8B6CB52C-F0E5-41CC-BA00-E777F9677D95,David von Schlichten,5,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,63dd079a-1f57-4575-a1cb-f421253263b1,2022-12-09T00:00:00Z,11
Q115649899,"Easter/Resurrection of the Lord: March 27, 2005",AB88AAE0-E369-420D-8F8B-6C421C19BEF9,Fritz Bogar,7,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,d3276da6-bc76-4007-a91b-58568392d04c,2022-12-09T00:00:00Z,11
Q115649899,"Easter/Resurrection of the Lord: March 27, 2005",09F5FBC8-5682-49CD-AA1E-DC8D6F178AE2,Patrick J Willson,8,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,b8fa4297-3e85-489f-845e-9ad968bb1d12,2022-12-09T00:00:00Z,11
Q115649900,"Passion/Palm Sunday: March 20, 2005",BF8C510A-3841-43B0-AD24-A46CED752AB1,Preston Harper,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,9a9f008b-4b5b-4331-9419-afee6e74c4f1,2022-12-09T00:00:00Z,11
Q115649900,"Passion/Palm Sunday: March 20, 2005",C2748FBB-92B4-4595-8CC7-206888EA3EF2,David von Schlichten,5,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,0dbdd8b6-8348-41af-a65e-5ec5b0e197b8,2022-12-09T00:00:00Z,11
Q115649900,"Passion/Palm Sunday: March 20, 2005",D11C5D5D-4FB1-4486-B52F-D4527EDA63B7,Virginia Miner,7,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a5aa5170-2ed1-40dd-9d89-cdaccca6839b,2022-12-09T00:00:00Z,11
Q115649900,"Passion/Palm Sunday: March 20, 2005",8CE426A5-B284-4EA7-80A1-C5C874394393,Robert J Elder,8,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,74fed6ef-07c4-4dc8-97a1-a3adafdc19e4,2022-12-09T00:00:00Z,11
Q115649902,"Fifth Sunday in Lent: March 13, 2005",2C875405-CF00-46E5-8FBF-F46F45174D9F,Preston Harper,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,51fd1666-59d7-4f1b-8b5b-613cea9e7f46,2022-12-09T00:00:00Z,11
Q115649902,"Fifth Sunday in Lent: March 13, 2005",BCD95A2D-1277-4080-99B6-5661E73218E8,David von Schlichten,5,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,48b448b9-5dfd-49b2-9450-9f1fb7fee32b,2022-12-09T00:00:00Z,11
Q115649902,"Fifth Sunday in Lent: March 13, 2005",E0D13EA7-5E20-4F1B-AA3D-DA7C78B5A164,Dean J Seal,7,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,57f206d7-db7d-4d94-9620-c722eea335cd,2022-12-09T00:00:00Z,11
Q115649902,"Fifth Sunday in Lent: March 13, 2005",EFED61A8-4D4E-463C-87EF-1FC55C59BFF6,Robert J Elder,8,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,96c76ea0-522a-4386-ba4a-2063953815cc,2022-12-09T00:00:00Z,11
Q115649904,"Fourth Sunday in Lent: March 6, 2005",25F4902D-AA24-471F-BF5D-2A6011E70BDC,Preston Harper,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,98af12c0-fd28-4e6b-aa75-b83cf49080ac,2022-12-09T00:00:00Z,11
Q115649904,"Fourth Sunday in Lent: March 6, 2005",B651B70E-1A46-482B-9216-6E6766029BBD,David von Schlichten,5,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a3f67eab-6b11-4600-b5a6-e14987a37eb9,2022-12-09T00:00:00Z,11
Q115649904,"Fourth Sunday in Lent: March 6, 2005",4262284F-C168-4D70-A237-3A48BEA2E4AB,Dean J Seal,7,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,9424ea49-2304-43f1-a149-294a7bae57c0,2022-12-09T00:00:00Z,11
Q115649904,"Fourth Sunday in Lent: March 6, 2005",C149C76A-91EA-4995-B9D0-9692AD325A4A,Rochelle A Stackhouse,8,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,3295b939-a742-48ae-9073-3347605f4f9f,2022-12-09T00:00:00Z,11
Q115650746,From Mari to Jerusalem and back: Assyriological and Biblical studies in honor of Jack Murad Sasson,7FCEA0D2-23D2-4453-8969-CC7DD6D343BC,David I Owen,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,dd60cc42-50f3-4a7e-888d-20e8a28b9d56,2022-12-09T00:00:00Z,11
Q115650668,"Private Regard, Identity Protection and Perceived Racism among African American Males",4B76AF87-F18B-4A9B-AE25-21A3AA276620,E Thomoseo Burton,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,a905b7f5-e552-41e6-bddd-8c0c53ef3444,2022-12-09T00:00:00Z,11
Q115650668,"Private Regard, Identity Protection and Perceived Racism among African American Males",5DECF7FB-F3DB-4B6B-81EA-FF37D06EEB62,Mia Smith Bynum,3,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,ff4e0dc2-2651-4961-8139-3778dfc4225a,2022-12-09T00:00:00Z,11
Q115650668,"Private Regard, Identity Protection and Perceived Racism among African American Males",AA8767EB-E1A2-48B2-815D-127B9197242A,Candace Best,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,cacf8ee7-702b-4468-b549-6501e21f7ac7,2022-12-09T00:00:00Z,11
Q115650671,"Toward a History of Slavery in Small Places: Agrarian Diversity, Demographic Expansion, and Economic Stability in Fajardo, Puerto Rico, 1812-1838",C2071255-B7C2-40CB-A932-77850BBC6562,Joseph C Dorsey,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,0e35dd33-7502-4b94-b2aa-e86708c2cfdc,2022-12-09T00:00:00Z,11
Q115650699,Youth ministry in the Black church: centered in hope,DE7E89E4-E00C-45E0-8379-9B31E0D24289,Karma D Johnson,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,6b5c18cb-c534-4936-bb77-ff0352f4d876,2022-12-09T00:00:00Z,11
Q115650710,The “american dream” in poor urban neighborhoods: An analysis of home ownership attitudes and behavior and financial saving behavior*,94551128-816E-4636-BBB7-1979864A4164,C Jaret,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,86f77405-43ca-4db2-bf3b-a7733e6d79e5,2022-12-09T00:00:00Z,11
Q115650712,"Academics in action!: A model for community-engaged research, teaching, and service",073201AA-1F2C-4422-AB4C-3C638FE4691B,L Brinkley-Rubinstein,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,0ac8a19b-c807-456c-8228-38507d45f415,2022-12-09T00:00:00Z,11
Q115650712,"Academics in action!: A model for community-engaged research, teaching, and service",49E606AF-9800-436B-A5FB-FFD8ECFC2373,B Doykos,3,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,477499b0-6834-4995-b6a2-0a9c80cc975f,2022-12-09T00:00:00Z,11
Q115650712,"Academics in action!: A model for community-engaged research, teaching, and service",4DA48132-E8D0-4B24-916E-3831E32148D7,N C Martin,4,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,91d31c65-18ab-4327-97e5-ae2bdbd2290b,2022-12-09T00:00:00Z,11
Q115650712,"Academics in action!: A model for community-engaged research, teaching, and service",0504B29B-326E-4909-801C-F5D125EEC559,A McGuire,5,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,5cb80313-8816-492c-a9d7-58cd2056de14,2022-12-09T00:00:00Z,11
Q115650714,Leadership Amidst Poverty: a Mixed-Methodological Analysis of the Shack Dweller Federation of Namibia,7763C550-8768-4AD7-A021-4C3FCA47521D,A Cowser,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,241420b4-5a23-4c7f-af6c-6298a332b0a9,2022-12-09T00:00:00Z,11
Q115650714,Leadership Amidst Poverty: a Mixed-Methodological Analysis of the Shack Dweller Federation of Namibia,6505B558-B855-41C6-82AF-8E9A919FAAF8,T A Gutierrez,3,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,80267c26-c55a-4207-aca0-5636c98841f1,2022-12-09T00:00:00Z,11
Q115650715,"The kings of Mississippi: Race, religious education, and the making of a middle-class black family in the segregated south",C73C3E40-1BF4-4642-8F8A-93023913AE9F,B Blanford-Jones,2,5c24f402bce15202bbea33c9ae4fd10580eac57a,,Q114403967,6cd31f7b-009e-4f2e-a5eb-d9f009058db1,2022-12-09T00:00:00Z,11
Q115673393,I Feel Blacker: Applying a Black Feminist Paradigm to an Intervention Program for Black Men Who Have Sex with Men in the South,68B91494-BF18-4C85-AAB5-4789671DA07E,L Collins,2,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,77e9a8bd-733f-4640-b794-5b745d31173f,2022-12-11T00:00:00Z,11
Q115673398,I Spirit and Truth: a vision of episcopal worship.,6E1D0B52-BFA5-49CC-AE39-E84D108DD747,Kevin Moroney,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,b30edfa3-7d0f-4c37-932b-8532796b0c7d,2022-12-11T00:00:00Z,11
Q115673398,I Spirit and Truth: a vision of episcopal worship.,5F2AC399-8539-4816-972E-EE3F8ED83506,Sylvia Sweeny,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,8014ecb0-5833-43a5-a2ce-5d7c06e0df79,2022-12-11T00:00:00Z,11
Q115673415,College Theology Society and National Association of Baptist Professors of Religion Share Meeting,328CF30C-701F-42C9-9695-AB9452FBDC52,Richard F Wilson,2,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,e3150685-06d8-4852-90ea-9d95eb81d491,2022-12-11T00:00:00Z,11
Q115674341,Aquinas and radical orthodoxy: A critical inquiry,6F0C6F1F-DA54-41D6-B2D5-19FE6E351C63,P J DeHart,,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,a7a729cb-1d08-4783-8309-14baf4216b70,2022-12-11T00:00:00Z,11
Q115674358,Black church studies: an introduction,3DD56947-00EA-482A-87E7-1A550E53AD39,Carol B Duncan,3,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,d7a4bbd7-51bf-4ede-82dd-6f63a2d2e108,2022-12-11T00:00:00Z,11
Q115674358,Black church studies: an introduction,BDA19E1B-CB84-46C8-B620-6CFC9323B754,Stephen G Ray,4,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,20601348-61c7-4a71-a9b9-a6773fb146ab,2022-12-11T00:00:00Z,11
Q115674361,The altars where we worship: the religious significance of popular culture,B720CC02-2D86-4E7B-A01C-487D7D68A61E,Mark G Toulouse,3,414bf63fef4c79a78a6ed6df5413c21c51afb127,,Q114403967,803589ea-dac6-4cae-b877-e156965268f4,2022-12-11T00:00:00Z,11
Q115681132,"Proper 21, Twenty-Sixth Sunday in Ordinary Time: September 28, 2008",9478542B-1887-409D-9117-9BDED37FDAB8,Cláudio Carvalhaes,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,2b7d954e-3340-486c-97c3-158baa240cb7,2022-12-12T00:00:00Z,11
Q115681132,"Proper 21, Twenty-Sixth Sunday in Ordinary Time: September 28, 2008",1470793E-F807-44A6-8149-E17170509CED,Tambi Brown Swiney,5,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,faca69a8-e1db-4506-84c6-4a9e72741458,2022-12-12T00:00:00Z,11
Q115681132,"Proper 21, Twenty-Sixth Sunday in Ordinary Time: September 28, 2008",08EA462D-D87C-47EC-90AD-681AC1326B3F,David von Schlichten,6,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,947e77e1-8a95-4bb6-9599-95505a20b102,2022-12-12T00:00:00Z,11
Q115681132,"Proper 21, Twenty-Sixth Sunday in Ordinary Time: September 28, 2008",8FB6FAF2-7F58-4E3F-B3D7-F02E3D228DC6,Rochelle A Stackhouse,8,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,e6cbf73c-ea11-4510-a9bc-0e381deffab0,2022-12-12T00:00:00Z,11
Q115681133,"Proper 20, Twenty-Fifth Sunday in Ordinary Time: September 21, 2008",1AE47A97-88FA-4E42-A5F8-C91AF4EA7C46,Tambi Brown Swiney,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,3c261094-323c-4d35-a94c-8e763b31e7e1,2022-12-12T00:00:00Z,11
Q115681133,"Proper 20, Twenty-Fifth Sunday in Ordinary Time: September 21, 2008",AB471108-5535-4D1F-A60A-18C1D81860FA,Cláudio Carvalhaes,5,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,f69f82e0-cca2-4279-b92c-3ca02decc594,2022-12-12T00:00:00Z,11
Q115681133,"Proper 20, Twenty-Fifth Sunday in Ordinary Time: September 21, 2008",B057F1C5-62C7-4C54-A528-260611BFDD24,David von Schlichten,6,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,8ae3fe6a-21a1-4240-a383-afca62b41dc6,2022-12-12T00:00:00Z,11
Q115681133,"Proper 20, Twenty-Fifth Sunday in Ordinary Time: September 21, 2008",8F8C7942-C634-4864-B3EC-EBAAEF6BDFA8,Dianne Andrews,8,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,7c298e37-ced6-4e7c-ab9f-192b8ae06ae8,2022-12-12T00:00:00Z,11
Q115681135,"Proper 19, Twenty-Fourth Sunday in Ordinary Time: September 14, 2008",CE41C229-0B34-4651-9694-0BD910B8E629,Cláudio Carvalhaes,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,d919f5b0-95f7-48e4-95c8-3e699baf983c,2022-12-12T00:00:00Z,11
Q115681135,"Proper 19, Twenty-Fourth Sunday in Ordinary Time: September 14, 2008",094B93A6-B65B-49FE-B6E7-6436F8EE3B61,Tambi Brown Swiney,5,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,41f1f360-08f1-4f1f-9284-937ec79132e1,2022-12-12T00:00:00Z,11
Q115681135,"Proper 19, Twenty-Fourth Sunday in Ordinary Time: September 14, 2008",3DDE0E8B-4E40-4B4B-ABD5-465D59102970,Martin Kich,6,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,034045b7-3193-48a7-be95-9ca4f09d0939,2022-12-12T00:00:00Z,11
Q115681135,"Proper 19, Twenty-Fourth Sunday in Ordinary Time: September 14, 2008",2EFA4C6E-9DBB-4D02-AA36-B2C9222969AF,Sallie Watson,8,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,fefbfba0-a40e-4428-a222-2661ac8afb1d,2022-12-12T00:00:00Z,11
Q115681136,"Proper 18, Twenty-Third Sunday in Ordinary Time: September 7, 2008",C0218C66-05DB-428E-AD5C-FCB473ECED76,Cláudio Carvalhaes,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,675ecc0f-20f6-41f8-b028-48b9f2af34f4,2022-12-12T00:00:00Z,11
Q115681136,"Proper 18, Twenty-Third Sunday in Ordinary Time: September 7, 2008",CC5F459B-D57F-4290-8370-4E5BCB871DC2,Tambi Brown Swiney,5,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,876ee46c-29af-4baa-854f-f70fe781e557,2022-12-12T00:00:00Z,11
Q115681136,"Proper 18, Twenty-Third Sunday in Ordinary Time: September 7, 2008",6A5151BE-25C6-4263-A586-0B37E28322CD,Martin Kich,6,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,ab9f91c7-befe-4397-b804-fcbcb39011ed,2022-12-12T00:00:00Z,11
Q115681136,"Proper 18, Twenty-Third Sunday in Ordinary Time: September 7, 2008",94EB63FE-9A41-42C1-B1D4-476C4B9CF7A1,Dave Ridder,8,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,eee8d6db-7761-4f9b-8c21-10baa8bf5549,2022-12-12T00:00:00Z,11
Q115681164,A call to a national dialogue and reflection on What does it mean to be black and Christian?,934A0BC4-504E-44D5-806A-09E189E21155,Donna E Allen,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,81ae06b4-50c4-42e7-a699-2aba851be843,2022-12-12T00:00:00Z,11
Q115681170,The history of the Riverside Church in the city of New York,946946E6-1891-4EDD-9666-47CF88E5FC57,Leonora Tubbs Tisdale,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,7f04001f-faa2-48eb-9d73-ef7358fd3895,2022-12-12T00:00:00Z,11
Q115681170,The history of the Riverside Church in the city of New York,37039FCC-D35B-4C7B-8453-EE78DB193CE5,Lawrence H Mamiya,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,2f2a65a9-af70-4633-8ade-0c0681fe5d19,2022-12-12T00:00:00Z,11
Q115682386,A feminist companion to the New Testament Apocrypha,2B0A7F1C-F74E-4EE3-80B2-A8A06C02381E,Maria Mayo Robbins,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1d54f4ad-57b4-4ef2-bdc6-b03baad6daa8,2022-12-12T00:00:00Z,11
Q115682387,A feminist companion to the Catholic Epistles and Hebrews,9372913A-998A-4B6D-96EA-FA49A2017EB1,Maria Mayo Robbins,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,b177aa75-ed6f-40de-8610-447575f8308d,2022-12-12T00:00:00Z,11
Q115682388,A feminist companion to the Acts of the Apostles,6E3031CD-2A97-4279-B21C-F2EA5FF9A7D0,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,0c5ef723-dda3-4af9-b703-fcc5cdd26bdf,2022-12-12T00:00:00Z,11
Q115682389,A feminist companion to Paul,D8E8A78A-CC8A-487F-987E-537DD43967E6,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,590a7f59-6301-4c3d-91c4-1828005f64cd,2022-12-12T00:00:00Z,11
Q115682390,A feminist companion to Mark,B0812E48-B0D3-4D9A-923F-C13066F620D0,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,f3312d9b-c290-403c-868b-71ffa2674ee2,2022-12-12T00:00:00Z,11
Q115682417,A feminist companion to Mariology,07C0FF9F-612E-49DB-86A9-A0B9C89A5395,Maria Mayo Robbins,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,6c3ab55e-a20d-4014-ac8b-bb207ac8ab16,2022-12-12T00:00:00Z,11
Q115682418,A feminist companion to John,38159425-F593-4D05-9C20-9714D8AFA115,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,d7bd88ec-6020-4830-9f87-58af3680aff4,2022-12-12T00:00:00Z,11
Q115682421,Habits of anti-Judaism: critiquing a PCUSA report on Israel/Palestine,C1536B9A-EE36-4A22-9864-C91AC53AAC03,Ted A Smith,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,a9012075-bbd9-4fff-ac41-cd9813ca32d3,2022-12-12T00:00:00Z,11
Q115682422,A feminist companion to Matthew,6283FEFA-0393-4F58-9536-F37C6C23909A,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,741f340c-dc08-4b4d-b45e-c8be1880b4e8,2022-12-12T00:00:00Z,11
Q115682524,"The New Testament apocrypha and pseudepigrapha: a guide to publications, with excursuses on Apocalypses",6ACE9771-1A6B-494B-8DB4-4FED28EF20AF,James R Mueller,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,b5d85e78-9e86-478c-8dd8-23b571bf29db,2022-12-12T00:00:00Z,11
Q115683713,Who Is My Neighbor?,553AB511-C152-459A-87AB-4D1F93D5C206,Denise Turu,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,262b5da3-5b00-4226-9872-3d9f1b12c89c,2022-12-12T00:00:00Z,11
Q115683714,The marvelous mustard seed,3D4839B8-E5FE-48D4-B57C-5B0AE9DD444A,Margaux Meganck,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,e2d90aee-5f08-416d-b278-acf721e3f2b8,2022-12-12T00:00:00Z,11
Q115683723,Gospels: narrative and history,9C7689B5-1F17-4F00-86A4-5AD69546F4FE,Mercedes Navarro Puerto,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,37f29cca-dcfd-4a28-9437-6ad1f5b241b6,2022-12-12T00:00:00Z,11
Q115683724,A feminist companion to the Deutero-Pauline epistles,303EAC04-5F6E-41BC-8829-39DA6053BF1F,Marianne Blickenstaff,,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,eda926c0-a04b-4758-8e34-8f0a31e58abb,2022-12-12T00:00:00Z,11
Q115684161,A very big problem,FDD32C27-7EB9-402F-AE8D-D75185896FA7,Annie Bowler,3,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,6f9c4016-7463-4aa0-87cd-a2dd87bab3c8,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",96181C80-6C9E-4ECF-921A-E442CFA81B99,B Chilton,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,bcdadd7c-1217-4c1e-b3e7-16dab28058c2,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",DF14AE60-BE60-4D5D-A9B4-1B5BD1B3CD45,H C Kee,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,55190757-11dc-4669-8f5a-670f21e23b97,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",6B88EBE9-CF33-4BE5-8CDC-D9F5985F2720,E M Meyers,4,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1a77b742-7634-4951-9fea-23a0af87cfc1,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",A5185382-1397-49D1-93B8-CEF13803E508,J Rogerson,5,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1281ff6d-054d-4b5e-ac42-1a5bfc70abbb,2022-12-12T00:00:00Z,11
Q115684166,"The Cambridge companion to the bible, second edition",8021B78C-8C03-4CF1-A4B0-55B124C8F33D,A J Saldarini,6,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,665d6b49-7bdc-4df6-a1e9-ea30c003e14e,2022-12-12T00:00:00Z,11
Q115684198,Wisdom commentary: Ruth,B2703339-5CDA-4EFF-A171-03C54D9C55D3,A L Laffey,1,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,1500f949-809f-48ee-a365-3d273a11d70d,2022-12-12T00:00:00Z,11
Q115684198,Wisdom commentary: Ruth,B7109F8A-48CD-402C-9523-82710DA75D8E,M Leonard-Fleckman,2,ee5b3c703ea5aa7c335ebfcde40253125834d12c,,Q114403967,76196c45-fc6c-4d9c-8e95-69c7755c5da4,2022-12-12T00:00:00Z,11
Q115685261,"Asian values, encounter with diversity",FA7F5B0D-3F78-421C-85F1-FAED861FE2D5,Birgit Mayer-König,2,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,099b752d-e448-4d68-ba2c-fda328d2d277,2022-12-13T00:00:00Z,11
Q115687831,First Sunday of Advent,F2852928-037C-4E83-968A-60AB6808054A,William Ramsey,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0090cbc2-0f3a-486b-9e57-c1c889e0dfda,2022-12-13T00:00:00Z,11
Q115687831,First Sunday of Advent,102B9DA7-C048-4DE1-A93E-95E8B140C384,James B Ashbrook,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0492393c-c628-4be1-ad3a-118e30652e86,2022-12-13T00:00:00Z,11
Q115687831,First Sunday of Advent,54C0D51A-934C-4B2B-9DC0-446C31AEFDD3,Ron Salfen,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,0cbafe95-c8f9-4e8f-89f7-ace56c7a8c54,2022-12-13T00:00:00Z,11
Q115687831,First Sunday of Advent,E44F02FF-F2E4-4562-BF58-2F0988BC8CE2,Stephen McCutchan,5,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,06c2c8e0-68d1-4bc7-a3b5-68d57bb83911,2022-12-13T00:00:00Z,11
Q115687831,First Sunday of Advent,3521D268-6C01-440A-98CF-2D57B4582C62,Robert U Ferguson,7,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,85d25014-efe8-4571-bfce-50283cc8d3fb,2022-12-13T00:00:00Z,11
Q115687832,Christ the King,D1283BED-E255-47AA-AC1D-C81265E06046,William Ramsey,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,83369617-2413-4318-9541-060bbcf9eec3,2022-12-13T00:00:00Z,11
Q115687832,Christ the King,4CC8F89A-748D-4004-A3A0-D678EF825869,James B Ashbrook,3,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,59f5e63c-7426-48d4-8d8e-768468c30904,2022-12-13T00:00:00Z,11
Q115687832,Christ the King,84FFD28C-CE35-4CAE-A801-FBF75616E543,Ron Salfen,4,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8fe95d1a-3628-483e-b69f-56b8ee527cff,2022-12-13T00:00:00Z,11
Q115687832,Christ the King,5D4328C4-17E8-4F40-96E4-2FEF7CFF3646,Stephen McCutchan,5,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,6316f238-114b-4b1f-955b-94fd6fe85c6b,2022-12-13T00:00:00Z,11
Q115687832,Christ the King,F5CCFB17-EADE-451E-974C-17521BE489F6,Judson Child,7,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,25fb961e-82db-4888-ba32-b48f3c72323f,2022-12-13T00:00:00Z,11
