qid,label_en,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec
Q18159121,Susan Rae Wente,6FF683B8-3842-4BE2-A7F8-D1E0C431DD08,Q89953912,,,,,,,df2d6098e12e84fcd2faa596735e23c9206b110e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q1817914,Lenn Evan Goodman,02C1CBD1-DAF2-41F7-9280-65467C9CB7F3,Q79117861,,,,,,,ed749432e270910cdd7c7370f9ba3f43ed16c94b,https://as.vanderbilt.edu/jewishstudies/category/faculty/,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q1817914,Lenn Evan Goodman,38238236-B0B5-4A39-BB74-B9F8100C778D,Q79117923,,,,,,,6bb3f89e8967ebc4376d657b54ca70d87485a7ec,https://as.vanderbilt.edu/religiousstudies/people/,2269a8f4a882c57fddba3158cae6b901,2020-02-29T00:00:00Z,11
Q1817914,Lenn Evan Goodman,E1CF3A09-C682-4DD4-8C8D-96FC26D1C058,Q79117891,,,,,,,24947b47f1ece15460993511602b38d6e9e6215e,https://as.vanderbilt.edu/philosophy/people/,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q18344435,Michael Nelson,,,,,,,,,,,,,
Q18348799,Constance Bumgarner Gee,,,,,,,,,,,,,
Q18349360,Hezekiah William Foote,,,,,,,,,,,,,
Q18619149,Lauren Benton,2B56F895-6E01-4CC4-9FBC-FBECE7A008F6,Q79117746,,,,,,,4ad1006afb3f0e9d2846f35fa93f84d34a50c11f,https://as.vanderbilt.edu/anthropology/people/index.php?group=affiliated-faculty,577699d025df6a71cd220c4f9975c10b,2020-01-19T00:00:00Z,11
Q18619149,Lauren Benton,693063D8-0292-49A6-B905-6DA6933698D3,Q79117847,,,,,,,11730262bcfa123ffd68daf5c8c02a4fa990c602,https://as.vanderbilt.edu/history/people/index.php?group=primary-and-joint-appointments,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q18619149,Lauren Benton,7914B78E-FB94-4A77-9DE0-AED6E9CBCA05,Q7914456,,,,,,,133c8ea65aecf7c931a3ccb4721ae2f9394815ec,https://law.vanderbilt.edu/people/?type=joint,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q18631149,Myriam J. M. Chancy,,,,,,,,,,,,,
Q18631747,Joseph Peterson,,,,,,,,,,,,,
Q18631934,Marylyn D. Ritchie,,,,,,,,,,,,,
Q18688036,Joan Morgan,,,,,,,,,,,,,
Q18719182,Nicholas Hobbs,,,,,,,,,,,,,
Q18921937,Dawn Iacobucci,D7CBBDA0-14C2-413F-9C2A-259DA22D7094,Q14710143,,,,,,,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q18922665,Caroline Randall Williams,624FA94E-1879-4809-BDE7-010473E8C3F3,Q79117740,,,,,,,d257fe0d5b15e1b4ce0645a377e6816e82feba31,https://www.vanderbilt.edu/americanstudies/people/,a7ba053dd54c1b3fdbca72afb94b057a,2020-02-25T00:00:00Z,11
Q19519582,Mark Ellingham,45CC6DE6-B1B2-495A-840D-7DB28DF3C323,Q79117878,,,,,,,0d323236805dd6dd3630c899b3963e84b051130b,https://as.vanderbilt.edu/math/people/?group=faculty,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q19564477,W. Kip Viscusi,2A0A4FD3-11F0-4798-802D-30B52B095FFC,Q14710143,,,,,,,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q19564477,W. Kip Viscusi,74A8931F-7691-40EF-9E61-68BA2FB46E4B,Q79117810,,,,,,,8d8f452e94d706f646bf4ba7bedb40b5760a609e,https://as.vanderbilt.edu/econ/people/index.php?group=faculty,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q19564477,W. Kip Viscusi,A0BC85D5-C1FB-47D0-A2F0-A9929EEB4064,Q7914456,,,,,,,d43d6f78830702c4f6ae2b0b13ab5bdd9a09c05d,https://law.vanderbilt.edu/people/?type=resident,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q19841025,William Franke,2B45C2D8-4AB0-44D4-985A-4E3AB04B731D,Q79117827,,,,,,,3fe4fdede52ffb24b78c650c8f09af6daf3423db,https://as.vanderbilt.edu/europeanstudies/people/faculty.php,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q19841025,William Franke,D90CC02F-C386-471E-B2B8-9EA916BA055C,Q79117832,,,,,,,2ca3fce362ac8ba87cd94e909e4228f808c81e17,https://as.vanderbilt.edu/french-italian/faculty-in-italian/,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q19875454,Douglas G. McMahon,0CC63437-4E7C-45EA-AD05-C1B23C5A00A7,Q78041310,,,,,,,63084c503d28acea296eaa7cab8f654683594f03,https://as.vanderbilt.edu/biosci/people/index.php?group=primary-training-faculty,af1d0b824820d36603409c8aadad11e0,2019-12-10T00:00:00Z,11
Q19895903,Gordon Logan,C60779B4-6531-4E04-9A76-14B5A47D44A1,Q79117907,,,,,,,2bcfb41e6bb5e1b9f1e2dc132137c30f4cf2e9f0,https://www.vanderbilt.edu/psychology/people/?group=faculty,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q19936349,Robert J. Scherrer,5D69981D-D4BD-49DA-8DDE-65A781826194,Q79117786,,,,,,,0f468b6f47c6441e4154cd80990f1dfed14c3d60,https://as.vanderbilt.edu/cst/about.php,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q19936349,Robert J. Scherrer,82D5668B-B2BF-4E14-932A-F27329A14263,Q78779260,,,,,,,6615a10046bec4e6019a29706de32e7e75c2b599,https://as.vanderbilt.edu/physics/people/index.php?group=faculty,3790bb391382d575514dc96b7ecf6f56,2019-12-20T00:00:00Z,11
Q20006281,Philip D. Rasico,B3C27289-80B8-4222-8AA8-5E8BB9C4DA8F,Q79117827,,,,,,,3fe4fdede52ffb24b78c650c8f09af6daf3423db,https://as.vanderbilt.edu/europeanstudies/people/faculty.php,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q20006281,Philip D. Rasico,F69FF4C3-0891-4A6B-A824-5F2FFCB4646F,Q79117938,,,,,,,8370020a1e9631a795aa8186a4bb815b52e079f3,https://as.vanderbilt.edu/spanish-portuguese/people/index.php?group=faculty,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q201797,F. Drew Gaffney,,,,,,,,,,,,,
Q204168,Lorrie Moore,1810DD29-0DD3-44A4-812F-666E6757BBD7,Q79117817,,,,,,,205c8362d3927a42469cb9993afb85f20fc22475,https://as.vanderbilt.edu/english/people/index.php?group=faculty,ff5601d2b9d283188ed64f36c8833a83,2020-01-17T00:00:00Z,11
Q204999,Edward Emerson Barnard,,,,,,,,,,,,,
Q2054830,Kamie Ethridge,,,,,,,,,,,,,
Q20638697,Barbara Hahn,3D3EB68B-4C0C-454E-913E-9D8BDD3403BB,Q79117839,,,,,,,d40990cd4bf55aad1c6e38630ebb5553d024c3c8,https://as.vanderbilt.edu/grees/people/faculty.php,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q20638697,Barbara Hahn,D7F6CA17-587B-4A34-BD10-7A7972C099CA,Q79117827,,,,,,,3fe4fdede52ffb24b78c650c8f09af6daf3423db,https://as.vanderbilt.edu/europeanstudies/people/faculty.php,3cd393f32177f6baecd50b8b4ef6807b,2020-02-28T00:00:00Z,11
Q20651191,Charles Forster Smith,,,,,,,,,,,,,
Q20657455,Norman Tolk,A626AA52-385F-4ADF-AF3C-D0E39EBA6146,Q78779260,,,,,,,6615a10046bec4e6019a29706de32e7e75c2b599,https://as.vanderbilt.edu/physics/people/index.php?group=faculty,3790bb391382d575514dc96b7ecf6f56,2019-12-20T00:00:00Z,11
Q20687662,Mel Ziegler,BC27A273-510A-4BD4-8C17-B7BDFC672179,Q79117753,,,,,,,ba78c4041b8b9f892698c98c4e66d9cab52cbb2b,https://www.vanderbilt.edu/arts/studio-art-faculty/,2c8bbe15e629c2fc1c86d342012b008d,2020-02-26T00:00:00Z,11
Q20738637,Gertrude Smith,,,,,,,,,,,,,
Q20747308,Nancy Carrasco,B68DDBC5-9C2F-480A-8557-7A59F1EF3368,Q89953935,,,,,,,a4625f66a148827afbda3df38c405245a4bf738e,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=C,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q20757106,Jesse W. Markham,,,,,,,,,,,,,
Q20807008,Eric Bond,F01506AA-77CB-4B17-BE51-D677352DE5F3,Q79117810,,,,,,,8d8f452e94d706f646bf4ba7bedb40b5760a609e,https://as.vanderbilt.edu/econ/people/index.php?group=faculty,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q20880764,Charles Madison Sarratt,,,,,,,,,,,,,
Q20888734,M. David Merrill,,,,,,,,,,,,,
Q20979656,Andrew Hughes Hallett,,,,,,,,,,,,,
Q21016483,Oscar Touster,,,,,,,,,,,,,
Q21033823,"Casimir Douglas Zdanowicz, Sr.",,,,,,,,,,,,,
Q21066791,Roland Rust,,,,,,,,,,,,,
Q21070352,Herbert Charles Sanborn,,,,,,,,,,,,,
Q21094759,Robert Drews,AC427957-45FE-4424-AB41-B033D5727317,Q79117777,,,,,,,025dfbb59efbfd2b1be4e8afddade28f338d3bf5,https://as.vanderbilt.edu/classics/people/index.php?group=emeriti,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q21166426,Garret A. FitzGerald,,,,,,,,,,,,,
Q21176832,Bruce Ryburn Payne,,,,,,,,,,,,,
Q21422619,E. Inman Fox,,,,,,,,,,,,,
Q21510491,Robert Kral,,,,,,,,,,,,,
Q21524851,Herbert Cushing Tolman,,,,,,,,,,,,,
Q21664445,Sidney Clarence Garrison,,,,,,,,,,,,,
Q21664826,William H. Payne,,,,,,,,,,,,,
Q21665148,Robert A. Young,,,,,,,,,,,,,
Q21693572,Carolyn J. Heinrich,2ABF8A93-506E-4D9A-9A6B-948D054F0F94,Q83550305,,,,,,,0c458f8ca7cd90e0aa66def6a4e41fc284737710,https://peabody.vanderbilt.edu/people/lpo/,9aed736e219550add243997f7f862a4a,2020-01-24T00:00:00Z,11
Q21693572,Carolyn J. Heinrich,A806F946-6421-4845-B7EB-C5D422285F13,Q79117810,,,,,,,701c691ced49d3c91ddf742313fa3c06967a74b7,https://as.vanderbilt.edu/econ/people/index.php?group=joint-appointment,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q21825573,Glenn F. Webb,832C1B5D-00E6-43EF-9FB7-081BDBEB9F00,Q79117878,,,,,,,0d323236805dd6dd3630c899b3963e84b051130b,https://as.vanderbilt.edu/math/people/?group=faculty,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q21934160,Alan R. Brash,2B735D78-2FAB-4672-B525-670D7CA98A1C,Q89953981,,,,,,,d5c23b2299b4926c03a6f89d699bdf8605a66b46,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q22003705,Bruce Cooil,1B4C811C-623D-4BFE-9926-12D7B042DFB9,Q14710143,,,,,,,883c542b65d6a4f4d9de1e385418c97bc11615d4,https://business.vanderbilt.edu/our-school/faculty/faculty-directory/,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q22018903,Thomas H. Malone,,,,,,,,,,,,,
Q22073733,Consuelo H. Wilkins,AA6343FC-FD0E-41FA-A35A-F66CC10C767A,Q89953931,,,,,,,71355413b9a9870730d1430eed67ecb72893c08d,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q22096218,Nels F. S. Ferré,,,,,,,,,,,,,
Q22278762,Cassandra Laity,,,,,,,,,,,,,
Q22666021,Jonathan M. Metzl,23AFDDB9-8DFA-4BFD-90D2-92DDCF0BB50A,Q79117740,,,,,,,d257fe0d5b15e1b4ce0645a377e6816e82feba31,https://www.vanderbilt.edu/americanstudies/people/,a7ba053dd54c1b3fdbca72afb94b057a,2020-02-25T00:00:00Z,11
Q22666021,Jonathan M. Metzl,46EB2340-A062-47CA-8649-752A6B9D39E0,Q79117930,,,,,,,224e0f660a89cbc55f47e74493351c4b7b8ed933,https://as.vanderbilt.edu//sociology/people/?group=tenure-and-tenure-track,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q22666021,Jonathan M. Metzl,EC7298A3-AC16-451C-B830-5746D43837FB,Q79117951,,,,,,,dd710d76944e08911838e24fa4f353f5d2ac9640,https://as.vanderbilt.edu/wgs/core-faculty-and-staff/affiliated-faculty/,2269a8f4a882c57fddba3158cae6b901,2020-02-29T00:00:00Z,11
Q22666021,Jonathan M. Metzl,F0A10F14-55B4-496A-8596-4E840829A482,Q79117847,,,,,,,0854dd123f42f89a7de957bd4e9498e22737f5db,https://as.vanderbilt.edu/history/people/index.php?group=secondary-and-affiliated-appointments,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q23074295,William J. Sneed,,,,,,,,,,,,,
Q232299,Stanley Cohen,,,,,,,,,,,,,
Q23302941,Darren Sherkat,,,,,,,,,,,,,
Q23303156,Kelly McQueen,,,,,,,,,,,,,
Q23371371,Alexander Olshansky,1861CC31-7EE5-4EE6-B5DD-133A4B7EE7C5,Q79117878,,,,,,,0d323236805dd6dd3630c899b3963e84b051130b,https://as.vanderbilt.edu/math/people/?group=faculty,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q2346767,James Cullen Martin,,,,,,,,,,,,,
Q23760219,Jedidah Isler,FC3C0D95-D71C-4F49-BB5A-072C8AE6262B,Q78779260,,,,,,,e5ddb84a9a1a4375c3b91376738fc063d52dbdc9,https://as.vanderbilt.edu/physics/people/index.php?group=academic-research-staff,3790bb391382d575514dc96b7ecf6f56,2019-12-20T00:00:00Z,11
Q24034406,Barbara Tsakirgis,AF50222E-EB71-498E-BF61-D8F09C4ADE96,Q79117777,,,,,,,025dfbb59efbfd2b1be4e8afddade28f338d3bf5,https://as.vanderbilt.edu/classics/people/index.php?group=emeriti,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q24053415,Margaret Morse,,,,,,,,,,,,,
Q24053958,Padma Raghavan,18A48568-A93E-41FE-B0E3-FAE5AE96DD1E,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q24238424,Eugene Wesley Ely,669CF754-B07A-490E-9963-B10C7FE68C1D,Q89953931,,,,,,,18fe85966b74291cd20642b6e6f2633c840dd8e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q24374850,Thomas E. Jeffrey,,,,,,,,,,,,,
Q24572700,Peter Kolkay,C6488E5B-132E-4BF5-AC8E-16785B621ED0,Q4924165,,,,,,,faa08979b60f68bdee3926e703fcaf71854d4cb1,https://blair.vanderbilt.edu/people/,9aed736e219550add243997f7f862a4a,2020-01-24T00:00:00Z,11
Q25338548,Shirley Carew Titus,,,,,,,,,,,,,
Q26233900,James Henry Stevenson,,,,,,,,,,,,,
Q26251250,Janos Sztipanovits,B39B261C-4A7E-4E92-9D05-BFB72B753E28,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q2638216,Albert J. Reiss,,,,,,,,,,,,,
Q2647211,Alison Brown,B74181A8-3C30-4038-8CE6-57D321F3B6E3,Q4924165,,,,,,,faa08979b60f68bdee3926e703fcaf71854d4cb1,https://blair.vanderbilt.edu/people/,9aed736e219550add243997f7f862a4a,2020-01-24T00:00:00Z,11
Q26702832,James C. Kirby,,,,,,,,,,,,,
Q27178000,Thomas L. Maddin,,,,,,,,,,,,,
Q27342945,Enrique Pupo-Walker,62878044-9D97-496B-8593-0AA59975C12E,Q79117938,,,,,,,a27df742a28e320e8c14cd7bc1535fd5ecca4a57,https://as.vanderbilt.edu/spanish-portuguese/people/index.php?group=emeritus_faculty,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q275733,Loretta Bradley,,,,,,,,,,,,,
Q27643173,Joerg Rieger,4A8461BB-E570-4809-A15B-159C18A68D55,Q7914452,,,,,,,9b37041c8f64642b84288fd8f3e2053645879af9,https://divinity.vanderbilt.edu/people/,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q27656524,Ken Bain,,,,,,,,,,,,,
Q27804544,Daniel Diermeier,,,,,,,,,,,,,
Q278804,Bear Bryant,,,,,,,,,,,,,
Q27947683,David Wildasin,,,,,,,,,,,,,
Q27983588,José Medina,,,,,,,,,,,,,
Q27995711,Eugene Gu,,,,,,,,,,,,,
Q28036851,Martin Egli,0920CAEE-A8CC-46C7-8101-3DA4B3C3DF32,Q89953896,,,,,,,b2dc8bb56cf6f49bb111890b63bdc1521c20dca7,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q28055059,Jane Landers,CEE24B13-83F9-43E5-A5E2-68A1BA40E505,Q79117847,,,,,,,11730262bcfa123ffd68daf5c8c02a4fa990c602,https://as.vanderbilt.edu/history/people/index.php?group=primary-and-joint-appointments,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q28112848,Kenneth Galloway,32736588-5B10-44F4-B1A4-D1AACACB55DC,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q28115529,Richard A. Peterson,,,,,,,,,,,,,
Q28379672,Ivelin S. Georgiev,48C719DB-12A5-4524-89EA-CB72785810B2,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q28379672,Ivelin S. Georgiev,246A4ACF-3923-44A5-923D-1419A7359B27,Q89953964,,,,,,,996ea90d020c2762b0f04e2d42259960735d4367,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=G,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q28421831,Douglas Adams,0AF1A6CB-F5EB-4959-A717-B366DAE3FFD7,Q84270575,,,,,,,1f6807fb5da8f778847cc435ed528d70110c7bc9,https://engineering.vanderbilt.edu/cee/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q28421831,Douglas Adams,3A68CEA6-657B-41BD-8939-3C65ABCCC6DB,Q84270721,,,,,,,310f233216d3481b00240b805b3d1358afa14046,https://engineering.vanderbilt.edu/materials-science/faculty/index.php,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q28421831,Douglas Adams,5B40F6C0-4DFA-4443-BFD6-F1853C16216B,Q84270590,,,,,,,d62270ef2cbe00d3fe8d9642b8e75d11507c210b,https://engineering.vanderbilt.edu/me/faculty-staff/index.php,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q28474393,Jane Stallings,,,,,,,,,,,,,
Q28530058,Carl H. Johnson,23951752-1A58-44B6-9095-8B235796E0EE,Q78041310,,,,,,,63084c503d28acea296eaa7cab8f654683594f03,https://as.vanderbilt.edu/biosci/people/index.php?group=primary-training-faculty,af1d0b824820d36603409c8aadad11e0,2019-12-10T00:00:00Z,11
Q28598780,Ronnie J. Steinberg,64BA518B-0F22-4087-831F-1563EA218A76,Q79117930,,,,,,,9be2254e3bcd4f5dfdf6756b5aaaa94e17281275,https://as.vanderbilt.edu//sociology/people/?group=emeriti,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q28873689,Naji N. Abumrad,585e86fb-408d-5c9c-e040-414687ff4c7a,Q91645674,,,,,,,27407a6867a048c967a934278574c484bca5fe25,https://www.vumc.org/viiii/person/naji-n-abumrad-md,7964b7654ab16f7478602f30efe7a622,2020-07-24T00:00:00Z,11
Q28873689,Naji N. Abumrad,80e8988b-498e-fe38-9618-568992dbdaa3,Q43079570,,,,,,,933c20946c238efe5a1946c4b631fa7bb6159d4a,https://www.vicc.org/member/naji-n-abumrad,7964b7654ab16f7478602f30efe7a622,2020-07-24T00:00:00Z,11
Q28923773,Lisa Guenther,61E11E03-F867-4539-8F98-14E41F9AC0A7,Q79117740,,,,,,,d257fe0d5b15e1b4ce0645a377e6816e82feba31,https://www.vanderbilt.edu/americanstudies/people/,a7ba053dd54c1b3fdbca72afb94b057a,2020-02-25T00:00:00Z,11
Q28941790,Leor Halevi,40A8309D-D54B-4A24-A2D9-B591B3081AFF,Q7914456,,,,,,,133c8ea65aecf7c931a3ccb4721ae2f9394815ec,https://law.vanderbilt.edu/people/?type=joint,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q28941790,Leor Halevi,48F2DA24-1153-4BF2-8C0D-FCF09A6CCDAE,Q79117847,,,,,,,11730262bcfa123ffd68daf5c8c02a4fa990c602,https://as.vanderbilt.edu/history/people/index.php?group=primary-and-joint-appointments,5e77a71e2f906a75b43dc27ebe69ada8,2020-01-22T00:00:00Z,11
Q28967733,Peter T. Cummings,7CE93C69-AC2B-460D-BDED-0AB7922C4267,Q84269864,,,,,,,51219c624a8f82a2f1b7c6dd939cc5a2d3fd2610,https://engineering.vanderbilt.edu/chbe/FacultyResearch/faculty-directoy.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q28967733,Peter T. Cummings,C6FEC3BE-1294-4ABE-BD59-E7678F2BB2D0,Q84270721,,,,,,,310f233216d3481b00240b805b3d1358afa14046,https://engineering.vanderbilt.edu/materials-science/faculty/index.php,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q29050638,Mark S. Ghiorso,301201D1-FD8F-4AB7-9B35-718D9FE1D387,Q79117803,,,,,,,74e02fbbc1e3131e5fd76ed842f2a54b0eea380d,https://www.vanderbilt.edu/ees/people/affiliatedfaculty.php,b2d844ceca7cb3596855a67cc6761fcb,2020-01-16T00:00:00Z,11
Q29258269,Sokrates T. Pantelides,243A57DB-764A-4318-82CF-8951A71B2AD7,Q84270721,,,,,,,310f233216d3481b00240b805b3d1358afa14046,https://engineering.vanderbilt.edu/materials-science/faculty/index.php,0a0a512d76ac96d7e75dfe1e50307dba,2020-03-02T00:00:00Z,11
Q29258269,Sokrates T. Pantelides,33FE9CCA-4E4F-4D7E-81DD-D6CA510B92A3,Q78779260,,,,,,,6615a10046bec4e6019a29706de32e7e75c2b599,https://as.vanderbilt.edu/physics/people/index.php?group=faculty,3790bb391382d575514dc96b7ecf6f56,2019-12-20T00:00:00Z,11
Q29258269,Sokrates T. Pantelides,7D45682B-A81F-49DF-A0F5-D4FD650A44B2,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q29315318,Jens Meiler,84390FC6-1E57-405F-A5D9-21E73E0D0CFD,Q45132727,,,,,,,6e131c6930e3391c789ad641223c28d87d160969,https://www.vanderbilt.edu/chemistry/faculty/index.php,a013d435193bfc35eb155198284b2c57,2020-02-27T00:00:00Z,11
Q29340111,Leonard Feldman,174392FB-F070-4778-87E9-A8789267179F,Q84270584,,,,,,,2723a56359f76373eeb64ab3e4e1c94d9d640248,https://engineering.vanderbilt.edu/eecs/faculty-staff/index.php,be22000638b3509c3a481d04f78778ca,2020-03-01T00:00:00Z,11
Q29340111,Leonard Feldman,D86A1B85-C1B0-471F-86C1-EB91AA877412,Q78779260,,,,,,,a4d56a4018918354ac4522587f4ad011e158dcb3,https://as.vanderbilt.edu/physics/people/index.php?group=emeritus-faculty,3790bb391382d575514dc96b7ecf6f56,2019-12-20T00:00:00Z,11
Q29349820,Jennifer Reinganum,9B207FB1-4EF7-43DD-9FD5-DCD8A9C68C00,Q79117810,,,,,,,f605c345e5c03c6616f222124571fb9dbea621c8,https://as.vanderbilt.edu/econ/people/index.php?group=emeriti,a1a2e4c5b0ebeafb0c12450e7cf514c8,2020-01-20T00:00:00Z,11
Q2939207,Carlo La Vecchia,,,,,,,,,,,,,
Q29447340,Emilie M. Townes,1D5C4CE6-51DF-4FAD-92AA-A78E6ED71E4B,Q7914452,,,,,,,9b37041c8f64642b84288fd8f3e2053645879af9,https://divinity.vanderbilt.edu/people/,3a94d8fe5363b11f6ac8732b0b013bdf,2020-01-23T00:00:00Z,11
Q29447340,Emilie M. Townes,4A9FA51B-B080-4A57-80F2-A275CF4D4A47,Q79117951,,,,,,,dd710d76944e08911838e24fa4f353f5d2ac9640,https://as.vanderbilt.edu/wgs/core-faculty-and-staff/affiliated-faculty/,2269a8f4a882c57fddba3158cae6b901,2020-02-29T00:00:00Z,11
Q29447340,Emilie M. Townes,BA53E14B-781E-4E96-9779-74757C209B0B,Q79117740,,,,,,,d257fe0d5b15e1b4ce0645a377e6816e82feba31,https://www.vanderbilt.edu/americanstudies/people/,a7ba053dd54c1b3fdbca72afb94b057a,2020-02-25T00:00:00Z,11
Q29447378,Laurie Cutting,CF9D5047-3E50-4431-B0D8-6CBA05C20871,Q83550317,,,,,,,7d8b85872a45d69c76decb570874b610fc49cc27,https://peabody.vanderbilt.edu/people/sped/,9aed736e219550add243997f7f862a4a,2020-01-24T00:00:00Z,11
Q29447405,Ann Minnick,,,,,,,,,,,,,
Q29447408,Ian G. Macara,523D3383-D12D-46F4-93F2-EBE2F5A3CD09,Q89953912,,,,,,,f122b0b576fff9cf60e495e0f071abe1c8d67759,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q29447412,Velma McBride Murry,23DBDF6B-79A5-40A5-BA6B-EF3665D86095,Q83549841,,,,,,,ab2b860c2c3c3897787d435e9ed397435cd4e0d9,https://peabody.vanderbilt.edu/people/hod/,9aed736e219550add243997f7f862a4a,2020-01-24T00:00:00Z,11
