act_id,flickr_id,license,new_license,url
55183,5428424725,"[{'date_change': 1307213223, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1307641234, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1308675776, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1309249088, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1309537410, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1435074156, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}, {'date_change': 1450369651, 'old_license': 'Attribution-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1603299772, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1603302599, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,http://www.flickr.com/photos/medmss/5428424725/
55201,66711674,,,http://www.flickr.com/photos/gog/66711674/
55202,5322973380,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/5322973380/
55203,2624518984,by-nc/2.0/,,http://www.flickr.com/photos/sacred_destinations/2624518984/
55204,25441079,by-nc-sa/2.0/,,http://www.flickr.com/photos/pelegrino/25441079/
55213,2601995651,by-nc-nd/2.0/,,http://www.flickr.com/photos/bottleleaf/2601995651/
55222,5850189511,by/2.0/,,http://www.flickr.com/photos/o_0/5850189511/
55224,2637698911,by-nc-sa/2.0/,,http://www.flickr.com/photos/jadexjustice/2637698911/
55225,3398636812,All Rights Reserved,by-nc-sa/2.0/,http://www.flickr.com/photos/cuonhigh/3398636812/
55226,4141462290,by-nc-nd/2.0/,,http://www.flickr.com/photos/heartlover1717/4141462290/
55227,4831455,by-nc/2.0/,,http://www.flickr.com/photos/jayw/4831455/
55230,3627402797,by-nc-sa/2.0/,,http://www.flickr.com/photos/stuckincustoms/3627402797/
55231,4814377195,by-nd/2.0/,,http://www.flickr.com/photos/mckln/4814377195/
55233,7186831,by-nc-sa/2.0/,,http://www.flickr.com/photos/taniwha/7186831/
55234,7186910,by-nc-sa/2.0/,,http://www.flickr.com/photos/taniwha/7186910/
55235,1280581974,by-nc/2.0/,All Rights Reserved,http://www.flickr.com/photos/smallritual/1280581974/
55236,76188544,by-nc-sa/2.0/,,http://www.flickr.com/photos/yardsale/76188544/
55243,68776812,by-nc-nd/2.0/,,http://www.flickr.com/photos/tomasz_tuszko/68776812/
55246,5318762762,by-sa/2.0/,,http://www.flickr.com/photos/csessums/5318762762/
55247,1678695596,by-nc-nd/2.0/,,http://www.flickr.com/photos/apmethodist/1678695596/
55248,2220427507,by-sa/2.0/,,http://www.flickr.com/photos/mulmatsherm/2220427507/
55270,3913846520,by-nc-nd/2.0/,,http://www.flickr.com/photos/37122972@N06/3913846520/
55271,6194423069,by/2.0/,,http://www.flickr.com/photos/rkramer62/6194423069/
55273,7186930,by-nc-sa/2.0/,,https://www.flickr.com/photos/taniwha/7186930/
55274,7186824,by-nc-sa/2.0/,,http://www.flickr.com/photos/taniwha/7186824/
55264,2396750561,by-nc-nd/2.0/,,http://www.flickr.com/photos/sea-turtle/2396750561/
55266,2338170327,by-nc-sa/2.0/,,http://www.flickr.com/photos/brtsergio/2338170327
55267,2338660292,by-nc-sa/2.0/,,http://www.flickr.com/photos/brtsergio/2338660292
55269,5537522110,by/2.0/,,http://www.flickr.com/photos/centralasian/5537522110/
55275,6155343530,All Rights Reserved,by-sa/2.0/,http://www.flickr.com/photos/manelar/6155343530/
55276,3999192675,,,http://www.flickr.com/photos/supersonicphotos/3999192675/
55291,3435178400,by/2.0/,,http://www.flickr.com/photos/blmurch/3435178400/
55292,4670583922,by-nc-sa/2.0/,,http://www.flickr.com/photos/pelegrino/4670583922/
57004,7402060432,by-nc/2.0/,,https://www.flickr.com/photos/uk_parliament/7402060432
55302,5452268146,by-nc/2.0/,,http://www.flickr.com/photos/53970289@N06/5452268146/
55305,6623027567,by-sa/2.0/,,http://www.flickr.com/photos/23165290@N00/6623027567/
55307,2533189887,"[{'date_change': 1219144960, 'old_license': 'Attribution-NonCommercial License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/', 'new_license': 'Attribution License', 'new_license_url': 'https://creativecommons.org/licenses/by/2.0/'}, {'date_change': 1219145227, 'old_license': 'Attribution License', 'old_license_url': 'https://creativecommons.org/licenses/by/2.0/', 'new_license': 'Attribution-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/'}, {'date_change': 1301674741, 'old_license': 'Attribution-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1305744672, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1305818726, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/'}, {'date_change': 1348661009, 'old_license': 'Attribution-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nd/2.0/', 'new_license': 'All Rights Reserved', 'new_license_url': ''}, {'date_change': 1359494705, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'All Rights Reserved', 'new_license_url': ''}]",,http://www.flickr.com/photos/laurapadgett/2533189887/
55308,2142069289,All Rights Reserved,by-nc-nd/2.0/,http://www.flickr.com/photos/nutmegdesigns/2142069289/
55320,6507797233,,,http://www.flickr.com/photos/feargal/6507797233/in/set-72157622694745579/
55322,5096170709,,,http://www.flickr.com/photos/feargal/5096170709 - CC BY-NC-ND 2.0
55323,5096160543,,,http://www.flickr.com/photos/feargal/5096160543/ - CC BY-NC-ND 2.0
55325,3059469099,All Rights Reserved,by-nc-sa/2.0/,http://www.flickr.com/photos/forsersa/3059469099/
55326,6300357781,by-nc-sa/2.0/,,http://www.flickr.com/photos/46811478@N03/6300357781/
55327,5798290125,by/2.0/,,http://www.flickr.com/photos/zeevveez/5798290125/
55332,3289021645,All Rights Reserved,by-nc-nd/2.0/,http://www.flickr.com/photos/loswl/3289021645/
55334,3928006603,by-nc-nd/2.0/,,http://www.flickr.com/photos/wallyg/3928006603/
56270,23745541071,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/23745541071
55393,3103349872,by-nd/2.0/,,http://www.flickr.com/photos/7682623@N02/3103349872/
55825,5414772066,by-nc/2.0/,,http://www.flickr.com/photos/roel1943/5414772066
58886,3853749773,"[{'date_change': 1279124397, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1279133708, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,https://www.flickr.com/photos/wbur/3853749773/
55574,3314690768,by-nc-nd/2.0/,,http://www.flickr.com/photos/americanartmuseum/3314690768/
55660,5092246844,by-nc-sa/2.0/,by-nc-sa/2.0/,http://www.flickr.com/photos/15940041@N08/5092246844 - Ross Grady
59017,2386475728,by/2.0/,,http://www.flickr.com/photos/santafesweets/2386475728/ - CC BY 2.0
55684,2948503416,by/2.0/,,http://www.flickr.com/photos/28567825@N03/2948503416/in/photolist-5uxRkN-63fKm6-6xWRGX-6xWRZi-6xWSee-6xWV5X-6xWVne-6y1fjX-6y1fyD-6y1Z9j-6y1ZdW-6y1Ziq-6y1Zp9-6y1Zyj-6y1ZDS-6y1ZSQ-6y1ZYE-6y23uJ-6y23yw-6y23FG-6y23JQ-6y23NL-6y23YN-6y2443-6y5nUJ-6y5nZ3-6y5Crw-6C8Wrr-6C8WG8
55827,6560430275,by-nc-nd/2.0/,,http://www.flickr.com/photos/lilomoony/6560430275/ - CC BY-NC-ND 2.0
55828,5827717752,by-nc-nd/2.0/,,http://www.flickr.com/photos/paullew/5827717752/
55702,5394865139,by-nc-sa/2.0/,,http://www.flickr.com/photos/21804434@N02/5394865139
55723,2569474007,by-nc/2.0/,,http://www.flickr.com/photos/paullew/2569474007
55742,4565740897,by-nc-nd/2.0/,,http://www.flickr.com/photos/8704943@N07/4565740897
55753,3593089779,by-nc-nd/2.0/,,http://www.flickr.com/photos/44072707@N00/3593089779
55762,6126957603,by-nc/2.0/,,http://www.flickr.com/photos/12071889@N00/6126957603
55763,4307396153,by-nc/2.0/,,http://www.flickr.com/photos/31160527@N02/4307396153
55766,7999088559,by-nc-sa/2.0/,,http://www.flickr.com/photos/67953162@N00/7999088559
55774,2949605288,All Rights Reserved,by-nc-sa/2.0/,http://www.flickr.com/photos/8328367@N08/2949605288
55781,6283518969,by-nc-sa/2.0/,,http://www.flickr.com/photos/32401725@N00/6283518969
55782,5816094892,by/2.0/,,http://www.flickr.com/photos/74782490@N00/5816094892
55783,5753181290,by/2.0/,,http://www.flickr.com/photos/studiobeerhorst/5753181290/
58875,6364967645,by-nd/2.0/,,https://www.flickr.com/photos/jb912/6364967645
55791,3713949202,All Rights Reserved,,http://www.flickr.com/photos/8084215@N07/3713949202
55798,5873893345,by-nc-nd/2.0/,,http://www.flickr.com/photos/7349253@N06/5873893345
55799,6948838498,by-nc-nd/2.0/,by-sa/2.0/,http://www.flickr.com/photos/jondoeforty1/6948838498 - CC BY-SA 2.0
55800,7577394352,by-nc-nd/2.0/,,http://www.flickr.com/photos/urbanbamboo/7577394352 - CC BY-NC-ND 2.0
55803,4451820713,by-nc-nd/2.0/,,http://www.flickr.com/photos/8896423@N04/4451820713
55816,3447247503,by-nc/2.0/,,http://www.flickr.com/photos/sistermaryeris/3447247503
55817,336059245,by/2.0/,,http://www.flickr.com/photos/jaqian/336059245
58837,4061563691,"[{'date_change': 1353535111, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1414601036, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc/2.0/'}]",,https://www.flickr.com/photos/stainedglassartist/4061563691/in/photolist-7bUzoc-7bYpRY-ahrZwS-9gFYz9-irxy5t-9NqMQ3-7bUyuv-fTWWYT-fTWVLo-9gCUiB-9gCTDk-fTX1j1-fTXZMw-ahs1ef-8dGgQ2-ahpgSr-ahrZRh-ahs3Mj-9NnYa8-rSVMC5-dLTUQy-irys2H-73qHuv-8dJrxm-oVvVMc-fTYpkk-9gCTL6-7bYpDY-8dKotm-anqG6R-rBvXt2-8dG5NX-VqmE62-dLNymz-fTWUdH-dLNnJ6-73qHqB-oD2NaH-73qHzn-fTWWFQ-8dF7ac-8dJ8f3-fTXUiL-fTX28L-fTXPjB-fTYh8z-9gCUmk-nsEic8-ahpfP8-4iSWt3
55810,8595474197,by-nc/2.0/,,www.flickr.com/photos/renngadee/8595474197/
55818,9477818560,by-nc-nd/2.0/,,http://www.flickr.com/photos/geoftheref/9477818560
55826,6794790893,by-nc/2.0/,,http://www.flickr.com/photos/roel1943/6794790893
55830,5421034602,by-nc-nd/2.0/,,http://www.flickr.com/photos/paullew/5421034602
55838,5269051224,"[{'date_change': 1374853482, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1375265505, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}]",,http://www.flickr.com/photos/undpeuropeandcis/5269051224/
55860,3683175446,by-nc/2.0/,,https://www.flickr.com/photos/matthigh/3683175446/in/photolist-6BteJW-7SyokQ-7v9C3S-E4G5-3bHz98-k7iAZb-9wmEVv-9TTkM9-9GJ3jo-9GJ3Kq-b5e8vV-kb2nrg-aSTGUF-hgjQKp-eG5zw5-jkuUrz-foPSdA-4jZnmw-gBxdud-mCJwqJ-fhxgfu-6o1u2q-eMdNiG-6RoEcF-6FRKd-2reY-c5g9YJ-9xEtKZ-4f8Pvo-eN2FsW-eMuApk-e7Exsf-5oYL2t-Ajgi4-3bHz1Z-3bN3iA-JBnZW-4Sii6g-df1s5p-9UHXZk-a1p4fc-bwWBCJ-6bDdY4-cgmcHd-cJ2LZd-3Zt3u-8dBZuM-6qLabT-8vULPR-6rLUua/
55861,388324329,by-nc-nd/2.0/,,https://www.flickr.com/photos/kamsinalexander/388324329/in/photolist-b5e8vV-kb2nrg-aSTGUF-hgjQKp-eG5zw5-jkuUrz-foPSdA-4jZnmw-gBxdud-mCJwqJ-fhxgfu-6o1u2q-eMdNiG-6RoEcF-6FRKd-2reY-c5g9YJ-9xEtKZ-4f8Pvo-eN2FsW-eMuApk-e7Exsf-5oYL2t-Ajgi4-3bHz1Z-3bN3iA-JBnZW-4Sii6g-df1s5p-9UHXZk-a1p4fc-bwWBCJ-6bDdY4-cgmcHd-cJ2LZd-3Zt3u-8dBZuM-6qLabT-8vULPR-6rLUua-dEXJAa-ab4J46-J3kmz-4NoR6Y-aHnbPn-9XfC3v-9XfC62-9XfC2P-9XiuLU-9XiuL3
55865,10605615633,,,https://www.flickr.com/photos/therevsteve/10605615633
55866,6209753202,by-nc-nd/2.0/,,https://www.flickr.com/photos/nutmegdesigns/6209753202
55867,6076511293,by-nc-nd/2.0/,,https://www.flickr.com/photos/nutmegdesigns/6076511293
55872,12967802435,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/12967802435
55873,2436563279,"[{'date_change': 1238496615, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1273339985, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1418077151, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}]",,https://www.flickr.com/photos/benbeiske/2436563279
55890,90272565,by-nc-nd/2.0/,,https://www.flickr.com/photos/tin-g/90272565
55893,5125264193,by-nc-nd/2.0/,,https://www.flickr.com/photos/jimforest/5125264193
55894,4935677083,by-nc-sa/2.0/,by-sa/2.0/,https://www.flickr.com/photos/stevecadman/4935677083
55896,4670607944,by-nc-sa/2.0/,,https://www.flickr.com/photos/pelegrino/4670607944
55897,2313539134,All Rights Reserved,by/2.0/,https://www.flickr.com/photos/arenamontanus/2313539134
55898,4328702855,by-nc-sa/2.0/,,https://www.flickr.com/photos/aemalkin/4328702855
55899,6800029480,by-nc-sa/2.0/,,https://www.flickr.com/photos/medievalkarl/6800029480
55914,5424436067,,,https://www.flickr.com/photos/scm_uk/5424436067
55915,185136222,,,https://www.flickr.com/photos/kodama/185136222
55917,178373421,All Rights Reserved,by-nc/2.0/,https://www.flickr.com/photos/mzn37/178373421
55929,5037793055,by-nd/2.0/,,https://www.flickr.com/photos/tzf093/5037793055
55930,5037793055,by-nd/2.0/,,https://www.flickr.com/photos/tzf093/5037793055
55944,7351800144,by-nc-sa/2.0/,zero/1.0/,https://www.flickr.com/photos/medmss/7351800144/
55945,9304183235,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/9304183235
55946,3564534366,by-nc-nd/2.0/,,https://www.flickr.com/photos/earsaregood/3564534366/
55947,5040224574,All Rights Reserved,by-sa/2.0/,https://www.flickr.com/photos/andrevanbortel/5040224574
55948,5040224220,All Rights Reserved,by-sa/2.0/,https://www.flickr.com/photos/andrevanbortel/5040224220
55949,5040224924,All Rights Reserved,by-sa/2.0/,https://www.flickr.com/photos/andrevanbortel/5040224924
55950,5040224924,All Rights Reserved,by-sa/2.0/,https://www.flickr.com/photos/andrevanbortel/5040224924
55951,6814957598,by-sa/2.0/,,https://www.flickr.com/photos/glasgowamateur/6814957598
55952,3979715455,by-nc-nd/2.0/,by-sa/2.0/,http://www.flickr.com/photos/itmpa/3979715455
55953,7273020118,by/2.0/,zero/1.0/,https://www.flickr.com/photos/wonderlane/7273020118/
55954,6386697855,All Rights Reserved,by-nc-sa/2.0/,https://www.flickr.com/photos/jschumacher/6386697855
55970,9322244680,"[{'date_change': 1382106417, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1452162327, 'old_license': 'Attribution-NonCommercial-NoDerivs License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}]",,https://www.flickr.com/photos/crcedinburgh/9322244680
55971,2310258960,by-nc-sa/2.0/,,https://www.flickr.com/photos/oschene/2310258960
55972,7137574345,"[{'date_change': 1340472036, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1340472038, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,https://www.flickr.com/photos/sphericalbull/7137574345
55973,7137574345,"[{'date_change': 1340472036, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1340472038, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,https://www.flickr.com/photos/sphericalbull/7137574345
55974,7137578487,"[{'date_change': 1340472036, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}, {'date_change': 1340472038, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-NoDerivs License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-nd/2.0/'}]",,https://www.flickr.com/photos/sphericalbull/7137578487
56113,5905659773,"[{'date_change': 1322489945, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1450369742, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1611340901, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,https://www.flickr.com/photos/medmss/5905659773
56114,16347221021,by/2.0/,,https://www.flickr.com/photos/mrsdkrebs/16347221021 - CC BY 2.0
56115,5905659773,"[{'date_change': 1322489945, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1450369742, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1611340901, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,https://www.flickr.com/photos/medmss/5905659773
56179,7352474870,"[{'date_change': 1450369766, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1611340902, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,https://www.flickr.com/photos/medmss/7352474870/
56192,5184968294,"[{'date_change': 1290440909, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1307641225, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1308675761, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1309537398, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-NonCommercial-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/'}, {'date_change': 1435074139, 'old_license': 'Attribution-NonCommercial-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-nc-sa/2.0/', 'new_license': 'Attribution-ShareAlike License', 'new_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/'}, {'date_change': 1450369644, 'old_license': 'Attribution-ShareAlike License', 'old_license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1611948799, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,https://www.flickr.com/photos/medmss/5184968294/ - CC-PD
56216,16230721991,,,https://www.flickr.com/photos/7136286@N04/16230721991/
56219,361466029,by-nc-nd/2.0/,,https://www.flickr.com/photos/nscocoa/361466029/
56221,7039411761,by-nc-nd/2.0/,,https://www.flickr.com/photos/ari/7039411761/
56222,8579860404,by-nc-nd/2.0/,,https://www.flickr.com/photos/jimforest/8579860404/
56229,2838876113,by-nc/2.0/,,https://www.flickr.com/photos/paullew/2838876113
56230,5210615481,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/5210615481/
56233,23745541071,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/23745541071
56234,16086780965,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/16086780965
56244,9624244332,by-nc-nd/2.0/,,https://www.flickr.com/photos/antoinepariss/9624244332/
56247,5818969367,by/2.0/,,https://www.flickr.com/photos/22711505@N05/5818969367
56249,449580829,by-nc-nd/2.0/,,https://www.flickr.com/photos/69447209@N00/449580829/
56253,3662422645,by-nc-nd/2.0/,,https://www.flickr.com/photos/americanartmuseum/3662422645/
57011,33448167833,"[{'date_change': 1495517414, 'old_license': 'All Rights Reserved', 'old_license_url': '', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}, {'date_change': 1496645397, 'old_license': 'Public Domain Dedication (CC0)', 'old_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'new_license': 'Public Domain Dedication (CC0)', 'new_license_url': 'https://creativecommons.org/publicdomain/zero/1.0/'}]",,https://www.flickr.com/photos/mattancherry/33448167833/
56269,16086780965,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/16086780965
56271,2838876113,by-nc/2.0/,,https://www.flickr.com/photos/paullew/2838876113
58421,48865200887,by-nc-nd/2.0/,,https://www.flickr.com/photos/claretianscat/48865200887
56291,4534743419,by/2.0/,,https://www.flickr.com/photos/ladymissmarquise/4534743419
56298,5697805010,by/2.0/,,https://www.flickr.com/photos/ecastro/5697805010
56303,8508822920,by/2.0/,,https://www.flickr.com/photos/pasa/8508822920 - Paul Sableman
56353,4212594648,by-nd/2.0/,,https://www.flickr.com/photos/geraldbrazell/4212594648
56323,2746317561,by-nc/2.0/,,https://www.flickr.com/photos/jamesstringer/2746317561/ - James Stringer
56324,2475206024,by-nc/2.0/,,https://www.flickr.com/photos/wnorris/2475206024/ 
56326,7430552174,by-nc-nd/2.0/,,https://www.flickr.com/photos/paullew/7430552174/
56328,1410013612,by-nc-nd/2.0/,,https://www.flickr.com/photos/sevendipity/1410013612/
56330,15117071790,by-sa/2.0/,,https://www.flickr.com/photos/shockinglytasty/15117071790 - CC BY-SA 2.0
