accession_number,height,width,max_height,max_width
2009.009o,999,1101,1528,1387
2009.009p,1484,1000,1528,2268
2009.009q,1484,1000,1528,2268
2009.009r,1484,1000,1528,2268
2009.009s,999,1101,1528,1387
2009.009t,1509,1000,1528,2306
2009.009u,1509,1000,1528,2306
2009.009v,1509,1000,1528,2306
2009.009w,1000,1045,1528,1462
2009.009x,1496,1000,1528,2287
2009.009y,1496,1000,1528,2287
2009.009z,1496,1000,1528,2287
2009.010a,999,1304,1528,1171
2009.010b,1539,999,1528,2353
2009.010c,1539,999,1528,2353
2009.010d,1539,999,1528,2353
2009.010e,1477,1000,1593,2353
2009.010f,1477,1000,1593,2353
2009.010g,1477,1000,1593,2353
2009.010h,1000,1133,1593,1406
2009.011a,1714,1000,2859,1668
2009.011b,1236,1000,2062,1668
2009.011c,1067,999,1781,1668
2009.011d,1376,1000,2296,1668
2009.011e,1157,999,1931,1668
2009.011f,1404,1000,2343,1668
2009.011g,1084,1000,1809,1668
2009.011h,1393,999,2325,1668
2009.011i,1124,1000,1875,1668
2009.011j,1124,1000,1875,1668
2009.011k,1124,1000,1875,1668
2009.011l,1387,999,2315,1668
2009.011m,1387,999,2315,1668
2009.011n,1387,999,2315,1668
2009.011o,1061,999,1771,1668
2009.011p,1410,1000,2353,1668
2009.012a,1612,1000,2690,1668
2009.012aa,1664,999,2887,1734
2009.012b,1000,1053,1584,1668
2009.012c,1652,1000,2756,1668
2009.012d,1652,1000,2756,1668
2009.012e,1652,1000,2756,1668
2009.012f,1652,1000,2756,1668
2009.012g,1597,1000,2756,1725
2009.012h,1597,1000,2756,1725
2009.012i,1000,1138,1556,1771
2009.012j,1566,999,2775,1771
2009.012k,1566,999,2775,1771
2009.012l,1566,999,2775,1771
2009.012m,1566,999,2775,1771
2009.012n,1566,999,2775,1771
2009.012o,999,1131,1565,1771
2009.012p,1664,999,2887,1734
2009.012q,1664,999,2887,1734
2009.012r,1664,999,2887,1734
2009.012s,1000,1088,1593,1734
2009.012t,1664,999,2887,1734
2009.012u,1664,999,2887,1734
2009.012v,1664,999,2887,1734
2009.012w,1664,999,2887,1734
2009.012x,1664,999,2887,1734
2009.012y,1664,999,2887,1734
2009.012z,1664,999,2887,1734
2009.013a,1514,999,2925,1931
2009.013b,1415,1000,1790,1265
2009.013c,1049,1000,1790,1706
2009.013d,1448,999,2934,2025
2009.013e,1448,999,2934,2025
2009.013f,1448,999,2934,2025
2009.013g,1448,999,2934,2025
2009.013h,999,1309,1546,2025
2009.013i,1481,1000,3000,2025
2009.013j,1481,1000,3000,2025
2009.013k,1481,1000,3000,2025
2009.013l,1000,1173,1518,1781
2009.013m,1432,1000,2981,2081
2009.013n,999,1034,1096,1134
2009.014a,1892,1000,2962,1565
2009.014b,1505,999,2456,1631
2009.014c,1557,1000,2540,1631
2009.014d,1000,1318,1237,1631
2009.014e,1402,1000,2287,1631
2009.014f,1584,881,1584,881
2009.014g,1480,999,2165,1462
2009.014h,1564,1000,2287,1462
2009.014i,1564,1000,2287,1462
2009.014j,1465,1000,1565,1068
2009.014k,1513,1000,2128,1406
2009.014l,1529,1000,2409,1575
2009.014m,1000,1192,1321,1575
2009.014n,1280,999,1537,1200
2009.014o,1518,1000,2278,1500
2009.014p,1518,1000,2278,1500
2009.014q,1518,1000,2278,1500
2009.014r,1587,1000,2484,1565
2009.014s,1485,1000,2325,1565
2009.014t,1000,1210,1293,1565
2009.015,1473,999,4059,2754
2009.016,1526,1000,4078,2672
2009.017,1503,1000,4075,2710
2009.018,1515,999,4031,2659
2009.019,1505,1000,4041,2685
2009.020,1548,1000,5184,3347
2009.021,1556,1000,5184,3330
2009.022,999,1488,3383,5037
2010.001,1000,1410,3122,4404
2010.002a,1362,1000,11288,8284
2010.002b,1352,1000,11199,8283
2010.002c,1384,1000,11298,8160
2010.002d,1379,1000,11305,8196
2010.002e,1366,1000,11410,8349
2010.002f,1376,1000,11234,8160
2010.002g,1369,1000,11214,8188
2010.002h,1363,1000,11209,8223
2010.003,1000,1375,3009,4138
2010.004,1000,1494,1223,1828
2010.005,1000,1684,2925,4926
2010.006,1380,1000,3453,2501
2010.007,1530,1000,4866,3180
2010.008,1521,999,2642,1736
2010.009,1311,999,4113,3135
2010.010,1389,999,4057,2919
2010.013,1000,2635,1859,4899
2010.014,1531,1000,4047,2643
2010.015,1263,1000,3103,2456
2011.001,999,1591,2999,4774
2011.002,1909,1000,4994,2616
2011.003,1910,1000,5015,2625
2011.004,1500,1000,5184,3456
2011.006,1462,1000,4796,3280
2011.007,1536,1000,4820,3137
2011.008,1499,1000,4813,3210
2011.009,1478,1000,4822,3261
2011.010,1574,1000,4848,3080
2011.011a,1246,1000,4308,3456
2011.011b,1254,999,4337,3456
2011.011c,1254,999,4337,3456
2011.011d,1250,1000,4322,3456
2011.012a-b,1556,1000,4627,2973
2011.012c-d,1533,999,4686,3055
2011.012e-f,1520,1000,4634,3047
2011.012g-h,1534,999,4597,2995
2011.012i-j,1540,999,4627,3003
2011.012k,1000,1355,3010,4080
2011.012l,1000,1434,3183,4565
2011.013,1000,1500,1400,2100
2011.014,1000,1500,1400,2100
2011.015,1000,1567,8764,13738
2012.001a,1303,1000,3807,2920
2012.001b,1304,999,3801,2913
2012.001c,1421,1000,4142,2913
2012.001d,1421,1000,4142,2913
2012.001e,1389,999,4401,3167
2012.001f,1332,1000,3984,2989
2012.001g,1337,1000,4050,3028
2012.001h,1334,1000,4061,3043
2012.001i,1382,1000,4378,3167
2012.001j,1373,1000,3947,2874
2012.001k,1348,1000,4163,3087
2012.001l,1372,1000,3657,2665
2012.001m,999,1301,2561,3334
2012.001n,1379,1000,3819,2769
2012.001o,1000,1267,2936,3721
2012.001p,1384,1000,4119,2976
2012.001q,1328,1000,3867,2910
2012.001r,1347,1000,3801,2821
2012.002,1395,999,4090,2930
2012.003,1025,1000,1860,1814
2012.004a,1004,1000,3691,3675
2012.004b,1000,1000,4200,4200
2012.004c,1000,1000,4200,4200
2012.004d,1000,1000,4200,4200
2012.004e,1000,1001,3228,3232
2012.004f,999,1001,3091,3097
2012.004g,1000,1006,3077,3096
2012.005,1283,999,3929,3060
2012.006,1230,1000,3623,2945
2012.007,1226,999,3596,2931
2012.008a,1309,1000,3908,2984
2012.008aa,1304,1000,3928,3011
2012.008b,1306,999,3951,3023
2012.008bb,1304,1000,3928,3011
2012.008c,1000,1309,3000,3928
2012.008cc,1304,1000,3928,3011
2012.008d,1309,1000,3928,3000
2012.008dd,1304,1000,3928,3011
2012.008e,1309,1000,3928,3000
2012.008ee,1304,1000,3928,3011
2012.008f,1296,1000,3886,2998
2012.008ff,1304,1000,3928,3011
2012.008g,1304,1000,3928,3011
2012.008gg,999,1306,2955,3860
2012.008h,1304,1000,3928,3011
2012.008hh,1304,1000,3928,3011
2012.008i,1298,1000,3884,2992
2012.008ii,999,1304,3011,3928
2012.008j,1304,1000,3928,3011
2012.008jj,1304,1000,3928,3011
2012.008k,1304,1000,3928,3011
2012.008kk,999,1304,3011,3928
2012.008l,1304,1000,3928,3011
2012.008ll,999,1304,3011,3928
2012.008m,1304,1000,3928,3011
2012.008mm,999,1304,3011,3928
2012.008n,1304,1000,3928,3011
2012.008nn,999,1304,3011,3928
2012.008o,999,1304,3011,3928
2012.008p,1304,1000,3928,3011
2012.008q,1304,1000,3928,3011
2012.008r,999,1304,3011,3928
2012.008s,999,1304,3011,3928
2012.008t,1314,1000,3928,2988
2012.008u,1304,1000,3928,3011
2012.008v,999,1304,3011,3928
2012.008w,1304,1000,3928,3011
2012.008x,1304,1000,3928,3011
2012.008y,1000,1304,2984,3892
2012.008z,1304,1000,3928,3011
2012.009,1000,1499,2706,4057
2012.010,999,1234,2744,3388
2012.011,1000,1511,2681,4052
2012.012,1000,1454,2770,4028
2012.013,1000,1509,2683,4049
2012.014,1000,1537,2636,4053
2012.015,1337,1000,3756,2809
2012.016,1496,1000,3750,2506
2013.002,1000,1409,3001,4229
2013.003,1459,1000,4423,3030
2013.004,999,1450,2947,4275
2013.005,1502,1000,4299,2861
2013.006,1434,999,4217,2939
2013.007,1476,1000,4468,3026
2013.008,1441,999,4309,2989
2013.009,999,1344,3017,4056
2013.010,1418,999,4331,3053
2013.011,1468,999,4405,2999
2013.012,999,1349,2926,3950
2013.013,1000,1474,3002,4426
2013.014,1462,1000,4344,2970
2013.015,1400,1000,4242,3029
2013.016,999,1402,2985,4187
2013.017,1441,1000,4328,3002
2013.018,1452,1000,4333,2984
2013.019,1430,1000,4397,3074
2013.020,1427,1000,4296,3010
2013.021,1425,999,3813,2674
2013.022,1443,1000,4253,2946
2013.023,1000,1347,3303,4450
2013.024,1000,1524,3936,6000
2013.025,999,1521,2878,4380
2013.026,1508,1000,4325,2867
2013.027,1533,1000,4351,2838
2013.028,1527,1000,4363,2856
2013.029,1520,1000,4360,2868
2013.030,1536,999,4386,2854
2013.031,1548,1000,4392,2836
2013.032,1000,1250,2400,3000
2013.033,999,1249,2397,2996
2013.034,1000,1250,2400,3000
2013.035a,1000,1200,7000,8400
2013.035b,696,1380,696,1380
2013.035c,1169,1000,4320,3694
2013.035d,1000,1200,8000,9600
2013.035e,1333,1000,2592,1944
2013.035f,1239,1000,8262,6665
2013.035g,1000,1200,1440,1728
2013.035h,1212,1000,7000,5775
2013.035i,1000,1200,7000,8400
2013.035j,1000,1500,2336,3504
2013.035l,1000,1335,3000,4006
2013.035m,1262,1000,7879,6242
2013.036,1417,939,1417,939
2013.037,1552,1000,3300,2126
2013.038,1000,1469,2400,3527
2013.039,1000,1476,2981,4400
2013.041,1000,1333,1125,1500
2013.043,1000,1509,2468,3725
2013.050,1000,1502,2928,4400
2014.001,1007,1000,2823,2803
2014.002,1000,1343,3156,4239
2014.003,1000,1497,2919,4371
2014.004,1253,1000,3885,3100
2014.005,1263,999,3574,2828
2014.006,999,1011,3002,3038
2014.007,1250,1000,3000,2400
2014.008,1250,1000,3600,2880
2014.009,1250,1000,3600,2880
2014.010,1250,1000,3000,2400
2014.011,1250,1000,2880,2304
2014.012,1250,1000,3000,2400
2014.013,999,1503,3724,5600
2014.014,1000,1449,3600,5217
2014.015,1000,1432,3600,5157
2014.016,1000,1522,3696,5628
2014.017,1000,1500,1133,1700
2014.018,1000,1500,1133,1700
2014.019,1000,1500,1133,1700
2014.020,1000,1504,1130,1700
2014.021,797,1200,797,1200
2014.022,797,1200,797,1200
2014.023,1000,1500,1133,1700
2014.024,797,1200,797,1200
2014.025,1000,1500,1133,1700
2014.026,1791,999,6200,3460
2014.027,1526,999,3776,2473
2014.029,1017,1000,2443,2400
2014.030,1032,1000,2477,2400
2014.031,1022,1000,2454,2400
2014.032,1055,1000,2532,2400
2014.033,1004,999,2412,2400
2014.034,1043,1000,2504,2400
2014.035,1014,999,2436,2400
2014.036,999,1007,2381,2400
2014.037,1048,999,2517,2400
2014.038,1007,1000,2418,2400
2014.039,1059,1000,2542,2400
2014.040,1048,1000,2517,2400
2014.041,1023,1000,2456,2400
2014.042,1031,999,2476,2400
2014.043,1013,999,2433,2400
2014.044,999,1002,2395,2400
2014.045,1000,1009,2378,2400
2014.046,1000,1008,2380,2400
2014.047,1037,1000,2489,2400
2014.048,1046,1000,2511,2400
2014.049,1000,1000,6855,6855
2014.050,1000,1000,6789,6789
2014.051,1000,1000,6815,6815
2014.052,2000,1000,4200,2100
2014.053,2000,1000,4200,2100
2014.054,1713,1000,4200,2451
2015.001,1000,1275,1647,2100
2015.003,1000,1440,2085,3003
2015.004,1356,1000,1683,1241
2015.005,1293,1000,3042,2352
2015.006,1000,1427,2283,3258
2015.007,1000,1406,1870,2630
2015.008,1000,1400,1922,2692
2015.009,1000,1380,1517,2094
2015.010,1287,1000,3600,2797
2015.011,1019,999,1446,1418
2015.012,959,1830,959,1830
2015.013,1301,1000,3001,2306
2015.014,1322,1000,4888,3696
2015.015,1269,1000,1423,1121
2015.016,1304,1000,2511,1925
2015.017,1000,1504,1117,1680
2015.018,1000,1504,1117,1680
2015.019,1000,1504,1117,1680
2015.020,1000,1504,1117,1680
2015.021,999,1504,1747,2629
2015.022,999,1504,1747,2629
2015.023,999,1504,1747,2629
2015.024,999,1504,1747,2629
2015.025,999,1504,1747,2629
2015.026,999,1504,1747,2629
2015.027,999,1504,1747,2629
2015.028,1000,1504,1117,1680
2015.029,1000,1250,2629,3287
2015.030,1000,1504,1117,1680
2015.031,1000,1504,1117,1680
2015.032,1000,1333,1210,1613
2015.033,999,1504,1747,2629
2015.034,1311,1000,3692,2815
2015.035,1311,1000,3692,2815
2015.036,1269,999,3398,2676
2015.037a,1297,1000,3809,2936
2015.037aa,1312,1000,3838,2925
2015.037b,1297,1000,3809,2936
2015.037bb,1000,1308,2925,3827
2015.037c,1311,1000,3798,2896
2015.037cc,1307,1000,3838,2936
2015.037d,1000,1306,2925,3821
2015.037dd,1301,1000,3821,2936
2015.037e,1306,1000,3821,2925
2015.037ee,1307,1000,3838,2936
2015.037f,1306,1000,3821,2925
2015.037ff,1308,1000,3827,2925
2015.037g,1306,1000,3821,2925
2015.037gg,1308,1000,3827,2925
2015.037h,1306,1000,3821,2925
2015.037hh,1308,1000,3827,2925
2015.037i,1306,1000,3821,2925
2015.037ii,1000,1308,2925,3827
2015.037j,1306,1000,3821,2925
2015.037jj,1304,1000,3815,2925
2015.037k,1306,1000,3821,2925
2015.037kk,1000,1298,2942,3821
2015.037l,1000,1306,2925,3821
2015.037ll,1000,1298,2942,3821
2015.037m,1000,1306,2925,3821
2015.037mm,1298,1000,3821,2942
2015.037n,1306,1000,3821,2925
2015.037nn,1000,1300,2930,3809
2015.037o,1000,1298,2948,3827
2015.037oo,1000,1305,2936,3833
2015.037p,1300,1000,3827,2942
2015.037pp,1000,1301,2936,3821
2015.037q,1300,1000,3827,2942
2015.037qq,1000,1301,2936,3821
2015.037r,1308,1000,3827,2925
2015.037rr,1309,1000,3844,2936
2015.037s,1000,1308,2925,3827
2015.037t,1000,1308,2925,3827
2015.037u,1000,1308,2925,3827
2015.037v,1308,1000,3827,2925
2015.037w,1305,1000,3833,2936
2015.037x,1000,1305,2936,3833
2015.037y,1305,1000,3833,2936
2015.037z,1310,1000,3833,2925
2015.038a,1000,1307,2916,3812
2015.038aa,1000,1309,2923,3827
2015.038b,1311,1000,3827,2919
2015.038bb,1316,1000,3813,2897
2015.038c,1312,1000,3807,2900
2015.038cc,1000,1309,2917,3819
2015.038d,1311,1000,3822,2914
2015.038dd,1000,1311,2912,3819
2015.038e,1000,1311,2912,3819
2015.038ee,1000,1309,2896,3793
2015.038f,1000,1310,2905,3806
2015.038ff,1000,1310,2909,3811
2015.038g,999,1308,2907,3804
2015.038gg,1000,1306,2931,3828
2015.038h,999,1307,2921,3820
2015.038hh,1312,1000,3814,2906
2015.038i,1303,1000,3809,2923
2015.038ii,999,1307,2921,3820
2015.038j,1000,1307,2918,3814
2015.038jj,1000,1311,2914,3822
2015.038k,999,1308,2905,3802
2015.038kk,999,1306,2913,3807
2015.038l,1308,999,3813,2913
2015.038ll,999,1330,2861,3806
2015.038m,1307,1000,3816,2919
2015.038mm,1312,1000,3817,2908
2015.038n,1000,1313,2910,3823
2015.038nn,1317,1000,3801,2884
2015.038o,1305,999,3809,2917
2015.038oo,1305,1000,3812,2921
2015.038p,1304,1000,3823,2930
2015.038pp,1311,1000,3806,2903
2015.038q,1306,1000,3798,2907
2015.038qq,1000,1311,2900,3802
2015.038r,1308,1000,3810,2912
2015.038rr,999,1313,2900,3810
2015.038s,1000,1309,2909,3809
2015.038ss,999,1311,2901,3805
2015.038t,1304,999,3810,2920
2015.038tt,1299,999,3797,2921
2015.038u,1000,1328,2876,3820
2015.038uu,1313,1000,3809,2900
2015.038v,1309,1000,3800,2902
2015.038vv,1303,1000,3810,2923
2015.038w,1308,1000,3796,2902
2015.038x,1309,1000,3806,2907
2015.038y,1313,1000,3796,2891
2015.038z,1000,1312,2894,3797
2015.039,1414,1000,2100,1485
2015.040,1334,1000,3000,2248
2015.041,1332,1000,3000,2252
2015.042,1325,999,3000,2263
2015.043,1272,999,3000,2357
2015.044,1332,1000,3000,2252
2015.045,1333,1000,3000,2250
2015.046,1409,999,3000,2128
2015.047,1342,999,3000,2234
2015.048,1329,1000,3000,2257
2015.049,1493,1000,3000,2009
2015.050,1336,1000,3000,2245
2015.051,1334,1000,3000,2248
2015.052,1333,1000,3000,2250
2015.053,1333,1000,3000,2250
2015.054,1330,999,3000,2254
2015.055,1200,1000,3000,2500
2015.056,1200,1000,3000,2500
2015.057,1200,1000,3000,2500
2015.058,1200,1000,3000,2500
2015.059,1200,1000,3000,2500
2015.060,1285,999,3000,2333
2015.061,1200,1000,3000,2500
2015.062,1272,999,3000,2357
2015.063,1200,1000,3000,2500
2015.064,1200,1000,3000,2500
2015.065,1200,1000,3000,2500
2015.066,1200,1000,3000,2500
2015.067,1200,1000,3000,2500
2015.068,1200,1000,3000,2500
2015.069,1200,1000,3000,2500
2015.070,1533,1000,4795,3127
2015.071,1440,1000,4813,3341
2015.072,1543,1000,4804,3112
2015.073,1517,1000,4785,3154
2015.074,1520,1000,4787,3148
2015.075.01,1413,1000,4485,3174
2015.075.02,1413,1000,4483,3172
2015.075.03,1399,999,4496,3212
2015.075.04,1419,1000,4501,3170
2015.075.05,1436,1000,4563,3177
2015.075.06,1414,999,4489,3173
2015.075.07,1435,1000,4509,3140
2015.075.08,1417,999,4603,3247
2015.075.10,1417,1000,4505,3178
2015.075.11,1400,1000,4504,3217
2015.075.12,1424,1000,4500,3160
2015.075.13,1410,999,4494,3185
2015.075.14,1392,999,4484,3219
2015.075.15,1424,1000,4520,3174
2015.075.16,1401,1000,4502,3213
2015.075.17,1417,1000,4536,3200
2015.075.18,1408,999,4493,3189
2015.075.19,1406,1000,4539,3227
2015.075.20,1420,1000,4523,3185
2015.075.21,1405,1000,4576,3255
2015.075.22,1401,999,4594,3277
2015.075.23,1407,1000,4538,3224
2015.075.24,1412,999,4544,3216
2015.075.25,1410,1000,4533,3214
2015.075.26,1396,1000,4567,3271
2015.075.27,1393,1000,4345,3118
2015.075.28,1458,1000,4471,3066
2015.075.29,1413,999,4352,3078
2015.075.30,1418,1000,4403,3104
2015.075.31,1421,1000,4379,3080
2015.075.32,1405,999,4343,3089
2015.075.33,1422,999,4360,3064
2015.075.34,1399,999,4299,3071
2015.075.35,1409,999,4315,3061
2015.075.36,1404,1000,4354,3100
2015.075.37,1406,1000,4273,3038
2015.075.38,1441,999,4315,2993
2015.075.39,1412,1000,4328,3064
2015.075.40,1444,1000,4302,2979
2015.075.41,1460,1000,4348,2978
2015.075.42,1405,999,4283,3047
2015.075.43,1418,999,4488,3163
2015.075.44,1415,1000,4496,3176
2015.075.45,1000,1460,2917,4260
2015.075.46,1000,1475,2897,4274
2015.075.47,999,1513,2865,4337
2015.075.48,1000,1407,3052,4296
2015.075.49,1410,1000,4084,2896
2015.075.50,1367,999,4216,3082
2015.075.51,1252,999,4065,3245
2016.001.1,1547,1000,4886,3157
2016.001.2,1536,1000,4853,3159
2016.002.01,1516,1000,2731,1801
2016.002.02,1225,1000,3543,2890
2016.002.03,1000,1407,2366,3330
2016.002.04,1000,1326,2553,3386
2016.002.05,1014,1000,3639,3586
2016.002.06,1273,1000,2226,1748
2016.002.07,1308,1000,2287,1748
2016.002.08,1178,1000,3270,2775
2016.002.09,1158,1000,3268,2821
2016.002.10,1484,1000,3345,2253
2016.002.11,1488,1000,3315,2227
2016.002.12,1417,999,1781,1256
2016.002.13,1406,999,1788,1271
2016.002.14,1428,1000,1801,1261
2016.002.15,1125,1000,2402,2135
2016.002.16,1125,999,2415,2145
2016.002.17,1128,999,2437,2159
2016.002.18,1118,1000,2426,2169
2016.002.19,1114,999,2409,2161
2016.003.1,1000,1430,2971,4249
2016.003.2,999,1402,2993,4198
2016.003.3,999,1462,3151,4608
2016.003.4,1000,1350,2999,4049
2016.003.5,999,1309,3043,3986
2016.003.6,1303,1000,4357,3342
2016.004,1428,1000,2100,1470
2016.005.01,1471,1000,3700,2515
2016.005.02,1400,1000,5088,3634
2016.005.03,1264,1000,4390,3473
2016.005.04,1273,1000,4355,3421
2016.005.05,1952,1000,5159,2642
2016.005.06,1506,1000,4119,2734
2016.005.07,1000,1174,3648,4283
2016.005.08,1414,1000,5159,3648
2016.005.09,1388,999,5067,3648
2016.005.10,1454,1000,5159,3548
2016.005.11,1000,1447,3565,5159
2016.005.12,1513,1000,5159,3409
2016.005.13,1503,1000,5159,3432
2016.005.14,1503,1000,5159,3432
2016.005.15,1503,1000,5159,3432
2016.005.16,3708,1000,4851,1308
2016.005.17,1482,999,3906,2634
2016.005.18,1520,1000,4017,2642
2016.005.19,1257,1000,3222,2563
2016.005.20,1382,1000,4135,2990
2016.005.21,1443,999,4177,2893
2016.005.22,1000,1547,2989,4624
2016.005.23,1513,999,4557,3010
2016.005.24,1502,1000,4396,2926
2016.005.25,1775,1000,4876,2746
2016.005.26,1241,999,3280,2641
2016.006.1,597,480,597,480
2016.006.2,2819,1000,3835,1360
2016.006.3,2819,1000,3835,1360
2016.007.1,1000,1348,3364,4536
2016.007.2,1420,1000,4006,2821
2016.007.3,1000,1457,2786,4061
2016.007.4,1407,1000,4655,3308
2016.008,1256,999,3023,2405
2016.009,1535,1000,3241,2111
2016.010,1342,1000,2980,2220
2016.011.01,1000,1507,3694,5567
2016.011.02,1000,1457,7577,11043
2016.011.03,999,1500,7577,11372
2016.011.04,1000,1494,7577,11321
2016.011.05,1000,1504,3598,5414
2016.011.06,999,1483,3650,5416
2016.011.07,999,1498,4309,6459
2016.011.08,1000,1463,4414,6461
2016.011.09,1000,1501,7577,11377
2016.011.10,1000,1502,4300,6459
2016.011.11,1000,1490,3634,5416
2016.011.12,1000,1505,3596,5414
2016.011.13,999,1489,2039,3038
2016.011.14,999,1472,3677,5416
2016.011.15,1000,1471,4390,6461
2016.011.16,999,1489,7577,11288
2016.011.17,1000,1527,3544,5414
2016.011.18,1000,1508,3590,5414
2016.011.19,1000,1496,3618,5414
2016.011.20,1000,1505,3609,5433
2016.011.21,915,1299,915,1299
2016.011.22,999,1468,3687,5416
2016.011.23,1000,1483,3652,5416
2016.012.01,1333,1000,4205,3154
2016.012.02,1356,1000,4273,3150
2016.012.03,1326,999,4197,3163
2016.012.04,1358,999,4250,3128
2016.012.05,1332,1000,4169,3128
2016.012.06,1336,999,4178,3125
2016.012.07,1347,1000,4211,3126
2016.012.08,1365,1000,4210,3083
2016.012.09,1330,1000,4176,3139
2016.012.10,1346,1000,4215,3130
2016.012.11,1336,1000,4189,3134
2016.012.12,1344,1000,4133,3074
2016.012.13,1355,1000,4221,3115
2016.012.14,1372,1000,4222,3076
2016.012.15,1311,1000,4151,3165
2016.012.16,1361,999,4218,3097
2016.012.17,1355,1000,4198,3097
2016.012.18,1300,1000,4141,3185
2016.012.19,1333,999,4188,3140
2016.012.20,1357,1000,4251,3132
2016.012.21,1342,1000,4214,3140
2016.012.22,1344,1000,4175,3106
2016.012.23,1323,1000,4162,3145
2016.012.24,1320,1000,4170,3158
2016.012.25,1358,999,4226,3110
2016.012.26,1331,1000,4185,3144
2016.012.27,1323,1000,4167,3148
2016.012.28,1335,999,4183,3131
2016.012.29,1348,1000,4234,3139
2016.012.30,1307,1000,4193,3206
2016.012.31,1336,1000,4182,3129
2016.012.32,1351,1000,4219,3122
2016.012.33,1352,1000,4221,3121
2016.012.34,1350,1000,4204,3113
2016.012.35,1339,1000,4206,3141
2016.012.36,1337,1000,4201,3140
2016.012.37,1346,999,4170,3096
2016.012.38,1346,1000,4216,3131
2016.012.39,1333,999,4148,3110
2016.012.40,1328,999,4186,3150
2016.012.41,1341,1000,4196,3127
2016.012.42,1335,1000,4185,3134
2016.012.43,1342,1000,4188,3120
2016.012.44,1354,999,4188,3091
2016.012.45,1311,1000,4212,3212
2016.012.46,1355,999,4194,3093
2016.012.47,1352,999,4188,3096
2016.012.48,1325,1000,4155,3135
2016.012.49,1335,1000,4152,3109
2016.012.50,1359,1000,4199,3088
2016.013.1,1558,1000,4151,2663
2016.013.2,1438,1000,3961,2754
2016.013.3,2522,1000,4881,1935
2016.013.4,1340,999,4016,2995
2016.013.5,1183,1000,3315,2802
2017.001.010,1225,999,3288,2682
2017.001.017,1326,1000,1918,1446
2017.001.021,1697,1000,1996,1176
2017.001.022,1420,1000,2105,1482
2017.001.023,1514,1000,1528,1009
2017.001.024,1500,1000,1575,1050
2017.001.025,1403,1000,1729,1232
2017.001.026,1528,1000,2094,1370
2017.001.027,1260,1000,3271,2596
2017.001.028,1271,1000,2850,2242
2017.001.029,1262,999,3132,2480
2017.001.030,1279,1000,3882,3034
2017.001.031,1366,999,2128,1557
2017.001.032,1319,1000,2527,1915
2017.001.033,1490,1000,3276,2198
2017.001.034,1522,1000,3363,2209
2017.001.035,853,1125,853,1125
2017.001.036,1473,1000,2851,1935
2017.001.037,1396,999,2844,2036
2017.001.038,1373,1000,2844,2071
2017.001.039,1404,1000,2844,2025
2017.001.040,1296,1000,2714,2094
2017.001.041,1439,1000,2267,1575
2017.001.042,2048,1000,3911,1909
2017.001.043,2073,1000,3911,1886
2017.001.044,1572,999,2740,1742
2017.001.045,1224,999,4482,3659
2017.001.046,1341,999,2717,2025
2017.001.047,1286,1000,3911,3040
2017.001.048,1262,999,3876,3069
2017.001.049,1179,1000,1782,1511
2017.001.050,1452,1000,2388,1644
2017.001.051,1375,1000,5033,3659
2017.001.052,2004,1000,3375,1684
2017.001.053a,1421,1000,4288,3017
2017.001.053b,1421,1000,4288,3017
2017.001.053c,1238,1000,3994,3225
2017.001.054,1385,1000,4067,2936
2017.001.055,1072,1000,3923,3659
2017.001.056,1407,1000,2599,1847
2017.001.057,1415,1000,1871,1322
2017.001.058,1423,1000,1859,1306
2017.001.059,923,1142,923,1142
2017.001.060,900,1125,900,1125
2017.001.061,1000,1062,1107,1176
2017.001.062,999,1601,2492,3992
2017.002.1,1000,1381,2490,3440
2017.002.2,884,1200,884,1200
2017.002.3,1000,1194,2977,3555
2017.003.01,1200,1000,3960,3300
2017.003.02,800,625,800,625
2017.003.03,1264,999,4391,3472
2017.003.04,1250,1000,5695,4555
2017.003.05,1308,1000,4050,3096
2017.003.06,1200,1000,7200,6000
2017.003.07,1272,999,11457,9002
2017.003.08,600,500,600,500
2017.003.09,1295,1000,4664,3600
2017.003.10,800,607,800,607
2017.003.11,1377,999,7131,5176
2017.003.12,1421,1000,9966,7013
2017.003.13,720,932,720,932
2017.003.14,720,932,720,932
2017.003.15,720,932,720,932
2017.003.16,720,932,720,932
2017.003.17,720,932,720,932
2017.003.18,720,932,720,932
2017.003.19,720,932,720,932
2017.003.20,720,932,720,932
2017.003.21,720,932,720,932
2017.003.22,720,932,720,932
2017.003.23,720,932,720,932
2017.003.24,720,932,720,932
2017.003.25,720,932,720,932
2017.003.26,720,932,720,932
2017.003.27,1000,1332,2690,3584
2017.004.01,1437,1000,2329,1620
2017.004.02,1407,1000,2625,1865
2017.004.03,1339,1000,2557,1909
2017.004.04,1312,1000,2369,1805
2017.004.05,1337,1000,2354,1760
2017.004.06,1395,999,2405,1723
2017.004.07,1371,999,2450,1786
2017.004.08,1370,999,2355,1718
2017.004.09,1359,1000,2562,1885
2017.004.10,1360,1000,2427,1784
2018.001,1621,1000,8492,5238
2018.002,325,432,325,432
2018.003,1000,1333,3150,4200
2018.004.1,1000,1500,3744,5616
2018.004.2,1500,1000,5616,3744
2018.004.3,1000,1500,3744,5616
2018.005.01,1000,1509,3160,4770
2018.005.02,1000,1510,3188,4814
2018.005.03,1000,1510,2782,4201
2018.005.04,1000,1510,2927,4421
2018.005.05,1000,1509,2588,3907
2018.005.06,999,1509,3164,4777
2018.005.07,999,1509,1610,2431
