accession_number,status,description,image_url
2000.120,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120.jpg/pct:40.234375,16.113280999999997,11.328125,23.144530999999997/full/0/default.jpg"
2000.120a,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120a.jpg/pct:2.3559569999999996,7.128906,93.347168,82.324219/full/0/default.jpg"
2000.120b,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:19.921875,77.734375,21.289063000000002,17.1875/full/0/default.jpg"
2000.120b,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:42.382811999999994,76.953125,18.554688000000002,16.015625/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:25.0,23.4375,6.640625,12.695311999999998/full/0/default.jpg"
2000.120b,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:31.054688000000002,67.1875,20.898436999999998,21.09375/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:11.621094,24.609375,7.421875000000002,12.109375/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:42.773438000000006,72.265625,17.382811999999998,20.703125/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:19.921875,72.265625,21.289063000000002,23.828125/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:31.054688000000002,63.671875,20.898436999999998,27.734375/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:31.054688000000002,63.671875,20.898436999999998,27.734375/full/0/default.jpg"
2000.120b,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120b.jpg/pct:70.3125,5.078125,7.03125,14.453125/full/0/default.jpg"
2000.120c,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120c.jpg/pct:37.5,45.3125,5.46875,24.609375/full/0/default.jpg"
2000.120c,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120c.jpg/pct:78.125,15.917969000000001,5.078125,20.019530999999997/full/0/default.jpg"
2000.120e,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120e.jpg/pct:5.2734375,38.867188000000006,40.625000500000006,50.195312/full/0/default.jpg"
2000.120e,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120e.jpg/pct:2.8564453,7.421875,93.2373047,83.59375/full/0/default.jpg"
2000.120f,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120f.jpg/pct:27.539061999999998,21.386719000000003,7.226563000000002,14.746092999999997/full/0/default.jpg"
2000.120h,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120h.jpg/pct:5.3710938,9.1308594,87.59765619999999,80.3222656/full/0/default.jpg"
2000.120h,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120h.jpg/pct:14.941405999999999,37.304688000000006,16.503905999999997,16.210936999999998/full/0/default.jpg"
2000.120h,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120h.jpg/pct:14.84375,30.46875,16.601561999999998,23.4375/full/0/default.jpg"
2000.120h,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120h.jpg/pct:68.75,41.40625,17.96875,43.359375/full/0/default.jpg"
2000.120h,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120h.jpg/pct:67.96875,35.546875,18.75,49.609375/full/0/default.jpg"
2000.120k,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120k.jpg/pct:64.0625,76.953125,21.484375,19.140625/full/0/default.jpg"
2000.120k,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120k.jpg/pct:31.25,25.78125,20.703125,27.734375/full/0/default.jpg"
2000.120k,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120k.jpg/pct:63.671875,69.921875,23.046875,26.5625/full/0/default.jpg"
2000.120l,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120l.jpg/pct:14.550780999999999,71.484375,13.964844000000001,17.96875/full/0/default.jpg"
2000.120l,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120l.jpg/pct:3.4179688,8.7402344,91.11328119999999,81.8847656/full/0/default.jpg"
2000.120n,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120n.jpg/pct:40.234375,16.113280999999997,11.328125,23.144530999999997/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:26.953125,36.71875,30.078125,26.5625/full/0/default.jpg"
2000.120o,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:36.132811999999994,81.25,39.648438000000006,14.84375/full/0/default.jpg"
2000.120o,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:68.359375,83.59375,21.484375,12.5/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:35.546875,67.1875,41.015625,28.90625/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:26.953125,36.71875,30.078125,26.5625/full/0/default.jpg"
2000.120o,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:26.953125,55.078125,28.515625,7.8125/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:67.1875,78.125,21.875,17.96875/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:35.546875,67.1875,41.015625,28.90625/full/0/default.jpg"
2000.120o,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120o.jpg/pct:67.1875,78.125,21.875,17.96875/full/0/default.jpg"
2000.120q,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120q.jpg/pct:57.421875,53.125,14.0625,34.765625/full/0/default.jpg"
2000.120q,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120q.jpg/pct:56.640625,39.84375,15.625,49.21875/full/0/default.jpg"
2000.120q,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120q.jpg/pct:63.28125,15.234375,21.484375,51.953125/full/0/default.jpg"
2000.120q,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120q.jpg/pct:64.0625,20.996094000000003,19.921875,45.019531/full/0/default.jpg"
2000.120q,uploaded,Painting,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120q.jpg/pct:3.7109375,6.4941406,91.9921875,83.3496094/full/0/default.jpg"
2000.120s,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120s.jpg/pct:10.4003906,36.71875,18.505859400000002,51.171875/full/0/default.jpg"
2000.120s,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120s.jpg/pct:10.4003906,36.71875,18.505859400000002,51.171875/full/0/default.jpg"
2000.120t,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120t.jpg/pct:13.867188,29.492188000000002,17.773437,55.273437/full/0/default.jpg"
2000.120t,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120t.jpg/pct:50.0,12.792969000000001,19.140625,37.988281/full/0/default.jpg"
2000.120u,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:47.65625,57.421875,14.84375,32.8125/full/0/default.jpg"
2000.120u,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:47.851561999999994,45.703125,15.429688000000002,43.359375/full/0/default.jpg"
2000.120u,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:71.484375,39.453125,14.84375,28.125/full/0/default.jpg"
2000.120u,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:47.851561999999994,45.703125,15.429688000000002,43.359375/full/0/default.jpg"
2000.120u,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:70.703125,46.484375,16.015625,20.3125/full/0/default.jpg"
2000.120u,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120u.jpg/pct:59.765625,18.066405999999997,16.40625,49.902344/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:22.363280999999997,67.1875,40.136719,28.125/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:68.359375,34.179688000000006,16.40625,37.695311999999994/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:40.429688000000006,45.117188000000006,8.789061999999998,16.210936999999998/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:69.140625,12.695312,12.109375,12.304688/full/0/default.jpg"
2000.120v,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:22.070312,81.640625,40.429688,13.671875/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:68.359375,34.179688000000006,16.40625,37.695311999999994/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:49.21875,12.451172000000001,8.203125,11.18164/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:36.132811999999994,12.5,8.398438000000002,9.960938/full/0/default.jpg"
2000.120v,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:41.210938000000006,45.3125,8.007811999999998,15.625/full/0/default.jpg"
2000.120v,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.120v.jpg/pct:69.140625,12.695312,12.109375,12.304688/full/0/default.jpg"
2000.122,uploaded,Bronze sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.122.tif/pct:31.445311999999998,8.59375,27.148438000000002,46.875/!512,512/0/default.jpg"
2000.122,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.122.tif/pct:31.445311999999998,8.59375,27.148438000000002,46.875/!512,512/0/default.jpg"
2000.122,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.122.tif/pct:19.238280999999997,8.0566406,63.964844,84.5214844/!512,512/0/default.jpg"
2000.123,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2000%2F2000.123.tif/pct:5.3955078,4.2236328,89.1357422,92.6513672/!512,512/0/default.jpg"
2001.001,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.001.tif/pct:27.734375,2.9296875,60.15625,92.7734375/!512,512/0/default.jpg"
2001.001,uploaded,Figurine,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.001.tif/pct:27.734375,2.9296875,60.15625,92.7734375/!512,512/0/default.jpg"
2001.004,uploaded,Bowl,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.004.jpg/pct:13.378905999999999,0.7873534999999999,74.902344,96.8688965/full/0/default.jpg"
2001.005,uploaded,Sculpture,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.005.jpg/pct:5.5908203,6.542969,89.3310547,93.066406/!512,512/0/default.jpg"
2001.006,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.006.tif/pct:32.03125,10.498047000000001,25.78125,12.548828/!512,512/0/default.jpg"
2001.009,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.009.tif/pct:3.857422,2.8442382999999998,92.626953,95.2026367/!512,512/0/default.jpg"
2001.017,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.017.tif/pct:51.953125,14.453125,41.796875,31.835936999999998/!512,512/0/default.jpg"
2001.017,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.017.tif/pct:52.34375,23.535155999999997,41.40625,21.386719000000003/!512,512/0/default.jpg"
2001.017,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.017.tif/pct:51.953125,14.453125,41.796875,31.835936999999998/!512,512/0/default.jpg"
2001.017,uploaded,Outerwear,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.017.tif/pct:52.34375,23.535155999999997,41.40625,21.386719000000003/!512,512/0/default.jpg"
2001.018,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.018.tif/pct:3.9306639999999997,4.2236328,90.600586,91.0888672/!512,512/0/default.jpg"
2001.019,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.019.tif/pct:16.601562,67.1875,19.140626,23.828125/!512,512/0/default.jpg"
2001.019,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.019.tif/pct:5.102538999999999,2.8808594,86.694336,92.4316406/!512,512/0/default.jpg"
2001.026,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.026.tif/pct:7.470702999999999,81.640625,13.525391000000003,7.03125/!512,512/0/default.jpg"
2001.026,uploaded,Guitar,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.026.tif/pct:61.328125,45.3125,32.421875,49.21875/!512,512/0/default.jpg"
2001.041,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:50.390625,72.65625,19.140625,7.8125/!512,512/0/default.jpg"
2001.041,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:6.8847656,71.484375,28.076172400000004,9.375/!512,512/0/default.jpg"
2001.041,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:9.1308594,44.140625,30.712890599999998,22.265625/!512,512/0/default.jpg"
2001.041,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:62.5,44.140625,26.5625,22.265625/!512,512/0/default.jpg"
2001.041,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:9.1308594,44.140625,30.712890599999998,22.265625/!512,512/0/default.jpg"
2001.041,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:39.84375,41.015625,25.0,23.828125/!512,512/0/default.jpg"
2001.041,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:64.0625,54.296875,25.0,12.109375/!512,512/0/default.jpg"
2001.041,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.041.tif/pct:79.296875,72.65625,11.328125,7.8125/!512,512/0/default.jpg"
2001.042,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.042.tif/pct:26.5625,16.894530999999997,47.265625,32.519531/!512,512/0/default.jpg"
2001.042,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.042.tif/pct:25.976561999999998,34.179688000000006,47.851563000000006,15.234373999999995/!512,512/0/default.jpg"
2001.042,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.042.tif/pct:26.5625,16.894530999999997,47.265625,32.519531/!512,512/0/default.jpg"
2001.042,uploaded,Tie,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.042.tif/pct:47.851561999999994,42.578125,7.226563000000002,6.640625/!512,512/0/default.jpg"
2001.054,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.054.tif/pct:30.46875,39.0625,36.71875,37.5/!512,512/0/default.jpg"
2001.058,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.058.tif/pct:4.1259766,2.2705078,91.1865234,96.5576172/!512,512/0/default.jpg"
2001.060,uploaded,2D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.060.tif/pct:2.8808594,89.0625,13.134765600000001,7.8125/!512,512/0/default.jpg"
2001.060,uploaded,2D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.060.tif/pct:83.984375,89.0625,13.28125,8.59375/!512,512/0/default.jpg"
2001.061,uploaded,2D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.061.tif/pct:2.2460938,87.5,14.0625002,8.984375/!512,512/0/default.jpg"
2001.061,uploaded,2D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.061.tif/pct:83.59375,87.890625,14.0625,8.59375/!512,512/0/default.jpg"
2001.062,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.062.tif/pct:4.1992188,2.709961,92.28515619999999,95.727539/!512,512/0/default.jpg"
2001.066,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.066.tif/pct:3.8085938,3.0273438,91.89453119999999,95.41015619999999/!512,512/0/default.jpg"
2001.066,uploaded,Wheel,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.066.tif/pct:41.992188000000006,57.03125,11.132811999999998,9.375/!512,512/0/default.jpg"
2001.069,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.069.tif/pct:2.3559569999999996,1.4099121000000001,95.300293,97.4182129/!512,512/0/default.jpg"
2001.071,uploaded,Poster,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.071.tif/pct:2.9663086,1.928711,93.9086914,96.508789/!512,512/0/default.jpg"
2001.076,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.076.tif/pct:47.65625,76.5625,16.015625,8.984375/!512,512/0/default.jpg"
2001.083,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.083.tif/pct:58.59375,36.914061999999994,28.515625,20.898438000000002/!512,512/0/default.jpg"
2001.083,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.083.tif/pct:58.59375,46.484375,28.125,11.328125/!512,512/0/default.jpg"
2001.083,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.083.tif/pct:63.671875,36.71875,22.265625,7.8125/!512,512/0/default.jpg"
2001.085,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.085.tif/pct:6.689452999999999,41.992188000000006,36.083985,30.273436999999998/!512,512/0/default.jpg"
2001.085,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.085.tif/pct:6.689452999999999,41.992188000000006,36.083985,30.273436999999998/!512,512/0/default.jpg"
2001.085,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.085.tif/pct:7.2265625,55.46875,27.1484375,16.796875/!512,512/0/default.jpg"
2001.092,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.092.tif/pct:26.5625,58.59375,16.40625,13.671875/!512,512/0/default.jpg"
2001.097,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.097.tif/pct:36.523438000000006,18.164062,15.820311999999998,22.070313/!512,512/0/default.jpg"
2001.097,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.097.tif/pct:40.429688000000006,32.421875,23.632811999999998,15.234375/!512,512/0/default.jpg"
2001.097,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.097.tif/pct:53.90625,17.675780999999997,12.890625,27.050781/!512,512/0/default.jpg"
2001.097,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.097.tif/pct:40.429688000000006,32.421875,23.632811999999998,15.234375/!512,512/0/default.jpg"
2001.097,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2001%2F2001.097.tif/pct:51.5625,25.195311999999998,7.03125,9.960938000000002/!512,512/0/default.jpg"
