qid,label_en,description_en,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_statedIn,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_subtitle,title_ref1_hash,title_ref1_statedIn,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_ref1_hash,creator_ref1_statedIn,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_statedIn,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_statedIn,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_statedIn,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_statedIn,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,height_uuid,height_nodeId,height_val,height_unit,height_ref1_hash,height_ref1_statedIn,height_ref1_referenceUrl,height_ref1_retrieved_nodeId,height_ref1_retrieved_val,height_ref1_retrieved_prec,width_uuid,width_nodeId,width_val,width_unit,width_ref1_hash,width_ref1_statedIn,width_ref1_referenceUrl,width_ref1_retrieved_nodeId,width_ref1_retrieved_val,width_ref1_retrieved_prec,thickness_uuid,thickness_nodeId,thickness_val,thickness_unit,thickness_ref1_hash,thickness_ref1_statedIn,thickness_ref1_referenceUrl,thickness_ref1_retrieved_nodeId,thickness_ref1_retrieved_val,thickness_ref1_retrieved_prec,diameter_uuid,diameter_nodeId,diameter_val,diameter_unit,diameter_ref1_hash,diameter_ref1_statedIn,diameter_ref1_referenceUrl,diameter_ref1_retrieved_nodeId,diameter_ref1_retrieved_val,diameter_ref1_retrieved_prec,inscription_uuid,inscription,inscription_ref1_hash,inscription_ref1_statedIn,inscription_ref1_referenceUrl,inscription_ref1_retrieved_nodeId,inscription_ref1_retrieved_val,inscription_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_statedIn,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_statedIn,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_start_time_nodeId,collection_start_time_val,collection_start_time_prec,collection_end_time_nodeId,collection_end_time_val,collection_end_time_prec,collection_ref1_hash,collection_ref1_statedIn,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_statedIn,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec
,"Rice Cake Mold with a Design of Two Deer on One Side, Pine Trees on the Other",work of art by Artist Unknown,,1992.453,Q18563658,,,,,,,,"Rice Cake Mold with a Design of Two Deer on One Side, Pine Trees on the Other",,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,0.75,Q218593,,,,,,,,,4.0,Q218593,,,,,,,,,6.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold (2 parts) with a Design of Thirteen Bamboo Shoots,work of art by Artist Unknown,,1992.454A&B,Q18563658,,,,,,,,Rice Cake Mold (2 parts) with a Design of Thirteen Bamboo Shoots,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,0.75,Q218593,,,,,,,,,2.75,Q218593,,,,,,,,,12.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of a Twelve-Petalled Chrysanthemum and a Peach,work of art by Artist Unknown,,1992.455,Q18563658,,,,,,,,Rice Cake Mold with a Design of a Twelve-Petalled Chrysanthemum and a Peach,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,1.0,Q218593,,,,,,,,,3.25,Q218593,,,,,,,,,8.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of a Bamboo Shoot,work of art by Artist Unknown,,1992.456,Q18563658,,,,,,,,Rice Cake Mold with a Design of a Bamboo Shoot,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,1.0,Q218593,,,,,,,,,2.5,Q218593,,,,,,,,,4.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of a Peony,work of art by Artist Unknown,,1992.457,Q18563658,,,,,,,,Rice Cake Mold with a Design of a Peony,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,0.75,Q218593,,,,,,,,,4.5,Q218593,,,,,,,,,13.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of Five Drinking Gourds,work of art by Artist Unknown,,1992.458,Q18563658,,,,,,,,Rice Cake Mold with a Design of Five Drinking Gourds,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,0.75,Q218593,,,,,,,,,1.75,Q218593,,,,,,,,,11.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of Five Tortoises,work of art by Artist Unknown,,1992.459,Q18563658,,,,,,,,Rice Cake Mold with a Design of Five Tortoises,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,1.0,Q218593,,,,,,,,,2.25,Q218593,,,,,,,,,14.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with a Design of Five Squares with Five Variations of the Character for Good Fortune (Fuku),work of art by Artist Unknown,,1992.460,Q18563658,,,,,,,,Rice Cake Mold with a Design of Five Squares with Five Variations of the Character for Good Fortune (Fuku),,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,0.75,Q218593,,,,,,,,,2.0,Q218593,,,,,,,,,15.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rice Cake Mold with Geometrical Designs,work of art by Artist Unknown,,1992.461,Q18563658,,,,,,,,Rice Cake Mold with Geometrical Designs,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q18097,,,,,,,,Q18097,,,,,,,,,23.25,Q218593,,,,,,,,,2.25,Q218593,,,,,,,,,1.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Fish-Shaped Hook Adjustor,work of art by Artist Unknown,,1992.462,Q18563658,,,,,,,,Fish-Shaped Hook Adjustor,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,2.25,Q218593,,,,,,,,,1.5,Q218593,,,,,,,,,10.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Circular Mirror With a Design of Arrowroot,work of art by Artist Unknown,,1992.463,Q18563658,,,,,,,,Circular Mirror With a Design of Arrowroot,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,7.5,Q218593,,,,,,,,,4.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rectangular Mirror with a Design of a Cherry Blossom and a Meander Pattern,work of art by Artist Unknown,,1992.464,Q18563658,,,,,,,,Rectangular Mirror with a Design of a Cherry Blossom and a Meander Pattern,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,4.5,Q218593,,,,,,,,,1.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rectangular Mirror with a Design of a Branch with Leaves and Berries,work of art by Artist Unknown,,1992.465,Q18563658,,,,,,,,Rectangular Mirror with a Design of a Branch with Leaves and Berries,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,3.75,Q218593,,,,,,,,,2.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Rectangular Mirror with a Design of Two Leaves, a Bamboo Blind, and a Cloud or Mist Motif",work of art by Artist Unknown,,1992.466,Q18563658,,,,,,,,"Rectangular Mirror with a Design of Two Leaves, a Bamboo Blind, and a Cloud or Mist Motif",,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,3.5,Q218593,,,,,,,,,2.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rectangular Mirror with a Design of a Nandina Bush and Bamboo Grass,work of art by Artist Unknown,,1992.467,Q18563658,,,,,,,,Rectangular Mirror with a Design of a Nandina Bush and Bamboo Grass,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,4.5,Q218593,,,,,,,,,2.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Rectangular Mirror with a Design of One Large Character and a Stream with Flowers,work of art by Artist Unknown,,1992.468,Q18563658,,,,,,,,Rectangular Mirror with a Design of One Large Character and a Stream with Flowers,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,5.25,Q218593,,,,,,,,,2.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Rectangular Mirror with Two Characters for Long Life (takasago),  and Pine Trees",work of art by Artist Unknown,,1992.469,Q18563658,,,,,,,,"Rectangular Mirror with Two Characters for Long Life (takasago),  and Pine Trees",,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,4.75,Q218593,,,,,,,,,2.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Circular Mirror with a Design of a Flat Fan, Flowers, Two Birds, Grasses, and a Water Wheel",work of art by Artist Unknown,,1992.470,Q18563658,,,,,,,,"Circular Mirror with a Design of a Flat Fan, Flowers, Two Birds, Grasses, and a Water Wheel",,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,9.0,Q218593,,,,,,,,,5.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Round Mirror with a Design of a Chrysanthemum and a Bird in a Tree,work of art by Artist Unknown,,1992.471,Q18563658,,,,,,,,Round Mirror with a Design of a Chrysanthemum and a Bird in a Tree,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,9.75,Q218593,,,,,,,,,7.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Circular Mirror with a Design of a Family Crest with Paulownia,work of art by Artist Unknown,,1992.472,Q18563658,,,,,,,,Circular Mirror with a Design of a Family Crest with Paulownia,,,,,,,,,Q4233718,,,,,,,,Q838948,,,,,,,,,,,,,,,,,,,,,,,,,Q17,,,,,,,,Q17,,,,,,,,,8.5,Q218593,,,,,,,,,5.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1992-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The Four Horsemen,print by Martin Barooshian,,1957.003,Q18563658,,,,,,,,The Four Horsemen,,,,,,,,,Q33123451,,,,,,,,Q11060274,,,,,,,,,+1952-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,18.75,Q218593,,,,,,,,,10.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Snow Scene - Little Bridge,print by William Harry Warren Bicknell,,1957.004,Q18563658,,,,,,,,Snow Scene - Little Bridge,,,,,,,,,Q22002308,,,,,,,,Q11060274,,,,,,,,,+1926-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,9.0,Q218593,,,,,,,,,7.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Sardine Fleet at Anchor,print by George Elmer Browne,,1957.005,Q18563658,,,,,,,,Sardine Fleet at Anchor,,,,,,,,,Q5538976,,,,,,,,Q11060274,,,,,,,,,+2000-01-01T00:00:00Z,7,,,,,,,Q5727902,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,12.0,Q218593,,,,,,,,,10.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Philip IV of Spain, (after Velázquez)",print by Timothy Cole,,1957.007,Q18563658,,,,,,,,"Philip IV of Spain, (after Velázquez)",,,,,,,,,Q7807116,,,,,,,,Q11060274,,,,,,,,,+1912-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,6.75,Q218593,,,,,,,,,5.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The Corn Field,print by Timothy Cole,,1957.008,Q18563658,,,,,,,,The Corn Field,,,,,,,,,Q7807116,,,,,,,,Q11060274,,,,,,,,,+1899-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,6.0,Q218593,,,,,,,,,5.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Plate 94 from Caricaturana (Characters);  as published in Le Charivari, October 18, 1838:
Triomph de la probité politique, Commerciale, Litteraire etc. etc. (Très haut) Mes amis-mes bons amis, -vous me recompenze:  trop dignement de mes travaux- vous me vengz noblement de mes cruels ennemis-mes amis je suis confus-(-Bas) chaud! chaud! Bertrand, pousse a la roue pousse ferm.",print by Honoré Daumier,,1957.009,Q18563658,,,,,,,,"Plate 94 from Caricaturana (Characters);  as published in Le Charivari, October 18, 1838:
Triomph de la probité politique, Commerciale, Litteraire etc. etc. (Très haut) Mes amis-mes bons amis, -vous me recompenze:  trop dignement de mes travaux- vous me vengz noblement de mes cruels ennemis-mes amis je suis confus-(-Bas) chaud! chaud! Bertrand, pousse a la roue pousse ferm.",,,,,,,,,Q187506,,,,,,,,Q11060274,,,,,,,,,+1838-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,12.0,Q218593,,,,,,,,,9.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Une Bonne Fin de Mois (A Good Month's Work)
",print by Honoré Daumier,,1957.010,Q18563658,,,,,,,,"Une Bonne Fin de Mois (A Good Month's Work)
",,,,,,,,,Q187506,,,,,,,,Q11060274,,,,,,,,,+1844-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,12.0,Q218593,,,,,,,,,8.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,The World Upside Down:  Ox in Net,print by Antonio Frasconi,,1957.012,Q18563658,,,,,,,,The World Upside Down:  Ox in Net,,,,,,,,,Q3610506,,,,,,,,Q11060274,,,,,,,,,+1952-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,12.75,Q218593,,,,,,,,,9.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1957-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Head of a Girl,print by Francisco Gutiérrez,,1957.014,Q18563658,,,,,,,,Head of a Girl,,,,,,,,,,,,,,,,,Q11060274,,,,,,,,,,,,,,,,,,,,,,,,,Q96,,,,,,,,Q96,,,,,,,,,6.25,Q218593,,,,,,,,,5.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Egham Lock,print by Seymour Haden,,1957.015,Q18563658,,,,,,,,Egham Lock,,,,,,,,,Q946578,,,,,,,,Q11060274,,,,,,,,,+1859-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q21,,,,,,,,Q21,,,,,,,,,8.75,Q218593,,,,,,,,,5.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Little Auk,print by John James Audubon,,1957.016,Q18563658,,,,,,,,Little Auk,,,,,,,,,Q47509394,,,,,,,,Q11060274,,,,,,,,,+1836-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,17.75,Q218593,,,,,,,,,11.25,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Calla Lillies,print by Frances Marian Hebert,,1957.017,Q18563658,,,,,,,,Calla Lillies,,,,,,,,,,,,,,,,,Q11060274,,,,,,,,,+1933-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,8.85,Q218593,,,,,,,,,6.75,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Paysanne de Cayeaux,print by Arthur William Heintzelman,,1957.018,Q18563658,,,,,,,,Paysanne de Cayeaux,,,,,,,,,Q29364862,,,,,,,,Q11060274,,,,,,,,,+2000-01-01T00:00:00Z,7,,,,,,,Q5727902,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,5.0,Q218593,,,,,,,,,4.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Under Shelter,print by Eugene Higgins,,1957.019,Q18563658,,,,,,,,Under Shelter,,,,,,,,,Q19352738,,,,,,,,Q11060274,,,,,,,,,+1928-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,9.85,Q218593,,,,,,,,,8.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Interior in Pink,print by Fannie Hillsmith,,1957.020,Q18563658,,,,,,,,Interior in Pink,,,,,,,,,Q5433958,,,,,,,,Q11060274,,,,,,,,,+1948-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q30,,,,,,,,Q30,,,,,,,,,11.86,Q218593,,,,,,,,,8.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,"Refitting a Boat at Low Tide
",print by Eugène Isabey,,1957.021,Q18563658,,,,,,,,"Refitting a Boat at Low Tide
",,,,,,,,,Q714341,,,,,,,,Q11060274,,,,,,,,,+1833-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,12.25,Q218593,,,,,,,,,9.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Patene du chalice du Suger,print by Jules Ferdinand Jacquemart,,1957.022,Q18563658,,,,,,,,Patene du chalice du Suger,,,,,,,,,Q79988298,,,,,,,,Q11060274,,,,,,,,,+1864-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,13.0,Q218593,,,,,,,,,9.5,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Vase Antique de Sardoine,print by Jules Ferdinand Jacquemart,,1957.023,Q18563658,,,,,,,,Vase Antique de Sardoine,,,,,,,,,Q79988298,,,,,,,,Q11060274,,,,,,,,,+1864-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,13.5,Q218593,,,,,,,,,10.0,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Bassin de cristal de Roche,print by Jules Ferdinand Jacquemart,,1957.024,Q18563658,,,,,,,,Bassin de cristal de Roche,,,,,,,,,Q79988298,,,,,,,,Q11060274,,,,,,,,,+1900-01-01T00:00:00Z,7,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,13.5,Q218593,,,,,,,,,9.85,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Epee de Francois I,print by Jules Ferdinand Jacquemart,,1957.025,Q18563658,,,,,,,,Epee de Francois I,,,,,,,,,Q79988298,,,,,,,,Q11060274,,,,,,,,,+1864-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,13.5,Q218593,,,,,,,,,9.85,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
,Aiguiere de crystal de Roche,print by Jules Ferdinand Jacquemart,,1957.026,Q18563658,,,,,,,,Aiguiere de crystal de Roche,,,,,,,,,Q79988298,,,,,,,,Q11060274,,,,,,,,,+1864-01-01T00:00:00Z,9,,,,,,,,,,,,,,,Q142,,,,,,,,Q142,,,,,,,,,13.5,Q218593,,,,,,,,,9.85,Q218593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q18563658,,+1956-01-01T00:00:00Z,9,,,,,,,,,,,Q29052,,,,,,
