qid,label_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec
Q5785920,,29E2D8B4-7FE9-42A8-B8DB-98404D81A992,55661,d3e5214f59a5c284c269af012d46b4cb3aac7528,73ebfc27-36f6-4469-9e35-10421add5c79,2021-02-02T00:00:00Z,11
Q58555,,7A888E3A-5932-4FFF-A4B2-C13F7B6B1BF4,57368,d3e5214f59a5c284c269af012d46b4cb3aac7528,0ab1aef8-2039-49b4-aeb6-869908593e45,2021-02-02T00:00:00Z,11
Q5861873,,FB37A775-DEA8-4622-A4C9-DDBCCD884CB3,55377,d3e5214f59a5c284c269af012d46b4cb3aac7528,4ce15e79-54a3-43ec-b59d-179c9431f631,2021-02-02T00:00:00Z,11
Q5899057,,2620B5AC-AD8D-48ED-B832-03152E763A79,50275,d3e5214f59a5c284c269af012d46b4cb3aac7528,42b7d7f1-b14f-4c49-bec4-c89a9ea5c02a,2021-02-02T00:00:00Z,11
Q59355339,,F8FC1A58-3C31-4D77-8F72-A0750AB55746,56207,d3e5214f59a5c284c269af012d46b4cb3aac7528,62fce78c-d002-426a-909d-0ae3c074fe92,2021-02-02T00:00:00Z,11
Q59490546,,E2120BDD-C2F8-4E47-BA14-7264D5C93384,57269,d3e5214f59a5c284c269af012d46b4cb3aac7528,f772a46d-6c0f-406a-bcd7-bfb26409bef3,2021-02-02T00:00:00Z,11
Q5967516,,3C4F1ED2-882F-415C-97F2-1FE94F1A126E,56131,d3e5214f59a5c284c269af012d46b4cb3aac7528,9bea630e-88fe-4b31-bab2-d531afc5ef72,2021-02-02T00:00:00Z,11
Q59684856,,B1D41630-ECB6-4702-9511-F95AB07D1B6E,57286,d3e5214f59a5c284c269af012d46b4cb3aac7528,9fefa0da-77fc-494e-99cf-e6a5be0f82ae,2021-02-02T00:00:00Z,11
Q603751,,4CDE8F28-F27A-46EA-9821-E087D730E552,56768,d3e5214f59a5c284c269af012d46b4cb3aac7528,526bb177-d618-4a87-a4bd-fca7450ffffc,2021-02-02T00:00:00Z,11
Q60474419,,791CA2CC-AE07-4981-A216-39134BA18614,55554,d3e5214f59a5c284c269af012d46b4cb3aac7528,e7b1d77b-ce13-477d-8cf4-42e41df12383,2021-02-02T00:00:00Z,11
Q60740308,,DF0527A7-D9D2-43D5-97D4-87CC9A22243C,57233,d3e5214f59a5c284c269af012d46b4cb3aac7528,c132ebe4-3231-478f-8107-f5303edd3c6f,2021-02-02T00:00:00Z,11
Q607715,,62C6F77E-2E34-4D8C-B1D9-6F33712BC9BA,57425,d3e5214f59a5c284c269af012d46b4cb3aac7528,79b9decc-c275-4cf9-b79f-1114a2a6fce7,2021-02-02T00:00:00Z,11
Q60820013,,52185707-F5A2-4851-8290-02EE0707222F,58323,d3e5214f59a5c284c269af012d46b4cb3aac7528,d9ccb5bc-732f-455f-8ae5-9aa1e140e0db,2021-02-02T00:00:00Z,11
Q61852231,,F03592E9-04A6-4D30-9306-1024473DB71B,54971,d3e5214f59a5c284c269af012d46b4cb3aac7528,fa3953b8-7b55-40c8-87ce-3bcfce417acd,2021-02-02T00:00:00Z,11
Q61890442,,B4F107B2-525A-4FE2-8BC5-E2679FF2051D,57540,d3e5214f59a5c284c269af012d46b4cb3aac7528,6c685269-2fb7-476d-8dca-6928bba5c090,2021-02-02T00:00:00Z,11
Q62015666,,402C2948-016E-4A4A-B621-ED345DE7DD0F,55994,d3e5214f59a5c284c269af012d46b4cb3aac7528,3fb504db-e253-4ac2-b469-50f75f19d9b9,2021-02-02T00:00:00Z,11
Q623692,,FC1B39E4-E08B-4774-BAB9-51D38DA935B0,54414,d3e5214f59a5c284c269af012d46b4cb3aac7528,d2f8ed6f-6067-4371-9d53-2665833f17dc,2021-02-02T00:00:00Z,11
Q6254238,,82D1642E-C01B-436B-A409-C1CF1BCF819B,55547,d3e5214f59a5c284c269af012d46b4cb3aac7528,61e0cab0-bd7a-4cad-ae82-727aed75bcec,2021-02-02T00:00:00Z,11
Q6306155,,263BB1E7-55AD-4BF8-A1CD-504D11498FC0,55931,d3e5214f59a5c284c269af012d46b4cb3aac7528,944e0e48-08d3-4224-a9b9-1569adbeeb14,2021-02-02T00:00:00Z,11
Q63360938,,51A1E4C4-851B-49E1-8C46-53BF43CFA052,58366,d3e5214f59a5c284c269af012d46b4cb3aac7528,3014de43-d0b8-4312-a1c0-887c5bb01be7,2021-02-02T00:00:00Z,11
Q63404740,,235E7B71-36A8-4762-B5ED-2046B06AB5A3,56092,d3e5214f59a5c284c269af012d46b4cb3aac7528,ade63bc6-2e05-426d-8198-b9c77c572359,2021-02-02T00:00:00Z,11
Q63438221,,3D4DC352-D96E-4E45-B856-44150725D5D4,54821,d3e5214f59a5c284c269af012d46b4cb3aac7528,283d5828-a71c-4a4e-8ac5-e8f5f5731a75,2021-02-02T00:00:00Z,11
Q642023,,9D0968AB-0EE7-4753-B532-F4393A8F957B,55487,d3e5214f59a5c284c269af012d46b4cb3aac7528,23b760c1-ebbc-4055-9acb-5cbbcfd06c58,2021-02-02T00:00:00Z,11
Q6431805,,C805F80F-BE49-4E6E-9354-7ECA2E51A8D5,57773,d3e5214f59a5c284c269af012d46b4cb3aac7528,9902e510-bc58-4f7e-bad7-1ad92c39f501,2021-02-02T00:00:00Z,11
Q65128903,,41376E09-2406-4099-AF67-5756992E0F1F,58318,d3e5214f59a5c284c269af012d46b4cb3aac7528,2861f20d-db3b-46ae-9db1-3b2858f3c81e,2021-02-02T00:00:00Z,11
Q6533524,,AF90E560-8E5D-4992-82E0-1D5868A77941,57433,d3e5214f59a5c284c269af012d46b4cb3aac7528,497aa741-285b-4bae-8a93-cf39753795f1,2021-02-02T00:00:00Z,11
Q65645691,,D2E7E017-E1EC-458D-B221-2F77DCC901A9,54747,d3e5214f59a5c284c269af012d46b4cb3aac7528,7d0c9efd-d962-44b9-948d-827eac656731,2021-02-02T00:00:00Z,11
Q6779398,,66AC9ECA-C803-48D4-B0E5-7F587A694F42,57882,d3e5214f59a5c284c269af012d46b4cb3aac7528,1030e0a2-de85-44f5-af8e-fd978c22825d,2021-02-02T00:00:00Z,11
Q6780231,,4EF38976-6923-4007-8401-5A4390B9F559,55422,d3e5214f59a5c284c269af012d46b4cb3aac7528,72449a69-5e94-4874-8961-c84d7f2c57e8,2021-02-02T00:00:00Z,11
Q6807011,,8975CC33-EC57-4355-B694-9C716ABF920C,50260,d3e5214f59a5c284c269af012d46b4cb3aac7528,d53a58bf-157b-4c0b-903a-554659c3f760,2021-02-02T00:00:00Z,11
Q68871611,,019C8D86-0457-4489-89AF-4F885D129B1D,56008,d3e5214f59a5c284c269af012d46b4cb3aac7528,69aff45a-b4a7-4850-b217-a8625b6e27b5,2021-02-02T00:00:00Z,11
Q69495819,,840E7211-EF58-4C3A-B22A-0379F9AD4929,55039,d3e5214f59a5c284c269af012d46b4cb3aac7528,7d38c684-eee7-42a1-8fbf-8e2a18fa1143,2021-02-02T00:00:00Z,11
Q70239131,,514FBE6A-8CF9-485C-B829-FF8B45A8E239,57836,d3e5214f59a5c284c269af012d46b4cb3aac7528,0f1483fb-f966-4942-b5f0-798f38c9aa85,2021-02-02T00:00:00Z,11
Q709209,,51F8A709-4246-4AF3-BDFA-FACDC5081A0B,55642,d3e5214f59a5c284c269af012d46b4cb3aac7528,72646ce5-90f3-4d76-b2ce-d7b3635dc83d,2021-02-02T00:00:00Z,11
Q724893,,37BE89F3-B678-4353-9B5C-5BAAC130AE73,54272,d3e5214f59a5c284c269af012d46b4cb3aac7528,0acd55a5-b52b-4009-9323-379922cbcbc4,2021-02-02T00:00:00Z,11
Q72544122,,3F44EAF7-E2EA-42AE-A909-8B322308403D,57971,d3e5214f59a5c284c269af012d46b4cb3aac7528,75df5b86-b4c7-4960-8ff9-3e4d548ee626,2021-02-02T00:00:00Z,11
Q740212,,413AAB44-2460-4219-9DC1-C016DEF975AA,55695,d3e5214f59a5c284c269af012d46b4cb3aac7528,a9f7db71-1658-48fd-b958-592475639668,2021-02-02T00:00:00Z,11
Q7561125,,70D4F0FB-8E99-41C4-AFD1-98178C8CC9F1,56672,d3e5214f59a5c284c269af012d46b4cb3aac7528,b50aa526-cc88-4c21-b417-c196765ca756,2021-02-02T00:00:00Z,11
Q7721749,,A8B7ECFE-0B00-481D-ADF1-8806654D132F,56827,d3e5214f59a5c284c269af012d46b4cb3aac7528,adbcaba8-90db-40e8-9114-9eb2817c390f,2021-02-02T00:00:00Z,11
Q776175,,6BDD854E-1CCE-4B0B-B29D-09F2DB384F41,55749,d3e5214f59a5c284c269af012d46b4cb3aac7528,5fd6582b-ccef-4c29-9ff9-6255c873a27c,2021-02-02T00:00:00Z,11
Q78076035,,6CFFB6E5-48FA-4C6E-9410-93267DC3B2FE,57195,d3e5214f59a5c284c269af012d46b4cb3aac7528,8e738d61-7f6e-46b8-bd55-e40fd15553d5,2021-02-02T00:00:00Z,11
Q7809947,,6B8B0AF9-0E31-4393-A895-7457274DA6C6,55175,d3e5214f59a5c284c269af012d46b4cb3aac7528,a24878b3-5e8e-48dd-8297-2691e8e0a365,2021-02-02T00:00:00Z,11
Q783215,,0CE6839B-0FB0-4248-BCC2-1337748A539C,56715,d3e5214f59a5c284c269af012d46b4cb3aac7528,c1bdccec-7bad-4aef-bdd9-f89e6b0f50c6,2021-02-02T00:00:00Z,11
Q80083,,BF8A69A5-F205-4EC6-A40D-CD05E17BF050,55539,d3e5214f59a5c284c269af012d46b4cb3aac7528,4a88869b-6a10-4950-b19c-43f8974a30fd,2021-02-02T00:00:00Z,11
Q8049268,,7C4871B4-DCB5-4750-9F59-20258E19EC1F,55388,d3e5214f59a5c284c269af012d46b4cb3aac7528,d761c6be-7e76-4baa-85dd-dfe5b4b898ac,2021-02-02T00:00:00Z,11
Q80974590,,F75D9773-2BB4-4ABE-A9D0-EF4EAE24D6C7,54219,d3e5214f59a5c284c269af012d46b4cb3aac7528,f6055141-4235-407d-8419-367664caa43b,2021-02-02T00:00:00Z,11
Q82119559,,6E2AA191-E484-4898-9AF0-5B8E277ED7DF,56936,d3e5214f59a5c284c269af012d46b4cb3aac7528,270c867b-6875-4149-9fa9-98038c633c0d,2021-02-02T00:00:00Z,11
Q84422877,,61AE68B3-E5DE-4C66-B0C9-4A0AF3B0E092,54766,d3e5214f59a5c284c269af012d46b4cb3aac7528,80bc7031-cd77-4535-beae-374fd3c2d4c6,2021-02-02T00:00:00Z,11
Q84729373,,C05C4ED0-8447-409E-AA80-B0CE1C748956,50194,d3e5214f59a5c284c269af012d46b4cb3aac7528,c15c3d8c-10a2-495c-beb6-c98464b4e35c,2021-02-02T00:00:00Z,11
Q8874171,,1F334225-2E0C-49A0-89D6-A47A54B21713,55200,d3e5214f59a5c284c269af012d46b4cb3aac7528,8516b58a-8744-4acb-b02a-9d0e8f04aa5c,2021-02-02T00:00:00Z,11
Q91018238,,6157FF74-9C53-4AED-9248-E907CD390945,55626,d3e5214f59a5c284c269af012d46b4cb3aac7528,76c924f6-343f-4212-a169-a355126f16c4,2021-02-02T00:00:00Z,11
Q9191516,,5397B290-631F-4ECC-B1F2-3729381F5418,56641,d3e5214f59a5c284c269af012d46b4cb3aac7528,f2f66d01-aabf-45bb-a5e0-7d3d0a995388,2021-02-02T00:00:00Z,11
Q9191539,,86C472B7-7C4B-44B8-8A60-DF43FA0BA621,49259,d3e5214f59a5c284c269af012d46b4cb3aac7528,2175b76b-7f8c-4bc9-8e31-b4e5b4ccbe6a,2021-02-02T00:00:00Z,11
Q927207,,476A279B-050F-47C2-8E32-6ABA94D84B0C,55010,d3e5214f59a5c284c269af012d46b4cb3aac7528,55c1d772-e9c4-4a24-898d-f516d133d66a,2021-02-02T00:00:00Z,11
Q976765,,AE10DC28-0EA5-4FB9-9FA5-7B05176D2CC0,57263,d3e5214f59a5c284c269af012d46b4cb3aac7528,129991f0-1a67-4ff4-9b6d-99480fef2185,2021-02-02T00:00:00Z,11
Q97732594,,1A06A020-50FF-4E41-9205-0EC857CF61B0,57071,d3e5214f59a5c284c269af012d46b4cb3aac7528,522687ea-ae3d-47d2-ae88-5711754b3f15,2021-02-02T00:00:00Z,11
Q98418769,,BD871CB4-0EB3-4143-908A-12715DFEBDA7,56507,d3e5214f59a5c284c269af012d46b4cb3aac7528,8f4762b7-123d-4905-8f13-666a648f6f63,2021-02-02T00:00:00Z,11
Q98549607,,79130668-6FAE-42F9-A1CC-401450594E8C,57620,d3e5214f59a5c284c269af012d46b4cb3aac7528,369a8af3-bcbe-4cf2-9638-46702e20d2cf,2021-02-02T00:00:00Z,11
Q99762480,,DE6011FD-4353-481D-83DF-E25C8FD01129,55192,d3e5214f59a5c284c269af012d46b4cb3aac7528,42e3e441-71be-4ed7-95dc-af5e809fe61a,2021-02-02T00:00:00Z,11
Q101568205,,36E035DF-E319-4822-A9DC-3C27FCE79F00,48059,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,19337b9b-2396-4f0a-aa3f-59589b92adcd,2021-09-12T00:00:00Z,11
Q103058889,,D46737D2-F5C7-4A3F-A7C7-BF39351D4D9D,48044,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,4f4f122c-0041-4953-970f-931b0f8668c7,2021-09-12T00:00:00Z,11
Q104836934,,EAA56E31-0E9B-4BD7-B787-0B523816C02B,56998,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c2ef2ea3-7a01-49ff-a2e3-3c52d8079638,2021-09-12T00:00:00Z,11
Q104882881,,3B4853A5-F6F0-4248-9687-FA1C5ADB885B,58087,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,22953401-fa20-41a4-90f6-c4fb2efb1118,2021-09-12T00:00:00Z,11
Q105103891,,137938CE-08C6-4435-8BC2-6FF3D666CB31,54233,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,02f62080-c6f6-426c-8905-0e0d105b8cf2,2021-09-12T00:00:00Z,11
Q105299348,,4229A45B-B675-4282-A7DB-6BE90E721D22,54806,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,35593448-d7d7-49ee-8ccd-5ee02741a6d7,2021-09-12T00:00:00Z,11
Q105658837,,44C87A78-5C1B-4EAC-BFAF-CE294AADDC36,55585,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,bc837199-7afc-43c4-b46e-be84073b0ad0,2021-09-12T00:00:00Z,11
Q107572682,,EB546E7D-6253-4E8B-AFCA-4F5B80B39216,58050,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,707845f7-347b-47ac-ae8d-22d147763655,2021-09-12T00:00:00Z,11
Q108266499,,332D1394-D303-4AA9-81D7-00DBF03371F2,56079,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,fc7e8d3f-5f0b-4ab9-a61e-e8c3287a1eff,2021-09-12T00:00:00Z,11
Q1088919,,671000E5-565D-40CF-888D-199D3655A005,46519,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c945b61b-ab0f-4ecc-bc02-488cb92e4aaa,2021-09-12T00:00:00Z,11
Q1103709,,A14ADC04-39BF-4483-A905-005F63D7C582,56957,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,4d2d2698-924c-4440-9e2a-e72328220b5a,2021-09-12T00:00:00Z,11
Q1106441,,D18982E1-C430-495A-816A-4E0CF6DC7968,54506,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,982dbbaa-0dd6-4d78-b054-b64899a64870,2021-09-12T00:00:00Z,11
Q1115595,,47DEF5A7-675F-4A9F-A082-2D0DC762870D,46132,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,d6baf92d-84da-439a-bd63-35ce413b3709,2021-09-12T00:00:00Z,11
Q1134250,,67C492DF-EA13-4BD0-B3B4-411DD54807CE,54234,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,77736413-05c3-49ac-a8b6-f9c5657a2f79,2021-09-12T00:00:00Z,11
Q11708247,,5E38C634-7453-4E26-BDAE-FDC1EC4510F2,58615,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,7da538fc-0060-45d8-9ddf-fafc091280c3,2021-09-12T00:00:00Z,11
Q11821612,,8F6C864E-B4F7-430C-ABDE-7669F7102FDE,56228,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,083e649a-a484-4f21-8e33-e1fc74b7cd74,2021-09-12T00:00:00Z,11
Q11848833,,7A97BC1D-6915-465B-AED6-417AABBE32B1,57552,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,a2c2bc95-ecdc-40d6-8ea1-04716b890de9,2021-09-12T00:00:00Z,11
Q11873095,,2FE0DA3A-7F59-4773-8085-BA979EA06112,58111,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,e70a5a68-37fc-4694-9422-e6441418b7d3,2021-09-12T00:00:00Z,11
Q11931777,,A570FE9A-65DD-4FE7-90CA-DBE00449D133,49263,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,0d910ea6-5cff-4685-acc6-65adab24a88c,2021-09-12T00:00:00Z,11
Q1227679,,8B249286-B42C-4838-A125-4B1E154FD590,58437,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,fe684809-79cc-4b4c-b7e2-d2436ca289df,2021-09-12T00:00:00Z,11
Q1252102,,E1977839-F431-4D9D-BDEF-586DB7B3351A,46213,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,bafda973-d299-4611-983c-8f0f2b526d31,2021-09-12T00:00:00Z,11
Q1256661,,D62F0060-3E10-47FC-8B33-CEC2C53278D5,58475,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,d5a18d39-c5ec-41a9-a1dc-36bf3b103c21,2021-09-12T00:00:00Z,11
Q1258821,,4C5AC7E5-FB54-48FB-97DC-C179EA199F2E,56648,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,a8b68c1b-ae38-4a0e-b850-7b5ea4969939,2021-09-12T00:00:00Z,11
Q1258821,,01D03EBC-D4A1-484A-BE04-B47EDC7A03B4,56649,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,4edfc045-c946-424b-a949-0449ecb1f849,2021-09-12T00:00:00Z,11
Q128267,,086640A1-2093-455F-B691-30BC9FD22F30,46626,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,375e45aa-f832-4edf-9ef7-5636e7fb9d93,2021-09-12T00:00:00Z,11
Q1285598,,E7EF2B52-9BE1-4A33-A52A-527C5A327B46,55587,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,3ee55598-3399-473f-bb5b-f169b5f1834d,2021-09-12T00:00:00Z,11
Q1306994,,C1E699A5-0B36-4323-9366-6F16BD51AED1,57425,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,aa20fc55-fda6-462e-ae43-00bf47608b99,2021-09-12T00:00:00Z,11
Q131737,,F113DEE3-61A1-4BAB-8544-A149A775DB5E,47454,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,f85b2ce9-c5cf-48d4-aacb-50f0bed8d7fa,2021-09-12T00:00:00Z,11
Q13571392,,9FC050AE-1B45-4D9E-ADED-8DB423BD7B6F,46766,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,f9b036fd-84a9-4f04-9756-4304dd560478,2021-09-12T00:00:00Z,11
Q1365170,,F8152F45-2B2C-4DEA-A056-137BE14D4D37,57399,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,0c8e4a5e-1b48-4514-a487-cc0c9f30d324,2021-09-12T00:00:00Z,11
Q1374017,,C7DE91CA-5DF8-4F84-89CA-D2AE3D07AE84,58317,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,1a9c2008-af32-493e-ac27-69056717fd59,2021-09-12T00:00:00Z,11
Q1398856,,1AB918B8-FECD-4FE5-A0D7-2F2197F13691,49939,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,bc438aab-af83-46ac-98d2-ec5c0a012081,2021-09-12T00:00:00Z,11
Q15877625,,BE95786E-EC02-4844-A268-D66053A8B39B,55760,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,f4699b88-e318-4142-a5ea-ee6a4263f520,2021-09-12T00:00:00Z,11
Q160289,,918A3A43-D77D-4168-8BDA-E56177ABED9A,58177,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,9aa0b543-a803-4513-924e-7b9742e85e81,2021-09-12T00:00:00Z,11
Q16152096,,E6E6129C-96F6-4825-A39F-F85196DA362B,58710,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c59456cc-dd33-41a6-aa20-c13ac5f23158,2021-09-12T00:00:00Z,11
Q163420,,ECC8C8D3-A579-46A8-B31C-DACB20D884D4,58752,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,32552598-1189-440e-b791-e196a8d02087,2021-09-12T00:00:00Z,11
Q16591903,,3D4B7C15-541A-4583-BEE4-266647A4619B,54414,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,64cf0f38-c560-45cf-9001-e3a327351faa,2021-09-12T00:00:00Z,11
Q16621351,,D886ABBD-5F92-47D0-8605-8C5F6ACA9336,48056,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,66e532e7-6072-4143-89cb-856ada077cd6,2021-09-12T00:00:00Z,11
Q16621933,,82CCF201-5FC6-4C57-9095-AE7BB874E2D7,58684,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,2a8563d4-deff-4cd5-bbdb-2b7d02b2747d,2021-09-12T00:00:00Z,11
Q16699900,,7E6D864F-80D2-4808-AB3E-A48CB418000C,48996,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,d289013e-3358-4e93-a8c9-e0b3bea48f68,2021-09-12T00:00:00Z,11
Q16978190,,14670824-86AF-4B64-9263-E4BE7AD81C63,49589,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,bdec85e4-3a87-42e9-8092-a4410d7ae683,2021-09-12T00:00:00Z,11
Q17026086,,F5D123E9-3804-4938-82FF-BC583CBF9878,57192,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,9f4cca9b-f0d0-4204-a971-ece8ccac83bb,2021-09-12T00:00:00Z,11
Q1720631,,DBAF130D-5AEA-430C-9A0F-EBEEED1B821B,46732,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,7698d7bc-fdf2-4ae9-a362-5edadda1f70f,2021-09-12T00:00:00Z,11
Q17276215,,9589FAB4-30EA-43C5-BAE0-6D0764550880,58373,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,81f84812-d513-49b2-8bc8-9a858777cefa,2021-09-12T00:00:00Z,11
Q17320929,,186FB896-D24E-4F71-B979-57CE7E37CAFC,58680,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,3fff8348-7ddf-4e71-8511-7d084930392a,2021-09-12T00:00:00Z,11
Q17322527,,05538919-4519-45EE-B03D-4502FA735FFD,56188,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,648f4fb0-2fa2-4cce-a239-1045e541f41f,2021-09-12T00:00:00Z,11
Q17338163,,1ED549D2-784A-4492-A7AC-26B2B9464366,58675,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,0060e1fa-46d8-4f1a-9f00-0e8b8c044c35,2021-09-12T00:00:00Z,11
Q17354853,,32A53738-E1AA-40AB-9825-959966B9C847,46674,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c2d9d68c-00de-47b4-8032-367a506a54f9,2021-09-12T00:00:00Z,11
Q17491105,,496BAEC2-5D72-49FB-A6D9-0A5A35403430,54931,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,d176cd35-7aa0-4ca9-be16-429f58bee9d3,2021-09-12T00:00:00Z,11
Q17492223,,F71F2905-CC2B-422C-B058-5AD4FF2C2674,58137,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,9de7ff5c-8e34-4104-9283-482b54cd96ac,2021-09-12T00:00:00Z,11
Q17492845,,7DE319E4-0ADC-43FE-A093-7F8B1BC24E93,58175,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,f14461f1-233d-4faf-beb5-e562bfa58974,2021-09-12T00:00:00Z,11
Q17494570,,4CCB8F88-9B34-4540-AAF4-41748850C02A,48074,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,9e0a4a17-4be0-4f7c-a4db-387335b6d7cb,2021-09-12T00:00:00Z,11
Q1764395,,D90EF98C-FE92-4328-94AF-045F96344B59,58468,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,683e0b1c-1e4b-47eb-8ec7-8a493ef9a75e,2021-09-12T00:00:00Z,11
Q17993203,,E59DBD04-D2A8-4863-AE31-7EC61D96DCB6,48060,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c941463f-44c9-477f-a90d-8476468d7e06,2021-09-12T00:00:00Z,11
Q181620,,3016D236-65F4-41D9-AFBD-959F2CF2A9EA,55807,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,9c355cc0-5e81-4725-988c-56d2e761188b,2021-09-12T00:00:00Z,11
Q18191540,,7EF703B2-B400-4291-9E92-8A22935466E8,55139,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,826dcf96-a1c1-407f-bd88-6286cdf40389,2021-09-12T00:00:00Z,11
Q18338511,,1684AD7D-C42E-415B-B234-9FA756C358FE,55638,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,1564f634-4269-4c89-b937-e384684fe620,2021-09-12T00:00:00Z,11
Q184030,,F58A9961-2476-401D-B289-FF8AC63C7677,46447,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,4f1eaf53-55e1-4763-aa79-2aa1e15e8d7f,2021-09-12T00:00:00Z,11
Q18565829,,9219C1E4-98F8-48D1-82CB-90E787100BA6,46984,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,c2f423e0-51f3-421a-9325-ae3b267f049e,2021-09-12T00:00:00Z,11
Q18572448,,80792D45-58AB-4189-8164-EDFF0514017C,55580,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,18749313-3752-4d1a-ac30-f2283c798831,2021-09-12T00:00:00Z,11
Q18573859,,DD9264A8-27D7-49F8-BF6E-D039003FDC83,58127,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,1e876793-e19d-4606-ba87-bd8a79d39454,2021-09-12T00:00:00Z,11
Q18574395,,CF1205F8-4233-4169-934B-039CB54C933E,56814,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,d3a2a9fe-375e-4fa6-9f8a-0efd98a2fbb7,2021-09-12T00:00:00Z,11
Q18588766,,ADC27A3B-3E7D-450D-B7EB-1705CA9EDBB4,57986,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,fd5b6d18-2d2e-49e9-bce3-9206d45e8f4b,2021-09-12T00:00:00Z,11
Q18600222,,8918D54D-219F-402B-968E-E2D52D9373C7,57747,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,5b173e13-cae2-425a-84d6-20d41515d199,2021-09-12T00:00:00Z,11
Q18600956,,9067665A-408E-4384-A44F-DD2001861106,56784,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,73778788-0d6f-4181-bc0a-7b6d74d2a68e,2021-09-12T00:00:00Z,11
Q18600958,,D16DAE5C-7D6C-450B-A913-C0BBD11B2E5B,47445,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,28ac58d6-8ec5-40f0-9ee3-c3d9dafbe2ef,2021-09-12T00:00:00Z,11
Q18602467,,A2623517-44A6-42E9-8283-ED45B293F96E,56032,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,be2dbb7b-5b77-463b-8540-04285a9755d7,2021-09-12T00:00:00Z,11
Q186529,,7F6DBA28-005B-4521-AC6E-C9A421616F36,58435,98d0edd33feabbc461f84cf46a7a56d6fd228c6e,5682fd42-e58d-474a-88b4-e59bde0f50da,2021-09-12T00:00:00Z,11
