RecordNumber,CopyrightStatement
57714,https://commons.wikimedia.org/wiki/File:Blake_Job_3.jpg
57715,https://commons.wikimedia.org/wiki/File:Blake_Job_4.jpg
57716,https://commons.wikimedia.org/wiki/File:Blake_Job_5.jpg
57717,https://commons.wikimedia.org/wiki/File:Blake_Job_6.jpg
57718,https://commons.wikimedia.org/wiki/File:Blake_Job_7.jpg
57719,https://commons.wikimedia.org/wiki/File:Blake_Job_8.jpg
57720,https://commons.wikimedia.org/wiki/File:Blake_Job_9.jpg
57721,https://commons.wikimedia.org/wiki/File:Blake_Job_A10.jpg
57722,https://commons.wikimedia.org/wiki/File:Blake_Job_A11.jpg
57723,https://commons.wikimedia.org/wiki/File:Blake_Job_12.jpg
57724,https://commons.wikimedia.org/wiki/File:Blake_Job_13.jpg
57725,https://commons.wikimedia.org/wiki/File:Blake_Job_14.jpg
57726,https://commons.wikimedia.org/wiki/File:Blake_Job_15.jpg
57727,https://commons.wikimedia.org/wiki/File:Blake_Job_16.jpg
57728,https://commons.wikimedia.org/wiki/File:Blake_Job_17.jpg
57729,https://commons.wikimedia.org/wiki/File:Blake_Job_18.jpg
57730,https://commons.wikimedia.org/wiki/File:Blake_Job_19.jpg
57731,https://commons.wikimedia.org/wiki/File:Blake_Job_20.jpg
57732,https://commons.wikimedia.org/wiki/File:Blake_Job_21.jpg
57733,https://commons.wikimedia.org/wiki/File:MintoParkMemorial.JPG
57737,https://commons.wikimedia.org/wiki/File:Menggatal_Sabah_Good-Shepherd-Catholic-Church-Menggatal-02.jpg
57738,"https://commons.wikimedia.org/wiki/File:Frederick_Etchells_-_Armistice_Day,_Munitions_Centre.jpg"
57739,https://commons.wikimedia.org/wiki/File:Praying_Woman_-_Nationalmuseum_-_23609.tif
57740,https://commons.wikimedia.org/wiki/File:Giovanni_Paolo_Pannini_-_Apostle_Paul_Preaching_on_the_Ruins_-_WGA16977.jpg
57741,https://commons.wikimedia.org/wiki/File:BodasOroMartinezGarcia.JPG
57742,"https://commons.wikimedia.org/wiki/File:Spirit_of_Justice_(Washington_D.C.,_U.S.A.).JPG"
57743,https://commons.wikimedia.org/wiki/File:Harriet_Backer_-_Christening_in_Tanum_Church_-_Google_Art_Project.jpg
57744,https://commons.wikimedia.org/wiki/File:Winter_in_Southern_Louisiana_E_Woodward_1911.jpg
57745,https://commons.wikimedia.org/wiki/File:Cath%C3%A9drale_du_Souvenir_africain_de_DakarDSCF0298_1.jpg
57746,https://commons.wikimedia.org/wiki/File:Singers_and_choir_pentecostal_church.JPG
57747,https://commons.wikimedia.org/wiki/File:The_Tribute_Money_(Jacob_Adriaensz._Backer)_-_Nationalmuseum_-_17634.tif
57748,https://commons.wikimedia.org/wiki/File:Maerten_de_Vos_-_Render_unto_Caesar.jpg
57753,https://commons.wikimedia.org/wiki/File:Maerten_de_Vos_-_Render_unto_Caesar.jpg
57754,https://commons.wikimedia.org/wiki/File:Rudolf_Schiestl_Dorfklatsch_nach_der_Kirche.jpg
57757,"https://commons.wikimedia.org/wiki/File:Piece_of_the_Berlin_Wall_displayed_at_the_Newseum_museum,_Arlington,_Virginia_LCCN2011633777.tif"
57758,https://commons.wikimedia.org/wiki/File:Ethiopian_-_Folding_Processional_Icon_in_the_Shape_of_a_Fan_-_Walters_369_-_Open.jpg
57763,https://commons.wikimedia.org/wiki/File:Gerard_van_Honthorst_-_King_David_Playing_the_Harp_-_Google_Art_Project.jpg
57764,https://commons.wikimedia.org/wiki/File:Guido_Reni_-_Saint_Joseph_and_the_Christ_Child_-_Google_Art_Project.jpg
57765,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Foolish_Virgins_(Les_vierges_folles)_-_James_Tissot_(cropped).jpg
57766,https://commons.wikimedia.org/wiki/File:Prayer_for_Peace_-_Flickr_-_brewbooks.jpg
57767,https://commons.wikimedia.org/wiki/File:Speculum_Ark_of_the_Covenant.jpg
57771,https://commons.wikimedia.org/wiki/File:Nebraska_State_Capitol_NW_corner_W_panel_1.JPG
57772,"https://commons.wikimedia.org/wiki/File:Saint_Francis_of_Assisi_Church,_Coyoacan,_Federal_District,_Mexico009.jpg"
57773,https://commons.wikimedia.org/wiki/File:Korean_Central_Presbyterian_Church.jpg
57774,https://commons.wikimedia.org/wiki/File:Santuario_de_la_Divina_Misericordia_de_Guayaquil_(17613500314).jpg
57776,https://commons.wikimedia.org/wiki/File:COSMOS_3D_dark_matter_map.jpg
57777,"https://commons.wikimedia.org/wiki/File:Ant%C3%B4nio_Parreiras_-_Jesus_Cristo_%C3%A0_Beira_do_G%C3%B3lgota,_1907.jpg"
57779,https://commons.wikimedia.org/wiki/File:Willem_de_Poorter%27s_The_Parable_of_The_Talents_or_Minas.png
57780,https://commons.wikimedia.org/wiki/File:Wegezurkunst-walter.jpg
57784,https://commons.wikimedia.org/wiki/File:Allegoria_della_Sapienza.jpg
57786,https://commons.wikimedia.org/wiki/File:Brueghel-Umkreis_Werke_der_Barmherzigkeit.jpg
57787,https://commons.wikimedia.org/wiki/File:Diakoniegemaelde_Neuendettelsau.jpg
57789,https://commons.wikimedia.org/wiki/File:Fritz_von_Uhde_Bergpredigt.jpg
57790,https://commons.wikimedia.org/wiki/File:Persian_depiction_of_Jesus_-_Sermon_on_the_Mount.jpg
57791,"https://commons.wikimedia.org/wiki/File:Schw%C3%A9idsbengen,_Biergpriedegt.jpg"
57793,https://commons.wikimedia.org/wiki/File:Pennsylvania_LCCN98518434.tif
57794,https://commons.m.wikimedia.org/wiki/File:Crepuscular_rays_at_Sunset_near_Waterberg_Plateau.jpg
57795,https://commons.m.wikimedia.org/wiki/File:Manchester_Cathedral_053.JPG
57797,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_S%C3%A4mann_bei_untergehender_Sonne.jpeg
58416,"https://commons.wikimedia.org/wiki/File:Nativity,_Constantinople,_late_10th_to_early_11th_century_AD,_ivory_-_Vatican_Museums_-_DSC00720.jpg"
57805,"https://commons.wikimedia.org/wiki/File:US_Navy_070715-M-7772K-022_U.S._Marine_Staff_Sgt._Antoine_T._Robinson,_attached_to_Marine_Regimental_Combat_Team_(RCT)_2,_plays_a_keyboard_during_a_praise_and_worship_service.jpg"
57806,https://commons.wikimedia.org/wiki/File:Lucy_Higgs_Union_Civil_War_Nurse.JPG
57807,"https://commons.wikimedia.org/wiki/File:A_Pastoral_Visit,_Virgina,_by_Richard_Norris_Brooke,_1881_-_Corcoran_Gallery_of_Art_-_DSC01173.JPG"
57812,https://commons.wikimedia.org/wiki/File:Clementine_Hunter_-_Picking_Cotton_-_91.88.1_-_Minneapolis_Institute_of_Arts.jpg
57830,https://commons.wikimedia.org/wiki/File:AmandaSmith1898.tif
57832,https://commons.wikimedia.org/wiki/File:Augustins_-_Le_Proph%C3%A8te_%C3%89lie_by_Marc_Arcis.jpg
57833,https://commons.wikimedia.org/wiki/File:Conversion_of_Paul_(Bruegel).jpg
57834,"https://commons.wikimedia.org/wiki/File:L%C3%A1nyok,_madarakkal_(Michnay_Andrea),_2018_Oroszl%C3%A1ny.jpg"
57835,"https://commons.wikimedia.org/wiki/File:Jon%C3%A1s_predicando_al_pueblo_de_N%C3%ADnive,_de_Andrea_Vaccaro_(Museo_de_Bellas_Artes_de_Sevilla).jpg"
57836,https://commons.wikimedia.org/wiki/File:Drawing_of_Abbie_Sweetwine_treating_injured.jpg
57838,https://commons.wikimedia.org/wiki/File:God_is_Love.JPG
57840,https://commons.wikimedia.org/wiki/File:Mary_(Alpha_%26_Omega)_913.jpg
58377,https://commons.wikimedia.org/wiki/File:Lavinia_Fontana_-_Christ_and_the_woman_of_Samaria.jpg
57844,https://commons.wikimedia.org/wiki/File:Escultura_de_Jesucristo_crucificado_en_la_Parroquia_de_San_Jacinto.jpg
57845,https://commons.wikimedia.org/wiki/File:19-22-011-museum.jpg
58374,https://commons.wikimedia.org/wiki/File:Henry_Fuseli_-_Christ_Disappearing_at_Emmaus_-_Google_Art_Project.jpg
57852,https://commons.wikimedia.org/wiki/File:Ethiopian_Manuscript_Painting_(2384744485).jpg
57855,https://commons.wikimedia.org/wiki/File:Romeria_de_los_Labradores_-_Santa_Luc%C3%ADa_de_Tirajana.jpg
57856,"https://commons.wikimedia.org/wiki/File:Nativity_scene_at_Parliament_House,_Brisbane_in_2019,_details.jpg"
57857,"https://commons.wikimedia.org/wiki/File:Pangil,LagunaChurchjf7614_01.JPG"
57859,"https://commons.wikimedia.org/wiki/File:Negro_day_laborers_brought_in_by_truck_from_nearby_towns,_wa..._(3110578766).jpg"
57860,https://commons.wikimedia.org/wiki/File:The_Virgin_and_Child_with_the_Archangels_Michael_and_Gabriel_-_Google_Art_Project.jpg
57869,https://commons.wikimedia.org/wiki/File:Burholme_Park_outing._%22Ice_Cream.%22_(20037282313).jpg
57870,https://commons.wikimedia.org/wiki/File:Extension_work_among_Negroes_1920_(1921)_(14782828532).jpg
57871,https://commons.wikimedia.org/wiki/File:Restoration_of_T'ang_dynasty_Nestorian_image_of_Jesus_Christ.jpg
57872,https://commons.wikimedia.org/wiki/File:Keith_Haring_op_de_Centrale_Markthallen_te_Amsterdam_(1).jpg
57873,"https://commons.wikimedia.org/wiki/File:'Thoughts_of_Liberia_-_Emancipation'_by_Edwin_White,_1861.jpg"
57875,https://commons.wikimedia.org/wiki/File:Meister_Theoderich_von_Prag_024.jpg
57876,"https://commons.wikimedia.org/wiki/File:Bel%C3%A9n_(V%C3%ADctor_y_Richard_Chaves,_Per%C3%BA).jpg"
57877,"https://commons.wikimedia.org/wiki/File:D%C3%A1vid_lanttal_(Jo%C3%B3_Zolt%C3%A1n,_2012).jpg"
57878,https://commons.wikimedia.org/wiki/File:Altar_of_St._Catherine.jpg
57879,https://commons.wikimedia.org/wiki/File:Hitetlen_Tam%C3%A1s.jpg
57880,https://commons.wikimedia.org/wiki/File:Emancipation-_the_past_and_the_future_(20186657008).jpg
57881,https://commons.wikimedia.org/wiki/File:Black_Angels_of_Biddle_Street_03.jpg
57882,https://commons.wikimedia.org/wiki/File:Mary_Eliza_Mahoney.jpg
57884,"https://commons.wikimedia.org/wiki/File:Coffered_ceiling_by_Zolt%C3%A1n_Jo%C3%B3,_Holy_Spirit_Church,_2019_Veresegyh%C3%A1z.jpg"
57887,https://commons.wikimedia.org/wiki/File:Augustus_Bronze_X23322_NAMAthens.jpg
57889,https://commons.wikimedia.org/wiki/File:Hugo_van_der_goes_portinari_triptych_left_St_Anthony.jpg
57900,https://commons.wikimedia.org/wiki/File:Leonard_French_La_Trobe_03-2_cropped.jpg
57901,https://commons.wikimedia.org/wiki/File:Master_of_Alkmaar_-_The_Seven_Works_of_Mercy_(detail)_-_WGA14368.jpg
57908,https://commons.wikimedia.org/wiki/File:Saline_May_2015_11_(First_Presbyterian_Church_Prayer_%26_Meditation_Garden).jpg
57909,https://commons.wikimedia.org/wiki/File:Korean_painting-Geumgang_jeondo-01.jpg
57911,https://commons.wikimedia.org/wiki/File:Rembrandt_Harmensz._van_Rijn_085.jpg
57913,https://commons.wikimedia.org/wiki/File:Auguste_Renoir_-_Snow-covered_Landscape_-_Google_Art_Project.jpg
57914,https://commons.wikimedia.org/wiki/File:09900jfDancing_Rings_Rizal_Park_Manilafvf_11.jpg
57915,"https://commons.wikimedia.org/wiki/File:Saints_Kings_Church,_3000_R%C3%ADo_Consulado_Avenue,_Venustiano_Carranza,_Federal_District,_Mexico06_-_Paz_y_bien.jpg"
57916,"https://commons.wikimedia.org/wiki/File:Coffered_ceiling_by_Zolt%C3%A1n_Jo%C3%B3,_Holy_Spirit_Church,_2019_Veresegyh%C3%A1z.jpg"
57921,https://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_The_Gust_of_Wind_-_Google_Art_Project.jpg
57922,https://commons.wikimedia.org/wiki/File:Heart_For_Open_Adoption_Logo.jpg
57923,"https://commons.wikimedia.org/wiki/File:Wiki_Loves_Art_-_Gent_-_Museum_voor_Schone_Kunsten_-_Figuur_van_een_graflegging,_Nicodemus_(Q22235777)_(2).JPG"
57924,https://commons.wikimedia.org/wiki/File:Henry_Ossawa_Tanner_-_Jesus_and_nicodemus.jpg
57927,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Magnificat_(Le_magnificat)_-_James_Tissot_-_overall_.jpg
57929,https://commons.wikimedia.org/wiki/File:Madonna_of_Humility.Giovanni_di_Paolo._Boston_MFA.jpg
57930,https://commons.wikimedia.org/wiki/File:Mother_Teresa_flickr.jpg
57931,https://commons.wikimedia.org/wiki/File:Sano_di_Pietro._Madonna_of_Mercy.1440s_Private_coll..jpg
57932,https://commons.wikimedia.org/wiki/File:Simon_Bening_(Flemish_-_Villagers_on_Their_Way_to_Church_-_Google_Art_Project.jpg
57933,https://commons.wikimedia.org/wiki/File:Samuel_Palmer_-_The_Harvest_Moon_-_Google_Art_Project.jpg
57934,https://commons.wikimedia.org/wiki/File:Jean-Fran%C3%A7ois_Millet_-_Gleaners_-_Google_Art_Project_2.jpg
57935,https://commons.wikimedia.org/wiki/File:Christ_and_the_Pharisees;_verso;_Christ_and_a_Pharisee_MET_DP802093.jpg
57936,https://commons.wikimedia.org/wiki/File:MCGI_Worship_Service_Sao_Paolo_2016.jpg
57937,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Heals_the_Man_with_a_Withered_Hand_-_Walters_W59231B_-_Full_Page.jpg
57938,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Man_with_the_Withered_Hand_(L%27homme_%C3%A0_la_main_dess%C3%A9ch%C3%A9e)_-_James_Tissot_-_overall.jpg
57939,https://commons.wikimedia.org/wiki/File:Mural_en_el_Hospital_Teodoro_Maldonado_Carbo.jpg
57940,https://commons.wikimedia.org/wiki/File:King_Saul_MET_DP802069.jpg
57945,https://commons.wikimedia.org/wiki/File:Jan_de_Bray_-_Tending_Children_at_the_Orphanage_in_Haarlem_-_WGA03131.jpg
57946,https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_28199_Bible_paintings_in_Castra_center_Haifa.JPG
57948,"https://commons.wikimedia.org/wiki/File:Csontv%C3%A1ry_Kosztka,_Tivadar_-_Pilgrimage_to_the_Cedars_of_Lebanon_-_Google_Art_Project.jpg"
57949,https://commons.wikimedia.org/wiki/File:Bruno_Liljefors_-_Hooded_Crows.jpg
57950,"https://commons.wikimedia.org/wiki/File:Cowboy_at_Prayer,_near_Clayton,_NM_IMG_4952.JPG"
57951,https://commons.wikimedia.org/wiki/File:Hildebrandt_Sea_storm.jpg
57952,https://commons.wikimedia.org/wiki/File:Young_Woman_in_a_Boat.jpg
57953,https://commons.wikimedia.org/wiki/File:Rembrandt_Christ_in_the_Storm_on_the_Lake_of_Galilee.jpg
57954,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_Jesus_Stilling_the_Tempest_(J%C3%A9sus_calmant_la_temp%C3%AAte)_-_James_Tissot_-_overall.jpg
57955,https://commons.wikimedia.org/wiki/File:Piazza_dei_Signori_(Vicenza)_-_Statue_of_the_Lion_of_Saint_Mark.jpg
57957,https://commons.wikimedia.org/wiki/File:CodexEgberti-Fol025-RessurectionOfJairusDaughter.jpg
57958,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Daughter_of_Jairus_(La_fille_de_Z%C3%A4ire)_-_James_Tissot_-_overall.jpg
57959,https://commons.wikimedia.org/wiki/File:Delft_NKerk_Jairus.JPG
57960,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Woman_with_an_Issue_of_Blood_(L%27h%C3%A9moro%C3%AFsse)_-_James_Tissot.jpg
57964,"https://commons.wikimedia.org/wiki/File:Carr,Emily_-_Scorned_as_timber.jpg"
57965,https://commons.wikimedia.org/wiki/File:Stolt_sterk_synlig.jpg
57969,"https://commons.wikimedia.org/wiki/File:Arazzi_di_raffaello,_cartone_05.1.jpg"
57971,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_de_Lille_P._F._de_Grebber.jpg
57973,https://commons.wikimedia.org/wiki/File:Lucas_Cranach_d.%C3%84._-_Gastmahl_des_Herodes_(St%C3%A4delsches_Kunstinstitut).jpg
57976,https://commons.wikimedia.org/wiki/File:Hurricane_Harvey_Relief_Sept_2017_(36487862313).jpg
57977,https://commons.wikimedia.org/wiki/File:1874_Monet_Sommer_anagoria.JPG
57978,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Forest_Scene_(Path_from_Mas_Jolie_to_Ch%C3%A2teau_noir)_-_Google_Art_Project.jpg
57979,https://commons.wikimedia.org/wiki/File:Table_of_Peace_in_Auroville_Township.jpg
57980,https://commons.wikimedia.org/wiki/File:Paul_Signac_-_In_the_Time_of_Harmony-_The_Joy_of_Life--Sunday_by_the_Sea_-_Google_Art_Project.jpg
57981,https://commons.wikimedia.org/wiki/File:Tent_revival_during_the_Second_Great_Awakening.jpg
57982,https://commons.wikimedia.org/wiki/File:Rembrandt_van_Rijn_-_Christ_Preaching_(The_Hundred_Guilder_Print)_-_Google_Art_Project.jpg
57983,https://commons.wikimedia.org/wiki/File:Weltchronik_Fulda_Aa88_274r_detail.jpg
57984,"https://commons.wikimedia.org/wiki/File:Peace_and_Plenty_by_William_McDougal_Hart,_detail,_1855,_oil_on_canvas_-_New_Britain_Museum_of_American_Art_-_DSC09212.JPG"
57986,https://commons.wikimedia.org/wiki/File:The_miracle_of_the_five_loaves_and_two_fish_(Lucas_Cranach_d.%C3%A4.)_-_Nationalmuseum_-_34936.tif
57987,https://commons.wikimedia.org/wiki/File:The_contemplative_Christ_of_Zakopane.JPG
57988,https://commons.wikimedia.org/wiki/File:The_Feeding_of_the_Five_Thousand;_Jesus_Walking_on_the_Water_-_Google_Art_Project.jpg
57989,"https://commons.wikimedia.org/wiki/File:Tintoretto,_Jacopo_-_Christ_at_the_Sea_of_Galilee.jpg"
57990,https://commons.wikimedia.org/wiki/File:Mestre_de_cabestany.jpg
57991,"https://commons.wikimedia.org/wiki/File:Christ_Healing_the_Blind_by_Philippe_de_Champaigne,_Timken_Museum_of_Art.JPG"
57992,https://commons.wikimedia.org/wiki/File:1795-William-Blake-Naomi-entreating-Ruth-Orpah.jpg
57993,"https://commons.wikimedia.org/wiki/File:%27Ruth_and_Naomi%27_by_Jan_Victors,_1653.jpg"
57994,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Scribe_Stood_to_Tempt_Jesus_(Le_scribe_se_leva_pour_tenter_J%C3%A9sus)_-_James_Tissot_-_overall.jpg
58082,https://commons.wikimedia.org/wiki/File:Heavenly_Wisdom_-_Thorvaldsens_Museum_-_DSC08623.JPG
58393,https://commons.wikimedia.org/wiki/File:Cristo_mostra_le_ferite_-_Spadarino.jpg
58463,https://commons.wikimedia.org/wiki/File:Brown_Earth_Church_interior_6.jpg
57997,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_The_Holy_Women_at_the_Tomb_-_Walters_W59281B_-_Full_Page.jpg
57998,https://commons.wikimedia.org/wiki/File:The_Nativity_of_Christ_-_Google_Art_Project.jpg
58009,https://commons.m.wikimedia.org/wiki/File:Natalia_Goncharova._Lithurgy_13.jpeg
58012,"https://commons.m.wikimedia.org/wiki/File:ELEVATION_VIEW_OF_MURAL_%22BAPTISM%22_BY_CLEMENTINE_HUNTER_IN_SOUTHWEST_CORNER,_SOUTH_WALL,_WITH_SCALE_-_Melrose_Plantation,_African_House,_State_Highway_119,_Melrose,_Natchitoches_HABS_LA,35-MELRO,1B-12.tif"
58014,https://commons.wikimedia.org/wiki/File:Church_drums_01.jpg
58015,https://commons.wikimedia.org/wiki/File:Hans_Thoma_Zitronenverk%C3%A4uferin.jpg
58016,https://commons.wikimedia.org/wiki/File:Slave_in_chains_RMG_E9148.tiff
58017,https://commons.m.wikimedia.org/wiki/File:Natalia_Goncharova._St._John_in_Lithurgy_(1915).jpg
58019,https://commons.wikimedia.org/wiki/File:Natalia_Goncharova._Lithurgy_02.jpg
58020,https://commons.wikimedia.org/wiki/File:Adolf-hoelzel-begegnung.jpg
58022,"https://commons.wikimedia.org/wiki/File:Catalogue_of_the_Hampton_Normal_and_Agricultural_Institute,_at_Hampton,_Virginia,_for_the_academical_year_(1896)_(14754367936).jpg"
58026,https://commons.wikimedia.org/wiki/File:Szentlelekmontazswikijav.jpg
58029,https://commons.wikimedia.org/wiki/File:National_Church_of_Nigeria_in_Abuja_16.jpg
58030,https://commons.wikimedia.org/wiki/File:National_Church_of_Nigeria_in_Abuja_11.jpg
58031,https://commons.wikimedia.org/wiki/File:National_Church_of_Nigeria_in_Abuja_07.jpg
58032,https://commons.wikimedia.org/wiki/File:Our_Lady_of_the_Gate_of_Dawn_Vilnius_(5987797374).jpg
58035,https://commons.wikimedia.org/wiki/File:Ezekiel_Saw_the_Wheel.jpg
58036,"https://commons.wikimedia.org/wiki/File:Going_to_Church,_by_William_H._Johnson.jpg"
58037,"https://commons.wikimedia.org/wiki/File:Sowing,_by_William_H._Johnson.jpg"
58038,"https://commons.wikimedia.org/wiki/File:On_to_Liberty_by_Theodor_Kaufmann,_1867,_Metropolitan_Museum_of_Art.JPG"
58039,https://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Two_Boys_in_a_Wagon.jpg
58040,https://commons.wikimedia.org/wiki/File:Thomas_P._Anshutz_-_Aunt_Hannah.jpg
58041,https://commons.wikimedia.org/wiki/File:William_Aiken_Walker_-_Sharecroppers_Gathered_in_the_Yard.jpg
58042,https://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Near_Andersonville_(1866).jpg
58101,https://commons.wikimedia.org/wiki/File:Kefermarkt_Kirche_Fl%C3%BCgelaltar_Geburt_01.jpg
58044,https://commons.wikimedia.org/wiki/File:Keith_Haring_Berlin-Tiergarten.jpg
58045,"https://commons.wikimedia.org/wiki/File:Christ_the_King_Catholic_Church_(Ann_Arbor,_Michigan)_-_interior,_Gospel_mural,_Saint_Matthew.jpg"
58046,https://commons.wikimedia.org/wiki/File:Feuerbach_Mirjam_2.jpg
58047,https://commons.wikimedia.org/wiki/File:Pyx_with_the_Women_at_Christ's_Tomb_MET_sf17-190-57s3.jpg
58048,"https://commons.wikimedia.org/wiki/File:Jesus_as_a_Manichaean_Prophet,_13th_century.jpg"
58050,https://commons.wikimedia.org/wiki/File:Johann_Heinrich_F%C3%BCssli_-_Silence_-_WGA08336.jpg
58051,https://commons.wikimedia.org/wiki/File:13th_Station_of_the_Cross_by_Adam_Kossowski.jpg
58052,https://commons.m.wikimedia.org/wiki/File:Brooklyn_Museum_-_Early_Summer_-_William_Trost_Richards_-_overall.jpg
58053,https://commons.wikimedia.org/wiki/File:Tusk_Fragment_with_the_Ascension_MET_DP240070.jpg
58054,"https://commons.wikimedia.org/wiki/File:French_or_Netherlandish_15th_Century,_Christ_on_the_Cross_with_a_Grape_Vine,_c._1490-1500,_NGA_4018.jpg"
58055,https://commons.wikimedia.org/wiki/File:Eric_Gill_-_98006_-_The_Resurrection_-_1917.jpg
58056,https://commons.wikimedia.org/wiki/File:Miguel_Angel_Crucifixion_drawing.jpg
58057,https://commons.wikimedia.org/wiki/File:Clementine_Hunter_-_The_Wash_-_91.88.2_-_Minneapolis_Institute_of_Arts.jpg
58104,https://commons.wikimedia.org/wiki/File:Apple_Harvest_by_Camille_Pissarro.jpg
58059,https://commons.wikimedia.org/wiki/File:XII_Execution_of_Edith_Cavell_painting_by_Brian_Whelan_2015.jpg
58107,https://commons.wikimedia.org/wiki/File:Karl_Emanuel_Jansson_-_Old_Woman_in_a_White_Bonnet_-_Google_Art_Project.jpg
58105,https://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_Apple_Picking_-_Google_Art_Project.jpg
58103,https://commons.wikimedia.org/wiki/File:Federigo_Rossano_-_Grain_Harvest.jpg
58062,https://commons.wikimedia.org/wiki/File:Hans_Thoma_Waldwiese_1876.jpg
58106,https://commons.wikimedia.org/wiki/File:The_Harvest_Auguste-Xavier_Leprince.jpg
58165,https://commons.wikimedia.org/wiki/File:Marten_van_Valckenborch_-_Feeding_the_Five_Thousand_(July).jpg
58065,https://commons.wikimedia.org/wiki/File:Stations_of_the_Cross_by_Adam_Kossowski.jpg
58067,"https://commons.wikimedia.org/wiki/File:Hagar's_expulsion,_1890.jpg"
58068,https://commons.wikimedia.org/wiki/File:Anonymous_Cusco_School_-_Holy_Family_with_Saint_John_and_a_Goldfinch_-_Google_Art_Project.jpg
58069,https://commons.wikimedia.org/wiki/File:Noah's_Ark_-_Google_Art_Project.jpg
58070,https://commons.wikimedia.org/wiki/File:Franz_Marc_1914_Animals_in_a_Landscape.jpg
58071,https://commons.wikimedia.org/wiki/File:Hans_Thoma_-_Sonntagsfrieden.jpg
58072,"https://commons.m.wikimedia.org/wiki/File:Angel_by_N.Goncharova_(c.1909,_Mead_Art_museum).jpg"
58074,https://commons.wikimedia.org/wiki/File:Leon_Lhermitte_(Mont-saint-Pierre_1844-Parijs_1925)_-_De_grootmoeder_(detail).jpg
58076,https://commons.wikimedia.org/wiki/File:Allegory_of_Wisdom_MET_DP145142.jpg
58077,"https://commons.wikimedia.org/wiki/File:'Dawn',_oil_on_canvas_painting_by_Jules_Breton,_1896,_Carnegie_Museum_of_Art,_Pittsburgh.jpg"
58078,https://commons.wikimedia.org/wiki/File:Frank_Bramley_A_Hopeless_Dawn_(detail)_(577399789).jpg
58079,https://commons.wikimedia.org/wiki/File:E.Burne-Jones_Miriam_St.Giles.jpg
58080,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Bad_Rich_Man_in_Hell_(Le_mauvais_riche_dans_l'Enfer)_-_James_Tissot_-_overall.jpg
58081,"https://commons.wikimedia.org/wiki/File:Triumph_of_Heaven_(Malevich,_1907).jpg"
58084,"https://commons.wikimedia.org/wiki/File:L%C3%A9on_Augustin_Lhermitte%EF%BC%8C1891_%E2%80%93_The_Gleaners,_End_of_the_Day.jpg"
58085,https://commons.wikimedia.org/wiki/File:Friend_of_the_Humble_(Supper_at_Emmaus)._1892._L%C3%A9on-Augustin_L'hermitte.jpg
58086,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_Four_Studies_of_the_Head_of_a_Negro_-_WGA20382.jpg
58087,"https://commons.wikimedia.org/wiki/File:'Douglass_Inspiring_the_Youth_of_the_Negro_Race'_by_Cletus_Alexander_and_Bruno_Peiser,_1933.JPG"
58088,"https://commons.wikimedia.org/wiki/File:George_Fuller_-_Negro_Funeral,_Alabama_-_21.2174_-_Museum_of_Fine_Arts.jpg"
58089,https://commons.wikimedia.org/wiki/File:DredScott.jpg
58090,https://commons.wikimedia.org/wiki/File:Andean_Nativity_Scene_-_Salta_-_Argentina.jpg
58091,https://commons.wikimedia.org/wiki/File:KeurMoussaPlafond.jpg
58093,https://commons.wikimedia.org/wiki/File:Drama_in_a_student_church.JPG
58094,"https://commons.wikimedia.org/wiki/File:Painted_MedallionRecto-_Virgin_of_CopacabanaVerso-_Crucifixion_with_the_Virgin_of_Sorrows,_Mary_Magd..._-_Google_Art_Project.jpg"
58095,"https://commons.wikimedia.org/wiki/File:Detail,_Ethiopian_Church_Painting_(2380743297).jpg"
58096,https://commons.wikimedia.org/wiki/File:Ethiopian_Church_Painting_(2381692144).jpg
58097,https://commons.wikimedia.org/wiki/File:Ethiopian_Church_Painting_(2380574067).jpg
58098,https://commons.wikimedia.org/wiki/File:The_Angel_Stays_Abrahams_Hand_-_Dek_Island.jpg
58099,https://commons.wikimedia.org/wiki/File:Nerga_Sellasie.jpg
58100,https://commons.wikimedia.org/wiki/File:Cathedral_of_Brasilia_int_July_2009.jpg
