qid,label_en,instance_of_uuid,instance_of
Q112775500,The Rise of Syrian Salafism: From Denial to Recognition,83138d8e-4018-b33b-a862-8cbf90fc0944,Q21481766
Q112775500,The Rise of Syrian Salafism: From Denial to Recognition,954956cd-4bfc-bf5b-b3d7-e49f4ae25892,Q3331189
Q112775541,Confession in the Public Sphere: A Trusteeship Criticism of Foucault’s Concepts of Confession and Power,4e6d1663-427d-fd9f-ee65-eedae1bb4c63,Q3331189
Q112775541,Confession in the Public Sphere: A Trusteeship Criticism of Foucault’s Concepts of Confession and Power,750b4b67-4196-55b9-36c4-431821f2eb33,Q21481766
Q112777258,The Development of Uṣūl al-Ḥadīth During the Seljuk Era,baf2c3d8-4f17-81fe-eae8-709e041f628a,Q21481766
Q112777258,The Development of Uṣūl al-Ḥadīth During the Seljuk Era,038f39b7-4f28-c8d7-61c7-9b7cb78cddee,Q3331189
Q112919125,On the Origins of Hadith Terminology: the Dividing Line Between Early and Late Hadith Scholars,ad53c92b-476d-d9b9-cf21-77a6cca0200c,Q571
Q112919125,On the Origins of Hadith Terminology: the Dividing Line Between Early and Late Hadith Scholars,3d370955-4d40-e664-6d0a-97a9278bc290,Q3331189
Q112919222,Early Ḥadīth Scholars and their criteria of Ḥadīth Criticism,2737fdb3-474a-bbcb-f0b0-6c2bf96b6067,Q571
Q112919222,Early Ḥadīth Scholars and their criteria of Ḥadīth Criticism,19aeb162-41af-2d1f-4eeb-f369d49050c2,Q3331189
Q113028863,A resumptive formulation of modern science,61773361-4928-b7f8-4a46-48b47bf09fc6,Q21481766
Q113028863,A resumptive formulation of modern science,2bbe4be8-42c5-d5aa-52d5-2bd3d0b1b0c7,Q3331189
Q113030886,"Review of Carrying on the Tradition: A Social and Intellectual History of Hadith Transmission across a Thousand Years, by Garrett A. Davidson",206c6535-487b-192e-6203-910701bed1ce,Q637866
Q113030886,"Review of Carrying on the Tradition: A Social and Intellectual History of Hadith Transmission across a Thousand Years, by Garrett A. Davidson",cb84b6b7-4b97-b5a5-f1cc-09b1301c1acc,Q3331189
Q113030924,Ḥanafī’s Criteria of Ḥadīth Criticism: the Role of Islamic Legal Maxims,322409e8-4e28-d43f-ab51-d8b5639d82d7,Q18918145
Q113030924,Ḥanafī’s Criteria of Ḥadīth Criticism: the Role of Islamic Legal Maxims,41121b01-4a0a-81c9-011f-343a07241c51,Q3331189
Q113152281,Religious Groups and Scholars of Islam in the Syrian Revolution,b7bdfc65-422c-2a6e-45b0-bd1229758f56,Q17928402
Q113152434,Canons: Specific and General aṣl,e7b56879-4d98-dfde-6b13-0400f669d13c,Q17928402
Q113152519,Lived or Non-Lived Ḥadīth? Content vs. Narrator Criteria in Early Ḥanafī Law,54c33dc4-4442-20ed-03e4-09c283b2c442,Q17928402
Q113152594,"Early Ḥanafī Jurists, Court Practice, and the Authority of General Afflictions (ʿUmūm al-Balwā)",423d7a6b-4655-4ee9-bdb4-8e70be9eba89,Q17928402
Q113152646,Tools for Interpreting Ḥadīth in Shaybānī’s Ḥujja,ebf2db86-40c3-8a1e-bcb8-fb07bfe77df0,Q17928402
Q113152703,Al-Buti: al-Fatwa and Revolution,fa029e44-4bdf-3c3d-6a8b-1cd0af53d5a8,Q17928402
Q113292450,[The Description of Ḥadīth Science (uṣūl al-ḥadīth) and the Characteristics of its Scholars],5f84bd38-411d-5eb4-d168-7010d7f39736,Q11853106
Q113292450,[The Description of Ḥadīth Science (uṣūl al-ḥadīth) and the Characteristics of its Scholars],d3a7e110-44cc-1f60-4de0-c32a409e19c6,Q3331189
Q113292514,[The Efforts of Contemporary Ḥadīth Scholars in Uṣūl al-Ḥadīth: Characteristics of the Modern Era and Its Most Important Books],c1625b23-4f2a-19f0-ca14-4d786950f85f,Q11853106
Q113292514,[The Efforts of Contemporary Ḥadīth Scholars in Uṣūl al-Ḥadīth: Characteristics of the Modern Era and Its Most Important Books],c92874e0-4c4b-6dc9-2836-105f9c48b59c,Q3331189
Q113292532,[Significant Obstacles to Verfying Ḥadīth in the Contemporary Era],49dd9309-4dc9-45f7-8ce3-0725cab401c2,Q11853106
Q113292532,[Significant Obstacles to Verfying Ḥadīth in the Contemporary Era],e13eb5b9-4431-2544-d333-b10cf864b5e2,Q3331189
Q113292561,The Syrian Uprising: Reopening the Theological Question,aafc93a7-407b-9522-881d-8f269e6ce698,Q11853106
Q113292561,The Syrian Uprising: Reopening the Theological Question,8df43343-4dff-6a2e-516f-236fb34162e7,Q3331189
Q113292708,The Sunnah,3af9dff2-42bf-ac6f-5173-e90e247e732b,Q13433827
Q113292708,The Sunnah,ab7b57cd-4b09-6a24-c9b2-5d9233bf35a9,Q3331189
Q113383843,[The Qur’anic Manuscript Race: Western Controversy and Reception Controversies],d2fc809a-46db-b4cf-16a3-ae0b75c6cd55,Q5707594
Q113383843,[The Qur’anic Manuscript Race: Western Controversy and Reception Controversies],6819d225-41ae-3b1a-0987-aefd324ed0f4,Q3331189
Q113384098,[Martin Lings: The Prophet’s Life and Western Islam],fb99321b-4074-5d71-bc8d-911a3cb14ddc,Q5707594
Q113384098,[Martin Lings: The Prophet’s Life and Western Islam],6dc51d0e-49ae-5157-186a-1b8b0285aa92,Q3331189
Q113384163,[The Arab Uprising: the Conflict of Values and Fractured Groups],0f0f8e08-4978-2227-7077-f33b0c2392f3,Q3331189
Q113384163,[The Arab Uprising: the Conflict of Values and Fractured Groups],99fcc976-4471-0bf4-11e0-d5b77d5ffc23,Q5707594
Q113384169,[The End of Revisionism: Patricia Crone (1945-2015)],4add40ba-412f-c7af-6aff-bad27c2c77a2,Q5707594
Q113384169,[The End of Revisionism: Patricia Crone (1945-2015)],0870d3c8-4c7c-4c4f-0335-f21930617f86,Q3331189
Q113384231,[ISIS: The Explosion of Narratives],9af8091d-4552-afbf-6aa4-6adcfda463a3,Q36774
Q113384276,ISIS: The Explosion of Narratives - The Land of the Revolution Between Political and Metaphysical Eternities,b65db339-4528-2e1b-6c41-c8b6f57a07ad,Q36774
Q113535350,"I May Not Get There with You: The True Martin Luther King, Jr.",47ADC950-81BD-4C6A-965B-EBD2A7FDF05B,Q571
Q113535350,"I May Not Get There with You: The True Martin Luther King, Jr.",762DF3B5-1FEB-45D3-A693-1F113EFB4F37,Q3331189
Q24539009,Preceramic irrigation canals in the Peruvian Andes,6AACCB2E-95F7-4934-9CA1-9D374A0C11F6,Q13442814
Q26746166,Conflations of Marital Status and Sanity: Implicit Heterosexist Bias in Psychiatric Diagnosis in Physician-Dictated Charts at a Midwestern Medical Center,3FDE61DB-5090-4BAB-A851-6F3A6402E1B6,Q13442814
Q26746166,Conflations of Marital Status and Sanity: Implicit Heterosexist Bias in Psychiatric Diagnosis in Physician-Dictated Charts at a Midwestern Medical Center,a094f90f-c006-4627-9ff8-f2648fd17b43,Q7318358
Q27347674,"New Archaeological Evidence for an Early Human Presence at Monte Verde, Chile",0874AA5B-43E7-4CC2-B31D-59629433B420,Q13442814
Q28137054,Tears We Cannot Stop: A Sermon to White America,83332411-B48A-4D22-A461-79F7C5E2F115,Q7725634
Q28181268,"Mold: ""tsara'at,"" Leviticus, and the history of a confusion",EB047DE8-D250-451F-9213-7FD6A0338733,Q13442814
Q28732151,"Preceramic maize from Paredones and Huaca Prieta, Peru",85AE2C34-8BB8-4919-88A0-86B12EA698AC,Q13442814
Q33391315,Starch grains on human teeth reveal early broad crop diet in northern Peru,4B69D0D7-E348-4267-8814-CE9AC64F4539,Q13442814
Q33725351,"Simple technologies and diverse food strategies of the Late Pleistocene and Early Holocene at Huaca Prieta, Coastal Peru",1125EE9B-0731-435E-A3D7-50C8364BBB0B,Q13442814
Q34327648,"Voyeur nation? Changing definitions of voyeurism, 1950-2004.",1208CB9C-5567-4254-A70E-8ABBBA6BDC91,Q13442814
Q34725957,Structural competency: theorizing a new medical engagement with stigma and inequality,068DC689-D1CA-467E-AA21-FFE9FE78E8FB,Q13442814
Q34777545,"Monte Verde: seaweed, food, medicine, and the peopling of South America",7D42796C-A742-43E9-82A3-4D75DB1A12DE,Q13442814
Q36236112,Selective complexity and adaptive mortuary behavior,BE4275E5-33E2-4762-80BB-9E8817FD1848,Q13442814
Q37037312,Structural Competency in the U.S. Healthcare Crisis: Putting Social and Policy Interventions Into Clinical Practice,F5D77EB2-785D-43B4-A76E-9540DA8094CC,Q13442814
Q37079022,Probing deeper into first American studies,52367687-1A9A-4DDB-88AA-248AE0D98DC2,Q13442814
Q37357198,Long-term human response to uncertain environmental conditions in the Andes,09A02840-E6A9-4CA7-AC54-2BC03276A5F8,Q13442814
Q37582416,The late Pleistocene colonization of South America: an interdisciplinary perspective,1d58822f-3cb0-4ac2-ad93-07b93ff381f4,Q7318358
Q37582416,The late Pleistocene colonization of South America: an interdisciplinary perspective,FBACF913-930F-45CD-8CE7-0AF2F9FD1859,Q13442814
Q37653205,Integrating and Assessing Structural Competency in an Innovative Prehealth Curriculum at Vanderbilt University,9ADD6D44-9B0B-4172-A67F-2ED020EDAE76,Q13442814
Q38104609,Structural health and the politics of African American masculinity.,7E7A709A-F113-40EF-B075-955711133654,Q13442814
Q38476801,Making history: lessons from the great moments series of pharmaceutical advertisements.,0C77C9B7-7BA7-426E-924E-3B54F8F30AED,Q13442814
Q38660765,Using a structural competency framework to teach structural racism in pre-health education.,8065965B-4108-4C25-AAFC-737E813AFD4E,Q13442814
Q38675830,Developing and Evaluating an Innovative Structural Competency Curriculum for Pre-Health Students.,6AD42931-7339-4698-BAA1-E4C96F18A0A1,Q13442814
Q38973392,"Preceramic adoption of peanut, squash, and cotton in northern Peru.",C873537A-4351-47F4-8CCF-20610C106D1F,Q13442814
Q38973399,Archaeology. Climate and human migrations.,A33620C9-82CF-4936-B649-4DD1FF9FFE7C,Q13442814
Q39083016,New Medicine for the U.S. Health Care System: Training Physicians for Structural Interventions.,5F53D0A4-5A6D-4D10-A5FD-195407563E4F,Q13442814
Q43118086,"Correction: New Archaeological Evidence for an Early Human Presence at Monte Verde, Chile.",A96B295D-F928-4139-BE8E-8DD3B6ACD0B3,Q13442814
Q46007796,Queer Frontiers in Medicine: A Structural Competency Approach.,367331A0-B8C3-4561-87EC-FB816EA78CBD,Q13442814
Q46790441,Mainstream anxieties about race in antipsychotic drug ads.,4BBD12A1-8864-4E53-B843-96CE0E699377,Q13442814
Q47178359,Structural Competency and Psychiatry.,B29DC77D-5249-43FC-9459-630B621DB16B,Q13442814
Q47185447,Finding the first Americans.,253029E0-4235-4993-B60E-28245D9EB8FE,Q13442814
Q47379082,Palaeoanthropology: tracking the first Americans.,A47691D7-DF11-420A-8640-726387F4BA54,Q13442814
Q48065592,"Structural competency meets structural racism: race, politics, and the structure of medical knowledge.",85C682E6-7C2C-450D-B7A7-2B6D4B806347,Q13442814
Q48645579,Understanding psychotropic medications as literary symbols.,190E5400-5044-49DA-BB1A-E3A021B33412,Q13442814
Q51945137,Assessing the impact of SSRI antidepressants on popular notions of women's depressive illness.,A1171A42-DDE7-4DAD-BDFD-8E00E13F1B98,Q13442814
Q52052549,Thinking theologically about modern medicine.,21F61845-B905-4041-9E22-347D2DA3F289,Q13442814
Q53141308,Revisiting the living human web: theological education and the role of clinical pastoral education.,391C23B1-95D9-4B0C-B738-C662BCEF68D1,Q18918145
Q53141308,Revisiting the living human web: theological education and the role of clinical pastoral education.,A937C7DE-A230-422F-9D27-0F47DF65B34A,Q13442814
Q53183427,"Great moments: authenticity, ideology, and the telling of medical ""history"".",AFD3595F-6639-4042-A5CB-16C8BB56C4AB,Q13442814
Q53204013,Medicalisation in the 21st century: introduction.,D4C4849C-B7B5-4960-99D9-6BD4D0CC652B,Q13442814
Q55391517,What Truth Sounds Like,7825DC64-B79F-4333-AB1A-376AB92C74F7,Q7725634
Q56032450,The late Pleistocene cultures of South America,A8040BC2-4E38-4F62-9EF0-90EB44391197,Q13442814
Q56045278,"Documenting Cultural Selection Pressure Changes on Chile Pepper (Capsicum baccatum L.) Seed Size Through Time in Coastal Peru (7,600 B.P.–Present)",E1AEDE06-D743-4A95-A8B0-FDC36CA161E1,Q13442814
Q56067925,From scopophilia toSurvivor: A brief history of voyeurism,A44E4ED2-042E-4A2A-AF13-34988F229490,Q13442814
Q56485428,The Role of Religion among Sex Workers in Thailand,5E10BF70-1D4A-4757-964D-8629A3B1A5C2,Q13442814
Q56534532,Early Holocene coca chewing in northern Peru,DB0D8E06-9093-443B-B99A-BFA2BFD5989F,Q13442814
Q56555624,"Were Hominins in California ∼130,000 Years Ago?",0CCE2316-64BE-4CF0-923E-4E59ACDE4400,Q13442814
Q56625151,Potato remains from a late pleistocene settlement in southcentral Chile,E04DAB4C-0CC9-49F7-B8D7-1083FD7F9486,Q13442814
Q56812519,Mysticism and Psychoanalysis,866BEC48-DFAE-4452-A15F-5E0A5086DFF9,Q13442814
Q57095243,Arrival routes of first Americans uncertain-Response,03F44A31-2A63-40D2-B0C6-57A27B474D4B,Q13442814
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",A9A88D75-12D2-4A43-A331-3E893A6157DB,Q13442814
Q57271117,"Mapuche ceremonial landscape, social recruitment and resource rights",1BEF01D0-C4B4-48EC-859D-113AB2C5DA76,Q13442814
Q57474097,Compromised Landscapes: The Proto-Panoptic Politics of Colonial Araucanian and Spanish Parlamentos,AC30F92D-4F8B-40AC-9ABF-1CFCDD0903F8,Q18918145
Q57518330,"A late pleistocene human presence at Huaca Prieta, Peru, and early Pacific Coastal adaptations",F6CA4620-6F48-4EE4-8DCF-C3F7A7006997,Q13442814
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,A8847014-84AE-4FFF-9C06-8F95C45F3B01,Q13442814
Q57661218,"Gifting the other, or why are nineteenth-century German bourgeois men acting like Trobriand Islanders?",978080F4-498D-4B3D-B410-9105DE537D87,Q13442814
Q58353097,"The 'Court', the 'Country' and the Northamptonshire Connection: Watching the 'Puritan Opposition' Think (Historically) about Politics on the Eve of the English Civil War",665BD64C-BC99-4AAF-B03F-C61895A514A9,Q13442814
Q58355360,Jewish Women in Fin de Siècle Vienna by Alison Rose,AE19EE01-A983-4F47-9218-18543939498E,Q13442814
Q58355360,Jewish Women in Fin de Siècle Vienna by Alison Rose,311d9c1b-45e6-e295-f660-e196685a54f7,Q637866
Q58356149,Late Quaternary Bison Population Changes On The Southern Plains,A56409FD-A3C5-4504-A281-3DFADE9A2E5D,Q13442814
Q58500793,Hypothetical Universalism and Real Calvinism in Seventeenth Century England,99BEA3FC-6FC9-41F2-A034-7F82BCDC31DC,Q13442814
Q58512176,"Puritanism, Arminianism and a Shropshire Axe-Murder",23C16C84-94AB-4811-BC30-29E14674C7F8,Q13442814
Q58537299,Abstinence Halls (zhaitang 齋堂) in Lay Households in Early Medieval China,600867e9-49be-7dd8-aab8-63dd61f9de17,Q3331189
Q58537299,Abstinence Halls (zhaitang 齋堂) in Lay Households in Early Medieval China,B0DE6B7F-BB04-410B-8701-FDEC9D129594,Q13442814
Q58587950,The Scripture on Great Peace: The Taipingjing and the Beginnings of Daoism,0422d03a-4cbd-7835-6387-b6b420efe694,Q3331189
Q58587950,The Scripture on Great Peace: The Taipingjing and the Beginnings of Daoism,9EEB834F-4645-449A-8918-80576F548394,Q637866
Q58889935,The Spanish quest for Empire,CE4E5383-2847-49BD-A89C-B34D20494A3C,Q13442814
Q59075077,Early cultural evidence from Monte Verde in Chile,618AF8AF-B94F-4C3B-BE03-7CB6D176E08F,Q13442814
Q59103843,Standards and expectations,4BA8E98D-5AF6-4C8A-AE35-7A9CC7B5F3F7,Q13442814
Q59128998,Issues in Brazilian archaeology,40EC31AA-5E23-4639-B9C4-82D8BB64E9EA,Q13442814
Q59223749,"Monte Verde, Chile: A Comment on Lynch",EDAFF633-890C-44AF-B1DA-5FE316C96C33,Q13442814
Q59223770,"Arqueología y ciencia: Segundas jornadas. Gallardo I. Francisco, Suárez S. Loreto, and Cornejo B. Luis, editors. Museo Nacional de Historia Natural, Santiago de Chile, 1985. iv + 218 pp., figures, tables, references. No price given (paper)",85CFDE42-6EC7-4BE4-9491-74D363126D46,Q13442814
Q59224002,Palaeoenvironment and Site Context. Monte Verde: A Late Pleistocene Settlement in Chile,A21E68DC-CB81-4ECD-B74C-E91EE1A154B7,Q13442814
Q59225024,"America Past, America Present: Genes and Languages in the Americas and Beyond",2946780A-7D4B-4503-9B20-2911B162D3F8,Q13442814
Q59231625,"Paleoindian Archaeology: A Hemisphere Perspective. Julia E. Morrow and Cristobal Gnecco, editors. 2006. University Press of Florida, Gainesville. 263 pp. $65.00 (cloth), ISBN-13 978-0-8130-3014-2",1D78EB01-C4C8-4CF3-A7A4-939AA91AFCD5,Q13442814
Q59235757,"Ecology and Civilization: An Interdisciplinary Perspective on Andean Ecological Complementarity. Shozo Masuda, Izumi Shimada, and Craig Morris, editors. Papers from Wenner-Gren Foundation for Anthropological Research Symposium No. 91. University of T",FB9F6D34-0F36-48E9-B305-276A25856C8A,Q13442814
Q59235922,"Les Gravures Rupestres de la Quebrada las Pintadas de Marquesa (Norte Chico, Chile). Dominique Ballereau, Hans Niemeyer F., and Eduardo Pizarro W. Cahier No. 18. Editions Recherche sur les Civilisations, Paris, 1986. 236 pp., tables, figures, photogr",B7C7424E-3F65-443C-BD53-E62A0E5ED513,Q13442814
Q59499893,"On a Pleistocene human occupation at Pedra Furada, Brazil",B7CF5969-2A73-44EE-AC5C-D3F29D9B4B7D,Q13442814
Q60038816,Prehistoric human occupation in the arid chacabuco-colina ecotone in central chile,DD5D205A-B9FD-40F3-B02B-1677F5009DB8,Q13442814
Q60383916,The Protest Psychosis,E679B57E-5F69-41C0-9A9C-0E7CC3A30E43,Q3331189
Q60440354,Book Reviews,2FD3962C-ECF7-45C9-B326-6C165FDDBC52,Q13442814
Q60616940,"Gender, Judaism, and Literature: Unwelcome Guests in Household Configurations",95009B33-B5F9-46E3-BEF1-56B6D8258295,Q13442814
Q60946275,Short stories by Jesus: the enigmatic parables of a controversial rabbi,abf96400-4608-40b8-2900-023f8494590f,Q3331189
Q60949936,Paul and Hellenism,1B9A973A-3FB1-40E2-B1FF-A63ECE0CB661,Q637866
Q60949937,Matthew's Christian-Jewish community,5162C660-B4E7-4CD9-AAB6-1C4CEAABEF2C,Q637866
Q60949938,Matthew 1-13,3D6BA5A0-484C-48F4-AB8F-4F178CDA6B28,Q637866
Q60949939,Ruth: a commentary,6587C31B-3BB4-4F9B-85F3-1716BC3D502E,Q637866
Q60949940,The mystery of Romans: the Jewish context of Paul's letter,186D05C3-57DE-4E49-9ACF-C2580062A442,Q637866
Q60949940,The mystery of Romans: the Jewish context of Paul's letter,b57cb507-4947-734d-e393-1693d0dd33aa,Q18918145
Q60949942,"Luke, Judaism and the scholars: critical approaches to Luke-Acts",5385D6AC-EFF1-4BF0-B7A9-A5562F852DD1,Q637866
Q60949942,"Luke, Judaism and the scholars: critical approaches to Luke-Acts",8f9978cd-4f03-e274-0d4b-a3a3e9938e80,Q18918145
Q60949943,Brother Jesus: the Nazarene through Jewish eyes (English),9BD37B7A-2D71-4C3D-9AC5-45945E712372,Q637866
Q60949943,Brother Jesus: the Nazarene through Jewish eyes (English),565d1b98-42f8-e89b-0299-8fcd395161a8,Q18918145
Q60949944,"Lazarus, Mary and Martha: social-scientific approaches to the Gospel of John",9E00B1C8-99C6-42D9-8948-E9496BEE63D2,Q637866
Q61000826,"Christian Faith and the Study of the Historical Jesus: A Response to Bock, Keener, and Webb",A1842631-6C69-4A4D-BB4B-5999832FF6E0,Q13442814
Q61000827,"""To all the Gentiles"": a Jewish perspective on the Great Commission",0B3CF6E3-4ED5-4A2B-83D5-011999AD5018,Q13442814
Q61000828,"The ""teaching of contempt"" and ecumenical publications",F62917FC-13A2-443C-807D-7F7FF149AA18,Q13442814
Q61000829,"Roland Murphy, The pontifical Biblical Commission, Jews, and the Bible",B103FFE7-79E5-4C6D-803D-42C5A817273F,Q13442814
Q61000830,The Understanding Scribe: Matthew and the Apocalyptic Ideal by David E. Orton,8978c1b9-4193-1d0f-da3e-7c56608310cc,Q18918145
Q61000830,The Understanding Scribe: Matthew and the Apocalyptic Ideal by David E. Orton,5F20FC87-B973-4AB7-81DC-DDA1AD32FD16,Q637866
Q61440689,Earliest hunters and gatherers of South America,227C2CAD-39EB-4CEB-8835-BBAEFDE42973,Q13442814
Q64604447,Social Landscape and Ritual Pause,d270e41f-4b57-afff-104d-3847bd62f142,Q13442814
Q65066239,Dying of Whiteness,1cbe5bbf-418c-983b-b1a5-6bb5e28094ce,Q571
Q69685319,Marital therapy caught between person and public: Christian traditions on marriage,7A634EEA-9D8B-4BEE-9994-BADFAFB1C497,Q18918145
Q69685321,Teaching practical theology: introducing six perspectives,912C6C3E-3862-4F2E-A38B-1E734988F458,Q18918145
Q69685324,"Embodied knowing, embodied theology: what happened to the body?",5F2A5B37-96B7-49A1-9F83-801BF80BF2D2,Q18918145
Q69685325,Five misunderstandings about practical theology,F17A4708-3004-4C33-8447-83C0B5D4BFD6,Q18918145
Q69685326,Also a pastoral theologian: in pursuit of dynamic theology (or: meditations from a recalcitrant heart),0AE97FCD-1C05-4A07-A56A-FF78979C7AA5,Q18918145
Q69685330,Words made flesh: writings in pastoral and practical theology,8862C775-DFFD-4AEA-B4D8-4693D2E6D392,Q18918145
Q69685331,Cognitive neuroscience and the question of theological method,06F22961-328F-4192-99B8-6844B9053A1E,Q18918145
Q69685333,"The royal road: children, play, and the religious life",CE7308BB-2404-4AC3-9F8E-BF32E7BB2704,Q18918145
Q69685336,Practising what we preach: the case of women in ministry,021EE188-FB85-4627-8C69-F04882270624,Q18918145
Q69685355,Theology and families,C21DD5FD-925C-4AC7-AF5B-58E74FFD5893,Q18918145
Q69685361,Taught by God: teaching and spiritual formation,A47D228B-3485-49E0-B365-1D42B6A03262,Q18918145
Q69685361,Taught by God: teaching and spiritual formation,53197e66-4e63-14d8-d0a3-ee167392abce,Q637866
Q69685363,"The ""clerical paradigm"": a fallacy of misplaced concreteness?",233E299B-67C6-471C-B4A6-4FA21D3E8847,Q18918145
Q69685365,Wisdom in pastoral care and counseling: what does it entail?,AA84E3A9-A910-4AE4-BE2C-03D578B6E81C,Q18918145
Q69685367,Whither the children? Childhood in religious education,F5C2BF57-096E-4B07-8CB2-0FA51F142C20,Q18918145
Q69685370,"Children and religion in the public square: ""too dangerous and too safe, too difficult and too silly""",ACFA8522-49A6-4170-8F73-AF3EEF1C8692,Q18918145
Q69685371,Psychology for Christian Ministry,9EB090BA-3AAD-4CA6-A1B3-7967378CF078,Q18918145
Q69685371,Psychology for Christian Ministry,8ce0b5a9-4310-7667-2774-4304d7c97659,Q637866
Q69685375,"Hitting home : feminist ethics, women's work, and the betrayal of ""family values"" (Review)",7A893980-C6B0-42E9-9837-0C47EE924089,Q637866
Q69685375,"Hitting home : feminist ethics, women's work, and the betrayal of ""family values"" (Review)",22b55e52-458e-869d-aa40-f9e97e9ed708,Q18918145
Q69685385,Converging on culture : theologians in dialogue with cultural analysis and criticism (Review),84959F54-D5FF-4D07-8A73-676EB75E2F2F,Q637866
Q69685385,Converging on culture : theologians in dialogue with cultural analysis and criticism (Review),89d7754d-4dab-8f4f-ec62-5316f9cb0de6,Q18918145
Q69685386,Family: a Christian social perspective,E1A6A95D-3F5C-40E9-847D-A261A1EA005A,Q18918145
Q69685386,Family: a Christian social perspective,6f7f7636-4031-b8c2-71bd-f5d1bebd8e18,Q637866
Q69685392,"From Bedlam to Shalom: Toward a Practical Theology of Human Nature, Interpersonal Relationships and Mental Health Care",14BBD45D-346D-495D-9AE3-FF443AC4176A,Q18918145
Q69685392,"From Bedlam to Shalom: Toward a Practical Theology of Human Nature, Interpersonal Relationships and Mental Health Care",ab16dee4-4d47-bc0d-7f0e-4240d3029e38,Q637866
Q69685394,Everyday knowledge and uncommon truths: women of the academy,8408FC1D-8866-4485-8C10-53285CC681BF,Q18918145
Q69685394,Everyday knowledge and uncommon truths: women of the academy,5c25df8f-45d1-3927-da3e-4e8bb20a2e39,Q637866
Q69685396,Feminist studies in psychology: an overview,4E8F3DA2-C674-493E-8736-65EF00B8642E,Q18918145
Q69685401,The Ontological Status of God and Other Small Questions,8F72DC57-2DB0-42B7-9AC4-3F91762AE24E,Q18918145
Q69685402,"Religion and psychology in transition: psychoanalysis, feminism, and theology",5B901E15-1C82-46ED-8BA3-37A37BF1EB2E,Q18918145
Q69685402,"Religion and psychology in transition: psychoanalysis, feminism, and theology",765e3a77-4823-648e-562d-71f28f236662,Q637866
Q69685404,Theology and pastoral counseling: a new interdisciplinary approach,8971CB13-BF2E-4CF7-A9EB-5444D5186708,Q18918145
Q69685404,Theology and pastoral counseling: a new interdisciplinary approach,f5a44d94-45cb-506a-f78c-7bbe545c722e,Q637866
Q69685413,"Faith, Family, and Feminism : Irreconcilable Differences?",972B9A49-E0A3-4677-9ABE-4C7A41D2A250,Q18918145
Q69685414,Eros for the other: retaining truth in a pluralistic world,16811468-437F-42D3-9597-27A06C4C2841,Q18918145
Q69685414,Eros for the other: retaining truth in a pluralistic world,43329582-4a59-0f24-50d5-e2d65cbc3a70,Q637866
Q69685417,Religious imagination and the body: a feminist analysis,63CEFB43-AA63-4ED7-882D-4757FF496672,Q18918145
Q69685417,Religious imagination and the body: a feminist analysis,ea70e848-41c8-ef94-f880-99a962986c83,Q637866
Q69685420,Giving Birth: Reclaiming Biblical Metaphor for Pastoral Practice,D8E584A5-CFA9-48B1-81AF-543786BBF0B1,Q18918145
Q69685420,Giving Birth: Reclaiming Biblical Metaphor for Pastoral Practice,31639329-4886-6ec2-cc3f-d9f73465e1a4,Q637866
Q69685421,Will the Real Pro-Family Contestant Please Stand Up? Another Look at Families and Pastoral Care,E93C6BE8-822D-44C0-89F4-8AFBCFE7352E,Q18918145
Q69685422,Assessing Spiritual Needs: A Guide for Caregivers; Spiritual Assessment in Pastoral Care: A Guide to Selected Resources,7ED4B288-52E9-478F-AAC4-296B19CBB5DC,Q18918145
Q69685422,Assessing Spiritual Needs: A Guide for Caregivers; Spiritual Assessment in Pastoral Care: A Guide to Selected Resources,f9efed8e-4fdf-bfce-2a3c-2b79a0ee82d4,Q637866
Q69685425,"Blessed Are the Poor: Women's Poverty, Family Policy, and Practical Theology",005B376D-9738-486D-B239-1DAE273A100A,Q18918145
Q69685425,"Blessed Are the Poor: Women's Poverty, Family Policy, and Practical Theology",6dc1a4cd-442b-405d-43c8-a82c2363a447,Q637866
Q69685427,Epistemology or bust : a maternal feminist knowledge of knowing,93F68588-BF9E-4DD5-9AA7-49335B7CBA27,Q18918145
Q69685429,Produce or perish : generativity and new reproductive technologies,8BFF69D4-D017-4F02-AFDC-50EB3617C22C,Q18918145
Q69685436,Dictionary of Pastoral Care and Counseling,CAF5E5FC-53C6-433D-BC65-857A77944B85,Q18918145
Q69685446,The Moral Revolution: A Christian Humanist Vision,1CA8CEB4-E7AA-4315-BF1E-A1A12F7EEF81,Q18918145
Q69685446,The Moral Revolution: A Christian Humanist Vision,7bc4c6a0-4648-1454-d899-751555f145a7,Q637866
Q69685448,"Kenel, Sally A. Mortal Gods: Ernest Becker and Fundamental Theology",ABB05F14-0524-4174-BB1A-6874C6B08EF6,Q18918145
Q69685448,"Kenel, Sally A. Mortal Gods: Ernest Becker and Fundamental Theology",7abfe41a-40fa-4e25-93bb-6bd36eb9cd5b,Q637866
Q69685450,Lucy Bregman's Beyond silence and denial: death and dying reconsidered: four perspectives,E972D861-4D86-44C7-9E6D-414BC4DF8286,Q18918145
Q69685451,The sting of death,4B17EB96-D3A0-4B86-8E56-F00CF1429564,Q18918145
Q69685457,Tribute to Don S. Browning (1934–2010),BDFF865A-A915-4C6B-A601-DCEEAEB56217,Q18918145
