qid,artistLabel,birthdate,deathdate,sexgender,ulan,birthplace,birthLabel,citizenship,citizenLabel
Q861756,John Sloan,1871-08-02T00:00:00Z,1951-09-08T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014645,http://www.wikidata.org/entity/Q1187817,Lock Haven,http://www.wikidata.org/entity/Q30,United States of America
Q936534,Eric Fischl,1948-03-09T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500023590,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q931065,Kenneth Snelson,1927-06-29T00:00:00Z,2016-12-22T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500007005,http://www.wikidata.org/entity/Q944507,Pendleton,http://www.wikidata.org/entity/Q30,United States of America
Q726169,David Smith,1906-03-09T00:00:00Z,1965-05-23T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500015402,http://www.wikidata.org/entity/Q2348734,Decatur,http://www.wikidata.org/entity/Q30,United States of America
Q1291679,Romare Bearden,1911-09-02T00:00:00Z,1988-03-12T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500007871,http://www.wikidata.org/entity/Q16565,Charlotte,http://www.wikidata.org/entity/Q30,United States of America
Q1281597,Richard Diebenkorn,1922-04-22T00:00:00Z,1993-03-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500025721,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q1488149,Ida Applebroog,1929-11-11T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500091955,http://www.wikidata.org/entity/Q18426,The Bronx,http://www.wikidata.org/entity/Q30,United States of America
Q1471865,Ibram Lassaw,1913-05-04T00:00:00Z,2003-12-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500001384,http://www.wikidata.org/entity/Q87,Alexandria,http://www.wikidata.org/entity/Q30,United States of America
Q2406301,Antoni Muntadas,1942-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500027740,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q30,United States of America
Q1325708,Eleanor Antin,1935-02-27T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500061710,http://www.wikidata.org/entity/Q18426,The Bronx,http://www.wikidata.org/entity/Q30,United States of America
Q1545366,Gregory Masurovsky,1929-11-26T00:00:00Z,2009-07-17T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500017577,http://www.wikidata.org/entity/Q18426,The Bronx,http://www.wikidata.org/entity/Q30,United States of America
Q1710844,Jud Fine,1944-11-20T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500022723,http://www.wikidata.org/entity/Q65,Los Angeles,http://www.wikidata.org/entity/Q30,United States of America
Q1641647,Jo Davidson,1883-03-30T00:00:00Z,1952-01-02T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500011498,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q1599655,Pablo O'Higgins,1904-03-01T00:00:00Z,1983-07-16T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500062848,http://www.wikidata.org/entity/Q23337,Salt Lake City,http://www.wikidata.org/entity/Q30,United States of America
Q1920946,George Sugarman,1912-05-11T00:00:00Z,1999-08-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500016027,http://www.wikidata.org/entity/Q18426,The Bronx,http://www.wikidata.org/entity/Q30,United States of America
Q2216478,Sam Gilliam,1933-11-30T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500013570,http://www.wikidata.org/entity/Q667727,Tupelo,http://www.wikidata.org/entity/Q30,United States of America
Q1689162,Jim Melchert,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500083332,http://www.wikidata.org/entity/Q282406,Bremen,http://www.wikidata.org/entity/Q30,United States of America
Q1451318,Jasper Francis Cropsey,1823-02-18T00:00:00Z,1900-06-22T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500012491,http://www.wikidata.org/entity/Q18432,Staten Island,http://www.wikidata.org/entity/Q30,United States of America
Q1325708,Eleanor Antin,1935-02-27T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500061710,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q1343964,Enrique Chagoya,1953-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500299814,http://www.wikidata.org/entity/Q1489,Mexico City,http://www.wikidata.org/entity/Q30,United States of America
Q1711445,Ross Bleckner,1949-05-12T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500118722,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q2131415,Raphael Soyer,1899-12-25T00:00:00Z,1987-11-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009897,http://www.wikidata.org/entity/Q132698,Borisoglebsk,http://www.wikidata.org/entity/Q30,United States of America
Q1302630,Si Lewen,1918-11-08T00:00:00Z,2016-07-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500049416,http://www.wikidata.org/entity/Q37333,Lublin,http://www.wikidata.org/entity/Q30,United States of America
Q1345302,Francis Davis Millet,1848-11-03T00:00:00Z,1912-04-15T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500028658,http://www.wikidata.org/entity/Q282802,Mattapoisett,http://www.wikidata.org/entity/Q30,United States of America
Q1984917,Nicholas Krushenick,1929-05-31T00:00:00Z,1999-02-05T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500000295,http://www.wikidata.org/entity/Q18426,The Bronx,http://www.wikidata.org/entity/Q30,United States of America
Q159907,David Hockney,1937-07-09T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500017273,http://www.wikidata.org/entity/Q22905,Bradford,http://www.wikidata.org/entity/Q21,England
Q156736,Eduardo Chillida,1924-01-10T00:00:00Z,2002-08-19T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500013253,http://www.wikidata.org/entity/Q10313,Donostia-San Sebastián,http://www.wikidata.org/entity/Q29,Spain
Q152384,Joan Miró,1893-04-20T00:00:00Z,1983-12-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014094,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q29,Spain
Q158099,Antoni Tàpies,1923-12-13T00:00:00Z,2012-02-06T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500011373,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q29,Spain
Q982677,Roland Penrose,1900-10-14T00:00:00Z,1984-04-23T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500004543,http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom
Q982251,Samuel Palmer,1805-01-27T00:00:00Z,1881-05-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020452,http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q105090241,Rolph Blakstad,1929-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q24639,Vancouver,http://www.wikidata.org/entity/Q16,Canada
Q105090289,Patricia Jean Burg,1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500064860,,,http://www.wikidata.org/entity/Q16,Canada
Q105090057,Sugawara Hakuryu,1833-01-01T00:00:00Z,1898-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1192050,Uzen Province,http://www.wikidata.org/entity/Q17,Japan
Q105090192,Toru Mabuchi,1920-01-12T00:00:00Z,1994-03-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1795214,Kyōbashi-ku,http://www.wikidata.org/entity/Q17,Japan
Q1967967,Ugo da Carpi,1480-01-01T00:00:00Z,1523-07-20T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500013568,http://www.wikidata.org/entity/Q100041,Carpi,http://www.wikidata.org/entity/Q38,Italy
Q105090238,Rafael Tur Costa,1927-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q24009589,Santa Eulària des Riu,http://www.wikidata.org/entity/Q29,Spain
Q105090308,Ferran Teixidor,1936-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q29,Spain
Q105090225,Augustin Ubeda,1925-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500175783,,,http://www.wikidata.org/entity/Q29,Spain
Q105090326,Clover Vail,1939-03-29T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500330786,http://www.wikidata.org/entity/Q807,Lausanne,http://www.wikidata.org/entity/Q30,United States of America
Q105090317,Jean Wall Penland,1938-01-01T00:00:00Z,2019-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q1679017,Johann Jakob Frey the Elder,1681-02-17T00:00:00Z,1752-01-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500056707,http://www.wikidata.org/entity/Q7102,Hochdorf,http://www.wikidata.org/entity/Q39,Switzerland
Q2093524,Pierre Haubensak,1935-06-19T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500072009,http://www.wikidata.org/entity/Q369093,Brünig Pass,http://www.wikidata.org/entity/Q39,Switzerland
Q1970087,Philip James de Loutherbourg,1740-10-31T00:00:00Z,1812-03-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019411,http://www.wikidata.org/entity/Q6602,Strasbourg,http://www.wikidata.org/entity/Q39,Switzerland
Q468760,John Chamberlain,1927-04-16T00:00:00Z,2011-12-21T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500118724,http://www.wikidata.org/entity/Q991186,Rochester,http://www.wikidata.org/entity/Q30,United States of America
Q365388,Adolph Gottlieb,1903-03-14T00:00:00Z,1974-03-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500004904,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q460186,Alice Neel,1900-01-28T00:00:00Z,1984-10-13T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500022216,http://www.wikidata.org/entity/Q5566378,Gladwyne,http://www.wikidata.org/entity/Q30,United States of America
Q437616,Bill Viola,1951-01-25T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500092205,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q312786,Robert Mapplethorpe,1946-11-04T00:00:00Z,1989-03-09T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500090430,http://www.wikidata.org/entity/Q5460477,Floral Park,http://www.wikidata.org/entity/Q30,United States of America
Q312786,Robert Mapplethorpe,1946-11-04T00:00:00Z,1989-03-09T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500090430,http://www.wikidata.org/entity/Q991627,Floral Park,http://www.wikidata.org/entity/Q30,United States of America
Q531234,Jim Dine,1935-06-16T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500028463,http://www.wikidata.org/entity/Q43196,Cincinnati,http://www.wikidata.org/entity/Q30,United States of America
Q447300,Kiki Smith,1954-01-18T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500115982,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q30,United States of America
Q433895,Roni Horn,1955-09-25T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500062257,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q464603,Cass Gilbert,1859-11-29T00:00:00Z,1934-05-17T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500007284,http://www.wikidata.org/entity/Q146811,Zanesville,http://www.wikidata.org/entity/Q30,United States of America
Q344838,Winslow Homer,1836-02-24T00:00:00Z,1910-09-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019202,http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,United States of America
Q453883,Chuck Close,1940-07-05T00:00:00Z,2021-08-19T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500031023,http://www.wikidata.org/entity/Q1055861,Monroe,http://www.wikidata.org/entity/Q30,United States of America
Q345569,Ad Reinhardt,1913-12-24T00:00:00Z,1967-08-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500013982,http://www.wikidata.org/entity/Q40435,Buffalo,http://www.wikidata.org/entity/Q30,United States of America
Q437616,Bill Viola,1951-01-25T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500092205,http://www.wikidata.org/entity/Q1058775,Flushing,http://www.wikidata.org/entity/Q30,United States of America
Q503335,Andres Serrano,1950-08-15T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500059149,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q313113,Joseph Kosuth,1945-01-31T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500115645,http://www.wikidata.org/entity/Q49239,Toledo,http://www.wikidata.org/entity/Q30,United States of America
Q472846,Conrad Marca-Relli,1913-06-05T00:00:00Z,2000-08-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020522,http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,United States of America
Q312786,Robert Mapplethorpe,1946-11-04T00:00:00Z,1989-03-18T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500090430,http://www.wikidata.org/entity/Q5460477,Floral Park,http://www.wikidata.org/entity/Q30,United States of America
Q312786,Robert Mapplethorpe,1946-11-04T00:00:00Z,1989-03-18T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500090430,http://www.wikidata.org/entity/Q991627,Floral Park,http://www.wikidata.org/entity/Q30,United States of America
Q105090196,Nola Zirin,1920-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q105090215,Gray Phillips,1923-01-01T00:00:00Z,2005-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q186702,Chattanooga,http://www.wikidata.org/entity/Q30,United States of America
Q105090210,George King Stark,1923-01-01T00:00:00Z,1992-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q331380,Schenectady,http://www.wikidata.org/entity/Q30,United States of America
Q105090135,Amos Seweil,1901-01-01T00:00:00Z,1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q586762,Westport,http://www.wikidata.org/entity/Q30,United States of America
Q105090096,Alfred Orr,1886-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090280,Claire Bush,1933-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q16898647,Pocono Lake,http://www.wikidata.org/entity/Q30,United States of America
Q105090167,Vincent McPharlin,1910-01-01T00:00:00Z,1985-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2544149,Hastings,http://www.wikidata.org/entity/Q30,United States of America
Q105090176,"Francis Joseph Gyra, Jr.",1914-01-01T00:00:00Z,2007-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090088,Allen Ross Pittman,1883-01-01T00:00:00Z,1969-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090144,Thomas Puryear Mims,1906-01-01T00:00:00Z,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500068379,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090297,John Gwinn,1936-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1400,Pennsylvania,http://www.wikidata.org/entity/Q30,United States of America
Q105090124,Frances Marian Hebert,1899-01-01T00:00:00Z,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090310,Robert Quijada,1937-01-01T00:00:00Z,1994-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500096712,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090174,Avery Handly,1913-01-01T00:00:00Z,1958-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090073,Peggy Smith,1861-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500055676,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090244,Joseph Schwarz,1929-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500087117,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090102,Melville Thomas Wire,1887-01-01T00:00:00Z,1966-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500335773,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090094,William Crawford Young,1886-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090085,Bernice M. Branson,1882-01-01T00:00:00Z,1936-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090152,Tibbie Levy,1908-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090220,Louise LeQuire,1924-01-01T00:00:00Z,2006-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q105090267,Thomas Zvi Wilson,1931-01-01T00:00:00Z,2012-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090236,Olen Bryant,1927-01-01T00:00:00Z,2017-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2456192,Cookeville,http://www.wikidata.org/entity/Q30,United States of America
Q105090271,Alfred J. Pounders,1931-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090259,Paul Lancaster,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1509,Tennessee,http://www.wikidata.org/entity/Q30,United States of America
Q105090146,La Rue Storm,1908-01-01T00:00:00Z,2005-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q8652,Miami,http://www.wikidata.org/entity/Q30,United States of America
Q105090067,George Etta Brinkley Cohen,1854-01-01T00:00:00Z,1930-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q23197,Nashville,http://www.wikidata.org/entity/Q30,United States of America
Q105090126,Sadie Skoletsky Rosenblum,1899-01-01T00:00:00Z,1982-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500337489,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090132,Rolf Key-Oberg,1900-01-01T00:00:00Z,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090189,Gerald Holly,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q2355638,Lewisburg,http://www.wikidata.org/entity/Q30,United States of America
Q105090105,Harold Speakman,1888-01-01T00:00:00Z,1928-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q5604635,Greenville,http://www.wikidata.org/entity/Q30,United States of America
Q105090256,Matthew Carone,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1408,New Jersey,http://www.wikidata.org/entity/Q30,United States of America
Q105090218,Ninon Lacey,1923-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q759,New Hampshire,http://www.wikidata.org/entity/Q30,United States of America
Q105090187,Beveridge Moore,1915-01-01T00:00:00Z,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q43421,Richmond,http://www.wikidata.org/entity/Q30,United States of America
Q105090252,William Loy,1930-01-01T00:00:00Z,2008-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q105090293,Victor Huggins,1936-01-01T00:00:00Z,2007-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q49229,Durham,http://www.wikidata.org/entity/Q30,United States of America
