qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec,department
,Fernanda Monteiro Eliott,electrical engineer/computer scientist,,Q5,,,,0000-0001-8916-6127,,,2021-03-27,,,Q29052,,2016-06-15,,,,,,https://orcid.org/0000-0001-8916-6127,,2021-03-27,,,Q84270584,,2016-06-15,,,,,,https://orcid.org/0000-0001-8916-6127,,2021-03-27,,Electrical Engineering and Computer Science
,Bobby Bodenheimer,electrical engineer/computer scientist,,Q5,,,,0000-0002-0616-5936,,,2021-03-27,,,Q29052,,2000-09-01,,,,,,https://orcid.org/0000-0002-0616-5936,,2021-03-27,,,Q84270584,,2000-09-01,,,,,,https://orcid.org/0000-0002-0616-5936,,2021-03-27,,Electrical Engineering and Computer Science
,Gayathri Narasimham,electrical engineer/computer scientist,,Q5,,Q6581072,,0000-0002-2201-9621,,,2021-03-27,,,Q29052,,2019-08-01,,,,,,https://orcid.org/0000-0002-2201-9621,,2021-03-27,,,Q84270584,,2019-08-01,,,,,,https://orcid.org/0000-0002-2201-9621,,2021-03-27,,Electrical Engineering and Computer Science
,Waseem Abbas,electrical engineer/computer scientist,,Q5,,,,0000-0002-9013-1463,,,2021-03-27,,,Q29052,,2019-07,,,,,,https://orcid.org/0000-0002-9013-1463,,2021-03-27,,,Q84270584,,2019-07,,,,,,https://orcid.org/0000-0002-9013-1463,,2021-03-27,,Electrical Engineering and Computer Science
,Soumyajit Chakraborty,electrical engineer/computer scientist,,Q5,,,,0000-0003-4318-0681,,,2021-03-27,,,Q29052,,2019-08,,,,,,https://orcid.org/0000-0003-4318-0681,,2021-03-27,,,Q84270584,,2019-08,,,,,,https://orcid.org/0000-0003-4318-0681,,2021-03-27,,Electrical Engineering and Computer Science
,Kaiwen Xu,electrical engineer/computer scientist,,Q5,,,,0000-0002-2664-255X,,,2021-03-27,,,Q29052,,2019-09-11,,,,,,https://orcid.org/0000-0002-2664-255X,,2021-03-27,,,Q84270584,,2019-09-11,,,,,,https://orcid.org/0000-0002-2664-255X,,2021-03-27,,Electrical Engineering and Computer Science
,Tao Zhang,electrical engineer/computer scientist,,Q5,,,,0000-0002-9640-5322,,,2021-03-27,,,Q29052,,2009-09-01,,,2011-10-01,,,https://orcid.org/0000-0002-9640-5322,,2021-03-27,,,Q84270584,,2009-09-01,,,2011-10-01,,,https://orcid.org/0000-0002-9640-5322,,2021-03-27,,Electrical Engineering and Computer Science
,Andrew McNeil,electrical engineer/computer scientist,,Q5,,Q6581097,,0000-0003-1496-9691,,,2021-03-27,,,Q29052,,2020-05-01,,,,,,https://orcid.org/0000-0003-1496-9691,,2021-03-27,,,Q84270584,,2020-05-01,,,,,,https://orcid.org/0000-0003-1496-9691,,2021-03-27,,Electrical Engineering and Computer Science
,Ayan Mukhopadhyay,electrical engineer/computer scientist,,Q5,,,,0000-0002-8355-0950,,,2021-03-27,,,Q29052,,2020-10-01,,,,,,https://orcid.org/0000-0002-8355-0950,,2021-03-27,,,Q84270584,,2020-10-01,,,,,,https://orcid.org/0000-0002-8355-0950,,2021-03-27,,Electrical Engineering and Computer Science
,Bo K. Choi,electrical engineer/computer scientist,,Q5,,,,0000-0002-4984-5958,,,2021-03-27,,,Q29052,,2004-09,,,2013-08,,,https://orcid.org/0000-0002-4984-5958,,2021-03-27,,,Q84270584,,2004-09,,,2013-08,,,https://orcid.org/0000-0002-4984-5958,,2021-03-27,,Electrical Engineering and Computer Science
,Mohan Sai Singamsetti,computer scientist,,Q5,,,,0000-0003-3104-3911,,,2021-03-27,,,Q29052,,2019-06-21,,,2019-09-11,,,https://orcid.org/0000-0003-3104-3911,,2021-03-27,,,Q84270584,,2019-06-21,,,2019-09-11,,,https://orcid.org/0000-0003-3104-3911,,2021-03-27,,School of Computing Science
,Nihad Daidzic,mechanical engineer,,Q5,,,,0000-0001-6262-110X,,,2021-03-27,,,Q29052,,1995,,,1997,,,https://orcid.org/0000-0001-6262-110X,,2021-03-27,,,Q84270590,,1995,,,1997,,,https://orcid.org/0000-0001-6262-110X,,2021-03-27,,Mechanical and Aerospace Engineering/CMRA
,Yang Zhao,mechanical engineer,,Q5,,,,0000-0002-4983-7528,,,2021-03-27,,,Q29052,,2016-08-19,,,2021-01-31,,,https://orcid.org/0000-0002-4983-7528,,2021-03-27,,,Q84270590,,2016-08-19,,,2021-01-31,,,https://orcid.org/0000-0002-4983-7528,,2021-03-27,,Mechanical Engineering
,Wahid Zaman,mechanical engineer,,Q5,,,,0000-0003-2139-4937,,,2021-03-27,,,Q29052,,2018-01-01,,,,,,https://orcid.org/0000-0003-2139-4937,,2021-03-27,,,Q84270590,,2018-01-01,,,,,,https://orcid.org/0000-0003-2139-4937,,2021-03-27,,Mechanical Engineering
,Lucas Wilkins,mechanical engineer,,Q5,,Q6581097,,0000-0003-2468-3937,,,2021-03-27,,,Q29052,,2019-08-01,,,,,,https://orcid.org/0000-0003-2468-3937,,2021-03-27,,,Q84270590,,2019-08-01,,,,,,https://orcid.org/0000-0003-2468-3937,,2021-03-27,,Mechanical Engineering
,Christopher Nash,mechanical engineer,,Q5,,Q6581097,,0000-0002-1504-8563,,,2021-03-27,,,Q29052,,2016-08,,,,,,https://orcid.org/0000-0002-1504-8563,,2021-03-27,,,Q84270590,,2016-08,,,,,,https://orcid.org/0000-0002-1504-8563,,2021-03-27,,Mechanical Engineering
,Joshua Cummins,mechanical engineer,,Q5,,Q6581097,,0000-0002-3794-8212,,,2021-03-27,,,Q29052,,2013-08,,,2016-05,,,https://orcid.org/0000-0002-3794-8212,,2021-03-27,,,Q84270590,,2013-08,,,2016-05,,,https://orcid.org/0000-0002-3794-8212,,2021-03-27,,Mechanical Engineering
,Benjamin Lee,anesthesiologist,,Q5,,Q6581097,,0000-0002-9076-2433,,,2021-03-27,,,Q7914455,,2018-06,,,,,,https://orcid.org/0000-0002-9076-2433,,2021-03-27,,,Q89951871,,2018-06,,,,,,https://orcid.org/0000-0002-9076-2433,,2021-03-27,,Anesthesia
,Adam Kingeter,anesthesiologist,,Q5,,Q6581097,,0000-0001-6918-2605,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0001-6918-2605,,2021-03-27,,,Q89951871,,,,,,,,https://orcid.org/0000-0001-6918-2605,,2021-03-27,,Anesthesiology
,Susan Dumas,anesthesiologist,,Q5,,Q6581072,,0000-0002-8819-764X,,,2021-03-27,,,Q7914455,,2017-09-01,,,,,,https://orcid.org/0000-0002-8819-764X,,2021-03-27,,,Q89951871,,2017-09-01,,,,,,https://orcid.org/0000-0002-8819-764X,,2021-03-27,,Anesthesiology
,Walter Lee,anesthesiologist,,Q5,,Q6581097,,0000-0003-2404-0261,,,2021-03-27,,,Q7914455,,2015-03-15,,,,,,https://orcid.org/0000-0003-2404-0261,,2021-03-27,,,Q89951871,,2015-03-15,,,,,,https://orcid.org/0000-0003-2404-0261,,2021-03-27,,Anesthesiology
,Franck Potet,anesthesiologist,,Q5,,Q6581097,,0000-0003-4233-5653,,,2021-03-27,,,Q29052,,2009,,,2012,,,https://orcid.org/0000-0003-4233-5653,,2021-03-27,,,Q89951871,,2009,,,2012,,,https://orcid.org/0000-0003-4233-5653,,2021-03-27,,Anesthesiology
,Krishnan Ramanujan,anesthesiologist,,Q5,,,,0000-0001-6206-3419,,,2021-03-27,,,Q7914455,,2019-07-01,,,,,,https://orcid.org/0000-0001-6206-3419,,2021-03-27,,,Q89951871,,2019-07-01,,,,,,https://orcid.org/0000-0001-6206-3419,,2021-03-27,,Anesthesiology
,Melissa Bellomy,anesthesiologist,,Q5,,Q6581072,,0000-0002-9796-162X,,,2021-03-27,,,Q7914455,,2018,,,,,,https://orcid.org/0000-0002-9796-162X,,2021-03-27,,,Q89951871,,2018,,,,,,https://orcid.org/0000-0002-9796-162X,,2021-03-27,,Anesthesiology
,Elizabeth Emhardt,anesthesiologist,,Q5,,Q6581072,,0000-0003-1022-3729,,,2021-03-27,,,Q7914455,,2020-08,,,,,,https://orcid.org/0000-0003-1022-3729,,2021-03-27,,,Q89951871,,2020-08,,,,,,https://orcid.org/0000-0003-1022-3729,,2021-03-27,,Anesthesiology Critical Care
,Anusha Meni,biochemist,,Q5,,,,0000-0002-7915-4357,,,2021-03-27,,,Q29052,,2020-06-07,,,,,,https://orcid.org/0000-0002-7915-4357,,2021-03-27,,,Q89953896,,2020-06-07,,,,,,https://orcid.org/0000-0002-7915-4357,,2021-03-27,,Biochemistry
,Caroline Wiser,biochemist,,Q5,,Q6581072,,0000-0001-9100-8144,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0001-9100-8144,,2021-03-27,,,Q89953896,,,,,,,,https://orcid.org/0000-0001-9100-8144,,2021-03-27,,Biochemistry
,Fan Cao,biochemist,,Q5,,,,0000-0003-4473-6901,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-4473-6901,,2021-03-27,,,Q89953896,,,,,,,,https://orcid.org/0000-0003-4473-6901,,2021-03-27,,Biochemistry
,Olive Njuma,biochemist,,Q5,,Q6581072,,0000-0001-6225-5752,,,2021-03-27,,,Q7914455,,2016-08-15,,,,,,https://orcid.org/0000-0001-6225-5752,,2021-03-27,,,Q89953896,,2016-08-15,,,,,,https://orcid.org/0000-0001-6225-5752,,2021-03-27,,Biochemistry
,Martina Prugger,biochemist,,Q5,,Q6581072,,0000-0001-6083-1090,,,2021-03-27,,,Q29052,,2018-03-01,,,2020-09-30,,,https://orcid.org/0000-0001-6083-1090,,2021-03-27,,,Q89953896,,2018-03-01,,,2020-09-30,,,https://orcid.org/0000-0001-6083-1090,,2021-03-27,,Biochemistry
,Wajiha Khalid,biochemist,,Q5,,,,0000-0001-7732-7798,,,2021-03-27,,,Q29052,,2018-10-24,,,2020-07-24,,,https://orcid.org/0000-0001-7732-7798,,2021-03-27,,,Q89953896,,2018-10-24,,,2020-07-24,,,https://orcid.org/0000-0001-7732-7798,,2021-03-27,,biochemistry
,Conrad Wagner,biochemist,,Q5,,Q6581097,,0000-0001-7290-1121,,,2021-03-27,,,Q29052,,1961,,,,,,https://orcid.org/0000-0001-7290-1121,,2021-03-27,,,Q89953896,,1961,,,,,,https://orcid.org/0000-0001-7290-1121,,2021-03-27,,Biochemistry
,Jesse G.  Chapman,biochemist,,Q5,,Q6581097,,0000-0002-3104-1310,,,2021-03-27,,,Q29052,,2019-09-03,,,,,,https://orcid.org/0000-0002-3104-1310,,2021-03-27,,,Q89953896,,2019-09-03,,,,,,https://orcid.org/0000-0002-3104-1310,,2021-03-27,,Biochemistry
,Jessica Vincent,biochemist,,Q5,,Q6581072,,0000-0003-0628-1045,,,2021-03-27,,,Q29052,,2014-10,,,2017-08,,,https://orcid.org/0000-0003-0628-1045,,2021-03-27,,,Q89953896,,2014-10,,,2017-08,,,https://orcid.org/0000-0003-0628-1045,,2021-03-27,,Biochemistry
,Sungjong Oh,biochemist,,Q5,,,,0000-0002-6817-6788,,,2021-03-27,,,Q29052,,2019-10-07,,,,,,https://orcid.org/0000-0002-6817-6788,,2021-03-27,,,Q89953896,,2019-10-07,,,,,,https://orcid.org/0000-0002-6817-6788,,2021-03-27,,Biochemistry
,Maria Merced Malabanan,biochemist,,Q5,,Q6581072,,0000-0002-7386-2459,,,2021-03-27,,,Q7914455,,2012-10-01,,,,,,https://orcid.org/0000-0002-7386-2459,,2021-03-27,,,Q89953896,,2012-10-01,,,,,,https://orcid.org/0000-0002-7386-2459,,2021-03-27,,Biochemistry
,Maria Kraemer,biochemist,,Q5,,Q6581072,,0000-0002-1806-5641,,,2021-03-27,,,Q29052,,2010-08,,,2016-08,,,https://orcid.org/0000-0002-1806-5641,,2021-03-27,,,Q89953896,,2010-08,,,2016-08,,,https://orcid.org/0000-0002-1806-5641,,2021-03-27,,Biochemistry
,Aslin Rodriguez,biochemist,,Q5,,,,0000-0002-0361-1769,,,2021-03-27,,,Q29052,,2018-08-20,,,,,,https://orcid.org/0000-0002-0361-1769,,2021-03-27,,,Q89953896,,2018-08-20,,,,,,https://orcid.org/0000-0002-0361-1769,,2021-03-27,,Biochemistry
,Kaleh Karim,biochemist,,Q5,,,,0000-0002-5865-4627,,,2021-03-27,,,Q29052,,2008-01,,,2010-01,,,https://orcid.org/0000-0002-5865-4627,,2021-03-27,,,Q89953896,,2008-01,,,2010-01,,,https://orcid.org/0000-0002-5865-4627,,2021-03-27,,Biochemistry
,Christopher Barker,biochemist,,Q5,,Q6581097,,0000-0003-3661-359X,,,2021-03-27,,,Q29052,,1985-07,,,1989-12,,,https://orcid.org/0000-0003-3661-359X,,2021-03-27,,,Q89953896,,1985-07,,,1989-12,,,https://orcid.org/0000-0003-3661-359X,,2021-03-27,,Biochemistry
,Sameer Nikhar,biochemist,,Q5,,,,0000-0002-0542-4545,,,2021-03-27,,,Q29052,,2018-09-01,,,,,,https://orcid.org/0000-0002-0542-4545,,2021-03-27,,,Q89953896,,2018-09-01,,,,,,https://orcid.org/0000-0002-0542-4545,,2021-03-27,,"Biochemistry, School of Medicine"
,Swati Balakrishnan,biochemist,,Q5,,,,0000-0002-2903-0604,,,2021-03-27,,,Q29052,,2018-05-01,,,,,,https://orcid.org/0000-0002-2903-0604,,2021-03-27,,,Q89953896,,2018-05-01,,,,,,https://orcid.org/0000-0002-2903-0604,,2021-03-27,,Biochemistry/ Center for Structural Biology
,Bryan Steitz,biomedical informatician,,Q5,,Q6581097,,0000-0003-2066-8692,,,2021-03-27,,,Q7914455,,2020-08,,,,,,https://orcid.org/0000-0003-2066-8692,,2021-03-27,,,Q89953900,,2020-08,,,,,,https://orcid.org/0000-0003-2066-8692,,2021-03-27,,Biomedical Informatics
,Freneka Minter,biomedical informatician,,Q5,,,,0000-0003-4513-2704,,,2021-03-27,,,Q7914455,,2012-12-03,,,,,,https://orcid.org/0000-0003-4513-2704,,2021-03-27,,,Q89953900,,2012-12-03,,,,,,https://orcid.org/0000-0003-4513-2704,,2021-03-27,,Biomedical Informatics
,Sharon Davis,biomedical informatician,,Q5,,Q6581072,,0000-0003-0792-8867,,,2021-03-27,,,Q29052,,2013-08-01,,,,,,https://orcid.org/0000-0003-0792-8867,,2021-03-27,,,Q89953900,,2013-08-01,,,,,,https://orcid.org/0000-0003-0792-8867,,2021-03-27,,Biomedical Informatics
,Muhammad Kamrul Hasan,biomedical informatician,,Q5,,Q6581097,,0000-0002-5800-0172,,,2021-03-27,,,Q7914455,,2020-01-01,,,,,,https://orcid.org/0000-0002-5800-0172,,2021-03-27,,,Q89953900,,2020-01-01,,,,,,https://orcid.org/0000-0002-5800-0172,,2021-03-27,,Biomedical Informatics
,Joshua Schoenbachler,biomedical informatician,,Q5,,Q6581097,,0000-0001-8544-6359,,,2021-03-27,,,Q7914455,,2020-04-01,,,,,,https://orcid.org/0000-0001-8544-6359,,2021-03-27,,,Q89953900,,2020-04-01,,,,,,https://orcid.org/0000-0001-8544-6359,,2021-03-27,,Biomedical Informatics
,Megan Salwei,biomedical informatician,,Q5,,Q6581072,,0000-0002-5457-2501,,,2021-03-27,,,Q7914455,,2020-09-14,,,,,,https://orcid.org/0000-0002-5457-2501,,2021-03-27,,,Q89953900,,2020-09-14,,,,,,https://orcid.org/0000-0002-5457-2501,,2021-03-27,,Biomedical Informatics
,Adrianne Wu,biomedical informatician,,Q5,,,,0000-0002-4470-7070,,,2021-03-27,,,Q7914455,,2018-05-28,,,2018-08-03,,,https://orcid.org/0000-0002-4470-7070,,2021-03-27,,,Q89953900,,2018-05-28,,,2018-08-03,,,https://orcid.org/0000-0002-4470-7070,,2021-03-27,,Biomedical Informatics
,Pora Kim,biomedical informatician,,Q5,,,,0000-0002-8321-6864,,,2021-03-27,,,Q7914455,,2014-11-01,,,2015-12-31,,,https://orcid.org/0000-0002-8321-6864,,2021-03-27,,,Q89953900,,2014-11-01,,,2015-12-31,,,https://orcid.org/0000-0002-8321-6864,,2021-03-27,,Biomedical Informatics Department
,Asa Brockman,cell biologist,,Q5,,,,0000-0002-0059-0392,,,2021-03-27,,,Q29052,,2013,,,,,,https://orcid.org/0000-0002-0059-0392,,2021-03-27,,,Q89953912,,2013,,,,,,https://orcid.org/0000-0002-0059-0392,,2021-03-27,,CDB
,Jamie Stern,cell biologist,,Q5,,,,0000-0002-4679-4614,,,2021-03-27,,,Q29052,,2018-04-04,,,,,,https://orcid.org/0000-0002-4679-4614,,2021-03-27,,,Q89953912,,2018-04-04,,,,,,https://orcid.org/0000-0002-4679-4614,,2021-03-27,,CDB
,Shelly Lorey,cell biologist,,Q5,,Q6581072,,0000-0002-8151-8711,,,2021-03-27,,,Q29052,,2003-01-02,,,,,,https://orcid.org/0000-0002-8151-8711,,2021-03-27,,,Q89953912,,2003-01-02,,,,,,https://orcid.org/0000-0002-8151-8711,,2021-03-27,,Cell & Developmental Biology
,Paola Molina,cell biologist,,Q5,,,,0000-0002-5303-1148,,,2021-03-27,,,Q29052,,2019-07-02,,,,,,https://orcid.org/0000-0002-5303-1148,,2021-03-27,,,Q89953912,,2019-07-02,,,,,,https://orcid.org/0000-0002-5303-1148,,2021-03-27,,Cell and Developmental Biology
,Erin Aho,cell biologist,,Q5,,Q6581072,,0000-0003-4400-337X,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-4400-337X,,2021-03-27,,,Q89953912,,,,,,,,https://orcid.org/0000-0003-4400-337X,,2021-03-27,,Cell and Developmental Biology
,Anuj Rastogi,cell biologist,,Q5,,,,0000-0003-2899-8362,,,2021-03-27,,,Q29052,,2018-05-10,,,,,,https://orcid.org/0000-0003-2899-8362,,2021-03-27,,,Q89953912,,2018-05-10,,,,,,https://orcid.org/0000-0003-2899-8362,,2021-03-27,,Cell and developmental biology
,Janel Beckley,cell biologist,,Q5,,,,0000-0001-9243-5084,,,2021-03-27,,,Q29052,,2012-07-01,,,2018-12-31,,,https://orcid.org/0000-0001-9243-5084,,2021-03-27,,,Q89953912,,2012-07-01,,,2018-12-31,,,https://orcid.org/0000-0001-9243-5084,,2021-03-27,,Cell and Developmental Biology
,Gregory Howard,cell biologist,,Q5,,Q6581097,,0000-0002-8373-4573,,,2021-03-27,,,Q29052,,2016-09,,,,,,https://orcid.org/0000-0002-8373-4573,,2021-03-27,,,Q89953912,,2016-09,,,,,,https://orcid.org/0000-0002-8373-4573,,2021-03-27,,Cell and Developmental Biology
,Rahul Bhattacharjee,cell biologist,,Q5,,,,0000-0001-8607-5756,,,2021-03-27,,,Q29052,,2018-11-01,,,,,,https://orcid.org/0000-0001-8607-5756,,2021-03-27,,,Q89953912,,2018-11-01,,,,,,https://orcid.org/0000-0001-8607-5756,,2021-03-27,,Cell and Developmental Biology
,James Hayes,cell biologist,,Q5,,Q6581097,,0000-0002-9321-212X,,,2021-03-27,,,Q29052,,2018-08-14,,,,,,https://orcid.org/0000-0002-9321-212X,,2021-03-27,,,Q89953912,,2018-08-14,,,,,,https://orcid.org/0000-0002-9321-212X,,2021-03-27,,Cell and Developmental Biology
,Kung-Hsien Ho,cell biologist,,Q5,,,,0000-0002-9885-2994,,,2021-03-27,,,Q29052,,2015-08-01,,,,,,https://orcid.org/0000-0002-9885-2994,,2021-03-27,,,Q89953912,,2015-08-01,,,,,,https://orcid.org/0000-0002-9885-2994,,2021-03-27,,Cell and developmental biology
,Caitlin McAtee,cell biologist,,Q5,,Q6581072,,0000-0001-8998-2714,,,2021-03-27,,,Q29052,,2016-09-06,,,,,,https://orcid.org/0000-0001-8998-2714,,2021-03-27,,,Q89953912,,2016-09-06,,,,,,https://orcid.org/0000-0001-8998-2714,,2021-03-27,,Cell and Developmental Biology
,Charles Herring,cell biologist,,Q5,,Q6581097,,0000-0001-7620-5772,,,2021-03-27,,,Q29052,,2018-04-18,,,2018-12-20,,,https://orcid.org/0000-0001-7620-5772,,2021-03-27,,,Q89953912,,2018-04-18,,,2018-12-20,,,https://orcid.org/0000-0001-7620-5772,,2021-03-27,,Cell and Developmental Biology
,Xiaodun Yang,cell biologist,,Q5,,,,0000-0001-9253-9449,,,2021-03-27,,,Q29052,,2015,,,2020,,,https://orcid.org/0000-0001-9253-9449,,2021-03-27,,,Q89953912,,2015,,,2020,,,https://orcid.org/0000-0001-9253-9449,,2021-03-27,,Cell and Developmental Biology
,Stacey Huppert,cell biologist,,Q5,,,,0000-0003-3977-8728,,,2021-03-27,,,Q7914455,,2005,,,2012,,,https://orcid.org/0000-0003-3977-8728,,2021-03-27,,,Q89953912,,2005,,,2012,,,https://orcid.org/0000-0003-3977-8728,,2021-03-27,,"Cell and Developmental Biology, Center for Stem Cell Biology"
,Patricia Labosky,cell biologist,,Q5,,Q6581072,,0000-0001-5880-2194,,,2021-03-27,,,Q7914455,,1992,,,1996,,,https://orcid.org/0000-0001-5880-2194,,2021-03-27,,,Q89953912,,1992,,,1996,,,https://orcid.org/0000-0001-5880-2194,,2021-03-27,,Cell Biology
,Lindsey Wheeler,hearing and speech researcher,,Q5,,,,0000-0002-8314-5066,,,2021-03-27,,,Q7914455,,2014-03,,,,,,https://orcid.org/0000-0002-8314-5066,,2021-03-27,,,Q89953926,,2014-03,,,,,,https://orcid.org/0000-0002-8314-5066,,2021-03-27,,Hearing And Speech
,Hilary Davis,hearing and speech researcher,,Q5,,Q6581072,,0000-0002-8323-4691,,,2021-03-27,,,Q7914455,,2014-05,,,,,,https://orcid.org/0000-0002-8323-4691,,2021-03-27,,,Q89953926,,2014-05,,,,,,https://orcid.org/0000-0002-8323-4691,,2021-03-27,,Hearing and Speech
,Sarah Schneck,hearing and speech researcher,,Q5,,Q6581072,,0000-0001-9447-4431,,,2021-03-27,,,Q7914455,,2016-08,,,2017-07,,,https://orcid.org/0000-0001-9447-4431,,2021-03-27,,,Q89953926,,2016-08,,,2017-07,,,https://orcid.org/0000-0001-9447-4431,,2021-03-27,,Hearing and Speech Sciences
,Sarah Diehl,hearing and speech researcher,,Q5,,Q6581072,,0000-0001-8748-3858,,,2021-03-27,,,Q7914455,,2016-08-15,,,,,,https://orcid.org/0000-0001-8748-3858,,2021-03-27,,,Q89953926,,2016-08-15,,,,,,https://orcid.org/0000-0001-8748-3858,,2021-03-27,,Hearing and Speech Sciences
,Ellen Kelly,hearing and speech researcher,,Q5,,Q6581072,,0000-0001-5701-5156,,,2021-03-27,,,Q7914455,,2007-03-17,,,,,,https://orcid.org/0000-0001-5701-5156,,2021-03-27,,,Q89953926,,2007-03-17,,,,,,https://orcid.org/0000-0001-5701-5156,,2021-03-27,,Hearing and Speech Sciences
,Bahar Keçeli Kaysili,hearing and speech researcher,,Q5,,,,0000-0003-2187-2775,,,2021-03-27,,,Q7914455,,2017-02-06,,,,,,https://orcid.org/0000-0003-2187-2775,,2021-03-27,,,Q89953926,,2017-02-06,,,,,,https://orcid.org/0000-0003-2187-2775,,2021-03-27,,Hearing and Speech Sciences
,Hatun Zengin-Bolatkale,hearing and speech researcher,,Q5,,,,0000-0003-2681-7150,,,2021-03-27,,,Q7914455,,2011-08-15,,,,,,https://orcid.org/0000-0003-2681-7150,,2021-03-27,,,Q89953926,,2011-08-15,,,,,,https://orcid.org/0000-0003-2681-7150,,2021-03-27,,Hearing and Speech Sciences
,Adrienne Roman,hearing and speech researcher,,Q5,,,,0000-0001-6703-5433,,,2021-03-27,,,Q7914455,,2015-01-06,,,2020-01-17,,,https://orcid.org/0000-0001-6703-5433,,2021-03-27,,,Q89953926,,2015-01-06,,,2020-01-17,,,https://orcid.org/0000-0001-6703-5433,,2021-03-27,,Hearing and Speech Sciences
,Olivia Boorom,hearing and speech researcher,,Q5,,Q6581072,,0000-0003-4970-7368,,,2021-03-27,,,Q7914455,,2018-07-02,,,,,,https://orcid.org/0000-0003-4970-7368,,2021-03-27,,,Q89953926,,2018-07-02,,,,,,https://orcid.org/0000-0003-4970-7368,,2021-03-27,,Hearing and Speech Sciences
,Jillian Entrup,hearing and speech researcher,,Q5,,Q6581072,,0000-0001-8822-0005,,,2021-03-27,,,Q7914455,,2017-06,,,,,,https://orcid.org/0000-0001-8822-0005,,2021-03-27,,,Q89953926,,2017-06,,,,,,https://orcid.org/0000-0001-8822-0005,,2021-03-27,,Hearing and Speech Sciences
,Jourdan Holder,hearing and speech researcher,,Q5,,,,0000-0002-6904-6707,,,2021-03-27,,,Q7914455,,2021-02-01,,,,,,https://orcid.org/0000-0002-6904-6707,,2021-03-27,,,Q89953926,,2021-02-01,,,,,,https://orcid.org/0000-0002-6904-6707,,2021-03-27,,Hearing and Speech Sciences
,Francesca Rocchi,hearing and speech researcher,,Q5,,Q6581072,,0000-0003-3300-4633,,,2021-03-27,,,Q29052,,2013-10,,,2016-08,,,https://orcid.org/0000-0003-3300-4633,,2021-03-27,,,Q89953926,,2013-10,,,2016-08,,,https://orcid.org/0000-0003-3300-4633,,2021-03-27,,"Hearing and Speech Sciences,"
,Emily Hollingsworth,medical researcher,,Q5,,Q6581072,,0000-0002-6144-8840,,,2021-03-27,,,Q7914455,,2010-03-01,,,,,,https://orcid.org/0000-0002-6144-8840,,2021-03-27,,,Q89953931,,2010-03-01,,,,,,https://orcid.org/0000-0002-6144-8840,,2021-03-27,,Depart of Medicine
,Jennifer Walker,medical researcher,,Q5,,Q6581072,,0000-0002-8025-3256,,,2021-03-27,,,Q7914455,,2013,,,2015,,,https://orcid.org/0000-0002-8025-3256,,2021-03-27,,,Q89953931,,2013,,,2015,,,https://orcid.org/0000-0002-8025-3256,,2021-03-27,,"Dept. of Medicine, Division of Diabetes, Endocrinology & Metabolism"
,Phillip Dean,medical researcher,,Q5,,Q6581097,,0000-0002-7741-416X,,,2021-03-27,,,Q7914455,,2014,,,2017,,,https://orcid.org/0000-0002-7741-416X,,2021-03-27,,,Q89953931,,2014,,,2017,,,https://orcid.org/0000-0002-7741-416X,,2021-03-27,,Hematology and Oncology
,Gabriel Sandoval,medical researcher,,Q5,,Q6581097,,0000-0001-7199-6552,,,2021-03-27,,,Q7914455,,2018-06-01,,,,,,https://orcid.org/0000-0001-7199-6552,,2021-03-27,,,Q89953931,,2018-06-01,,,,,,https://orcid.org/0000-0001-7199-6552,,2021-03-27,,Internal Medicine
