local_filename,qid_x,local_identifier_x,rank_x,label,notes_x,kilobytes,height,width,photo_inception,subdir,extension,qid_y,commons_id,local_identifier_y,label_en,directory,rank_y,image_name,iiif_manifest,notes_y
,,,,,,,,,,,,Q65080716,M81681029,1956.032,The Entombment,,,"Lucas Cranach the Elder, The Entombment, in or before 1509, NGA 37023.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=37023,Merged from Q103309678. Can't figure out why it isn't getting picked up by Listeria - only getting old version.
,,,,,,,,,,,,Q76552832,M81854064,1965.002,Zacharie Astruc,,,"Félix Bracquemond, Zacharie Astruc, 1865, NGA 151064.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=151064,The image is not identical to the one in our collection. Merged from Q103310115.
,,,,,,,,,,,,Q80566046,M85506789,1979.0659P,Madonna and Child with Apollonia and Another Female Saint,,,Gerolamo Giovenone - Madonna and Child with Saint Apollonia and one other saint.jpg,,
,,,,,,,,,,,,Q90716090,M31171961,,Emily Thorn Vanderbilt Sloane,,,Emily Thorn Vanderbilt Sloane White.jpg,,
,,,,,,,,,,,,Q94002062,M18081868,2002.014,Marine Landscape,,,Paul-Jean Clays - Paysage marin.jpg,,
,,,,,,,,,,,,Q94702774,M6649731,1979.0648P,A Baptismal Ceremony,,,Amico Aspertini.1474–1552A Baptismal Ceremony Cress Collection.jpg,,
1956.058.tif,Q102966507,1956.058,primary,,,197147,6540,10288,2020-02-28,1956,tif,Q102966507,M124760115,1956.058,"Ishibe: Megawa Village (Ishibe, Megawa no sato)",1956,primary,"Ishibe- Megawa Village (Ishibe, Megawa no sato) - Vanderbilt Fine Arts Gallery - 1956.058.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.058.json,
1956.059.jpg,Q103301929,1956.059,primary,,,55,458,306,2010-02-22,1956,jpg,Q103301929,M122663175,1956.059,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura),1956,primary,Kanasugi Bridge and Shibaura (Kanasugibashi Shibaura) - Vanderbilt Fine Arts Gallery - 1956.059.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.059.json,
1957-001.tif,Q103308681,1957.001,primary,,,40399,3796,1815,2020-08-27,1957,tif,Q103308681,M122687180,1957.001,Somewhere in France,1957,primary,Somewhere in France - Vanderbilt Fine Arts Gallery - 1957-001.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.001.json,
1957-007.tif,Q103306503,1957.007,primary,,,17956,2013,1521,2020-08-27,1957,tif,Q103306503,M122676776,1957.007,"Philip IV of Spain, (after Velázquez)",1957,primary,"Philip IV of Spain, (after Velázquez) - Vanderbilt Fine Arts Gallery - 1957-007.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.007.json,
1957-038.tif,Q102974220,1957.038,primary,,,74109,3172,3986,2020-08-18,1957,tif,Q102974220,M122611554,1957.038,"The Hall, Blue Coat School",1957,primary,"The Hall, Blue Coat School - Vanderbilt Fine Arts Gallery - 1957-038.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.038.json,
1957-040.tif,Q103551092,1957.040,primary,,,44557,2293,3315,2020-08-18,1957,tif,Q103551092,M122705278,1957.040,Mount Saint Gothard,1957,primary,Mount Saint Gothard - Vanderbilt Fine Arts Gallery - 1957-040.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.040.json,
1957-041.tif,Q106577396,1957.041,primary,,,53015,2547,3551,2020-08-18,1957,tif,Q106577396,M122708912,1957.041,Norham Castle on the Tweed,1957,primary,Norham Castle on the Tweed - Vanderbilt Fine Arts Gallery - 1957-041.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.041.json,
1957.001.jpg,Q103308681,1957.001,suppress,,,42,475,254,2010-02-22,1957,jpg,,,,,,,,,
1957.002.tif,Q106577415,1957.002,primary,,,52046,2925,6071,2017-05-23,1957,tif,Q106577415,M122708982,1957.002,"Rialto, Venice",1957,primary,"Rialto, Venice - Vanderbilt Fine Arts Gallery - 1957.002.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.002.json,
1957.003.tif,Q106577448,1957.003,primary,,,81744,2859,4878,2013-04-01,1957,tif,,,,,,,,,
1957.004.jpg,Q106577430,1957.004,primary,,,58,397,488,2010-02-22,1957,jpg,,,,,,,,,
1957.005.jpg,Q106577420,1957.005,primary,,,54,364,438,2010-02-22,1957,jpg,,,,,,,,,
1957.007.jpg,Q103306503,1957.007,suppress,,,28,367,293,2010-02-22,1957,jpg,,,,,,,,,
1957.008.jpg,Q103309621,1957.008,suppress,,,253,500,412,2010-04-25,1957,jpg,,,,,,,,,
1957.008.tif,Q103309621,1957.008,primary,,,11156,2148,1768,2010-04-07,1957,tif,Q103309621,M122688911,1957.008,The Corn Field,1957,primary,The Corn Field - Vanderbilt Fine Arts Gallery - 1957.008.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.008.json,
1957.009.jpg,Q106577409,1957.009,primary,,,52,334,439,2010-02-22,1957,jpg,Q106577409,M122708936,1957.009,"Plate 94 from Caricaturana (Characters);  as published in Le Charivari, October 18, 1838",1957,primary,"Plate 94 from Caricaturana (Characters); as published in Le Charivari, October 18, 1838 - Vanderbilt Fine Arts Gallery - 1957.009.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.009.json,
1957.010.jpg,Q103310890,1957.010,primary,,,32,452,308,2010-02-22,1957,jpg,Q103310890,M122702791,1957.010,Une Bonne Fin de Mois (A Good Month's Work),1957,primary,Une Bonne Fin de Mois (A Good Month's Work) - Vanderbilt Fine Arts Gallery - 1957.010.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.010.json,
1957.012.jpg,Q103310293,1957.012,primary,,,41,460,304,2010-02-22,1957,jpg,,,,,,,,,
1957.014.jpg,Q105091851,1957.014,primary,,,26,425,340,2010-02-22,1957,jpg,,,,,,,,,
1957.016.jpg,Q106577371,1957.016,primary,,,23,245,386,2010-02-22,1957,jpg,,,,,,,,,
1957.017.jpg,Q105091688,1957.017,primary,,,38,492,354,2010-02-22,1957,jpg,,,,,,,,,
1957.018.jpg,Q103306420,1957.018,primary,,,23,410,304,2010-02-22,1957,jpg,,,,,,,,,
1957.019.jpg,Q103310878,1957.019,primary,,,66,456,355,2010-02-22,1957,jpg,,,,,,,,,
1957.020.jpg,Q103301651,1957.020,primary,,,44,409,297,2010-02-22,1957,jpg,,,,,,,,,
1957.021.jpg,Q103307444,1957.021,suppress,,,170,500,368,2010-02-07,1957,jpg,,,,,,,,,
1957.021.tif,Q103307444,1957.021,primary,,,38540,4224,3112,2010-02-04,1957,tif,Q103307444,M122685449,1957.021,Refitting a Boat at Low Tide,1957,primary,Refitting a Boat at Low Tide - Vanderbilt Fine Arts Gallery - 1957.021.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.021.json,
1957.022.jpg,Q103306382,1957.022,primary,,,17,409,283,2010-02-22,1957,jpg,Q103306382,M122676641,1957.022,Patene du chalice du Suger,1957,primary,Patene du chalice du Suger - Vanderbilt Fine Arts Gallery - 1957.022.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.022.json,
1957.023.jpg,Q103311907,1957.023,primary,,,18,449,328,2010-02-22,1957,jpg,Q103311907,M122703047,1957.023,Vase Antique de Sardoine,1957,primary,Vase Antique de Sardoine - Vanderbilt Fine Arts Gallery - 1957.023.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.023.json,
1957.024.jpg,Q103297230,1957.024,primary,,,17,457,328,2010-02-22,1957,jpg,Q103297230,M122641453,1957.024,Bassin de cristal de Roche,1957,primary,Bassin de cristal de Roche - Vanderbilt Fine Arts Gallery - 1957.024.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.024.json,
1957.025.jpg,Q103299612,1957.025,primary,,,16,390,288,2010-02-22,1957,jpg,Q103299612,M122651292,1957.025,Epee de Francois I,1957,primary,Epee de Francois I - Vanderbilt Fine Arts Gallery - 1957.025.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.025.json,
1957.026.jpg,Q103296659,1957.026,primary,,,23,447,332,2010-02-22,1957,jpg,Q103296659,M122617438,1957.026,Aiguiere de crystal de Roche,1957,primary,Aiguiere de crystal de Roche - Vanderbilt Fine Arts Gallery - 1957.026.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.026.json,
1957.027.jpg,Q103297719,1957.027,primary,,,40,600,440,2010-02-22,1957,jpg,Q103297719,M122641633,1957.027,Bouteille de cristal de Roche,1957,primary,Bouteille de cristal de Roche - Vanderbilt Fine Arts Gallery - 1957.027.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.027.json,
1957.028.jpg,Q103299341,1957.028,primary,,,14,399,296,2010-02-22,1957,jpg,Q103299341,M122650940,1957.028,Drageoir de cristal de Roche,1957,primary,Drageoir de cristal de Roche - Vanderbilt Fine Arts Gallery - 1957.028.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.028.json,
1957.029.jpg,Q103298894,1957.029,primary,,,17,409,292,2010-02-22,1957,jpg,Q103298894,M122649996,1957.029,Coupe de Jaspe de Sicile,1957,primary,Coupe de Jaspe de Sicile - Vanderbilt Fine Arts Gallery - 1957.029.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.029.json,
1957.030.jpg,Q103312039,1957.030,primary,,,40,678,480,2010-02-22,1957,jpg,Q103312039,M122704376,1957.030,Verre de cristal de Roche,1957,primary,Verre de cristal de Roche - Vanderbilt Fine Arts Gallery - 1957.030.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.030.json,
1957.031.jpg,Q106577302,1957.031,primary,,,39,269,432,2010-02-22,1957,jpg,Q106577302,M122708871,1957.031,Camborne Rd. or Cornish Landscape No. 3,1957,primary,Camborne Rd. or Cornish Landscape No. 3 - Vanderbilt Fine Arts Gallery - 1957.031.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.031.json,
1957.032.jpg,Q103304534,1957.032,suppress,,,236,500,389,2010-02-07,1957,jpg,,,,,,,,,
1957.032.tif,Q103304534,1957.032,primary,,,9345,2025,1575,2010-02-02,1957,tif,Q103304534,M122663524,1957.032,Le Stryge (The Vampire),1957,primary,Le Stryge (The Vampire) - Vanderbilt Fine Arts Gallery - 1957.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.032.json,
1957.033.jpg,Q106577456,1957.033,primary,,,71,413,494,2010-02-22,1957,jpg,Q106577456,M122709064,1957.033,The White Mill,1957,primary,The White Mill - Vanderbilt Fine Arts Gallery - 1957.033.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.033.json,
1957.034.jpg,Q103302333,1957.034,primary,,,31,501,366,2010-02-22,1957,jpg,,,,,,,,,
1957.035.jpg,Q105096055,1957.035,primary,,,27,460,304,2010-02-22,1957,jpg,,,,,,,,,
1957.038.jpg,Q102974220,1957.038,suppress,,,69,376,484,2010-02-22,1957,jpg,,,,,,,,,
1957.039.jpg,Q103304540,1957.039,primary,,,63,435,314,2010-02-22,1957,jpg,Q103304540,M122663528,1957.039,Le Veillée (The Sitter),1957,primary,Le Veillée (The Sitter) - Vanderbilt Fine Arts Gallery - 1957.039.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.039.json,
1957.040.jpg,Q103551092,1957.040,suppress,,,50,304,436,2010-02-22,1957,jpg,,,,,,,,,
1957.040.tif,Q103551092,1957.040,suppress,,,25435,2505,3463,2012-10-17,1957,tif,,,,,,,,,
1957.041.jpg,Q106577396,1957.041,suppress,,,28,308,464,2010-02-22,1957,jpg,,,,,,,,,
1957.041.tif,Q106577396,1957.041,suppress,,,25778,2517,3493,2012-10-17,1957,tif,,,,,,,,,
1957.042.jpg,Q102974879,1957.042,suppress,,,134,476,322,2010-04-25,1957,jpg,,,,,,,,,
1957.042.tif,Q102974879,1957.042,primary,,,29297,2625,3806,2010-04-07,1957,tif,Q102974879,M122612039,1957.042,The Tyresmith,1957,primary,The Tyresmith - Vanderbilt Fine Arts Gallery - 1957.042.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.042.json,
1957.043.jpg,Q103298841,1957.043,primary,,,34,442,306,2010-02-22,1957,jpg,,,,,,,,,
1957.044.jpg,Q106577329,1957.044,primary,,,45,409,495,2010-02-22,1957,jpg,,,,,,,,,
1957.046.jpg,Q105096053,1957.046,primary,,,23,443,226,2010-02-22,1957,jpg,,,,,,,,,
1964.001.jpg,Q106577269,1964.001,primary,,,217,384,500,2010-08-25,1964,jpg,,,,,,,,,
1964.002.jpg,Q106577436,1964.002,primary,,,208,381,500,2010-08-25,1964,jpg,,,,,,,,,
1964.003.jpg,Q106577444,1964.003,primary,,,230,387,500,2010-08-25,1964,jpg,,,,,,,,,
1964.004.jpg,Q105091888,1964.004,primary,,,205,500,407,2010-08-25,1964,jpg,,,,,,,,,
1964.005.jpg,Q105092117,1964.005,primary,,,230,394,500,2010-08-25,1964,jpg,,,,,,,,,
1964.006.jpg,Q105091691,1964.006,primary,,,207,382,500,2010-08-25,1964,jpg,,,,,,,,,
1964.007.jpg,Q105092204,1964.007,primary,,,211,500,412,2010-08-25,1964,jpg,,,,,,,,,
1964.008.jpg,Q105091767,1964.008,primary,,,226,500,434,2010-08-25,1964,jpg,,,,,,,,,
1964.009.jpg,Q105091839,1964.009,primary,,,202,356,500,2010-08-25,1964,jpg,,,,,,,,,
1964.010.jpg,Q105091837,1964.010,primary,,,194,363,500,2010-08-25,1964,jpg,,,,,,,,,
1964.011.jpg,Q105091748,1964.011,primary,,,210,379,500,2010-08-25,1964,jpg,,,,,,,,,
1964.012.jpg,Q105091930,1964.012,primary,,,205,500,414,2010-08-25,1964,jpg,,,,,,,,,
1964.013.jpg,Q105091860,1964.013,primary,,,184,310,500,2010-08-25,1964,jpg,,,,,,,,,
1964.014.jpg,Q105092124,1964.014,primary,,,236,500,402,2010-08-25,1964,jpg,,,,,,,,,
1964.015.jpg,Q106577412,1964.015,primary,,,219,390,500,2010-08-25,1964,jpg,,,,,,,,,
1964.016.jpg,Q105092064,1964.016,primary,,,181,388,500,2010-08-25,1964,jpg,,,,,,,,,
1964.017.jpg,Q106577340,1964.017,primary,,,226,386,500,2010-08-25,1964,jpg,,,,,,,,,
1964.018.jpg,Q105091890,1964.018,primary,,,232,395,500,2010-08-25,1964,jpg,,,,,,,,,
1964.019.jpg,Q105092012,1964.019,primary,,,219,500,408,2010-08-25,1964,jpg,,,,,,,,,
1964.020.jpg,Q105091779,1964.020,primary,,,232,398,500,2010-08-25,1964,jpg,,,,,,,,,
1965-004.tif,Q102963945,1965.004,primary,,,39324,2193,3059,2020-08-18,1965,tif,Q102963945,M122584167,1965.004,Cranbrook,1965,primary,Cranbrook - Vanderbilt Fine Arts Gallery - 1965-004.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.004.json,
1965-007.tif,Q103307059,1965.007,primary,,,48918,3238,2577,2020-08-24,1965,tif,Q103307059,M122685222,1965.007,Portrait of Jules Aimé Dalou,1965,primary,Portrait of Jules Aimé Dalou - Vanderbilt Fine Arts Gallery - 1965-007.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.007.json,
1965-008.tif,Q103302278,1965.008,suppress,,,25311,2373,1819,2020-08-20,1965,tif,,,,,,,,,
1965-009.tif,Q103309647,1965.009,primary,,,23181,2305,1715,2020-08-24,1965,tif,Q103309647,M122691102,1965.009,"The Drawing Lesson, Berthe Morisot and her Daughter",1965,primary,"The Drawing Lesson, Berthe Morisot and her Daughter - Vanderbilt Fine Arts Gallery - 1965-009.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.009.json,
1965-011.tif,Q103306449,1965.011,primary,,,32336,2831,1948,2020-08-24,1965,tif,Q103306449,M122676729,1965.011,Peasant Woman of Boulogne,1965,primary,Peasant Woman of Boulogne - Vanderbilt Fine Arts Gallery - 1965-011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.011.json,
1965-012.tif,Q103304530,1965.012,primary,,,23941,2295,1779,2020-08-24,1965,tif,Q103304530,M122663515,1965.012,Le Savoir (The Washing Place),1965,primary,Le Savoir (The Washing Place) - Vanderbilt Fine Arts Gallery - 1965-012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.012.json,
1965-013.tif,Q103308552,1965.013,primary,,,38546,3107,2116,2020-08-24,1965,tif,Q103308552,M122687117,1965.013,Sir Edward J. Poynter,1965,primary,Sir Edward J. Poynter - Vanderbilt Fine Arts Gallery - 1965-013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.013.json,
1965-014.tif,Q103296801,1965.014,primary,,,47997,3390,2415,2020-08-24,1965,tif,Q103296801,M122617478,1965.014,An Aged Spaniard,1965,primary,An Aged Spaniard - Vanderbilt Fine Arts Gallery - 1965-014.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.014.json,
1965-018.tif,Q103309803,1965.018,primary,,,9090,1351,1147,2020-08-18,1965,tif,Q103309803,M122695164,1965.018,The Herdsman's Cottage or Sunset,1965,primary,The Herdsman's Cottage or Sunset - Vanderbilt Fine Arts Gallery - 1965-018.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.018.json,
1965-019.tif,Q102975536,1965.019,primary,,,28475,1799,2700,2020-08-18,1965,tif,Q102975536,M122614332,1965.019,Twickenham Church,1965,primary,Twickenham Church - Vanderbilt Fine Arts Gallery - 1965-019.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.019.json,
1965-020.tif,Q102964843,1965.020,primary,,,27898,1968,2418,2020-08-18,1965,tif,Q102964843,M122586487,1965.020,Ezzelin Mourning Meduna,1965,primary,Ezzelin Mourning Meduna - Vanderbilt Fine Arts Gallery - 1965-020.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.020.json,
1965-022.tif,Q103309925,1965.022,primary,,,47617,3218,2524,2020-08-24,1965,tif,Q103309925,M122695333,1965.022,"The Laughing Rembrandt, after Rembrandt",1965,primary,"The Laughing Rembrandt, after Rembrandt - Vanderbilt Fine Arts Gallery - 1965-022.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.022.json,
1965-023.tif,Q102975438,1965.023,primary,,,61136,3039,3432,2020-08-24,1965,tif,Q102975438,M122614264,1965.023,"Triptyque Allemand, 12th century",1965,primary,"Triptyque Allemand, 12th century - Vanderbilt Fine Arts Gallery - 1965-023.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.023.json,
1965-025.tif,Q103296439,1965.025,,,,47315,3218,2508,2020-08-24,1965,tif,,,,,,,,,
1965-026.tif,Q102974187,1965.026,primary,,,22667,1403,2756,2020-08-20,1965,tif,Q102974187,M122611534,1965.026,The Ferry Boat,1965,primary,The Ferry Boat - Vanderbilt Fine Arts Gallery - 1965-026.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.026.json,
1965-027.tif,Q102976471,1965.027,primary,,,20157,1634,2104,2020-08-24,1965,tif,Q102976471,M122616792,1965.027,Vaches Sous Bois (Cows in the Woods),1965,primary,Vaches Sous Bois (Cows in the Woods) - Vanderbilt Fine Arts Gallery - 1965-027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.027.json,
1965-029.tif,Q103296542,1965.029,primary,,,24470,2549,1637,2020-08-24,1965,tif,Q103296542,M122617340,1965.029,A Sailor's Infancy,1965,primary,A Sailor's Infancy - Vanderbilt Fine Arts Gallery - 1965-029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.029.json,
1965-030.tif,Q102968842,1965.030,primary,,,28710,1916,2556,2020-08-24,1965,tif,Q102968842,M122604883,1965.030,"Near Elche, Spain",1965,primary,"Near Elche, Spain - Vanderbilt Fine Arts Gallery - 1965-030.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.030.json,
1965-033.tif,Q103300197,1965.033,primary,,,42810,3054,2391,2020-08-24,1965,tif,Q103300197,M122651920,1965.033,Francois I and the Duchess d'Etampes,1965,primary,Francois I and the Duchess d'Etampes - Vanderbilt Fine Arts Gallery - 1965-033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.033.json,
1965-038.tif,Q102968700,1965.038,primary,,,39577,2180,3097,2020-08-18,1965,tif,Q102968700,M122604731,1965.038,Moonrise on the Ternin,1965,primary,Moonrise on the Ternin - Vanderbilt Fine Arts Gallery - 1965-038.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.038.json,
1965-039.tif,Q102977001,1965.039,suppress,,,27535,1790,2624,2020-08-18,1965,tif,,,,,,,,,
1965.001.jpg,Q102974237,1965.001,suppress,,,202,343,500,2010-02-07,1965,jpg,,,,,,,,,
1965.001.tif,Q102974237,1965.001,primary,,,18305,2069,3015,2010-02-03,1965,tif,Q102974237,M122611567,1965.001,"The Hare, after Albert de Balleroy",1965,primary,"The Hare, after Albert de Balleroy - Vanderbilt Fine Arts Gallery - 1965.001.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.001.json,
1965.002.jpg,Q76552832,1965.002,suppress,,,208,500,397,2010-02-07,1965,jpg,,,,,,,,,
1965.002.tif,Q76552832,1965.002,primary,,,10263,2100,1668,2010-02-02,1965,tif,,,,,,,,,
1965.003.jpg,Q102968660,1965.003,suppress,,,287,354,483,2010-04-04,1965,jpg,,,,,,,,,
1965.003.med.jpg,Q102968660,1965.003,primary,,,1457,2521,3393,2010-03-31,1965,jpg,,,,,,,,,
1965.004.jpg,Q102963945,1965.004,suppress,,,205,345,487,2010-04-04,1965,jpg,,,,,,,,,
1965.004.tif,Q102963945,1965.004,suppress,,,15449,1940,2718,2010-03-02,1965,tif,,,,,,,,,
1965.005.tif,Q103310169,1965.005,primary,,,45145,2934,2624,2013-04-01,1965,tif,Q103310169,M122696041,1965.005,The Stoning of St. Stephen,1965,primary,The Stoning of St. Stephen - Vanderbilt Fine Arts Gallery - 1965.005.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.005.json,
1965.006.jpg,Q103301012,1965.006,suppress,,,193,504,359,2010-02-22,1965,jpg,,,,,,,,,
1965.006.tif,Q103301012,1965.006,primary,,,18170,2946,2102,2008-02-18,1965,tif,Q103301012,M122660238,1965.006,Head of Victor Hugo,1965,primary,Head of Victor Hugo - Vanderbilt Fine Arts Gallery - 1965.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.006.json,
1965.007.jpg,Q103307059,1965.007,suppress,,,151,491,340,2010-04-04,1965,jpg,,,,,,,,,
1965.007.med.jpg,Q103307059,1965.007,suppress,,,1250,2015,2831,2010-03-23,1965,jpg,,,,,,,,,
1965.008.tif,Q103302278,1965.008,primary,,,71460,4302,2834,2013-04-01,1965,tif,Q103302278,M122663308,1965.008,La Bonne Faisant son Marché,1965,primary,La Bonne Faisant son Marché - Vanderbilt Fine Arts Gallery - 1965.008.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.008.json,
1965.009.jpg,Q103309647,1965.009,suppress,,,131,501,371,2011-07-13,1965,jpg,,,,,,,,,
1965.009.tif,Q103309647,1965.009,suppress,,,8146,3353,2481,2011-07-12,1965,tif,,,,,,,,,
1965.011.jpg,Q103306449,1965.011,suppress,,,186,500,342,2010-04-04,1965,jpg,,,,,,,,,
1965.011.med.jpg,Q103306449,1965.011,suppress,,,1375,1921,2812,2010-03-23,1965,jpg,,,,,,,,,
1965.012.jpg,Q103304530,1965.012,suppress,,,247,500,371,2010-04-04,1965,jpg,,,,,,,,,
1965.012.tif,Q103304530,1965.012,suppress,,,8113,1434,1931,2010-03-03,1965,tif,,,,,,,,,
1965.013.jpg,Q103308552,1965.013,suppress,,,166,487,344,2010-04-04,1965,jpg,,,,,,,,,
1965.013.med.jpg,Q103308552,1965.013,suppress,,,1469,2015,2831,2010-03-23,1965,jpg,,,,,,,,,
1965.014.jpg,Q103296801,1965.014,suppress,,,140,500,351,2010-04-04,1965,jpg,,,,,,,,,
1965.014.med.jpg,Q103296801,1965.014,suppress,,,1249,2315,3300,2010-03-23,1965,jpg,,,,,,,,,
1965.015.jpg,Q103306391,1965.015,suppress,,,202,500,307,2010-01-31,1965,jpg,,,,,,,,,
1965.015.tif,Q103306391,1965.015,primary,,,14416,2831,1738,2010-01-28,1965,tif,Q103306391,M122676655,1965.015,"Pauvre Mere (Poor Mother), From Le Monde Dramatique (The Dramatic World)",1965,primary,"Pauvre Mere (Poor Mother), From Le Monde Dramatique (The Dramatic World) - Vanderbilt Fine Arts Gallery - 1965.015.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.015.json,
1965.016.jpg,Q102969208,1965.016,suppress,,,259,500,468,2010-01-31,1965,jpg,,,,,,,,,
1965.016.tif,Q102969208,1965.016,primary,,,18889,2625,2456,2010-01-28,1965,tif,Q102969208,M122604929,1965.016,"OH! from Interjections; as published in Le Figaro, March 17, 1839",1965,primary,"OH! from Interjections; as published in Le Figaro, March 17, 1839 - Vanderbilt Fine Arts Gallery - 1965.016.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.016.json,
1965.017.jpg,Q106577288,1965.017,suppress,,,274,443,500,2010-02-07,1965,jpg,,,,,,,,,
1965.017.tif,Q106577288,1965.017,primary,,,26788,2844,3215,2010-02-02,1965,tif,Q106577288,M122708858,1965.017,"Astronomes parisiens observant la Comète (Paris Astronomers Observing a Comet), published in Le Charivari, September 3, 1853",1965,primary,"Astronomes parisiens observant la Comète (Paris Astronomers Observing a Comet), published in Le Charivari, September 3, 1853 - Vanderbilt Fine Arts Gallery - 1965.017.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.017.json,
1965.018.tif,Q103309803,1965.018,suppress,,,3497,1226,966,2012-08-06,1965,tif,,,,,,,,,
1965.019.jpg,Q102975536,1965.019,suppress,,,214,344,486,2010-04-04,1965,jpg,,,,,,,,,
1965.019.tif,Q102975536,1965.019,suppress,,,15449,1940,2718,2010-03-02,1965,tif,,,,,,,,,
1965.020.jpg,Q102964843,1965.020,suppress,,,229,433,486,2010-04-04,1965,jpg,,,,,,,,,
1965.020.tif,Q102964843,1965.020,suppress,,,12008,1893,2165,2010-03-02,1965,tif,,,,,,,,,
1965.021.jpg,Q102975576,1965.021,suppress,,,169,346,500,2010-04-25,1965,jpg,,,,,,,,,
1965.021.tif,Q102975576,1965.021,primary,,,13567,1790,2587,2010-04-15,1965,tif,Q102975576,M122614341,1965.021,Two Cherubs and a Child Dancing,1965,primary,Two Cherubs and a Child Dancing - Vanderbilt Fine Arts Gallery - 1965.021.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.021.json,
1965.022.jpg,Q103309925,1965.022,suppress,,,196,500,390,2010-04-04,1965,jpg,,,,,,,,,
1965.022.med.jpg,Q103309925,1965.022,suppress,,,1975,2484,3187,2010-03-23,1965,jpg,,,,,,,,,
1965.023.jpg,Q102975438,1965.023,suppress,,,302,444,500,2010-04-11,1965,jpg,,,,,,,,,
1965.023.lg.jpg,Q102975438,1965.023,suppress,,,3113,2906,3271,2010-03-24,1965,jpg,,,,,,,,,
1965.025.jpg,Q103296439,1965.025,,,,229,500,398,2010-04-04,1965,jpg,,,,,,,,,
1965.025.med.jpg,Q103296439,1965.025,,,,1695,2193,2756,2010-03-23,1965,jpg,,,,,,,,,
1965.025.tif,Q103296439,1965.025,,,,55348,3917,4821,2010-04-15,1965,tif,,,,,,,,,
1965.026.jpg,Q102974187,1965.026,suppress,,,140,272,500,2010-04-11,1965,jpg,,,,,,,,,
