qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q103309925,,1965.022,"The Laughing Rembrandt, after Rembrandt",1965,1965-022.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.022.json,
Q102974521,,1992.401,"The Lotus Pond at Shinobugako, from the series entitled Famous Places in the Eastern Capital",1992,1992.401.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.401.json,
Q103309960,,1972.075,The Making of Imari Pottery in Hizen Province,1972,1972.075.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.075.json,
Q102974550,,1956.038,The Man Between the Two Pines,1956,1956-038.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.038.json,
Q102974560,,2007.050,"The Marriage of Bacchus and Ariadne, after Guido Reni",2007,2007.050.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.050.json,
Q102974567,,2003.046,The Martyrdom of St. Placidus and Flavia,2003,2003.046.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2003/2003.046.json,
Q103309967,,2004.009,The Mirror (or By the Mirror),2004,2004.009.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.009.json,
Q102974600,,1999.180,The Musician,1999,1999.180.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.180.json,
Q103309987,,1974.027,The Painter and His Pug,1974,1974.027.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.027.json,
Q103551116,,1956.050,The Pier with a Lamp,1956,1956.050.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.050.json,
Q102974686,,1956.037,The Pilgrim,1956,1956-037.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.037.json,
Q103310049,,1972.039,The Poet Kahinomoto No Hitomaro,1972,1972.039.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.039.json,
Q102974702,,1992.093,"The Poet, Li Po in Drunken Sleep, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.093.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.093.json,
Q103310056,,1979.0920P,"The Portrait of Anibale Caracci, Drawn by Himself, After Anibale Caracci (Italian, 1560-1609)",1979,1979.0920.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0920P.json,
Q103310070,,1956.004,The Raising of Lazarus (after Leandro Bassano),1956,1956.004.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.004.json,
Q103310082,,1956.026,The Resurrection,1956,1956-026.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.026.json,
Q102974747,,1979.0923P,"The Satyr presents gifts to Venus to incite sexual intercourse, Cupid repudiates",1979,1979.0923.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0923P.json,
Q105092213,,2007.020,"The Scholar, von Franz van Mieris",2007,2007.020.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.020.json,
Q103310108,,1979.0847P,The Schoolmaster,1979,1979.0847P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0847P.json,
Q102974755,,1979.0839P,The Smoker at the Window,1979,1979.0839P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0839P.json,
Q103310135,,1979.0841P,The Spectacle Seller,1979,1979.0841P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0841P.json,
Q102974767,,1980.038,The Spring in the Woods,1980,1980.038.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.038.json,
Q103310169,,1965.005,The Stoning of St. Stephen,1965,1965.005.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.005.json,
Q103310185,,1972.029,The Sumo Wrestler Ozora,1972,1972.029.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.029.json,
Q102974791,,1998.001,The Tanabata Festival,1998,1998.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.001.json,
Q103310192,,2007.044,"The Temptation of St. Anthony, after Jacopo Tintoretto",2007,2007.044.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.044.json,
Q102974819,,1972.073,"The third from a suite of six prints entitled ""Animali"" (""Animals"")",1972,1972-073.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.073.json,
Q102974845,,1992.098,"The Thunder God Bathing, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.098.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.098.json,
Q103310211,,1972.008,"The Treasury of Athens, Delphi",1972,1972.008.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.008.json,
Q102974871,,1956.039,The Two Gossips,1956,1956.039.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.039.json,
Q104032658,,1979.0850P,The Two Gossips,1979,1979.0850P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0850P.json,
Q102974879,,1957.042,The Tyresmith,1957,1957.042.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.042.json,
Q102974916,,1988.001,"The Violin Player, Seated in the Inn",1988,1988.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.001.json,
Q106577455,,1956.042,"The Virgin, Christ Child, and St. John",1956,1956-042.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.042.json,
Q103310225,,2003.045,The Visitation,2003,2003.045.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2003/2003.045.json,
Q103310238,,1989.015,The Washer Woman,1989,1989.015.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.015.json,
Q106577456,,1957.033,The White Mill,1957,1957.033.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.033.json,
Q102974972,,1970.059,The Wooden Bridge at Sulmona near Tivoli,1970,1970.059.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.059.json,
Q103310285,,2019.001,The Woolworth through the Arch,2019,2019.001.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2019/2019.001.json,
Q103310323,,1979.1218P,This Device on Hat or Helmet Means U.S. Marines,1979,1979.1218P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1218P.json,
Q103310330,,2007.030,"Thomas Moore, after Sir Martin Archer Shee",2007,2007.030.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.030.json,
Q102975047,,1992.095,"Three Chinese Boys with a Broken Wine Jar, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.095.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.095.json,
Q103310382,,1992.273,Three Women from a Famous Story (reproduction),1992,1992.273.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.273.json,
Q102975150,,2007.041b,"Timiditas (fearfulness), after Marten De Vos",2007,2007.041b.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.041b.json,
Q102975173,,1992.101,"Title Page and Illustration from a Book by Kyokutei, Bakin, Chapter 24",1992,1992.101.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.101.json,
Q102975180,,1992.102,"Title Page and Illustration from a Book by Tamenaga, Shunsui, Chapter 23",1992,1992.102.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.102.json,
Q102975186,,1992.105,Title Page and Illustration from a Book Entitled Atsugesho mannen Shimada,1992,1992.105.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.105.json,
Q104032662,,1992.104,"Title Page and Illustration from a Book Entitled Shira nui (White Embroidery), by Shuen, Chapter 19",1992,1992.104.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.104.json,
Q104032667,,1992.106,"Title Page and Illustration from a Book Entitled Shira nui (White Embroidery), by Shuen, Chapter 19",1992,1992.106.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.106.json,
Q102975195,,1992.103,"Title Page and Illustration from an Novel by Kyokutei, Bakin, Chap. 24",1992,1992.103.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.103.json,
Q106567728,,2009.002b,Title page from the portfolio ‘Felixmüller—Holzschnitte.’,2009,2009.002b.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002b.json,
Q103310418,,1992.259,"Title Page from Yumi-hari-tsuki, Juroppen (An Arrow Shot at the Moon, 16 Stories)",1992,1992.259.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.259.json,
Q103310424,,1992.257,"Title Page of a Book Entitled Shimpen Kinbeibai, by Kyokutei, Bakin",1992,1992.257.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.257.json,
Q102975215,,1989.016,Title Unknown,1989,1989.016.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.016.json,
Q103310443,,2006.007,Titus Manlius,2006,2006.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.007.json,
Q106577458,,1997.156,Todeskampf (Throes of Death),1997,1997.156.lg.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.156.json,
Q102975284,,1989.020,Tombeau de Marbre Blanc dans l'Isle de Siphanto (Tomb of White Marble on the Island of Siphanto),1989,1989.020.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.020.json,
Q102975330,,1972.021,"Totsuka: Motomachi Fork (Totsuka, Motomachi betsudō)",1972,1972.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.021.json,
Q102975335,,1971.059,Town with a Cross,1971,1971-059.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.059.json,
Q103310552,,1980.006,Tree Peony and Tea Cups,1980,1980.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.006.json,
Q102975438,,1965.023,"Triptyque Allemand, 12th century",1965,1965-023.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.023.json,
Q102975484,,1976.031,"Trostung (Consolation), from Genius, Zeitschrift für werdende und alte Kunst (Magazine for Emerging and Ancient Art), Year 2, no. 1",1976,1976.031.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.031.json,
Q102975523,,1999.172o,Tu t'es mis un faux ventre! from Album du Siége,1999,1999.172o.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172o.json,
Q102975536,,1965.019,Twickenham Church,1965,1965-019.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.019.json,
Q102975576,,1965.021,Two Cherubs and a Child Dancing,1965,1965.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.021.json,
Q103310723,,1992.128,"Two Horses, a Book Illustration from The Manga, Vol. 6",1992,1992.128.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.128.json,
Q103310733,,1972.031,Two Kabuki Actors as Matasuke and the Moneylender Kanekashi Ganroku,1972,1972.031.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.031.json,
Q103310743,,1973.009,"Two Kabuki actors, one in female role",1973,1973.009.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.009.json,
Q103310770,,1992.143,"Two Seated Women, One About to Write a Poem Card and One About to Play",1992,1992.143.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.143.json,
Q106577464,,1969.017,Two to Go!,1969,1969.017.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.017.json,
Q105092241,,1995.024,Two Women and a Man Viewing Plum Blossoms (facsimile),1995,1995.024.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.024.json,
Q103310796,,1997.002,Two Women Travelling by Mount Fuji,1997,1997.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.002.json,
Q103310800,,1995.023,"Two Women, a Man, and a Boy Gathering Seashells (facsimile)",1995,1995.023.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.023.json,
Q102975685,,1988.096,Two's Company-Three's a Crowd,1988,1988.096.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.096.json,
Q102975718,,1999.172d,"Un paysage en 1870. (The scenery in 1870.), from Album du Siége",1999,1999.172d.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172d.json,
Q103310890,,1957.010,Une Bonne Fin de Mois (A Good Month's Work),1957,1957.010.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.010.json,
Q102975726,,1989.013,Une Pastorale,1989,1989.013.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.013.json,
Q103311086,,1979.1234P,"United We Serve; United War Work Campaign; $170,500,000",1979,1979.1234P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1234P.json,
Q106577469,,1988.034,Unknown,1988,1988.034.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.034.json,
Q106577471,,1989.033,Untitled,1989,1989.033.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.033.json,
Q102976041,,2007.028,Untitled (Falconry),2007,2007.028.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.028.json,
Q103311422,,2007.014,Untitled (Four male figures),2007,2007.014.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.014.json,
Q102976074,,2007.005,Untitled (Gathering sponges at low tide),2007,2007.005.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.005.json,
Q102976089,,1989.018,Untitled (Landscape with a Rocky Path),1989,1989.018.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.018.json,
Q103311469,,2007.027,Untitled (Mother and child),2007,2007.027.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.027.json,
Q103311490,,2007.031,"Untitled (Presentation of the Christ child in the temple, after Federico Zuccaro)",2007,2007.031.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.031.json,
Q106567734,,2007.026,"Untitled (Rural scene with two figures (gods); one in sky seated on an eagle, other figure seated on land)",2007,2007.026.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.026.json,
Q102976116,,2007.029,Untitled (Snaring birds),2007,2007.029.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.029.json,
Q102976132,,2007.006,Untitled (Three men and a dog on a path above a waterfall),2007,2007.006.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.006.json,
Q103311508,,2007.059,Untitled (Three women),2007,2007.059.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.059.json,
Q105092320,,2007.004,Untitled (Travelers to Emmaus),2007,2007.004.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.004.json,
Q102976142,,1976.001,Untitled (Tribute Scene),1976,1976.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1976/1976.001.json,
Q106567735,,2007.045,Untitled (View of the column erected by the Roman Senate in honor of the Emperor Trajan on which are represented his Dacian battles),2007,2007.045.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.045.json,
Q103311552,,1979.0372P,Untitled Portrait,1979,1979.0372P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0372P.json,
Q103311564,,2007.037,"Untitled, after Carol Maratta",2007,2007.037.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.037.json,
Q103311857,,1972.045,Ushiwakamaru Fighting Demons,1972,1972.045.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.045.json,
Q102976471,,1965.027,Vaches Sous Bois (Cows in the Woods),1965,1965-027.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.027.json,
Q103311907,,1957.023,Vase Antique de Sardoine,1957,1957.023.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.023.json,
Q103312005,,1975.020,"Veda Vyasa Ji, an ancient sage, telling a story",1975,1975.020.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1975/1975.020.json,
Q102976596,,1970.063,Veduta dell' Arco di Tito (View of the Arch of Titus),1970,1970.063.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.063.json,
Q102976607,,1970.064,Veduta della Piazza della Rotonda (View of the Plaza Rotunda),1970,1970.064.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.064.json,
Q102976613,,1970.067,Veduta della Piazza di Monte Cavallo (View of the Piazza del Monte Cavallo),1970,1970.067.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.067.json,
Q106567736,,1970.066,Veduta delle antiche Sostruzioni fatte da Tarquinio Superbo dette il Bel Lido,1970,1970.066.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.066.json,
Q102976626,,1970.065,Veduta di Campo Vaccino [View of the Roman Forum (Cow Pasture)] from Vedute di Roma (Views of Rome),1970,1970.065.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.065.json,
Q102976632,,2007.046,"Veduta di Porta Sanguinaria in Ferentino, after Marianna Candidi Dionigi",2007,2007.046.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.046.json,
Q102976639,,1970.062,"Veduta Interna dell' Atrio del Portico di Ottavia (Internal View of the Atrium of the Portico of Octavia), from Vedute di Roma (Views of Rome)",1970,1970.062.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.062.json,
Q102976659,,2010.003,Venetian Water Gate,2010,2010.003.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2010/2010.003.json,
Q103312039,,1957.030,Verre de cristal de Roche,1957,1957.030.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.030.json,
Q102976694,,1971.035,Veue d'un coin de Calais (Ships by a Fort),1971,1971-035.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.035.json,
Q102976723,,2007.017,View inside the Basilica of St. Paul's outside the walls,2007,2007.017.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.017.json,
Q105092334,,2007.040,"View inside the Precinct of the Tomb of Mammia, Grand Priestess of the Temple of Isis at Pompeii",2007,2007.040.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.040.json,
Q105092336,,1971.012,View of Ships,1971,1971.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.012.json,
Q103312079,,1996.004,"Views of the Coast, Tsushima, from the series Famous Places in the Sixty-odd Provinces (of Japan)",1996,1996.004.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.004.json,
Q105092339,,1971.062,Villa Minor Matheia intra Farnesianan prospecta,1971,1971.062.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.062.json,
Q104033116,,1979.0842P,Village Romance,1979,1979.0842P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0842P.json,
Q104033117,,1979.0843P,Village Romance,1979,1979.0843.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0843P.json,
Q102976785,,2007.066,Vintage poster for Bridlington,2007,2007.066.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.066.json,
Q103551145,,2007.010,Virgin Mary (after painting by Sebastiano Ricci),2007,2007.010.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.010.json,
Q103312122,,1979.0721P,Vision of Spring,1979,1979.0721P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0721P.json,
Q103312160,,1979.1235P,War Rages in France - We Must Feed Them,1979,1979.1235P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1235P.json,
Q103312164,,1979.0404P,"War-Zone Home for Our Boys ""Over there""",1979,1979.0404P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0404P.json,
Q103312181,,1992.403,Warriors in Various Activities,1992,1992.403.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.403.json,
Q103312200,,1992.111,Water Plants,1992,1992.111.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.111.json,
Q103312213,,2007.057,Water Plants (Plates d'eau),2007,2007.057.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.057.json,
Q105092351,,1966.014,"West Side Row, Vanderbilt University",1966,1966.014.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.014.json,
Q102976987,,1988.099,When a Man's in Love,1988,1988.099.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.099.json,
Q102977001,,1965.039,When Rosy Plumelets Tuft the Larch,1965,1965.039.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.039.json,
Q103312287,,1979.1184P,Which Shoe Will Make Your Walk In Life Happy And Successful,1979,1979.1184P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1184P.json,
Q103312291,,1979.1178P,Which Shoe Will You Wear,1979,1979.1178P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1178P.json,
Q103312347,,1989.030,"Willem de Derde, Prins van Oranje Stadhouder, Kapitein en Admiraal-General enz",1989,1989.030.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.030.json,
Q102977148,,1979.0893P,"Wintermonat, Novembre (November), from a suite of allegorical prints illustrating the months of the year with text in German and French",1979,1979.0893P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0893P.json,
Q102977253,,1995.073,"Woman washing cloth, some drying on a board, and boy with a kite",1995,1995.073.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.073.json,
Q102977260,,1970.055,Women Viewing Plum Blossoms,1970,1970.055.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.055.json,
Q103312537,,1998.012,Xénia,1998,1998.012.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.012.json,
Q102977524,,2007.067,York - London & North Eastern Railway of England and Scotland,2007,2007.067.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.067.json,
Q103312575,,1993.219,Yoshiwara,1993,1993.219.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.219.json,
Q103312596,,1992.137,"Young Girl, Flower Viewing at a Temple in Ueno Park, Tokyo",1992,1992.137.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.137.json,
Q103312609,,1996.204b,"Young Man Climbing Rocky Hillside Aided by Blindfolded Cupid, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck",1996,1996.204B.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204b.json,
Q102977544,,1996.169,"Young Woman With a Tray of Chrysanthemums, from 100 Poems by 100 Poets",1996,1996.169.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.169.json,
Q102977550,,1996.001,"Yui, from ""The Fifty-three Stations of the Tokaido""",1996,1996.001.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.001.json,
Q102977559,,1966.003,Zertretene - Leichnam und Frauenakt am Pfahl (The Downtrodden - Corpse and Nude Woman at a Post),1966,1966.003.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1966/1966.003.json,
Q103312685,,1971.069,Zinc Print based on a Thanka Design (Buddhist Mythological Scene),1971,1971.069.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.069.json,
Q105096071,,1985.044,Five opium weights in shape of elephants,1985,1985.044.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.044.json,
Q102963212,,1993.213,Chawan (tea bowl) with with white underglaze and red overglaze,1993,1993.213.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.213.json,
Q102964101,,1971.006,Death of Absalom,1971,1971.006.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.006.json,
Q102964347,,2006.014,Diquis Head Band,2006,2006.014.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.014.json,
Q102964735,,1973.014,Elegant Lovers,1973,1973.014.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.014.json,
Q102966055,,1977.009,Head of John the Baptist,1977,1977.009.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1977/1977.009.json,
Q102966105,,1989.031,Het Hoog-En Lager-Huys van Engelandt,1989,1989.031.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.031.json,
Q102966180,,2001.001,Horse and Rider,2001,2001.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2001/2001.001.json,
Q102966507,,1956.058,"Ishibe: Megawa Village (Ishibe, Megawa no sato)",1956,1956.058.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.058.json,
Q102967175,,1979.0905P,La Halte,1979,1979.0905.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0905P.json,
Q102967289,,1985.046,Lamp with a human mask on lid,1985,1985.046.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.046.json,
Q102967296,,1984.031,Landscape,1984,1984.031.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1984/1984.031.json,
Q102967878,,2006.009,Large eagle pendant,2006,2006.009.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.009.json,
Q102968153,,1979.0026,Light Grove,1979,1979.0026.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0026.json,
Q102969141,,1979.0014,"Ocean Scene Harbor, Brittany",1979,1979.0014.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0014.json,
Q102969510,,"2001.163a,b","Pair of dwarfs, one with green glaze, the other with three-color glaze in green, brown, and white",2001,2001.163ab.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2001/2001.163a%2Cb.json,
Q102970016,,1956.036,Presentation of Jesus in the Temple,1956,1956-036.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.036.json,
Q102970556,,1979.0674P,Rockingham Pottery Brown Cookie Jar,1979,1979.0674P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0674P.json,
Q102970665,,1973.015,Rustic Lovers,1973,1973.015.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.015.json,
