Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
XYLGYJXF,"Thompson, Lisa L.",2009,"Thompson, Lisa L",,0738-0534,,,,2009,3/30/20 19:09,6/28/22 19:27,,,,2,34,,Homiletic (Online),Those preaching women,,,,,,,,,,,,EBSCOhost,,Place: Valley Forge,,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001867115&site=ehost-live&scope=site&scope=cite,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Those preaching women: a multicultural collection,Homiletic (Online)
VPWECLJM,"Thompson, Lisa L.",2013,"Thompson, Lisa L",,0738-0534,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001970393&site=ehost-live&scope=site,,2013,3/30/20 19:08,6/28/22 19:26,3/30/20 19:08,,,1,38,,Homiletic (Online),"Mourner, mother, midwife",,,,,,,,,,,,EBSCOhost,,Place: Louisville,,"C:\Users\xus12\Zotero\storage\J4U2AQ5V\Thompson - 2013 - Mourner, mother, midwife reimagining God's delive.pdf",,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Mourner, mother, midwife: reimagining God's delivering presence in the Old Testament",Homiletic (Online)
W5LAECSP,"Thompson, Lisa L.",2016,"Thompson, Lisa L",,0738-0534,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiEYD161121002372&site=ehost-live&scope=site,,2016,3/30/20 17:28,3/30/20 17:28,3/30/20 17:28,58-67,,1,41,,Homiletic (Online),In Search of Our Mothers' Healings,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\N8DPZKJI\Thompson - 2016 - In Search of Our Mothers' Healings Holistic Wellb.pdf,,,"African American women; Healing; Preaching, African American; Health and religion; African Americans -- Health; Body, Human -- Religious aspects -- Christianity; Community -- Religious aspects -- Christianity; Morrison, Toni, 1931-2019; Preaching in literature; Women -- Health",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"In Search of Our Mothers' Healings: Holistic Wellbeing, Black Women, and Preaching",Homiletic (Online)
G2J9WZGD,"Rieger, Joerg",2012,"Rieger, Joerg",,1867-5492,,,,2012,6/26/18 19:56,6/26/18 19:56,,63-89,,2-Jan,38,,Interkulturelle Theologie,,,,,,,,,,,,,EBSCOhost,,,,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001906830&site=ehost-live&scope=site&scope=cite,,"Postmodernism; Liberation theology; Marginality, Social; Postcolonialism; Colonialism and neocolonialism; Identity; Liberation movements; Modernity; Other (Philosophy); Self -- Religious aspects -- Christianity; Theology -- Methodology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Theologie und die Macht der Ränder in einer postmodernen Welt,Interkulturelle Theologie
EMN35GIC,"Townes, Emilie",2007,"Attridge, Harold W.; Volf, Miroslav; Cumming, Joseph; Townes, Emilie M.",,2161-3354,,,,10/1/07,7/23/14 19:58,7/23/14 19:58,,215-217,,4,24,,International Journal of Frontier Missiology,Loving God and neighbor together,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001669341&site=ehost-live&scope=cite,,Love--Religious aspects; Christianity and Islam--2000-; Ecumenical movement--Documents--Reception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Loving God and neighbor together: a Christian response to A common word between us and you,International Journal of Frontier Missiology
MBJFUAMU,"Sheppard, Phillis",2021,"Sheppard, Phillis I",,1430-6921,10.1515/ijpt-2021-0028,,,2021,11/15/22 17:47,11/15/22 17:47,,146-148,,1,25,,,I Bring the Voices of My People,,,,,,,,,,,,EBSCOhost,,Place: Grand Rapids,,; C:\Users\xus12\Zotero\storage\6UVBYPC6\www-degruyter-com.proxy.library.vanderbilt.edu.html,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiG0V210630001749&site=ehost-live&scope=site&scope=cite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,I Bring the Voices of My People: A Womanist Vision for Racial Reconciliation,International Journal of Practical Theology
BKD5Z3D6,"Miller-McLemore, Bonnie",2008,"Miller-McLemore, Bonnie J.; Hess, Carol Lakey; Cahalan, Kathleen A.",,1612-9768,,http://hdl.handle.net/1803/7442,,2008,7/5/18 18:25,8/3/21 18:28,7/5/18 18:25,35-87,,1,12,,,Pedagogy in Practical Theology,,,,,,,,,,,,discoverlibrary.vanderbilt.edu,,,,,,,"Pastoral theology; Preaching; Theology, Practical-Study and teaching",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Pedagogy in Practical Theology: Examining Six Sub-Disciplines,International Journal of Practical Theology
JVLFLLPT,"Townes, Emilie",2020,"Townes, Emilie Maureen",,0020-9643,10.1177/0020964319876576,http://proxy.library.vanderbilt.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiACO200120000916&site=ehost-live&scope=site,,2020-01,11/15/22 18:20,11/15/22 18:20,11/15/22 18:20,9-16,,1,74,,,Black Womanist Consciousness,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\7AMFBHIY\Townes - 2020 - Black Womanist Consciousness Economic and Border .pdf,,,"African American women; Social ethics, Christian; Womanist theology; Cannon, Katie Geneva,   , 1950-2018; Consciousness; Festschriften in journals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Black Womanist Consciousness: Economic and Border Thoughts,Interpretation
CIGEQNWU,"Levine, Amy-Jill",1993,"Levine, Amy-Jill",,1183-9937,,"http://www.worldcat.org/wcpa/oclc/sn 98048527,","Title from journal home page (publisher's, Web site, viewed Jan. 13, 1999). ; First word in title is romanized from Greek.",1993-05,11/10/16 19:50,8/10/20 18:30,11/10/16 19:50,,,,,,,,,,,,,,eng,,,,,discoverlibrary.vanderbilt.edu,,,,,,,"Judaism--History--Post-exilic period, 586 B.C.-210 A.D.--Periodicals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Recovering the Role of Women. Power and Authority in Rabbinic Jewish Society,Ioudaios review. Lehigh University
W7CRI8I2,"Thompson, Lisa L.",2019,"Thompson, Lisa L",,1057-266X,,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLAiA14190408001611&site=ehost-live&scope=site,,2019,3/30/20 18:18,3/30/20 18:18,3/30/20 18:18,18-21,,3,42,,Journal for Preachers,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\SHSHJXWY\Thompson - 2019 - Let These Bones Live.pdf,,,"Sermons; God and human beings; Life and death, Power over",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Let These Bones Live,Journal for Preachers
RG6NKWSP,"Segovia, Fernando F.",2008,"Segovia, F.F.",,0142-064X,10.1177/0142064X08091447,,,2008,11/28/22 19:39,11/28/22 19:39,,489-502,,4,30,,,Postcolonial Biblical Criticism,,,,,,,English,,,Scopus,,Scopus,,,,C:\Users\xus12\Zotero\storage\GEGQXPNC\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Postcolonial Biblical Criticism: Taking Stock and Looking Ahead,Journal for the Study of the New Testament
EHGVWM85,"Byrd, James P",2004,"Byrd, James P.",,0021-8723,,http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=14327370&site=ehost-live,"Reviewed: That Old-Time Religion in Modern America: Evangelical Protestantism in the Twentieth Century. Hart, D. G.",2004-09,6/26/14 20:41,6/26/14 20:41,6/26/14 20:41,720-721,,2,91,,Journal of American History,That Old-Time Religion in Modern America,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\BXX5TK7N\Byrd - 2004 - That Old-Time Religion in Modern America Evangeli.pdf,,,"Nonfiction; Religion; BOOKS -- Reviews; EVANGELICALISM; HARR, D. G.; Hart, D. G.; PROTESTANT fundamentalism; Protestantism; THAT Old-Time Religion in Modern America: Evangelical Protestantism in the 20th Century (Book)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,That Old-Time Religion in Modern America: Evangelical Protestantism in the Twentieth Century (Book),Journal of American History
PU5Z6PEX,"Byrd, James P",2006,"Byrd, James P.",,0021-8723,,http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=22453426&site=ehost-live,"Reviewed: Before Scopes: Evangelicalism, Education, and Evolution in Tennessee, 1870-1925. Israel, Charles A.",2006-09,6/26/14 20:40,6/26/14 20:40,6/26/14 20:40,564-565,,2,93,,Journal of American History,Before Scopes,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\6RCVKBU5\Byrd - 2006 - Before Scopes Evangelicalism, Education, and Evol.pdf",,,"Nonfiction; BOOKS -- Reviews; EVANGELICALISM; BEFORE Scopes: Evangelicalism, Education & Evolution in Tennessee 1870-1925 (Book); EVOLUTIONARY theories; Israel, Charles A.; PUBLIC schools; TENNESSEE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Before Scopes: Evangelicalism, Education, and Evolution in Tennessee, 1870-1925",Journal of American History
R3ZMYX78,"Segovia, Fernando F.",2015,"Segovia, F.F.",,0021-9231,10.15699/jbl.1341.2015.0001,,,2015,11/28/22 19:35,11/28/22 19:35,,3-5,,1,134,,,,,,,,,,English,,,Scopus,,Scopus,,,,C:\Users\xus12\Zotero\storage\9DE29S43\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"President of the society of biblical literature 2014 annual meeting of the society of biblical literature 22 November 2014 San Diego, California",Journal of Biblical Literature
CC9QPKN2,"Andrews, Dale P.",2001,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001285721&site=ehost-live,,9/1/01,6/3/14 15:33,6/3/14 15:33,6/3/14 15:33,70-71,,3,15,,Journal of Family Ministry,"Listen, my son",,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Listen, my son: St. Benedict for fathers",Journal of Family Ministry
K342PT9M,"Andrews, Dale P.",2003,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001424509&site=ehost-live,,3/1/03,6/3/14 15:32,6/3/14 15:32,6/3/14 15:32,82-83,,1,17,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Culturally conscious worship,Journal of Family Ministry
2FHA9FC2,"Andrews, Dale P.",2004,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001453688&site=ehost-live,,6/1/04,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,6-8,,2,18,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Autobiographies; Relation (Theology); Family--Religious life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Encounters and being,Journal of Family Ministry
PNJZ9DBD,"Andrews, Dale P.",2005,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001519170&site=ehost-live,,3/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,53-54,,1,19,,Journal of Family Ministry,Children of color,,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Children of color: psychological interventions with culturally diverse youth,Journal of Family Ministry
55EK838R,"Andrews, Dale P.",2005,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001473801&site=ehost-live,,3/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,38-41,,1,19,,Journal of Family Ministry,Measuring grace?,,,,,,,,,,,,EBSCOhost,,,,,,,Sermons; Jesus Christ --Relations with contemporaries; Solitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Measuring grace? Mark 7:24-30,Journal of Family Ministry
SAMJ8IQ5,"Andrews, Dale P.",2005,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001524843&site=ehost-live,,12/1/05,6/3/14 15:21,6/3/14 15:21,6/3/14 15:21,79-80,,4,19,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Church work with youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Transforming ministry,Journal of Family Ministry
FEB5GSNA,"Andrews, Dale P.",2005,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001524853&site=ehost-live,,12/1/05,6/3/14 15:20,6/3/14 15:20,6/3/14 15:20,58-59,,4,19,,Journal of Family Ministry,Stand by me,,,,,,,,,,,,EBSCOhost,,,,,,Book reviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Stand by me: the risks and rewards of mentoring today's youth,Journal of Family Ministry
JP898IVV,"Andrews, Dale P.",2006,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001590109&site=ehost-live,,12/1/06,6/3/14 15:20,6/3/14 15:20,6/3/14 15:20,94-95,,4,20,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Journal of Family Ministry; Religious periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Backward and forward,Journal of Family Ministry
DTGSZDT5,"Andrews, Dale P.",2006,"Andrews, Dale P.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001553341&site=ehost-live,,6/1/06,6/3/14 15:20,11/21/14 3:57,6/3/14 15:20,59-60,,2,20,,Journal of Family Ministry,,,,,,,,,,,,,EBSCOhost,,,,,,,Deprivation (Psychology); Interpersonal relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Seeking restoration,Journal of Family Ministry
MUD27EWX,"Levine, Amy-Jill",2004,"Levine, Amy-Jill",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001483250&site=ehost-live,,9/1/04,9/18/14 19:09,9/18/14 19:09,9/18/14 19:09,68-70,,3,18,,Journal of Family Ministry,Putting Jesus in his place,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Putting Jesus in his place: a radical vision of household and kingdom,Journal of Family Ministry
48R62N8Q,"McClure, John S.",1999,"McClure, John S.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000996284&site=ehost-live,,9/1/99,5/9/14 16:06,5/9/14 16:06,5/9/14 16:06,36-45,,3,13,,Journal of Family Ministry,"""Sing, Child, Sing!""",,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\TGFX3N2H\McClure - 1999 - Sing, Child, Sing!  Church Choral Music and Spi.pdf",,,Spiritual formation; Church music--Choirs; Church music--Congregational singing; Music in worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"""Sing, Child, Sing!"" : Church Choral Music and Spiritual Formation",Journal of Family Ministry
XK3MWG4W,"McClure, John S.",2002,"McClure, John S.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001413863&site=ehost-live,,9/1/02,5/9/14 15:58,5/9/14 15:58,5/9/14 15:58,91-92,,3,16,,Journal of Family Ministry,Discovering a sermon,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\XWSPAMZ6\McClure - 2002 - Discovering a sermon personal pastoral preaching.pdf,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Discovering a sermon: personal pastoral preaching,Journal of Family Ministry
69HJ7QP9,"McClure, John S.",2004,"McClure, John S.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001491555&site=ehost-live,,12/1/04,5/9/14 15:44,5/9/14 15:44,5/9/14 15:44,63-64,,4,18,,Journal of Family Ministry,Practical theology for Black churches,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\KA55NUU7\McClure - 2004 - Practical theology for Black churches bridging Bl.pdf,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Review: Practical theology for Black churches: bridging Black theology and African American folk religion,Journal of Family Ministry
WFTAMR7E,"Miller-McLemore, Bonnie",2004,"Miller-McLemore, Bonnie J.",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001472985&site=ehost-live,,12/1/04,8/6/14 13:52,8/6/14 13:52,7/27/14 11:31,10-23,,4,18,,Journal of Family Ministry,Thinking about children,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\43IMU4Z5\Miller-McLemore - 2004 - Thinking about children Christian faith and popul.pdf,,,Child psychology; Parent and child--Religious aspects--Christianity; Self-love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Thinking about children: Christian faith and popular psychology,Journal of Family Ministry
A2SF88CI,"Miller-McLemore, Bonnie",2002,"Miller-McLemore, Bonnie J",,2152-6397,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001413765&site=ehost-live,,2002-09,5/9/16 22:13,5/9/16 22:13,5/9/16 22:13,80-81,,3,16,,Journal of Family Ministry,Motherhood in the balance,,,,,,,,,,,,EBSCOhost,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Motherhood in the balance: children, career, me, and God",Journal of Family Ministry
UANH6XSB,"Townes, Emilie",2004,"Townes, E.M.",,1553-3913,10.2979/FSR.2004.20.2.100,,,2004,11/28/22 20:30,11/28/22 20:30,,100-103,,2,20,,,,,,,,,,English,,,Scopus,,Scopus,,,,C:\Users\xus12\Zotero\storage\LG5AN4U8\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Response,Journal of Feminist Studies in Religion
FYR6GWTV,"Levine, Amy-Jill",2004,"Levine, A.-J.",,8755-4178,,,,2004,11/22/22 20:41,11/22/22 20:41,,125-132,,1,20,,,,,,,,,,English,,,Scopus,,Scopus,,,,C:\Users\xus12\Zotero\storage\KSSXN53Y\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Response,Journal of Feminist Studies in Religion
8STCDWZZ,"Townes, Emilie",1992,"Hunt, Mary E.; Townes, Emilie M.; Umansky, Ellen M.",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000863980&site=ehost-live,"Papers presented at a special session of the Women and Religion Section at the 1991 meeting of the American Academy of Religion, entitled ""Appropriation and Reciprocity in Womanist/Mujerista /Feminist Work""",9/1/92,7/24/14 18:06,8/31/21 19:03,7/23/14 23:07,110-122,,2,8,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\P5D2M3EM\Hunt et al. - 1992 - Respondents.pdf,,,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Appropriation and Recceiprocity in Womanist/Mujerista/Feminist Work: Respondants,Journal of Feminist Studies in Religion
7TAAUMHF,"Townes, Emilie",2004,"Hunt, Mary E.; Ellison, Marvin Mahan; Townes, Emilie M.; Cheng, Patrick S.; Ackelsberg, Martha A.; Plaskow, Judith; Bauer-Levesque, Angela",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001460747&site=ehost-live,,9/1/04,6/26/14 14:18,6/26/14 14:18,6/26/14 13:00,83-117,,2,20,,Journal of Feminist Studies in Religion,Roundtable discussion,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\H5ZTGPZH\Hunt et al. - 2004 - Roundtable discussion same-sex marriage.pdf,,,Peer reviewed; Same-sex marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Roundtable discussion: same-sex marriage,Journal of Feminist Studies in Religion
PGHEC2M8,"Townes, Emilie",1994,"Townes, Emilie M.",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000877854&site=ehost-live,"1992 Republicans against feminism; roundtable discussion. Participants: B W Harrison, C Heyward, M E Hunt, E M Townes (98-103), Starhawk, A L Barstow, and P M Cooey.",3/1/94,7/24/14 18:54,7/24/14 18:54,7/24/14 18:47,91-111,,1,10,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\88CFDGFH\Plaskow and Schüssler Fiorenza - 1994 - Backlash.pdf,,,Peer reviewed; Feminism; Misogyny,"Plaskow, Judith; Schüssler Fiorenza, Elisabeth",,,"Townes, Emilie M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Roundtable Discussion: Backlash,Journal of Feminist Studies in Religion
ZU5B25HH,"Townes, Emilie",1989,"Townes, Emilie M.",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000822007&site=ehost-live,"Response to Cheryl Sanders' Roundtable Discussion, ""Christian ethics and theology in womanist perspective.""",9/1/89,7/24/14 18:26,7/24/14 18:26,7/24/14 17:52,94-97,,2,5,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,"C:\Users\xus12\Zotero\storage\FBKZTGG5\Townes - 1989 - [Reply to C J Sanders, pp 83-91].pdf",,,Peer reviewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"[Reply to C J Sanders, pp 83-91]",Journal of Feminist Studies in Religion
ASXSZX44,"Townes, Emilie",1995,"Schüssler Fiorenza, Elisabeth; Townes, Emilie M.",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000903174&site=ehost-live,,3/1/95,7/24/14 18:10,7/24/14 18:10,7/23/14 23:03,111-136,,1,11,,Journal of Feminist Studies in Religion,What's in a Name?,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\93BAI3UE\Schüssler Fiorenza and Townes - 1995 - What's in a Name Exploring the Dimensions of What.pdf,,,Peer reviewed; Feminism; Journal of Feminist Studies in Religion; Religion--Study--Methodology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"What's in a Name? Exploring the Dimensions of What ""Feminist Studies in Religion"" Means",Journal of Feminist Studies in Religion
T4B7HTP6,"Townes, Emilie",1997,"Schüssler Fiorenza, Elisabeth; Townes, Emilie M.",,8755-4178,,,,3/1/97,7/24/14 18:02,7/24/14 18:02,,63-130,,1,13,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001026988&site=ehost-live&scope=cite,,Peer reviewed; Psychology and religion; Feminist psychology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,New Directions in the Feminist Psychology of Religion,Journal of Feminist Studies in Religion
NZGVT63E,"Townes, Emilie",1996,"Schüssler Fiorenza, Elisabeth; Townes, Emilie M.",,8755-4178,,,,3/1/96,7/24/14 18:00,7/24/14 18:00,,99-157,,1,12,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001018748&site=ehost-live&scope=cite,,"Feminist theology; Peer reviewed; Ethics, Christian; Family--United States; Values, Social",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Feminism and Family Values,Journal of Feminist Studies in Religion
FDAABGEA,"Townes, Emilie",2005,"Townes, Emilie M.",,8755-4178,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001513018&site=ehost-live,,9/1/05,7/23/14 20:01,7/23/14 20:01,6/26/14 12:57,106-114,,2,21,,Journal of Feminist Studies in Religion,,,,,,,,,,,,,EBSCOhost,,,,C:\Users\xus12\Zotero\storage\NTHMDXNT\Townes - 2005 - The contribution of JFSR to shaping the field.pdf,,,Peer reviewed; Poems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The contribution of JFSR to shaping the field,Journal of Feminist Studies in Religion
87GP8PB9,"Townes, Emilie",1989,"Townes, Emilie M.",,8755-4178,,https://www.jstor.org/stable/pdf/25002114.pdf,,1989,7/18/18 15:46,7/18/18 15:50,,83-112,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Roundtable Discussion: Christian Ethics and Theology in Womanist Perspective,Journal of Feminist Studies in Religion
