qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,Signs on the Door,painting by James Tissot,,55444,,,2022-04-04,,,,,,,,,,,,,,,,,,Q381248,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55444,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55444,,2022-04-04,,,,1899-01-01T00:00:00Z,9,,1896-01-01T00:00:00Z,9,,1902-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55444,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55444,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Tissot The Signs on the Door.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55444,,2022-04-04,,,,,,,,
,Tormented Figure,carving by Master of the Furies,,55481,,,2022-04-04,,,,,,,,,,,,,,,,,,Q1474950,,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55481,,2022-04-04,,,,1645-01-01T00:00:00Z,9,,1640-01-01T00:00:00Z,9,,1650-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55481,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55481,,2022-04-04,,,,,,,,,,,,The Master of the Furies - Tormented Figure - Walters 71435.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55481,,2022-04-04,,,,,,,,
,Egyptian Slave,sculpture by artist unknown,,55488,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,https://commons.wikimedia.org/wiki/File:Egyptian_-_Slave_-_Walters_542372.jpg,,2022-04-04,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55488,,2022-04-04,,,,-0150-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55488,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55488,,2022-04-04,,,,,,,,,,,,Egyptian - Slave - Walters 542372.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55488,,2022-04-04,,,,,,,,
,God's Promise to Abram,drawing by James Tissot,,55535,,,2022-04-04,,,,,,,,,,,,,,,,,,Q381248,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55535,,2022-04-04,,,Q93184,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55535,,2022-04-04,,,,1899-01-01T00:00:00Z,9,,1896-01-01T00:00:00Z,9,,1902-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55535,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55535,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Tissot God's Promises to Abram.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55535,,2022-04-04,,,,,,,,
,Crozier with Virgin and Child and Crucifixion,carving by artist unknown,,55544,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,"https://commons.wikimedia.org/wiki/File:French_-_Virgin_and_Child,_Crucifixion_-_Walters_71232_-_Side_B.jpg",,2022-04-04,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55544,,2022-04-04,,,,1355-01-01T00:00:00Z,9,,1350-01-01T00:00:00Z,9,,1360-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55544,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55544,,2022-04-04,,,,,,,,,,,,"French - Virgin and Child, Crucifixion - Walters 71232 - Side B.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55544,,2022-04-04,,,,,,,,
,Domestic Argument,watercolor by Gesina ter Borch,,55586,,,2022-04-04,,,,,,,,,,,,,,,,,,Q1519218,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55586,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55586,,2022-04-04,,,,1670-01-01T00:00:00Z,9,,1650-01-01T00:00:00Z,9,,1690-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55586,,2022-04-04,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55586,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Gesina ter Borch - echtelijke ruzie.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55586,,2022-04-04,,,,,,,,
,Contrasts,print by Ludwig Rullmann,,55605,,,2022-04-04,,,,,,,,,,,,,,,,,,Q1459212,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55605,,2022-04-04,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55605,,2022-04-04,,,,1821-01-01T00:00:00Z,9,,1820-01-01T00:00:00Z,9,,1822-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55605,,2022-04-04,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Les Contrastes - 1820 - Ludwig Rullmann.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55605,,2022-04-04,,,,,,,,
,Water-Lily Pond and Weeping Willow,painting by Claude Monet,,55639,,,2022-04-04,,,,,,,,,,,,,,,,,,Q296,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55639,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55639,,2022-04-04,,,,1917-01-01T00:00:00Z,9,,1916-01-01T00:00:00Z,9,,1919-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55639,,2022-04-04,,,,,,,,,,,,,,,,,,,"Claude Monet, Water-Lily Pond and Weeping Willow.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55639,,2022-04-04,,,,,,,,
,Wasted Gallantry,painting by James Hope,,55694,,,2022-04-04,,,,,,,,,,,,,,,,,,Q20746885,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55694,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55694,,2022-04-04,,,,,,,,,,,,,,,,,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55694,,2022-04-04,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Wasted_Gallantry_by_Captain_James_Hope.jpg,,2022-04-04,,,Wasted Gallantry by Captain James Hope.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55694,,2022-04-04,,,,,,,,
,Apuleius advises the use of demons as mediators between mankind and the gods,manuscript by active 1468-1482 Maître François,,55703,,,2022-04-04,,,,,,,,,,,,,,,,,,Q57351408,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55703,,2022-04-04,,,,,,,,,,,,,,,,,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55703,,2022-04-04,,,,,,,,,,,,Apuleius advises the use of demons as mediators between mankind and the gods.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55703,,2022-04-04,,,,,,,,
,Processional Banner,painting by Aretino Spinello,,55715,,,2022-04-04,,,,,,,,,,,,,,,,,,Q287934,,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Spinello_Aretino_013.jpg,,2022-04-04,,,,1397-01-01T00:00:00Z,9,,1395-01-01T00:00:00Z,9,,1400-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55715,,2022-04-04,,,,,,,,,,,,,,,,,,,Spinello Aretino 013.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55715,,2022-04-04,,,,,,,,
,Shepherd,drawing by Jean François Millet,,55850,,,2022-04-04,,,,,,,,,,,,,,,,,,Q148458,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55850,,2022-04-04,,,Q93184,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55850,,2022-04-04,,,,1873-01-01T00:00:00Z,9,,1872-01-01T00:00:00Z,9,,1874-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55850,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55850,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Jean-Francois Millet - The Shepherd - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55850,,2022-04-04,,,,,,,,
,"Madonna Lactans, or the Nursing Madonna",painting by 1430?-1494 Attributed to Hans Memling,,55862,,,2022-04-04,,,,,,,,,,,,,,,,,,Q106851,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55862,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hans Memling , The Virgin Mary nursing the Christ Child. Oil and gold on panel, circular, (17.4 cm.) diameter. Christie's.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55862,,2022-04-04,,,,,,,,
,Study of a Flying Sparrow,painting by Giovanni da Udine,,55871,,,2022-04-04,,,,,,,,,,,,,,,,,,Q983350,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55871,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55871,,2022-04-04,,,,,,,,,,,,,,,,,,,Q34,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55871,,2022-04-04,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Giovanni_Da_Udine_-_Study_of_a_Flying_Sparrow_-_WGA09431.jpg,,2022-04-04,,,Giovanni Da Udine - Study of a Flying Sparrow - WGA09431.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55871,,2022-04-04,,,,,,,,
,Story of Esau and Jacob,sculpture by Lorenzo Ghiberti,,55879,,,2022-04-04,,,,,,,,,,,,,,,,,,Q208125,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55879,,2022-04-04,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55879,,2022-04-04,,,,1438-01-01T00:00:00Z,9,,1425-01-01T00:00:00Z,9,,1452-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55879,,2022-04-04,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55879,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Lorenzo Ghiberti - Esaú e Jacó - Porta do Paraíso.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55879,,2022-04-04,,,,,,,,
,"Peter, the Apostle",enamel by Mosan Workshop,,55927,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q79496108,,,,,,,,1170-01-01T00:00:00Z,9,,1160-01-01T00:00:00Z,9,,1180-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55927,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55927,,2022-04-04,,,,,,,,,,,,Mosan Workshop - Saint Peter - Walters 44101.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55927,,2022-04-04,,,,,,,,
,Catching Quails,painting by C. C. A. (Carl Christian Anton) Christensen,,55967,,,2022-04-04,,,,,,,,,,,,,,,,,,Q2938881,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55967,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55967,,2022-04-04,,,,1846-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55967,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55967,,2022-04-04,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Catching_Quails_by_C.C.A._Christensen.png,,2022-04-04,,,Catching Quails by C.C.A. Christensen.png,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55967,,2022-04-04,,,,,,,,
,The Dance of the Golden Calf from the Hortus Deliciarum,manuscript by of Landsberg Herrad,,55985,,,2022-04-04,,,,,,,,,,,,,,,,,,Q257351,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55985,,2022-04-04,,,,1176-01-01T00:00:00Z,9,,1167-01-01T00:00:00Z,9,,1185-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55985,,2022-04-04,,,,,,,,,,,,,,,,,,,"Hortus Deliciarum, Der Tanz um das goldene Kalb.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55985,,2022-04-04,,,,,,,,
,China 1944: A destitute boy with a wicker basket in the Poor People's Refuge in Changsa,photograph by Cecil Beaton,,55992,,,2022-04-04,,,,,,,,,,,,,,,,,,Q697096,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55992,,2022-04-04,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55992,,2022-04-04,,,,1944-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55992,,2022-04-04,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55992,,2022-04-04,,,,,,,,,,,,Cecil Beaton Photographs- General IB4152C.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55992,,2022-04-04,,,,,,,,
,Deborah Beneath the Palm Tree,watercolor by James Tissot,,55998,,,2022-04-04,,,,,,,,,,,,,,,,,,Q381248,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55998,,2022-04-04,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55998,,2022-04-04,,,,1899-01-01T00:00:00Z,9,,1896-01-01T00:00:00Z,9,,1902-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55998,,2022-04-04,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55998,,2022-04-04,,,Q19652,Q60332278,Q29940705,,,,,,,Tissot Deborah Beneath the Palm Tree.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55998,,2022-04-04,,,,,,,,
,Parable of the Talents,manuscript by anonimus,,56004,,,2022-04-04,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56004,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parable of the Talents.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56004,,2022-04-04,,,,,,,,
,Angel,carving by artist unknown,,56037,,,2022-03-30,,,OA,Q19675,,https://commons.wikimedia.org/wiki/File:Angel_ivory_Louvre_OA5839213922.jpg,,2022-03-30,,,,,,,,,,_:,Q4233718,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56037,,2022-03-30,,,,1255-01-01T00:00:00Z,9,,1250-01-01T00:00:00Z,9,,1260-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56037,,2022-03-30,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56037,,2022-03-30,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Angel_ivory_Louvre_OA5839213922.jpg,,2022-03-30,,,Angel ivory Louvre OA5839213922.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56037,,2022-03-30,,,Q19675,,https://commons.wikimedia.org/wiki/File:Angel_ivory_Louvre_OA5839213922.jpg,,2022-03-30,
,Peter's Denial,painting by Adam De Coster,,56127,,,2022-03-30,,,,,,,,,,,,,,,,,,Q1861631,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56127,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56127,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Adam de Coster - The Denial of Saint Peter.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56127,,2022-03-30,,,,,,,,
,Peter's Denial,painting by Carl Heinrich Bloch,,56132,,,2022-03-30,,,,,,,,,,,,,,,,,,Q547055,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56132,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56132,,2022-03-30,,,,,,,,,,,,,,,,,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56132,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Carl Bloch 001.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56132,,2022-03-30,,,,,,,,
,"Anointing the Feet of Jesus in the House of Simon, the Pharisee","painting by School of the Allgäu (Southern Germany), circa 1470-1480",,56158,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56158,,2022-03-30,,,,1475-01-01T00:00:00Z,9,,1470-01-01T00:00:00Z,9,,1480-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56158,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56158,,2022-03-30,,,,,,,,,,,,Christ in the House of Simon 1470s.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56158,,2022-03-30,,,,,,,,
,Fall of Satan from Heaven,manuscript by van Delf Dirc,,56203,,,2022-03-30,,,,,,,,,,,,,,,,,,Q2361614,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56203,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56203,,2022-03-30,,,,1402-01-01T00:00:00Z,9,,1400-01-01T00:00:00Z,9,,1404-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56203,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56203,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Dirc van Delft - The Fall of Satan - Walters W17181V - Full Page.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56203,,2022-03-30,,,,,,,,
,Christ in the House of Mary and Martha,painting by Vincent Adriaenssen,,56209,,,2022-03-30,,,,,,,,,,,,,,,,,,Q15281423,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56209,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56209,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Vincent Adriaenssen - Christ in the House of Mary and Martha.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56209,,2022-03-30,,,,,,,,
,Christ and Nicodemus,drawing by 1606-1669 Rembrandt Harmenszoon van Rijn,,56267,,,2022-03-30,,,,,,,,,,,,,,,,,,Q5598,,,,,,,,Q93184,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56267,,2022-03-30,,,,,,,,,,,,,,,,,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56267,,2022-03-30,,,,,,,,,,,,Rembrandt 221.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56267,,2022-03-30,,,,,,,,
,Christ Child as Good Shepherd,carving by artist unknown ,,56310,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56310,,2022-03-30,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56310,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56310,,2022-03-30,,,,,,,,,,,,Indian - The Christ Child as Good Shepherd - Walters 71324.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56310,,2022-03-30,,,,,,,,
,Working in the Garden,painting by Carl Massmann,,56333,,,2022-03-30,,,,,,,,,,,,,,,,,,Q43133969,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56333,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Massmann Gartenarbeit.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56333,,2022-03-30,,,,,,,,
,Pharisee and the Publican,watercolor by James Tissot,,56474,,,2022-03-30,,,,,,,,,,,,,,,,,,Q381248,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56474,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56474,,2022-03-30,,,,1890-01-01T00:00:00Z,9,,1886-01-01T00:00:00Z,9,,1894-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56474,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56474,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Tissot The Pharisee and the publican Brooklyn.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56474,,2022-03-30,,,,,,,,
,Palm Sunday,painting by Ferdinand Georg Waldmüller,,56499,,,2022-03-30,,,,,,,,,,,,,,,,,,Q186816,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56499,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56499,,2022-03-30,,,,1852-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56499,,2022-03-30,,,Q213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56499,,2022-03-30,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Waldm%C3%BCller_-_Palmsonntag.jpeg,,2022-03-30,,,Waldmüller - Palmsonntag.jpeg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56499,,2022-03-30,,,,,,,,
,The Lamb,painitng by Paul Klee,,56576,,,2022-03-30,,,,,,,,,,,,,,,,,,Q44007,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56576,,2022-03-30,,,Q3305213,,,,,,,,1920-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56576,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56576,,2022-03-30,,,,,,,,,,,,Paul Klee - The Lamb - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56576,,2022-03-30,,,,,,,,
,Christ Blessing the Children,painting by Lucas Cranach,,56640,,,2022-03-30,,,,,,,,,,,,,,,,,,Q170339,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56640,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56640,,2022-03-30,,,,1547-01-01T00:00:00Z,9,,1545-01-01T00:00:00Z,9,,1550-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56640,,2022-03-30,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Lucas Cranach d.J. - Christus segnet die Kinder (ca.1540).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56640,,2022-03-30,,,,,,,,
,Creation of Adam and Eve,fresco by Giusto de’ Menabuoi,,56644,,,2022-03-30,,,,,,,,,,,,,,,,,,Q595354,,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56644,,2022-03-30,,,,1378-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56644,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56644,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Creation of Eve by Giusto de Menabuoi (Padua baptistery).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56644,,2022-03-30,,,,,,,,
,Elijah and the widow of Zarephath,painting by Jan Victors,,56669,,,2022-03-30,,,,,,,,,,,,,,,,,,Q1357477,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56669,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56669,,2022-03-30,,,,1645-01-01T00:00:00Z,9,,1640-01-01T00:00:00Z,9,,1650-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56669,,2022-03-30,,,Q36,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56669,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Victors Elijah and the widow of Zarephath.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56669,,2022-03-30,,,,,,,,
