commons_template,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,"creator_object_has_role,creator_ref1_hash",creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
information,Iconoclasts and the Crucifixion,"Chludov Psalter (Moscow State Historical Museum MS. D.129), folio 67r, c. 850–875, 19.5 x 15 cm",manuscript by artist unknown,,58474,,,2022-03-30,,,,,,,,,,,Iconoclasts and the Crucifixion,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58474,,2022-03-30,,,anon,,"https://commons.wikimedia.org/wiki/File:Crucifixion_with_iconoclasts,_Chludov_Psalter,_folio_67r.jpg",,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58474,,2022-03-30,,,,0850-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58474,,2022-03-30,,,Q159,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58474,,2022-03-30,,,,,,,,,,,,"Crucifixion with iconoclasts, Chludov Psalter, folio 67r.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58474,,2022-03-30,,,,,,,,
artwork,Israelites Worship the Golden Calf and Moses Breaks the Tablets,The Israelites Worship the Golden Calf and Moses Breaks the Tablets (Exodus 32:1-19),manuscript by Brailes de William,,58477,,,2022-03-30,,,,,,,,,,,Israelites Worship the Golden Calf and Moses Breaks the Tablets,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58477,,2022-03-30,,,Q8020766,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58477,,2022-03-30,,,,1250-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58477,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58477,,2022-03-30,,,,,,,,,,,,William de Brailes - The Israelites Worship the Golden Calf and Moses Breaks the Tablets (Exodus 32 -1-19) - Walters W10613R - Full Page.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58477,,2022-03-30,,,,,,,,
information,Expulsion from the Garden,"The Lord Confronts the Disobedience of Adam & Eve; The Expulsion from Paradise Nave Mosaics from Palatine Chapel, Palermo, Sicily. Mid 12th Century.",mosaic by Anonimous,,58565,,,2022-03-30,,,,,,,,,,,Expulsion from the Garden,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58565,,2022-03-30,,,anon,,,,,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58565,,2022-03-30,,,,1155-01-01T00:00:00Z,9,,1140-01-01T00:00:00Z,9,,1170-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58565,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58565,,2022-03-30,,,,,,,,,,,,Garden of eden mosaic.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58565,,2022-03-30,,,,,,,,
information,Doubting Thomas,"Mosaics in Hosios Loukas Monastery, Boeotia, Greece",mosaic by artist unknown,,58585,,,2022-03-30,,,,,,,,,,,Doubting Thomas,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58585,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Hosios_Loukas_(narthex)_-_South_wall_(Doubting_Thomas)_04_detail.jpg,,2022-03-30,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58585,,2022-03-30,,,,1050-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58585,,2022-03-30,,,Q41,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58585,,2022-03-30,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Hosios_Loukas_(narthex)_-_South_wall_(Doubting_Thomas)_04_detail.jpg,,2022-03-30,,,Hosios Loukas (narthex) - South wall (Doubting Thomas) 04 detail.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58585,,2022-03-30,,,,,,,,
information,St. Peter Healing the Crippled Beggar,"Page 228v: St. Peter Healing the Crippled Beggar, Act 3:1-10",manuscript by Matthias Gerung,,58591,,,2022-03-30,,,,,,,,,,,St. Peter Healing the Crippled Beggar,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,Q1909908,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,,1531-01-01T00:00:00Z,9,,1530-01-01T00:00:00Z,9,,1532-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,,,,,,,,,,Ottheinrich Folio228v Act3.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58591,,2022-03-30,,,,,,,,
information,African American Church,"Afrocan-American Church, Rural South",photograph by Doris Ulmann,,58602,,,2022-03-30,,,,,,,,,,,African American Church,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,Q388471,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,,1920-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,,,,,,,,,,"Ulmann, African-American Church.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58602,,2022-03-30,,,,,,,,
information,Pass at Faido,"The Pass of St. Gotthard, near Faido by J. M. W. Turner, 1843, watercolor over graphite, Morgan Library & Museum",watercolor by J. M. W. (Joseph Mallord William) Turner,,58621,,,2022-03-30,,,,,,,,,,,Pass at Faido,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,Q159758,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,,1822-01-01T00:00:00Z,9,,1800-01-01T00:00:00Z,9,,1845-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,"The Pass of St. Gotthard, near Faido by J. M. W. Turner, 1843, watercolor.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58621,,2022-03-30,,,,,,,,
information,Wisdom Has Built Her House,"""Wisdom hath builded her house"" (Премудрость созда Себе дом), Novgorod (1548). The title of this type of icon is from Proverbs 9:1 and refers to the identification of Christ the Logos with Divine Wisdom (Hagia Sophia). The highly allegoric composition is centered on the ""Feast of Wisdom"" of Ephesians 3:8-12
The image of the ""Power and Wisdom of GOD"" on the throne is surrounded by the ranks of the heavenly hierarchy. 
The Theotokos sits on a throne with Christ Immanuel.
Divine Wisdom  is depicted in the depths of ""divine darkness"", dressed in white clothes, sitting on a golden throne with  a bowl in her left hand and a sceptre/staff in her right.  Her halo is formed from red and green rhombuses. Her throne is supported by seven pillars (Proverbs 9:1) and she is surrounded by the ""first order of celestial entities"" ( De Coelesti Hierarchia 7:4)
King Solomon is shown as the ""servant of Wisdom"", coming from the ""hills of the City"" to the Theotokos with Immanuel (Proverbs 9:3). An early icon of the ""Wisdom has builded her house"" type is a 14th-century fresco  in the Church of the Assumption in Volotovo Field, Veliky Novgorod. [1] This icon has some parallels with the Volotovo fresco, including the diagonal table and the shape of the temple, the slaughter of two calves, King Solomon approaching with an unrolled scroll, and the  figure of  hymnographer Kozma Maiumsky. icon-art.info icons.pstgu.ru",painting by artist unknown,,58637,,,2022-03-30,,,,,,,,,,,Wisdom Has Built Her House,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58637,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Holy_Wisdom_created_home.jpg,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58637,,2022-03-30,,,,1550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58637,,2022-03-30,,,Q159,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58637,,2022-03-30,,,,,,,,,,,,Holy Wisdom created home.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58637,,2022-03-30,,,,,,,,
artwork,Saint Sophia,Saint Sophia The Wisdom of God,painting by artist unknown,,58638,,,2022-03-30,,,,,,,,,,,Saint Sophia,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58638,,2022-03-30,,,anon,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58638,,2022-03-30,,,,1700-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58638,,2022-03-30,,,Q212,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58638,,2022-03-30,,,,,,,,,,,,Saint Sophia The Wisdom of God - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58638,,2022-03-30,,,,,,,,
information,Returning to the Trenches,Čeština: Christopher Richard Wynne Nevinson - studie obrazu pro ‘Returning to the Trenches’-1914–15,painting by Christopher Richard Wynne Nevinson,,58642,,,2022-03-30,,,,,,,,,,,Returning to the Trenches,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,Q185850,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,,1914-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,Q16,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,,,,,,,,,,Christopher Richard Wynne NevinsonStudy-2 for ‘Returning to the Trenches’-1914–15.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58642,,2022-03-30,,,,,,,,
artwork,Christ Appearing to Mary,Christ Appearing to Mary,painting by Edward Middleton Manigault,,58646,,,2022-03-30,,,,,,,,,,,Christ Appearing to Mary,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58646,,2022-03-30,,,Q5344459,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58646,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58646,,2022-03-30,,,,1910-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58646,,2022-03-30,,,,,,,,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Edward_Middleton_Manigault_-_Christ_Appearing_to_Mary_(1910).jpg,,2022-03-30,,,Edward Middleton Manigault - Christ Appearing to Mary (1910).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58646,,2022-03-30,,,,,,,,
artwork,Transfiguration of Jesus Christ,Transfiguration of Jesus Christ,mosaic by artist unknown,,58648,,,2022-03-30,,,,,,,,,,,Transfiguration of Jesus Christ,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58648,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Transfiguration-Sinai.jpg,,2022-03-30,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58648,,2022-03-30,,,,0600-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58648,,2022-03-30,,,Q79,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58648,,2022-03-30,,,,,,,,,,,,Transfiguration-Sinai.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58648,,2022-03-30,,,,,,,,
artwork,Mercy,Mercy,painting by Ford Madox Brown,,58654,,,2022-03-30,,,DAM 1935-77,Q1183941,,https://commons.wikimedia.org/wiki/File:Mercy_c_1865-70_Ford_Madox_Brown.jpg,,2022-03-30,,,Mercy,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,Q319843,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,,1856-01-01T00:00:00Z,9,,1844-01-01T00:00:00Z,9,,1869-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Mercy c 1865-70 Ford Madox Brown.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58654,,2022-03-30,,,Q1183941,,https://commons.wikimedia.org/wiki/File:Mercy_c_1865-70_Ford_Madox_Brown.jpg,,2022-03-30,
artwork,Wisdom and Prudence,"Wisdom and Prudence label QS:Len,""Wisdom and Prudence""",painting by Francesco Rustici,,58658,,,2022-03-30,,,,,,,,,,,Wisdom and Prudence,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,Q466736,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,,1617-01-01T00:00:00Z,9,,1610-01-01T00:00:00Z,9,,1625-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,Q19652,Q60332278,Q29940705,,https://commons.wikimedia.org/wiki/File:Francesco_Rustici_-_Wisdom_and_Prudence.jpg,,2022-03-30,,,Francesco Rustici - Wisdom and Prudence.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58658,,2022-03-30,,,,,,,,
artwork,Allegory of Divine Wisdom,,painting by Andrea Sacchi,,58659,,,2022-03-30,,,,,,,,,,,Allegory of Divine Wisdom,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,Q495008,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,"Andrea sacchi, allegoria della divina sapienza, 1629-33, 11.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58659,,2022-03-30,,,,,,,,
artwork,Solomonic Wisdom,"Solomonic wisdom label QS:Len,""Solomonic wisdom"" label QS:Lde,""Salomonische Weisheit""",painting by Ludwig Knaus,,58661,,,2022-03-30,,,,,,,,,,,Solomonic Wisdom,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,Q567361,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,,1878-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Ludwig Knaus - Salomonische Weisheit (1878).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58661,,2022-03-30,,,,,,,,
artwork,Bread Line,"Română: Coada la pâine, ulei pe pânză.",painting by Nicolae N. Tonitza,,58665,,,2022-03-30,,,,,,,,,,,Bread Line,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,Q733762,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,,1919-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,Q218,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,,,,,,,,,,Bread Line Nicolae Tonitza.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58665,,2022-03-30,,,,,,,,
artwork,David and Absalom,"Leaf from the Morgan Picture Bible title QS:P1476,en:""Leaf from the Morgan Picture Bible"" label QS:Len,""Leaf from the Morgan Picture Bible""",manuscript by artist unknown,,58671,,,2022-03-30,,,,,,,,,,,David and Absalom,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58671,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Leaf_from_the_Morgan_Picture_Bible_-_Google_Art_Project.jpg,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58671,,2022-03-30,,,,1250-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58671,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58671,,2022-03-30,,,,,,,,,,,,Leaf from the Morgan Picture Bible - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58671,,2022-03-30,,,,,,,,
artwork,Landscape with Elijah and the Angel,"Dutch: Landschap met Elia en de engel Landscape with Elijah and the Angel title QS:P1476,nl:""Landschap met Elia en de engel"" label QS:Lnl,""Landschap met Elia en de engel"" label QS:Lde,""Landschaft mit Elija und dem Engel"" label QS:Len,""Landscape with Elijah and the Angel""",painting by Cornelis Bisschop,,58676,,,2022-03-30,,,,,,,,,,,Landscape with Elijah and the Angel,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58676,,2022-03-30,,,Q2520084,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Cornelis_Bisschop_-_Elijah_and_the_Angel.jpg,,2022-03-30,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58676,,2022-03-30,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58676,,2022-03-30,,,,,,,,,,,,Cornelis Bisschop - Elijah and the Angel.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58676,,2022-03-30,,,,,,,,
artwork,Praying Hands,,painting by Peter Paul Rubens,,58682,,,2022-03-30,,,,,,,,,,,Praying Hands,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58682,,2022-03-30,,,Q5599,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58682,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58682,,2022-03-30,,,,1600-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58682,,2022-03-30,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Rubens Praying Hands.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58682,,2022-03-30,,,,,,,,
artwork,Woman Praying,A Woman Praying,painting by Willem de Poorter,,58687,,,2022-03-30,,,,,,,,,,,Woman Praying,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58687,,2022-03-30,,,Q2207232,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58687,,2022-03-30,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58687,,2022-03-30,,,,,,,,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Willem_de_Poorter_-_A_Woman_Praying_-_WGA18150.jpg,,2022-03-30,,,Willem de Poorter - A Woman Praying - WGA18150.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58687,,2022-03-30,,,,,,,,
artwork,Christ Washing the Apostles' Feet,"Christ Washing the Apostles' Feet title QS:P1476,en:""Christ Washing the Apostles' Feet"" label QS:Len,""Christ Washing the Apostles' Feet""",painting by Simon Bening,,58692,,,2022-03-30,,,,,,,,,,,Christ Washing the Apostles' Feet,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,Q928015,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,,1527-01-01T00:00:00Z,9,,1525-01-01T00:00:00Z,9,,1530-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Simon Bening (Flemish - Christ Washing the Apostles' Feet - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58692,,2022-03-30,,,,,,,,
artwork,Wooded Path in Autumn,"Wooded Path in Autumn label QS:Len,""Wooded Path in Autumn""",painting by H. A. (Hans Andersen) Brendekilde,,58697,,,2022-03-30,,,,,,,,,,,Wooded Path in Autumn,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58697,,2022-03-30,,,Q3362163,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58697,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58697,,2022-03-30,,,,1902-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58697,,2022-03-30,,,,,,,,,,,,,,,,,,,H. A. Brendekilde - A wooded path in autumn (1902).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58697,,2022-03-30,,,,,,,,
artwork,Descent of the Holy Spirit,"Initial V: The Descent of the Holy Spirit title QS:P1476,en:""Initial V: The Descent of the Holy Spirit"" label QS:Len,""Initial V: The Descent of the Holy Spirit""",manuscript by artist unknown,,58698,,,2022-03-30,,,,,,,,,,,Descent of the Holy Spirit,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58698,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Initial_V-_The_Descent_of_the_Holy_Spirit_-_Google_Art_Project.jpg,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58698,,2022-03-30,,,,1153-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58698,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58698,,2022-03-30,,,,,,,,,,,,Initial V- The Descent of the Holy Spirit - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58698,,2022-03-30,,,,,,,,
information,Pentecostals Praying,"Members of the Pentecostal church praising the Lord. Chicago, Illinois",photograph by Russell Lee,,58699,,,2022-03-30,,,,,,,,,,,Pentecostals Praying,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58699,,2022-03-30,,,Q514628,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58699,,2022-03-30,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58699,,2022-03-30,,,,1941-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58699,,2022-03-30,,,,,,,,,,,,,,,,,,,Pentecostals Praising.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58699,,2022-03-30,,,,,,,,
artwork,Christ in the Grindstone,,painting by artist unknown,,58704,,,2022-03-30,,,,,,,,,,,Christ in the Grindstone,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58704,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%81_%D1%83_%D1%82%D0%BE%D1%87%D0%B8%D0%BB%D1%96._%D0%9A%D1%96%D0%BD%D0%B5%D1%86%D1%8C_17_%D1%81%D1%82.jpg,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58704,,2022-03-30,,,,1650-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58704,,2022-03-30,,,Q212,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58704,,2022-03-30,,,,,,,,,,,,Христос у точилі. Кінець 17 ст.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58704,,2022-03-30,,,,,,,,
