act_id,qid,commons_iri,commons_filename,commons_page_url
46994,Q3927386,http://commons.wikimedia.org/wiki/Special:FilePath/Saints%20Peter%2C%20Martha%2C%20Mary%20Magdalen%2C%20and%20Leonard%20MET%20DT2838.jpg,"Saints Peter, Martha, Mary Magdalen, and Leonard MET DT2838.jpg","https://commons.wikimedia.org/wiki/File:Saints_Peter,_Martha,_Mary_Magdalen,_and_Leonard_MET_DT2838.jpg"
46324,Q48447927,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Christ%20as%20the%20Man%20of%20Sorrows%20-%20WGA06911.jpg,Albrecht Dürer - Christ as the Man of Sorrows - WGA06911.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Christ_as_the_Man_of_Sorrows_-_WGA06911.jpg
46324,Q48447927,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Christus%20als%20Schmerzensmann%20-%202183%20-%20Staatliche%20Kunsthalle%20Karlsruhe.jpg,Albrecht Dürer - Christus als Schmerzensmann - 2183 - Staatliche Kunsthalle Karlsruhe.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Christus_als_Schmerzensmann_-_2183_-_Staatliche_Kunsthalle_Karlsruhe.jpg
54816,Q49388915,http://commons.wikimedia.org/wiki/Special:FilePath/Mariotto%20Albertinelli%20-%20The%20Sacrifice%20of%20Isaac%20-%201959.15.13b%20-%20Yale%20University%20Art%20Gallery.jpg,Mariotto Albertinelli - The Sacrifice of Isaac - 1959.15.13b - Yale University Art Gallery.jpg,https://commons.wikimedia.org/wiki/File:Mariotto_Albertinelli_-_The_Sacrifice_of_Isaac_-_1959.15.13b_-_Yale_University_Art_Gallery.jpg
46700,Q19681574,http://commons.wikimedia.org/wiki/Special:FilePath/Canaletto%20%28I%29%20021.jpg,Canaletto (I) 021.jpg,https://commons.wikimedia.org/wiki/File:Canaletto_(I)_021.jpg
50268,Q20555646,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20Landscape%20with%20an%20Avenue%20of%20Trees%20-%2043.1332%20-%20Museum%20of%20Fine%20Arts.jpg,Peter Paul Rubens - Landscape with an Avenue of Trees - 43.1332 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_Landscape_with_an_Avenue_of_Trees_-_43.1332_-_Museum_of_Fine_Arts.jpg
56999,Q699552,http://commons.wikimedia.org/wiki/Special:FilePath/Praying%20Hands%20-%20Albrecht%20Durer.png,Praying Hands - Albrecht Durer.png,https://commons.wikimedia.org/wiki/File:Praying_Hands_-_Albrecht_Durer.png
58468,Q1764395,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20-%20Vision%20of%20the%20Sermon%20%28Jacob%20Wrestling%20with%20the%20Angel%29%20-%20NG%201643%20-%20National%20Galleries%20of%20Scotland.jpg,Paul Gauguin - Vision of the Sermon (Jacob Wrestling with the Angel) - NG 1643 - National Galleries of Scotland.jpg,https://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Vision_of_the_Sermon_(Jacob_Wrestling_with_the_Angel)_-_NG_1643_-_National_Galleries_of_Scotland.jpg
48732,Q837829,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20075.jpg,Jan van Eyck 075.jpg,https://commons.wikimedia.org/wiki/File:Jan_van_Eyck_075.jpg
55863,Q960157,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Everett%20Millais%20-%20Christ%20in%20the%20House%20of%20His%20Parents%20%28%60The%20Carpenter%27s%20Shop%27%29%20-%20Google%20Art%20Project.jpg,John Everett Millais - Christ in the House of His Parents (`The Carpenter's Shop') - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:John_Everett_Millais_-_Christ_in_the_House_of_His_Parents_(%60The_Carpenter%27s_Shop%27)_-_Google_Art_Project.jpg
50304,Q20537230,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Stevens%20-%20Meditation%20-%2023.528%20-%20Museum%20of%20Fine%20Arts.jpg,Alfred Stevens - Meditation - 23.528 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Alfred_Stevens_-_Meditation_-_23.528_-_Museum_of_Fine_Arts.jpg
50349,Q20539855,http://commons.wikimedia.org/wiki/Special:FilePath/Gherardo%20di%20Jacopo%20Starnina%20-%20Isaiah%20with%20Two%20Angels%20-%2020.1856%20-%20Museum%20of%20Fine%20Arts.jpg,Gherardo di Jacopo Starnina - Isaiah with Two Angels - 20.1856 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Gherardo_di_Jacopo_Starnina_-_Isaiah_with_Two_Angels_-_20.1856_-_Museum_of_Fine_Arts.jpg
38636,Q4127698,http://commons.wikimedia.org/wiki/Special:FilePath/Mathis%20Gothart%20Gr%C3%BCnewald%20011.jpg,Mathis Gothart Grünewald 011.jpg,https://commons.wikimedia.org/wiki/File:Mathis_Gothart_Gr%C3%BCnewald_011.jpg
58387,Q16333797,http://commons.wikimedia.org/wiki/Special:FilePath/Giuseppe%20Arcimboldo%20-%20Rudolf%20II%20of%20Habsburg%20as%20Vertumnus%20-%20Google%20Art%20Project.jpg,Giuseppe Arcimboldo - Rudolf II of Habsburg as Vertumnus - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Giuseppe_Arcimboldo_-_Rudolf_II_of_Habsburg_as_Vertumnus_-_Google_Art_Project.jpg
55205,Q5659824,http://commons.wikimedia.org/wiki/Special:FilePath/Bartolom%C3%A9%20Esteban%20Murillo%20-%20Joven%20mendigo%20%281645-50%29.jpg,Bartolomé Esteban Murillo - Joven mendigo (1645-50).jpg,https://commons.wikimedia.org/wiki/File:Bartolom%C3%A9_Esteban_Murillo_-_Joven_mendigo_(1645-50).jpg
55008,Q17323503,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20Rich%20man%20and%20Lazarus%20ca.%201610.jpg,Anonymous - Rich man and Lazarus ca. 1610.jpg,https://commons.wikimedia.org/wiki/File:Anonymous_-_Rich_man_and_Lazarus_ca._1610.jpg
53078,Q110561822,http://commons.wikimedia.org/wiki/Special:FilePath/Madaba%20Jerusalem%20Mosaic.jpg,Madaba Jerusalem Mosaic.jpg,https://commons.wikimedia.org/wiki/File:Madaba_Jerusalem_Mosaic.jpg
49621,Q28057385,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20036.jpg,Hubert van Eyck 036.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_036.jpg
46324,Q48447927,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20032.jpg,Albrecht Dürer 032.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_032.jpg
54816,Q49388915,http://commons.wikimedia.org/wiki/Special:FilePath/Mariotto%20Albertinelli%20003.jpg,Mariotto Albertinelli 003.jpg,https://commons.wikimedia.org/wiki/File:Mariotto_Albertinelli_003.jpg
56767,Q3636745,http://commons.wikimedia.org/wiki/Special:FilePath/Giotto%20di%20Bondone%20-%20No.%2023%20Scenes%20from%20the%20Life%20of%20Christ%20-%207.%20Baptism%20of%20Christ%20-%20WGA09201.jpg,Giotto di Bondone - No. 23 Scenes from the Life of Christ - 7. Baptism of Christ - WGA09201.jpg,https://commons.wikimedia.org/wiki/File:Giotto_di_Bondone_-_No._23_Scenes_from_the_Life_of_Christ_-_7._Baptism_of_Christ_-_WGA09201.jpg
46982,Q3697604,http://commons.wikimedia.org/wiki/Special:FilePath/Cosm%C3%A8%20Tura%20008.jpg,Cosmè Tura 008.jpg,https://commons.wikimedia.org/wiki/File:Cosm%C3%A8_Tura_008.jpg
54825,Q3944648,http://commons.wikimedia.org/wiki/Special:FilePath/Brunelleschi%2C%20sacrificio%20di%20Isacco.JPG,"Brunelleschi, sacrificio di Isacco.JPG","https://commons.wikimedia.org/wiki/File:Brunelleschi,_sacrificio_di_Isacco.JPG"
47458,Q5464245,http://commons.wikimedia.org/wiki/Special:FilePath/Folchard%20001.jpg,Folchard 001.jpg,https://commons.wikimedia.org/wiki/File:Folchard_001.jpg
56079,Q108266499,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Polack%20-%20Christ%20Preaching%20in%20the%20Temple%20%28one%20of%20four%20panels%29.jpg,Jan Polack - Christ Preaching in the Temple (one of four panels).jpg,https://commons.wikimedia.org/wiki/File:Jan_Polack_-_Christ_Preaching_in_the_Temple_(one_of_four_panels).jpg
56999,Q699552,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Praying%20Hands%2C%201508%20-%20Google%20Art%20Project.jpg,"Albrecht Dürer - Praying Hands, 1508 - Google Art Project.jpg","https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Praying_Hands,_1508_-_Google_Art_Project.jpg"
46468,Q64790985,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Crivelli%20037.jpg,Carlo Crivelli 037.jpg,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_037.jpg
38636,Q4127698,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20hll.%20Erasmus%20und%20Mauritius%20Matthias%20Gr%C3%BCnewald.jpg,Die hll. Erasmus und Mauritius Matthias Grünewald.jpg,https://commons.wikimedia.org/wiki/File:Die_hll._Erasmus_und_Mauritius_Matthias_Gr%C3%BCnewald.jpg
47459,Q17524328,http://commons.wikimedia.org/wiki/Special:FilePath/Floris%20Claesz.%20van%20Dyck%20001.jpg,Floris Claesz. van Dyck 001.jpg,https://commons.wikimedia.org/wiki/File:Floris_Claesz._van_Dyck_001.jpg
55008,Q17323503,http://commons.wikimedia.org/wiki/Special:FilePath/Keukeninterieur%20met%20de%20gelijkenis%20van%20de%20rijke%20man%20en%20de%20arme%20Lazarus%20Rijksmuseum%20SK-A-868.jpeg,Keukeninterieur met de gelijkenis van de rijke man en de arme Lazarus Rijksmuseum SK-A-868.jpeg,https://commons.wikimedia.org/wiki/File:Keukeninterieur_met_de_gelijkenis_van_de_rijke_man_en_de_arme_Lazarus_Rijksmuseum_SK-A-868.jpeg
49955,Q110562001,http://commons.wikimedia.org/wiki/Special:FilePath/Fiery%20furnace%2001.jpg,Fiery furnace 01.jpg,https://commons.wikimedia.org/wiki/File:Fiery_furnace_01.jpg
58468,Q1764395,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20137.jpg,Paul Gauguin 137.jpg,https://commons.wikimedia.org/wiki/File:Paul_Gauguin_137.jpg
51137,Q20538088,http://commons.wikimedia.org/wiki/Special:FilePath/Bartholome%20Zeitblom%20-%20Adoration%20of%20the%20Magi%20-%2050.2720%20-%20Museum%20of%20Fine%20Arts.jpg,Bartholome Zeitblom - Adoration of the Magi - 50.2720 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Bartholome_Zeitblom_-_Adoration_of_the_Magi_-_50.2720_-_Museum_of_Fine_Arts.jpg
57368,Q110561895,http://commons.wikimedia.org/wiki/Special:FilePath/Holy%20Spirit%20Seminary.JPG,Holy Spirit Seminary.JPG,https://commons.wikimedia.org/wiki/File:Holy_Spirit_Seminary.JPG
55582,Q18685756,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20David%20-%20Christ%20Nailed%20to%20the%20Cross%20-%20Google%20Art%20Project.jpg,Gerard David - Christ Nailed to the Cross - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Gerard_David_-_Christ_Nailed_to_the_Cross_-_Google_Art_Project.jpg
58767,Q19883011,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Seurat%20008.jpg,Georges Seurat 008.jpg,https://commons.wikimedia.org/wiki/File:Georges_Seurat_008.jpg
56039,Q23936184,http://commons.wikimedia.org/wiki/Special:FilePath/Blasco%20de%20Gra%C3%B1%C3%A9n%20-%20Saint%20Martin%20Sharing%20his%20Cloak%20-%20Google%20Art%20Project.jpg,Blasco de Grañén - Saint Martin Sharing his Cloak - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Blasco_de_Gra%C3%B1%C3%A9n_-_Saint_Martin_Sharing_his_Cloak_-_Google_Art_Project.jpg
55961,Q110561980,http://commons.wikimedia.org/wiki/Special:FilePath/Dura%20Europos%20fresco%20Moses%20from%20river.jpg,Dura Europos fresco Moses from river.jpg,https://commons.wikimedia.org/wiki/File:Dura_Europos_fresco_Moses_from_river.jpg
48732,Q837829,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Eyck%20Madonna%20with%20the%20Child%20Reading.jpg,Jan van Eyck Madonna with the Child Reading.jpg,https://commons.wikimedia.org/wiki/File:Jan_van_Eyck_Madonna_with_the_Child_Reading.jpg
56513,Q29656436,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Dou%20-%20Reading%20the%20Bible%20-%20WGA06644.jpg,Gerard Dou - Reading the Bible - WGA06644.jpg,https://commons.wikimedia.org/wiki/File:Gerard_Dou_-_Reading_the_Bible_-_WGA06644.jpg
47894,Q3531531,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20Adoration.jpg,Fra Angelico Adoration.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_Adoration.jpg
55464,Q21422900,http://commons.wikimedia.org/wiki/Special:FilePath/Judas%20returning%20the%20thirty%20pieces%20of%20silver%2C%20by%20Rembrandt.jpg,"Judas returning the thirty pieces of silver, by Rembrandt.jpg","https://commons.wikimedia.org/wiki/File:Judas_returning_the_thirty_pieces_of_silver,_by_Rembrandt.jpg"
46156,Q3948606,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20042.jpg,Andrea Mantegna 042.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_042.jpg
57347,Q430069,http://commons.wikimedia.org/wiki/Special:FilePath/Ecce%20homo%20by%20Hieronymus%20Bosch.jpg,Ecce homo by Hieronymus Bosch.jpg,https://commons.wikimedia.org/wiki/File:Ecce_homo_by_Hieronymus_Bosch.jpg
55863,Q960157,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20John%20Everett%20Millais%20002.jpg,Sir John Everett Millais 002.jpg,https://commons.wikimedia.org/wiki/File:Sir_John_Everett_Millais_002.jpg
49621,Q28057385,http://commons.wikimedia.org/wiki/Special:FilePath/Ghent%20Altarpiece%20-%20Music-making%20Angels%20%28right%29.jpg,Ghent Altarpiece - Music-making Angels (right).jpg,https://commons.wikimedia.org/wiki/File:Ghent_Altarpiece_-_Music-making_Angels_(right).jpg
49612,Q1952284,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Gossaert%20001.jpg,Jan Gossaert 001.jpg,https://commons.wikimedia.org/wiki/File:Jan_Gossaert_001.jpg
57308,Q111821882,http://commons.wikimedia.org/wiki/Special:FilePath/Ottheinrich%20Folio126v%20Jn9.jpg,Ottheinrich Folio126v Jn9.jpg,https://commons.wikimedia.org/wiki/File:Ottheinrich_Folio126v_Jn9.jpg
57685,Q111821587,http://commons.wikimedia.org/wiki/Special:FilePath/VAT749fol25.JPG,VAT749fol25.JPG,https://commons.wikimedia.org/wiki/File:VAT749fol25.JPG
57674,Q111821673,http://commons.wikimedia.org/wiki/Special:FilePath/SINAI3fol7.jpg,SINAI3fol7.jpg,https://commons.wikimedia.org/wiki/File:SINAI3fol7.jpg
57784,Q111821596,http://commons.wikimedia.org/wiki/Special:FilePath/Allegoria%20della%20Sapienza.jpg,Allegoria della Sapienza.jpg,https://commons.wikimedia.org/wiki/File:Allegoria_della_Sapienza.jpg
57607,Q111822051,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%B0%20%22%D0%9F%D1%80%D0%B8%D1%82%D1%87%D0%B0%20%D0%BE%20%D0%B4%D0%B2%D1%83%D1%85%20%D1%81%D1%8B%D0%BD%D0%BE%D0%B2%D1%8C%D1%8F%D1%85%22.jpg,"Картина ""Притча о двух сыновьях"".jpg",https://commons.wikimedia.org/wiki/File:%D0%9A%D0%B0%D1%80%D1%82%D0%B8%D0%BD%D0%B0_%22%D0%9F%D1%80%D0%B8%D1%82%D1%87%D0%B0_%D0%BE_%D0%B4%D0%B2%D1%83%D1%85_%D1%81%D1%8B%D0%BD%D0%BE%D0%B2%D1%8C%D1%8F%D1%85%22.jpg
58469,Q111821944,http://commons.wikimedia.org/wiki/Special:FilePath/ViennaGenesisPict25JosephsDeparture.jpg,ViennaGenesisPict25JosephsDeparture.jpg,https://commons.wikimedia.org/wiki/File:ViennaGenesisPict25JosephsDeparture.jpg
58717,Q111822040,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Griffier%20-%20Noah%27s%20Ark.jpg,Jan Griffier - Noah's Ark.jpg,https://commons.wikimedia.org/wiki/File:Jan_Griffier_-_Noah%27s_Ark.jpg
57064,Q111842233,http://commons.wikimedia.org/wiki/Special:FilePath/PikiWiki%20Israel%2011515%20Art%20at%20Kibbutz%20Or%20Haner.JPG,PikiWiki Israel 11515 Art at Kibbutz Or Haner.JPG,https://commons.wikimedia.org/wiki/File:PikiWiki_Israel_11515_Art_at_Kibbutz_Or_Haner.JPG
57476,Q111842174,http://commons.wikimedia.org/wiki/Special:FilePath/Konstanz%20M%C3%BCnster%20Westportal%20R09%20Pfingsten%2001.jpg,Konstanz Münster Westportal R09 Pfingsten 01.jpg,https://commons.wikimedia.org/wiki/File:Konstanz_M%C3%BCnster_Westportal_R09_Pfingsten_01.jpg
57936,Q111842130,http://commons.wikimedia.org/wiki/Special:FilePath/MCGI%20Worship%20Service%20Sao%20Paolo%202016.jpg,MCGI Worship Service Sao Paolo 2016.jpg,https://commons.wikimedia.org/wiki/File:MCGI_Worship_Service_Sao_Paolo_2016.jpg
56468,Q111842588,http://commons.wikimedia.org/wiki/Special:FilePath/Ca%C3%B1as%20-%20Monasterio%2011%20%28Sepulcro%20de%20la%20Beata%20Urraca%20D%C3%ADaz%20de%20Haro%29.jpg,Cañas - Monasterio 11 (Sepulcro de la Beata Urraca Díaz de Haro).jpg,https://commons.wikimedia.org/wiki/File:Ca%C3%B1as_-_Monasterio_11_(Sepulcro_de_la_Beata_Urraca_D%C3%ADaz_de_Haro).jpg
55998,Q112181497,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20Deborah%20Beneath%20the%20Palm%20Tree.jpg,Tissot Deborah Beneath the Palm Tree.jpg,https://commons.wikimedia.org/wiki/File:Tissot_Deborah_Beneath_the_Palm_Tree.jpg
56872,Q112181574,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20-%20Resurrection%20of%20Christ%20and%20Women%20at%20the%20Tomb%20%28Cell%208%29%20-%20WGA00542.jpg,Fra Angelico - Resurrection of Christ and Women at the Tomb (Cell 8) - WGA00542.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_-_Resurrection_of_Christ_and_Women_at_the_Tomb_(Cell_8)_-_WGA00542.jpg
54619,Q111842605,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20von%20Sopocani%20001.jpg,Meister von Sopocani 001.jpg,https://commons.wikimedia.org/wiki/File:Meister_von_Sopocani_001.jpg
56147,Q111842657,http://commons.wikimedia.org/wiki/Special:FilePath/Detail%20kazuifel%20J.L.%20Str%C3%A4ter%20drie-eenheid.jpg,Detail kazuifel J.L. Sträter drie-eenheid.jpg,https://commons.wikimedia.org/wiki/File:Detail_kazuifel_J.L._Str%C3%A4ter_drie-eenheid.jpg
56132,Q112181538,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Bloch%20001.jpg,Carl Bloch 001.jpg,https://commons.wikimedia.org/wiki/File:Carl_Bloch_001.jpg
55980,Q26221221,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Vineyards%20at%20Auvers%20%281890%29.jpg,Vincent van Gogh - Vineyards at Auvers (1890).jpg,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Vineyards_at_Auvers_(1890).jpg
56939,Q28796194,http://commons.wikimedia.org/wiki/Special:FilePath/Winslow%20Homer%20-%20Sunlight%20on%20the%20Coast%20-%20Google%20Art%20Project.jpg,Winslow Homer - Sunlight on the Coast - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Sunlight_on_the_Coast_-_Google_Art_Project.jpg
56692,Q20392130,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Linnell%20-%20Wheat%20-%20Google%20Art%20Project.jpg,John Linnell - Wheat - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:John_Linnell_-_Wheat_-_Google_Art_Project.jpg
46734,Q11821336,http://commons.wikimedia.org/wiki/Special:FilePath/Geertgen%20tot%20St.%20Jans%20-%20De%20aanbidding%20van%20de%20koningen%20-%20Rijksmuseum%20SK-A-2150.jpg,Geertgen tot St. Jans - De aanbidding van de koningen - Rijksmuseum SK-A-2150.jpg,https://commons.wikimedia.org/wiki/File:Geertgen_tot_St._Jans_-_De_aanbidding_van_de_koningen_-_Rijksmuseum_SK-A-2150.jpg
46466,Q111822021,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Crivelli%20048.jpg,Carlo Crivelli 048.jpg,https://commons.wikimedia.org/wiki/File:Carlo_Crivelli_048.jpg
47015,Q111821941,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Victors%20002.jpg,Jan Victors 002.jpg,https://commons.wikimedia.org/wiki/File:Jan_Victors_002.jpg
47901,Q111821671,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20%28Umkreis%29%20Herlin%20001.jpg,Friedrich (Umkreis) Herlin 001.jpg,https://commons.wikimedia.org/wiki/File:Friedrich_(Umkreis)_Herlin_001.jpg
47765,Q111822059,http://commons.wikimedia.org/wiki/Special:FilePath/Fra%20Angelico%20007.jpg,Fra Angelico 007.jpg,https://commons.wikimedia.org/wiki/File:Fra_Angelico_007.jpg
49965,Q111821735,http://commons.wikimedia.org/wiki/Special:FilePath/Kalkmaleri%201%20Bregninge%20Kirke.jpg,Kalkmaleri 1 Bregninge Kirke.jpg,https://commons.wikimedia.org/wiki/File:Kalkmaleri_1_Bregninge_Kirke.jpg
54175,Q111821570,http://commons.wikimedia.org/wiki/Special:FilePath/Roemische%20Sandale%20fcm.jpg,Roemische Sandale fcm.jpg,https://commons.wikimedia.org/wiki/File:Roemische_Sandale_fcm.jpg
55132,Q111822017,http://commons.wikimedia.org/wiki/Special:FilePath/Moisei%20St.Catherin%20Sinai.jpg,Moisei St.Catherin Sinai.jpg,https://commons.wikimedia.org/wiki/File:Moisei_St.Catherin_Sinai.jpg
54407,Q111842388,http://commons.wikimedia.org/wiki/Special:FilePath/Roma2010%20%285003218039%29.jpg,Roma2010 (5003218039).jpg,https://commons.wikimedia.org/wiki/File:Roma2010_(5003218039).jpg
49622,Q112181467,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20008.jpg,Hubert van Eyck 008.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_008.jpg
55388,Q8049268,http://commons.wikimedia.org/wiki/Special:FilePath/Courtyard%20with%20Lunatics%20by%20Goya%201794.jpg,Courtyard with Lunatics by Goya 1794.jpg,https://commons.wikimedia.org/wiki/File:Courtyard_with_Lunatics_by_Goya_1794.jpg
51541,Q113956653,http://commons.wikimedia.org/wiki/Special:FilePath/Marriage%20Feast%20at%20Cana%20-%20Vanderbilt%20ACT%20-%20Amiens05-large.jpg,Marriage Feast at Cana - Vanderbilt ACT - Amiens05-large.jpg,https://commons.wikimedia.org/wiki/File:Marriage_Feast_at_Cana_-_Vanderbilt_ACT_-_Amiens05-large.jpg
58763,Q351300,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Adam%20and%20Eve%20%28Prado%29%202.jpg,Albrecht Dürer - Adam and Eve (Prado) 2.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_Adam_and_Eve_(Prado)_2.jpg
57343,Q18430656,http://commons.wikimedia.org/wiki/Special:FilePath/Weyden%20Christ%20on%20the%20Cross%20with%20Mary%20and%20St%20John.jpg,Weyden Christ on the Cross with Mary and St John.jpg,https://commons.wikimedia.org/wiki/File:Weyden_Christ_on_the_Cross_with_Mary_and_St_John.jpg
57764,Q28093574,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20-%20Saint%20Joseph%20and%20the%20Christ%20Child%20-%2096.1565%20-%20Museum%20of%20Fine%20Arts.jpg,Guido Reni - Saint Joseph and the Christ Child - 96.1565 - Museum of Fine Arts.jpg,https://commons.wikimedia.org/wiki/File:Guido_Reni_-_Saint_Joseph_and_the_Christ_Child_-_96.1565_-_Museum_of_Fine_Arts.jpg
57764,Q28093574,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Reni%20-%20Saint%20Joseph%20and%20the%20Christ%20Child%20-%20Google%20Art%20Project.jpg,Guido Reni - Saint Joseph and the Christ Child - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Guido_Reni_-_Saint_Joseph_and_the_Christ_Child_-_Google_Art_Project.jpg
58109,Q20789241,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Sorrow%2C%20Variation%20of%20the%20Illustration%20for%20the%20Poem%20At%20the%20Fair%20of%20Vernamo%20%2C%20Sorrow%20-%20A%20II%20814%20-%20Finnish%20National%20Gallery.jpg,"Albert Edelfelt - Sorrow, Variation of the Illustration for the Poem At the Fair of Vernamo , Sorrow - A II 814 - Finnish National Gallery.jpg","https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Sorrow,_Variation_of_the_Illustration_for_the_Poem_At_the_Fair_of_Vernamo_,_Sorrow_-_A_II_814_-_Finnish_National_Gallery.jpg"
55285,Q11690349,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20van%20Honthorst%20-%20Christ%20before%20the%20High%20Priest%20%28detail%29%20-%20WGA11651.jpg,Gerard van Honthorst - Christ before the High Priest (detail) - WGA11651.jpg,https://commons.wikimedia.org/wiki/File:Gerard_van_Honthorst_-_Christ_before_the_High_Priest_(detail)_-_WGA11651.jpg
56111,Q19858678,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Vine%20Dresser%20and%20the%20Fig%20Tree%20%28Le%20vigneron%20et%20le%20figuier%29%20-%20James%20Tissot.jpg,Brooklyn Museum - The Vine Dresser and the Fig Tree (Le vigneron et le figuier) - James Tissot.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Vine_Dresser_and_the_Fig_Tree_(Le_vigneron_et_le_figuier)_-_James_Tissot.jpg
57927,Q19858213,http://commons.wikimedia.org/wiki/Special:FilePath/Brooklyn%20Museum%20-%20The%20Magnificat%20%28Le%20magnificat%29%20-%20James%20Tissot%20-%20overall.jpg,Brooklyn Museum - The Magnificat (Le magnificat) - James Tissot - overall.jpg,https://commons.wikimedia.org/wiki/File:Brooklyn_Museum_-_The_Magnificat_(Le_magnificat)_-_James_Tissot_-_overall.jpg
57013,Q20891364,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Vuillard%20-%20The%20Artist%E2%80%99s%20Mother%20Opening%20a%20Door%20-%20Google%20Art%20Project.jpg,Edouard Vuillard - The Artist’s Mother Opening a Door - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Edouard_Vuillard_-_The_Artist%E2%80%99s_Mother_Opening_a_Door_-_Google_Art_Project.jpg
