RecordNumber,filename,commons_uri,commons_page_url
55440,"Afro-American Monument, circa 1897.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Afro-American%20Monument%2C%20circa%201897.jpg,"https://commons.wikimedia.org/wiki/File:Afro-American_Monument,_circa_1897.jpg"
49629,Agape feast 03.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2003.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_03.jpg
49630,Agape feast 04.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Agape%20feast%2004.jpg,https://commons.wikimedia.org/wiki/File:Agape_feast_04.jpg
54451,Aghtamar Eastern wall.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aghtamar%20Eastern%20wall.jpg,https://commons.wikimedia.org/wiki/File:Aghtamar_Eastern_wall.jpg
56003,Aix-en-Provence Mausolee Joseph Sec 08 20061227.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Aix-en-Provence%20Mausolee%20Joseph%20Sec%2008%2020061227.jpg,https://commons.wikimedia.org/wiki/File:Aix-en-Provence_Mausolee_Joseph_Sec_08_20061227.jpg
56279,Albanipsalter DreiKoenige.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albanipsalter%20DreiKoenige.jpg,https://commons.wikimedia.org/wiki/File:Albanipsalter_DreiKoenige.jpg
58132,Albert Edelfelt - Sisäkuva Helsingin poikien työkodista (1885).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Edelfelt%20-%20Sis%C3%A4kuva%20Helsingin%20poikien%20ty%C3%B6kodista%20%281885%29.jpg,https://commons.wikimedia.org/wiki/File:Albert_Edelfelt_-_Sis%C3%A4kuva_Helsingin_poikien_ty%C3%B6kodista_(1885).jpg
46263,Albrecht Altdorfer - Kreuzigung Detail (Gemäldegalerie Alte Meister Kassel).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Kreuzigung%20Detail%20%28Gem%C3%A4ldegalerie%20Alte%20Meister%20Kassel%29.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Kreuzigung_Detail_(Gem%C3%A4ldegalerie_Alte_Meister_Kassel).jpg
46260,Albrecht Altdorfer - Pilate washing his hands - St. Florian Monastery.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20Pilate%20washing%20his%20hands%20-%20St.%20Florian%20Monastery.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_Pilate_washing_his_hands_-_St._Florian_Monastery.jpg
57349,Albrecht Altdorfer - The Arrest of Christ - WGA00224.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20-%20The%20Arrest%20of%20Christ%20-%20WGA00224.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_-_The_Arrest_of_Christ_-_WGA00224.jpg
46261,Albrecht Altdorfer 024.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20024.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_024.jpg
46245,Albrecht Altdorfer 027.png,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20027.png,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_027.png
46618,Albrecht Altdorfer 029.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20029.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_029.jpg
46249,Albrecht Altdorfer 034.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20034.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_034.jpg
46248,Albrecht Altdorfer 035.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20035.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_035.jpg
46246,Albrecht Altdorfer 037.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20037.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_037.jpg
46241,Albrecht Altdorfer 038.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer%20038.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer_038.jpg
46264,Albrecht Altdorfer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20Altdorfer.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_Altdorfer.jpg
50205,Albrecht Dürer - The Fall of Man (Adam and Eve) - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20The%20Fall%20of%20Man%20%28Adam%20and%20Eve%29%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_The_Fall_of_Man_(Adam_and_Eve)_-_Google_Art_Project.jpg
56841,Albrecht Dürer - The Prodigal Son - WGA7275.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20The%20Prodigal%20Son%20-%20WGA7275.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_-_The_Prodigal_Son_-_WGA7275.jpg
46304,Albrecht Dürer 006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20006.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_006.jpg
46310,Albrecht Dürer 009.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20009.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_009.jpg
46319,Albrecht Dürer 010.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20010.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_010.jpg
46320,Albrecht Dürer 014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20014.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_014.jpg
46306,Albrecht Dürer 017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20017.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_017.jpg
46327,Albrecht Dürer 025.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20025.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_025.jpg
46326,Albrecht Dürer 026.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20026.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_026.jpg
46325,Albrecht Dürer 027.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20027.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_027.jpg
46324,Albrecht Dürer 032.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20032.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_032.jpg
46323,Albrecht Dürer 043.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20043.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_043.jpg
46276,Albrecht Dürer 045.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20045.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_045.jpg
46271,Albrecht Dürer 068.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20068.jpg,https://commons.wikimedia.org/wiki/File:Albrecht_D%C3%BCrer_068.jpg
46303,Albrecht-Dürer-005.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht-D%C3%BCrer-005.jpg,https://commons.wikimedia.org/wiki/File:Albrecht-D%C3%BCrer-005.jpg
46269,Alesso Baldovinetti 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alesso%20Baldovinetti%20003.jpg,https://commons.wikimedia.org/wiki/File:Alesso_Baldovinetti_003.jpg
46230,Alexander Andrejewitsch Iwanow 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Andrejewitsch%20Iwanow%20002.jpg,https://commons.wikimedia.org/wiki/File:Alexander_Andrejewitsch_Iwanow_002.jpg
46166,Alexander Andrejewitsch Iwanow 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Andrejewitsch%20Iwanow%20003.jpg,https://commons.wikimedia.org/wiki/File:Alexander_Andrejewitsch_Iwanow_003.jpg
54361,Alexandr Ivanov 075.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandr%20Ivanov%20075.jpg,https://commons.wikimedia.org/wiki/File:Alexandr_Ivanov_075.jpg
56035,Alexandre Antigna - The Lightning - WGA00733.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Antigna%20-%20The%20Lightning%20-%20WGA00733.jpg,https://commons.wikimedia.org/wiki/File:Alexandre_Antigna_-_The_Lightning_-_WGA00733.jpg
57577,Alexej von Jawlensky - Meditation.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexej%20von%20Jawlensky%20-%20Meditation.jpg,https://commons.wikimedia.org/wiki/File:Alexej_von_Jawlensky_-_Meditation.jpg
54971,Alfa i Omega Torredembarra.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alfa%20i%20Omega%20Torredembarra.jpg,https://commons.wikimedia.org/wiki/File:Alfa_i_Omega_Torredembarra.jpg
58751,Alfred Sisley 004.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Sisley%20004.jpg,https://commons.wikimedia.org/wiki/File:Alfred_Sisley_004.jpg
55602,Alice Mary Havers Belle of the village 1883.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alice%20Mary%20Havers%20Belle%20of%20the%20village%201883.jpg,https://commons.wikimedia.org/wiki/File:Alice_Mary_Havers_Belle_of_the_village_1883.jpg
55037,All Saints Church - consecration cross - geograph.org.uk - 1394962.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/All%20Saints%20Church%20-%20consecration%20cross%20-%20geograph.org.uk%20-%201394962.jpg,https://commons.wikimedia.org/wiki/File:All_Saints_Church_-_consecration_cross_-_geograph.org.uk_-_1394962.jpg
57784,Allegoria della Sapienza.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Allegoria%20della%20Sapienza.jpg,https://commons.wikimedia.org/wiki/File:Allegoria_della_Sapienza.jpg
58076,Allegory of Wisdom MET DP145142.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Allegory%20of%20Wisdom%20MET%20DP145142.jpg,https://commons.wikimedia.org/wiki/File:Allegory_of_Wisdom_MET_DP145142.jpg
56036,Allen Choir boys singing.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Allen%20Choir%20boys%20singing.jpg,https://commons.wikimedia.org/wiki/File:Allen_Choir_boys_singing.jpg
57510,Almelo - Reliëf 'De Barmhartige Samaritaan' van Jan Gierveld op de achterzijde van stadskerk De Bleek 1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Almelo%20-%20Reli%C3%ABf%20%27De%20Barmhartige%20Samaritaan%27%20van%20Jan%20Gierveld%20op%20de%20achterzijde%20van%20stadskerk%20De%20Bleek%201.jpg,https://commons.wikimedia.org/wiki/File:Almelo_-_Reli%C3%ABf_%27De_Barmhartige_Samaritaan%27_van_Jan_Gierveld_op_de_achterzijde_van_stadskerk_De_Bleek_1.jpg
55385,Alms House - NARA - 281331.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alms%20House%20-%20NARA%20-%20281331.jpg,https://commons.wikimedia.org/wiki/File:Alms_House_-_NARA_-_281331.jpg
55384,"Alms houses, Chipping Norton.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Alms%20houses%2C%20Chipping%20Norton.JPG,"https://commons.wikimedia.org/wiki/File:Alms_houses,_Chipping_Norton.JPG"
58635,Alpha en Omega - Joop Sjollema 2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alpha%20en%20Omega%20-%20Joop%20Sjollema%202.jpg,https://commons.wikimedia.org/wiki/File:Alpha_en_Omega_-_Joop_Sjollema_2.jpg
57533,Alpha omega uncial.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Alpha%20omega%20uncial.svg,https://commons.wikimedia.org/wiki/File:Alpha_omega_uncial.svg
57529,AlphaOmega.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/AlphaOmega.jpg,https://commons.wikimedia.org/wiki/File:AlphaOmega.jpg
57878,Altar of St. Catherine.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Altar%20of%20St.%20Catherine.jpg,https://commons.wikimedia.org/wiki/File:Altar_of_St._Catherine.jpg
57636,Alton Towers triptych VandA 4757-1858.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alton%20Towers%20triptych%20VandA%204757-1858.jpg,https://commons.wikimedia.org/wiki/File:Alton_Towers_triptych_VandA_4757-1858.jpg
57830,AmandaSmith1898.tif,http://commons.wikimedia.org/wiki/Special:FilePath/AmandaSmith1898.tif,https://commons.wikimedia.org/wiki/File:AmandaSmith1898.tif
54933,Ambrogio Lorenzetti - Presentazione di Gesù al tempio - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20-%20Presentazione%20di%20Ges%C3%B9%20al%20tempio%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_-_Presentazione_di_Ges%C3%B9_al_tempio_-_Google_Art_Project.jpg
46224,Ambrogio Lorenzetti 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20003.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_003.jpg
46223,Ambrogio Lorenzetti 004.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20004.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_004.jpg
46222,Ambrogio Lorenzetti 005.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20005.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_005.jpg
46225,Ambrogio Lorenzetti 006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ambrogio%20Lorenzetti%20006.jpg,https://commons.wikimedia.org/wiki/File:Ambrogio_Lorenzetti_006.jpg
57483,Amen - Logo.png,http://commons.wikimedia.org/wiki/Special:FilePath/Amen%20-%20Logo.png,https://commons.wikimedia.org/wiki/File:Amen_-_Logo.png
55955,Amersfoort - Mozaiek Heilige Kruiskerk.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Amersfoort%20-%20Mozaiek%20Heilige%20Kruiskerk.jpg,https://commons.wikimedia.org/wiki/File:Amersfoort_-_Mozaiek_Heilige_Kruiskerk.jpg
55162,An Allegory of Man.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/An%20Allegory%20of%20Man.jpg,https://commons.wikimedia.org/wiki/File:An_Allegory_of_Man.jpg
56594,An Angel with the Eternal Gospel - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/An%20Angel%20with%20the%20Eternal%20Gospel%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:An_Angel_with_the_Eternal_Gospel_-_Google_Art_Project.jpg
56932,"An icon depicting King and Queen (of Georgia) at Holy Trinity (Sameba) Cathedral, Tbilisi, Georgia.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/An%20icon%20depicting%20King%20and%20Queen%20%28of%20Georgia%29%20at%20Holy%20Trinity%20%28Sameba%29%20Cathedral%2C%20Tbilisi%2C%20Georgia.jpg,"https://commons.wikimedia.org/wiki/File:An_icon_depicting_King_and_Queen_(of_Georgia)_at_Holy_Trinity_(Sameba)_Cathedral,_Tbilisi,_Georgia.jpg"
56094,Andachtsbild Gefesselter Christus c1720 MfK Wgt.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andachtsbild%20Gefesselter%20Christus%20c1720%20MfK%20Wgt.jpg,https://commons.wikimedia.org/wiki/File:Andachtsbild_Gefesselter_Christus_c1720_MfK_Wgt.jpg
58090,Andean Nativity Scene - Salta - Argentina.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andean%20Nativity%20Scene%20-%20Salta%20-%20Argentina.jpg,https://commons.wikimedia.org/wiki/File:Andean_Nativity_Scene_-_Salta_-_Argentina.jpg
55441,Andelsbuch Pfarrkirche - Chorfenster 3a Opfer.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andelsbuch%20Pfarrkirche%20-%20Chorfenster%203a%20Opfer.jpg,https://commons.wikimedia.org/wiki/File:Andelsbuch_Pfarrkirche_-_Chorfenster_3a_Opfer.jpg
46208,Andrea del Castagno 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20del%20Castagno%20002.jpg,https://commons.wikimedia.org/wiki/File:Andrea_del_Castagno_002.jpg
54951,Andrea del Verrocchio 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20del%20Verrocchio%20003.jpg,https://commons.wikimedia.org/wiki/File:Andrea_del_Verrocchio_003.jpg
56235,Andrea della Robbia-Malmø.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20della%20Robbia-Malm%C3%B8.jpg,https://commons.wikimedia.org/wiki/File:Andrea_della_Robbia-Malm%C3%B8.jpg
55333,Andrea di Bartolo - The Resurrection - Walters 37741.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20di%20Bartolo%20-%20The%20Resurrection%20-%20Walters%2037741.jpg,https://commons.wikimedia.org/wiki/File:Andrea_di_Bartolo_-_The_Resurrection_-_Walters_37741.jpg
46221,Andrea Mantegna 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20002.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_002.jpg
46139,Andrea Mantegna 009.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20009.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_009.jpg
54808,Andrea Mantegna 010.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20010.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_010.jpg
46207,Andrea Mantegna 012.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20012.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_012.jpg
46165,Andrea Mantegna 013.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20013.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_013.jpg
46164,Andrea Mantegna 015.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20015.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_015.jpg
46163,Andrea Mantegna 017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20017.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_017.jpg
46162,Andrea Mantegna 023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20023.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_023.jpg
46160,Andrea Mantegna 025.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20025.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_025.jpg
46161,Andrea Mantegna 030.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20030.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_030.jpg
46158,Andrea Mantegna 037.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20037.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_037.jpg
46159,Andrea Mantegna 038.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20038.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_038.jpg
46152,Andrea Mantegna 103.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20103.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_103.jpg
46137,Andrea Mantegna 105.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Mantegna%20105.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Mantegna_105.jpg
58659,"Andrea sacchi, allegoria della divina sapienza, 1629-33, 11.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20sacchi%2C%20allegoria%20della%20divina%20sapienza%2C%201629-33%2C%2011.JPG,"https://commons.wikimedia.org/wiki/File:Andrea_sacchi,_allegoria_della_divina_sapienza,_1629-33,_11.JPG"
50504,Andrea Vanni. St Paul.Boston MFA.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20Vanni.%20St%20Paul.Boston%20MFA.jpg,https://commons.wikimedia.org/wiki/File:Andrea_Vanni._St_Paul.Boston_MFA.jpg
50503,Andrea vanni.St Peter.Boston MFA.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20vanni.St%20Peter.Boston%20MFA.jpg,https://commons.wikimedia.org/wiki/File:Andrea_vanni.St_Peter.Boston_MFA.jpg
58465,Andrej Rublëv 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Andrej%20Rubl%C3%ABv%20001.jpg,https://commons.wikimedia.org/wiki/File:Andrej_Rubl%C3%ABv_001.jpg
58072,"Angel by N.Goncharova (c.1909, Mead Art museum).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20by%20N.Goncharova%20%28c.1909%2C%20Mead%20Art%20museum%29.jpg,"https://commons.wikimedia.org/wiki/File:Angel_by_N.Goncharova_(c.1909,_Mead_Art_museum).jpg"
56037,Angel ivory Louvre OA5839213922.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20ivory%20Louvre%20OA5839213922.jpg,https://commons.wikimedia.org/wiki/File:Angel_ivory_Louvre_OA5839213922.jpg
56617,Angel of the Resurrection.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20of%20the%20Resurrection.jpg,https://commons.wikimedia.org/wiki/File:Angel_of_the_Resurrection.jpg
55294,"Angelico, niccolina 02.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Angelico%2C%20niccolina%2002.jpg,"https://commons.wikimedia.org/wiki/File:Angelico,_niccolina_02.jpg"
46133,Angelo Bronzino 023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Angelo%20Bronzino%20023.jpg,https://commons.wikimedia.org/wiki/File:Angelo_Bronzino_023.jpg
54490,Anicia Juliana.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Anicia%20Juliana.jpg,https://commons.wikimedia.org/wiki/File:Anicia_Juliana.jpg
57305,Anna Ancher - A blind woman in her room - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Ancher%20-%20A%20blind%20woman%20in%20her%20room%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Anna_Ancher_-_A_blind_woman_in_her_room_-_Google_Art_Project.jpg
55486,"Annibale Carracci, attrib., Portrait of an African Slave Woman, ca. 1580s. Oil on canvas, 60 x 39 x 2 cm (fragment of a larger painting.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Annibale%20Carracci%2C%20attrib.%2C%20Portrait%20of%20an%20African%20Slave%20Woman%2C%20ca.%201580s.%20Oil%20on%20canvas%2C%2060%20x%2039%20x%202%20cm%20%28fragment%20of%20a%20larger%20painting.jpg,"https://commons.wikimedia.org/wiki/File:Annibale_Carracci,_attrib.,_Portrait_of_an_African_Slave_Woman,_ca._1580s._Oil_on_canvas,_60_x_39_x_2_cm_(fragment_of_a_larger_painting.jpg"
58354,Annunciation detail - Capella Palatina Palermo from Flickr 2 (cropped).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Annunciation%20detail%20-%20Capella%20Palatina%20Palermo%20from%20Flickr%202%20%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Annunciation_detail_-_Capella_Palatina_Palermo_from_Flickr_2_(cropped).jpg
